date,ECO_RELEASE_DT,FIRST_REVISION,FIRST_REVISION_DATE,FORECAST_STANDARD_DEVIATION,ACTUAL_RELEASE,BN_SURVEY_NUMBER_OBSERVATIONS,BN_SURVEY_MEDIAN,BN_SURVEY_AVERAGE,BN_SURVEY_LOW,BN_SURVEY_HIGH
2012-01-31,20120202.0,,,,60.1,,,,,
2012-02-29,20120302.0,,,,63.1,,,,,
2012-03-31,20120403.0,,,,67.4,,,,,
2012-04-30,20120502.0,,,,61.2,,,,,
2012-05-31,20120604.0,,,,49.9,2.0,,,,
2012-06-30,20120703.0,,,,49.7,1.0,,,,
2012-07-31,20120802.0,,,,55.2,,,,,
2012-08-31,20120905.0,,,,51.4,2.0,,,,
2012-09-30,20121002.0,,,,52.9,1.0,,,,
2012-10-31,20121106.0,,,,45.9,,,,,
2012-11-30,20121204.0,,,,52.5,1.0,,,,
2012-12-31,20130103.0,57.7,20130204.0,,54.3,,,,,
2013-01-31,20130204.0,,,1.5699999999999998,56.7,4.0,52.95,52.98,51.0,55.0
2013-02-28,20130304.0,,,,58.8,1.0,,,,
2013-03-31,20130402.0,,,,51.2,2.0,,,,
2013-04-30,20130502.0,,,,58.3,1.0,,,,
2013-05-31,20130604.0,,,0.26,54.4,4.0,55.0,55.15,55.0,55.6
2013-06-30,20130702.0,,,,47.0,1.0,,,,
2013-07-31,20130802.0,,,,67.8,2.0,,,,
2013-08-31,20130904.0,,,,60.5,,,,,
2013-09-30,20131002.0,,,,53.6,1.0,,,,
2013-10-31,20131104.0,,,,59.3,2.0,,,,
2013-11-30,20131203.0,,,,69.5,1.0,,,,
2013-12-31,20140103.0,,,,63.8,,,,,
2014-01-31,20140204.0,,,,64.4,1.0,,,,
2014-02-28,20140304.0,,,,57.0,2.0,,,,
2014-03-31,20140402.0,,,,52.0,2.0,,,,
2014-04-30,20140502.0,,,2.05,50.6,3.0,56.0,55.67,53.0,58.0
2014-05-31,20140603.0,,,,55.3,1.0,,,,
2014-06-30,20140702.0,,,,60.5,,,,,
2014-07-31,20140804.0,,,,68.1,2.0,,,,
2014-08-31,20140903.0,,,,57.1,1.0,,,,
2014-09-30,20141002.0,,,,63.7,2.0,,,,
2014-10-31,20141104.0,,,1.55,54.8,3.0,62.0,62.07,60.2,64.0
2014-11-30,20141202.0,,,1.01,62.4,4.0,55.0,55.2,54.0,56.8
2014-12-31,20150105.0,,,,70.8,1.0,,,,
2015-01-31,20150203.0,,,,44.5,2.0,,,,
2015-02-28,20150303.0,,,,63.1,1.0,,,,
2015-03-31,20150402.0,,,1.08,50.0,3.0,62.0,61.5,60.0,62.5
2015-04-30,20150504.0,,,,58.1,2.0,,,,
2015-05-31,20150602.0,,,0.52,54.0,3.0,58.0,58.27,57.8,59.0
2015-06-30,20150702.0,,,,63.1,,,,,
2015-07-31,20150804.0,,,,68.8,1.0,,,,
2015-08-31,20150902.0,,,,51.1,1.0,,,,
2015-09-30,20151002.0,,,,44.5,2.0,,,,
2015-10-31,20151103.0,,,1.09,65.8,4.0,45.65,45.58,44.0,47.0
2015-11-30,20151202.0,,,6.16,60.7,3.0,58.0,59.0,52.0,67.0
2015-12-31,20160105.0,,,,62.0,,,,,
2016-01-31,20160202.0,,,,54.6,1.0,,,,
2016-02-29,20160302.0,,,,53.6,2.0,,,,
2016-03-31,20160404.0,,,0.81,50.4,4.0,54.05,54.28,53.4,55.6
2016-04-30,20160503.0,,,,57.0,2.0,,,,
2016-05-31,20160602.0,,,,37.2,2.0,,,,
2016-06-30,20160705.0,,,,45.4,2.0,,,,
2016-07-31,20160802.0,,,,60.7,,,,,
2016-08-31,20160902.0,,,,47.5,2.0,,,,
2016-09-30,20161004.0,,,,49.6,1.0,,,,
2016-10-31,20161102.0,,,,49.2,1.0,,,,
2016-11-30,20161202.0,,,,52.5,,,,,
