date,NON_NON_38.4,NON_NON_57.6,NON_NON_76.8,bm_38.4,bm_57.6,bm_76.8
2017-07-27,1.1100516341545548,1.1364055745266006,1.1645091342056244,1.0774174479137977,1.0980649910806337,1.1172217045020585
2017-07-28,1.1113663540705498,1.1373353846404584,1.1651092269737005,1.079250942234534,1.098813769592163,1.1168441565457647
2017-07-29,1.1113663540705498,1.1373353846404584,1.1651092269737005,1.079250942234534,1.098813769592163,1.1168441565457647
2017-07-30,1.1113663540705498,1.1373353846404584,1.1651092269737005,1.079250942234534,1.098813769592163,1.1168441565457647
2017-07-31,1.1117172665161352,1.1379860110445468,1.1660129811424897,1.08086531705127,1.100225338367989,1.1180430110022048
2017-08-01,1.1142898232804614,1.141037777803058,1.1693492398651395,1.0847665700181641,1.1044560659216471,1.1226060543405765
2017-08-02,1.1141896770345752,1.1411733583977448,1.1697123482067326,1.0850074981931064,1.1046541090285278,1.1227593172273103
2017-08-03,1.1146367298762114,1.1407248995076273,1.1684840458742187,1.0863027638126277,1.1052203405793095,1.1225700081517973
2017-08-04,1.1142746010510867,1.1410482070795727,1.1694006534356303,1.081733581482838,1.101794055649037,1.1203315959536688
2017-08-05,1.1142746010510867,1.1410482070795727,1.1694006534356303,1.081733581482838,1.101794055649037,1.1203315959536688
2017-08-06,1.1142746010510867,1.1410482070795727,1.1694006534356303,1.081733581482838,1.101794055649037,1.1203315959536688
2017-08-07,1.1157551631502691,1.1430763002355968,1.1718677014821646,1.0836982640566961,1.104048578325899,1.1228817197581835
2017-08-08,1.1137738698216553,1.1405251387497752,1.1689652447605339,1.0812482199492421,1.1016665417504374,1.1205750105895422
2017-08-09,1.1129094074271648,1.1387329076933836,1.1664146496619514,1.082537316947215,1.1016653333038946,1.1192365686207624
2017-08-10,1.107290001277995,1.128788993662956,1.1531089782862598,1.08054570668137,1.0969001520188322,1.1116133277232692
2017-08-11,1.1082610192781084,1.129784588444058,1.1540898528107855,1.081158254167615,1.0965790762645087,1.110332403448988
2017-08-12,1.1082610192781084,1.129784588444058,1.1540898528107855,1.081158254167615,1.0965790762645087,1.110332403448988
2017-08-13,1.1082610192781084,1.129784588444058,1.1540898528107855,1.081158254167615,1.0965790762645087,1.110332403448988
2017-08-14,1.1112870382438076,1.1352647721263376,1.1614178932798467,1.0828222698635463,1.100160648876683,1.1158764712877125
2017-08-15,1.1099074235604784,1.134014061196653,1.160343831658806,1.0782345848309667,1.096265692481405,1.1127030079716846
2017-08-16,1.1130071501631502,1.1380036605894175,1.1650208598994192,1.0794552686731225,1.0980646026091943,1.1150950676347278
2017-08-17,1.1088987505719121,1.1300372978365216,1.154121182955304,1.0796127972170313,1.0959191045877876,1.1105747906836234
2017-08-18,1.1092552712072672,1.130702364777322,1.155119730894686,1.0804900326840765,1.0956557335867707,1.109138611057401
2017-08-19,1.1092552712072672,1.130702364777322,1.155119730894686,1.0804900326840765,1.0956557335867707,1.109138611057401
2017-08-20,1.1092552712072672,1.130702364777322,1.155119730894686,1.0804900326840765,1.0956557335867707,1.109138611057401
2017-08-21,1.1099026165406758,1.1314059398160219,1.155863620992729,1.0828491654645693,1.0977848020053116,1.111027463664495
2017-08-22,1.1124375183165487,1.1363245470706045,1.1625907653566752,1.0823423129516427,1.099438390928062,1.1148945782631208
2017-08-23,1.1143018408299674,1.1374404796576414,1.163082407624496,1.0842220875996436,1.1005294940279455,1.1151711521831118
2017-08-24,1.113167384156568,1.1363245470706047,1.1620870730332702,1.0833976093344364,1.099803713076175,1.1145482913735898
2017-08-25,1.116005128180001,1.1401585095676936,1.1666532407625116,1.0863168990120948,1.1027256894256285,1.1174673640005306
2017-08-26,1.116005128180001,1.1401585095676936,1.1666532407625116,1.0863168990120948,1.1027256894256285,1.1174673640005306
2017-08-27,1.116005128180001,1.1401585095676936,1.1666532407625116,1.0863168990120948,1.1027256894256285,1.1174673640005306
2017-08-28,1.1161869937625306,1.1401536960554557,1.1664845399843382,1.0869598887299081,1.1034237338847295,1.1182206887472943
2017-08-29,1.1165322980183463,1.1400935271524884,1.166033867905502,1.0910989013066463,1.1062092898031943,1.1196084594641156
2017-08-30,1.117117152094322,1.1411428728202413,1.1673995408716722,1.0871036158310943,1.1037989134630366,1.118828993653494
2017-08-31,1.1202120716771908,1.1458970184067128,1.1733145114892667,1.089140144124698,1.1069377698774672,1.1230962269996005
2017-09-01,1.1205910250716244,1.1473739644115546,1.175727735954193,1.089510499598871,1.1081389697155195,1.1251517935262298
2017-09-02,1.1205910250716244,1.1473739644115546,1.175727735954193,1.089510499598871,1.1081389697155195,1.1251517935262298
2017-09-03,1.1205910250716244,1.1473739644115546,1.175727735954193,1.089510499598871,1.1081389697155195,1.1251517935262298
2017-09-04,1.1205910250716244,1.1473739644115546,1.175727735954193,1.090318424380806,1.108152729653963,1.12434538137813
2017-09-05,1.1201752178587043,1.1441513179686158,1.1702168438671772,1.0927660740629523,1.1088646034020855,1.1232658964830937
2017-09-06,1.1211414288390154,1.1467193267472684,1.1741009784503726,1.0931472702063827,1.1096960716501199,1.1245585946585932
2017-09-07,1.1244694888823075,1.1502668852662317,1.1777192084736847,1.0976292346156744,1.1139769760169296,1.1286243219203964
2017-09-08,1.1229849209332896,1.148680030731969,1.1760611208253466,1.098481818689349,1.1146382573468672,1.1290876150324523
2017-09-09,1.1229849209332896,1.148680030731969,1.1760611208253466,1.098481818689349,1.1146382573468672,1.1290876150324523
2017-09-10,1.1229849209332896,1.148680030731969,1.1760611208253466,1.098481818689349,1.1146382573468672,1.1290876150324523
2017-09-11,1.125193746532557,1.1541441693734564,1.1840985078997768,1.0978799316460797,1.116791293580458,1.1340681650465776
2017-09-12,1.1251128283658811,1.155072374983235,1.1857951557259836,1.0954414006634012,1.1159156048772205,1.1348086033112192
2017-09-13,1.1232132543739108,1.1528212557602113,1.183269464075608,1.0929982633324908,1.1138000731822721,1.1330368430253068
2017-09-14,1.1238589973673851,1.1534758934244977,1.1839330204697587,1.0915291970660477,1.1122781862485573,1.1314633801645024
2017-09-15,1.125059149978086,1.1552079555779218,1.18609640711558,1.0937503869104668,1.114578449625604,1.1338408060972098
2017-09-16,1.125059149978086,1.1552079555779218,1.18609640711558,1.0937503869104668,1.114578449625604,1.1338408060972098
2017-09-17,1.125059149978086,1.1552079555779218,1.18609640711558,1.0937503869104668,1.114578449625604,1.1338408060972098
2017-09-18,1.1254493197520588,1.156437005702538,1.1879464923162215,1.0930936817463273,1.1148125160172473,1.1349978053309429
2017-09-19,1.1256319865045552,1.157238455490065,1.189251111667433,1.0939958558131895,1.116109765986735,1.1367025232141499
2017-09-20,1.1248876996051287,1.1566263371838756,1.1887401893106775,1.0948804671327406,1.117190904459227,1.1379855510239203
2017-09-21,1.1241257869664258,1.1554004960674173,1.1872138489367228,1.090342284635753,1.11257310615362,1.1332948984248938
2017-09-22,1.1244847111116822,1.1556507987037623,1.1872765092257587,1.0926362587640643,1.1146587469904787,1.1351595284123537
2017-09-23,1.1244847111116822,1.1556507987037623,1.1872765092257587,1.0926362587640643,1.1146587469904787,1.1351595284123537
2017-09-24,1.1244847111116822,1.1556507987037623,1.1872765092257587,1.0926362587640643,1.1146587469904787,1.1351595284123537
2017-09-25,1.1231499619465102,1.1526190882462402,1.1827159648557897,1.091004872042492,1.112266429625039,1.131981771882262
2017-09-26,1.1224825873639241,1.1517590740598247,1.1817286636349527,1.086776954092941,1.1080794983751232,1.1278461932393553
2017-09-27,1.1210324697234915,1.1515063646673611,1.1824163201402713,1.083970835627297,1.106565031467537,1.127675388712922
2017-09-28,1.1217302887648268,1.1525629306034704,1.183721742828522,1.0849233686278994,1.1076549295227114,1.128905831493666
2017-09-29,1.1241658454647807,1.1563575827506203,1.1885883586103212,1.0875613849524322,1.1110043846805524,1.1329883029798602
2017-09-30,1.1241658454647807,1.1563575827506203,1.1885883586103212,1.0875613849524322,1.1110043846805524,1.1329883029798602
2017-10-01,1.1241658454647807,1.1563575827506203,1.1885883586103212,1.0875613849524322,1.1110043846805524,1.1329883029798602
2017-10-02,1.125065559337823,1.158152220563131,1.1910120264567536,1.086010444260682,1.1104274042730864,1.1334272309908255
2017-10-03,1.127637314932182,1.161766366001378,1.1954817937413245,1.087220381162123,1.11243028251744,1.1362531925717918
2017-10-04,1.1277254436285622,1.1618666475063237,1.1955950642638127,1.0881281112269061,1.1134347317653193,1.137356444018516
2017-10-05,1.1287565493762075,1.1638859158899129,1.1983834471259167,1.0872834556772046,1.1135136688805602,1.1384005789821923
2017-10-06,1.1273553031037664,1.162323931168877,1.1967309828368509,1.0862073492897246,1.112439727179341,1.1373313886543768
2017-10-07,1.1273553031037664,1.162323931168877,1.1967309828368509,1.0862073492897246,1.112439727179341,1.1373313886543768
2017-10-08,1.1273553031037664,1.162323931168877,1.1967309828368509,1.0862073492897246,1.112439727179341,1.1373313886543768
2017-10-09,1.1272888059964985,1.161699779082094,1.19563442777872,1.0867995342211054,1.112680004984191,1.1372026400143875
