date,20,30,40,50,60,70,80,bm_20,bm_40,bm_60,bm_80
2015-01-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2015-01-02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9985380276266532,0.9982220092149124,0.9979059908031712,0.9975899723914302
2015-01-03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9985380276266532,0.9982220092149124,0.9979059908031712,0.9975899723914302
2015-01-04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9985380276266532,0.9982220092149124,0.9979059908031712,0.9975899723914302
2015-01-05,0.9965077445962612,0.9945891705894915,0.9929738434196747,0.9914173305274314,0.9896353116533482,0.9882084570932571,0.9867869636239688,0.9960540616185996,0.9920729676136664,0.9880941946952017,0.9841177428632046
2015-01-06,0.994845352347732,0.9920363191252183,0.989235606747968,0.9868602734846894,0.9841861783286922,0.9819321363161971,0.9796856872446403,0.9984999228538319,0.9918285282981634,0.9851809613650812,0.9785572032402546
2015-01-07,0.9983550366944113,0.9970887568108825,0.9952070115436393,0.9935995319889227,0.9916063473057141,0.9901345168199145,0.9886702914988038,0.9946910075991223,0.9899806334946554,0.9852680504223145,0.9805533790295116
2015-01-08,1.0012618685474555,1.0013312202968758,1.0007795344227728,1.0001963239412852,0.9994506361397532,0.9990469932702072,0.9986495349391691,0.9956508163803294,0.9949408623478081,0.9941905677195245,0.9934000279144152
2015-01-09,1.0008581865518993,1.0006993217397329,0.9996368587411224,0.9983813388087776,0.9969246251190188,0.9958255585303045,0.9947354046971891,0.9983675197179115,0.995901557658134,0.9933977904544083,0.9908565266415704
2015-01-10,1.0008581865518993,1.0006993217397329,0.9996368587411224,0.9983813388087776,0.9969246251190188,0.9958255585303045,0.9947354046971891,0.9983675197179115,0.995901557658134,0.9933977904544083,0.9908565266415704
2015-01-11,1.0008581865518993,1.0006993217397329,0.9996368587411224,0.9983813388087776,0.9969246251190188,0.9958255585303045,0.9947354046971891,0.9983675197179115,0.995901557658134,0.9933977904544083,0.9908565266415704
2015-01-12,0.999176746447309,0.9982565103373674,0.9963305893198648,0.9943243840550668,0.9922749499117396,0.9907291470253317,0.9891966790655414,0.9991812660405923,0.9955577546970362,0.9919022176112453,0.98821509409089
2015-01-13,0.9995735436436738,0.9987951160781895,0.9966622368050352,0.9945992832967948,0.9925093630438167,0.9909616133058862,0.9894280823281277,0.9995856930786658,0.9961518453950738,0.992684555403561,0.9891842443974209
2015-01-14,0.9992955271280046,0.9983822033598573,0.9958064872374646,0.99322180391937,0.99062704476241,0.988479078291433,0.9863450817131728,1.0030621268714761,0.9972336397100537,0.9913881807640696,0.9855264097410558
2015-01-15,0.9999317970990133,0.9992439084608976,0.9969546059242889,0.9942854663241258,0.9914571488000723,0.9891827624612543,0.9869261652520736,1.0008685365967684,0.9952910182882512,0.989693772544347,0.9840774459398245
2015-01-16,1.0012151065247614,1.0012371377213463,1.0003417867367776,0.998784106285728,0.9973526840164768,0.9961462192998497,0.9949563261532631,0.9984311837873284,0.9948564514822381,0.9912396663057038,0.9875813588520549
2015-01-17,1.0012151065247614,1.0012371377213463,1.0003417867367776,0.998784106285728,0.9973526840164768,0.9961462192998497,0.9949563261532631,0.9984311837873284,0.9948564514822381,0.9912396663057038,0.9875813588520549
2015-01-18,1.0012151065247614,1.0012371377213463,1.0003417867367776,0.998784106285728,0.9973526840164768,0.9961462192998497,0.9949563261532631,0.9984311837873284,0.9948564514822381,0.9912396663057038,0.9875813588520549
2015-01-19,1.0012151065247614,1.0012371377213463,1.0003417867367776,0.998784106285728,0.9973526840164768,0.9961462192998497,0.9949563261532631,1.0021567531356494,0.998419468582714,0.9946410591673295,0.9908220761468369
2015-01-20,1.0009531660284592,1.000918761020801,0.9999165345958336,0.9981970769350005,0.996824649920972,0.9955806707573487,0.9943557661007388,1.0001839430227164,0.9974054031567304,0.9945786185403311,0.9917040233586784
2015-01-21,1.0032158772422857,1.004229334575763,1.00484951580535,1.0043961818468756,1.0038782065559706,1.003508516970983,1.0031553364851538,1.0002395483344229,0.9989721856179326,0.9976480088239059,0.9962672348248814
2015-01-22,1.005295690155737,1.0071769100349044,1.0091270487304598,1.009771663069588,1.010250851470354,1.0109814564071646,1.0117290149253946,0.9965401263336098,0.99816716756744,0.9997299439874683,1.0012281805096657
2015-01-23,1.0053569967696114,1.0072727570195128,1.008517057137566,1.0084362893969847,1.0081032281399511,1.0081060637746175,1.0081262226660308,0.99571523417575,0.9973840876987882,0.9989888647473038,1.0005292820931782
2015-01-24,1.0053569967696114,1.0072727570195128,1.008517057137566,1.0084362893969847,1.0081032281399511,1.0081060637746175,1.0081262226660308,0.99571523417575,0.9973840876987882,0.9989888647473038,1.0005292820931782
2015-01-25,1.0053569967696114,1.0072727570195128,1.008517057137566,1.0084362893969847,1.0081032281399511,1.0081060637746175,1.0081262226660308,0.99571523417575,0.9973840876987882,0.9989888647473038,1.0005292820931782
2015-01-26,1.006185258172003,1.008669255432654,1.0104543478468375,1.0110677824323342,1.0115716677368487,1.0122708784930547,1.0129842195332341,0.99484929727168,0.9972155242136882,0.9995199792046553,1.0017622439804288
2015-01-27,1.0054857153853227,1.0074457427308714,1.008160515787994,1.0079533748595613,1.0079661933169266,1.007899857914633,1.0078489194660338,0.9993444155196609,0.9999419119805878,1.0004691332849334,1.0009259921935711
