Date,AQUMON
2016-11-01,0.9927808364060013
2016-11-02,0.9884851064060014
2016-11-03,0.9983411594060009
2016-11-04,0.9956057004060013
2016-11-07,1.0011856524060014
2016-11-08,1.0064583194060013
2016-11-09,0.9950077214060012
2016-11-10,1.0119181994060018
2016-11-11,1.0227369444060015
2016-11-14,1.0239884604060014
2016-11-15,1.024928199406002
2016-11-16,1.0227801704060016
2016-11-17,1.0202492704060016
2016-11-18,1.0164875114060015
2016-11-21,1.0230059454060012
2016-11-22,1.0353688994060017
2016-11-23,1.0313158134060012
2016-11-24,1.0310674414060015
2016-11-25,1.033803639406002
2016-11-28,1.0371543414060018
2016-11-29,1.0277527114060014
2016-11-30,1.0215746334060014
2016-12-01,1.033934289565502
2016-12-02,1.0114793385655014
2016-12-05,1.0006367405655017
2016-12-06,1.0040122355655021
2016-12-07,1.0146201675655018
2016-12-08,1.0076513165655014
2016-12-09,1.0107895515655017
2016-12-12,0.9602470475655013
2016-12-13,0.9657251955655012
2016-12-14,0.9645377345655014
2016-12-15,0.9737804425655013
2016-12-16,0.9786259035655012
2016-12-19,0.9805204555655016
2016-12-20,0.9780397535655014
2016-12-21,0.9873551525655017
2016-12-22,0.9882975385655013
2016-12-23,0.9779459275655014
2016-12-26,0.9818657515655012
2016-12-27,0.9846840035655012
2016-12-28,0.9816286245655016
2016-12-29,0.9792936925655013
2016-12-30,0.9837238875655018
2017-01-03,0.9934305492970015
2017-01-04,0.9988374442970017
2017-01-05,0.9988729562970019
2017-01-06,0.9977816992970017
2017-01-09,1.0043319002970017
2017-01-10,1.0040672412970018
2017-01-11,0.9929987492970016
2017-01-12,0.9834236062970015
2017-01-13,0.9726162002970017
2017-01-16,0.9547942452970016
2017-01-17,0.9632284692970018
2017-01-18,0.9618461072970016
2017-01-19,0.9584243712970015
2017-01-20,0.9684059732970017
2017-01-23,0.9756295932970017
2017-01-24,0.9768584822970016
2017-01-25,0.9795852202970016
2017-01-26,0.9842073442970015
2017-02-03,0.9773981136160015
2017-02-06,0.9850929176160015
2017-02-07,0.9836156646160017
2017-02-08,0.9944753006160019
2017-02-09,0.9982459256160016
2017-02-10,1.010354266616002
2017-02-13,1.0167874556160015
2017-02-14,1.0271415586160018
2017-02-15,1.014485626616002
2017-02-16,1.0324211206160019
2017-02-17,1.0324362036160017
2017-02-20,1.0502373506160019
2017-02-21,1.0551687746160014
2017-02-22,1.0597654076160015
2017-02-23,1.058218300616002
2017-02-24,1.0555202366160017
2017-02-27,1.0432282446160017
2017-02-28,1.0579387666160016
2017-03-01,1.0594405376405016
2017-03-02,1.0541452836405019
2017-03-03,1.065632567640502
2017-03-06,1.0852948896405015
2017-03-07,1.0818344806405018
2017-03-08,1.0784190346405014
2017-03-09,1.0778277676405015
2017-03-10,1.0796334586405014
2017-03-13,1.0985300636405015
2017-03-14,1.0931352896405016
2017-03-15,1.0886914326405017
2017-03-16,1.102507297640502
2017-03-17,1.094826059640502
2017-03-20,1.1032749916405018
2017-03-21,1.105156304640502
2017-03-22,1.100825417640502
2017-03-23,1.099662117640502
2017-03-24,1.1047522846405018
2017-03-27,1.0987831466405018
2017-03-28,1.0953574716405021
2017-03-29,1.086281616640502
2017-03-30,1.072421067640502
2017-03-31,1.078844908640502
2017-04-05,1.1033544752265023
2017-04-06,1.1053570582265022
2017-04-07,1.1075128982265021
2017-04-10,1.1108111872265023
2017-04-11,1.1255498152265024
2017-04-12,1.1357403732265021
2017-04-13,1.1376308852265022
2017-04-14,1.1254681742265022
2017-04-17,1.1226227342265023
2017-04-18,1.121883088226502
2017-04-19,1.1199265102265024
2017-04-20,1.1288081522265023
2017-04-21,1.130576243226502
2017-04-24,1.1121047382265021
2017-04-25,1.1124135932265022
2017-04-26,1.1159287212265019
2017-04-27,1.102537979226502
2017-04-28,1.102423844226502
2017-05-02,1.088137630466502
2017-05-03,1.087905126466502
2017-05-04,1.085422957466502
2017-05-05,1.076261365466502
2017-05-08,1.068030894466502
2017-05-09,1.0635747654665022
2017-05-10,1.059654200466502
2017-05-11,1.072638082466502
2017-05-12,1.081423208466502
2017-05-15,1.0846157104665022
2017-05-16,1.0946142274665018
2017-05-17,1.0836388384665019
2017-05-18,1.0841424694665023
2017-05-19,1.0838342084665018
2017-05-22,1.0907389134665022
2017-05-23,1.0976386134665022
2017-05-24,1.096951245466502
2017-05-25,1.1082357844665018
2017-05-26,1.1146340514665019
2017-05-31,1.124033936466502
2017-06-01,1.127564410950502
2017-06-02,1.1337346489505022
2017-06-05,1.1320593689505019
2017-06-06,1.140930047950502
2017-06-07,1.1618435799505016
2017-06-08,1.1774217279505015
2017-06-09,1.187924270950502
2017-06-12,1.2002099549505016
2017-06-13,1.2095732609505019
2017-06-14,1.1916237949505017
2017-06-15,1.1897948729505017
2017-06-16,1.1888078799505017
2017-06-19,1.1971102109505019
2017-06-20,1.1931485009505018
2017-06-21,1.2135839069505021
2017-06-22,1.209349004950502
2017-06-23,1.223326975950502
2017-06-26,1.2536387789505026
2017-06-27,1.2506478979505025
2017-06-28,1.2449852879505021
2017-06-29,1.2533328189505026
2017-06-30,1.2538358319505023
2017-07-03,1.2563499756290022
2017-07-04,1.2470697066290022
2017-07-05,1.2592331866290023
2017-07-06,1.2675593806290026
2017-07-07,1.2684074956290028
2017-07-10,1.2625715026290019
2017-07-11,1.2542052456290023
2017-07-12,1.2544564196290025
2017-07-13,1.2555198616290024
2017-07-14,1.262476807629002
2017-07-17,1.2383517126290022
2017-07-18,1.257584193629002
2017-07-19,1.2787108606290023
2017-07-20,1.2801273026290019
2017-07-21,1.291466275629002
2017-07-24,1.2897025646290021
2017-07-25,1.2807095466290022
2017-07-26,1.268313152629002
2017-07-27,1.2684201726290019
2017-07-28,1.266802559629002
2017-07-31,1.2823778556290022
2017-08-01,1.2714052456455018
2017-08-02,1.266032449645502
2017-08-03,1.2614984406455019
2017-08-04,1.2449321036455019
2017-08-07,1.257514695645502
2017-08-08,1.2570982206455021
2017-08-09,1.266444766645502
2017-08-10,1.249258804645502
2017-08-11,1.2194336726455022
2017-08-14,1.229411962645502
2017-08-15,1.230058944645502
2017-08-16,1.232185114645502
2017-08-17,1.2403528796455021
2017-08-18,1.2521491966455023
2017-08-21,1.2588071526455027
2017-08-22,1.2506521426455022
2017-08-23,1.2398110736455024
2017-08-24,1.233138723645502
2017-08-25,1.2507046916455022
2017-08-28,1.2613411706455024
2017-08-29,1.2576104476455023
2017-08-30,1.2663353906455022
2017-08-31,1.2567064026455026
2017-09-01,1.2577760239830027
2017-09-04,1.263111117983002
2017-09-05,1.2650435039830024
2017-09-06,1.2759037089830023
2017-09-07,1.2668512059830024
2017-09-08,1.2779387699830027
2017-09-11,1.2939544479830023
2017-09-12,1.2955028989830024
2017-09-13,1.3028879339830022
2017-09-14,1.2937394359830026
2017-09-15,1.2870549639830022
2017-09-18,1.3142477589830028
2017-09-19,1.3017005109830022
2017-09-20,1.3221905749830023
2017-09-21,1.3031045539830022
2017-09-22,1.2826830349830023
2017-09-25,1.2636120389830021
2017-09-26,1.285857096983002
2017-09-27,1.284670337983002
2017-09-28,1.2743870159830017
2017-09-29,1.2712464259830016
2017-10-09,1.2864542296045027
2017-10-10,1.2981573186045021
2017-10-11,1.3027422276045022
2017-10-12,1.3010394316045026
2017-10-13,1.3179369406045023
2017-10-16,1.3088230286045022
2017-10-17,1.3090296916045026
2017-10-18,1.3041478186045024
2017-10-19,1.2905767716045022
2017-10-20,1.298475681604502
2017-10-23,1.303049440604502
2017-10-24,1.296509267604502
2017-10-25,1.313900486604502
2017-10-26,1.3144663846045017
2017-10-27,1.3114874956045022
2017-10-30,1.2937246726045015
2017-10-31,1.2979378836045017
2017-11-01,1.2923293924055017
2017-11-02,1.2917035774055012
2017-11-03,1.2916993584055017
2017-11-06,1.3342236484055015
2017-11-07,1.3337148904055014
2017-11-08,1.3236933294055018
2017-11-09,1.3346248384055015
2017-11-10,1.3543158624055014
2017-11-13,1.3492087034055011
2017-11-14,1.3212542514055012
2017-11-15,1.3070701064055013
2017-11-16,1.320897086405501
2017-11-17,1.3057308004055017
2017-11-20,1.3007220184055015
2017-11-21,1.3061987944055016
2017-11-22,1.2884391194055018
2017-11-23,1.2517808034055018
2017-11-24,1.251172584405502
2017-11-27,1.2362404624055017
2017-11-28,1.252420332405502
2017-11-29,1.2414013594055022
2017-11-30,1.224956344405502
2017-12-01,1.2464051100770017
2017-12-04,1.2641798980770018
2017-12-05,1.2692491360770017
2017-12-06,1.259567270077002
2017-12-07,1.237508789077002
2017-12-08,1.2576332510770016
2017-12-11,1.2921879550770021
2017-12-12,1.2799467370770023
2017-12-13,1.2999674880770022
2017-12-14,1.293501941077002
2017-12-15,1.2726751210770022
2017-12-18,1.2843138780770023
2017-12-19,1.2985480150770026
2017-12-20,1.3033441910770025
2017-12-21,1.325279518077002
2017-12-22,1.3163317330770021
2017-12-25,1.3168200400770025
2017-12-26,1.3122904740770027
2017-12-27,1.287623587077002
2017-12-28,1.3075191980770025
2017-12-29,1.3126640520770025
2018-01-02,1.3248844130120025
2018-01-03,1.3416827900120023
2018-01-04,1.361128797012002
2018-01-05,1.3568477120120024
2018-01-08,1.3715326210120022
2018-01-09,1.3894476540120024
2018-01-10,1.4006783370120028
2018-01-11,1.3940293280120029
2018-01-12,1.4161127230120025
2018-01-15,1.408928574012003
2018-01-16,1.4138592320120031
2018-01-17,1.3790376530120023
2018-01-18,1.3747119300120023
2018-01-19,1.3733787890120022
2018-01-22,1.4271041150120023
2018-01-23,1.4357502480120028
2018-01-24,1.4283654770120027
2018-01-25,1.4212367380120026
2018-01-26,1.434670173012003
2018-01-29,1.391824271012003
2018-01-30,1.3838869860120029
2018-01-31,1.3972375620120028
2018-02-01,1.379909031088003
2018-02-02,1.3955837260880024
2018-02-05,1.3755896540880026
2018-02-06,1.3213054870880026
2018-02-07,1.3088395140880027
2018-02-08,1.3292851850880025
2018-02-09,1.2936956580880024
2018-02-12,1.3355978640880026
2018-02-13,1.3423729660880026
2018-02-14,1.3576231090880022
2018-02-22,1.391653296088002
2018-02-23,1.3957235330880018
2018-02-26,1.4263319140880022
2018-02-27,1.414403191088002
2018-02-28,1.4180390320880019
2018-03-01,1.4388307877660023
2018-03-02,1.4226128187660023
2018-03-05,1.4242488557660022
2018-03-06,1.4299014307660023
2018-03-07,1.4206306277660021
2018-03-08,1.438708300766002
2018-03-09,1.460512286766002
2018-03-12,1.4715185697660025
2018-03-13,1.4640090977660023
2018-03-14,1.4601647737660028
2018-03-15,1.4709879007660025
2018-03-16,1.4487783437660027
2018-03-19,1.4427795487660031
2018-03-20,1.4436082507660029
2018-03-21,1.4364408137660025
2018-03-22,1.4086586527660026
2018-03-23,1.3731747887660024
2018-03-26,1.3848538947660027
2018-03-27,1.408075013766002
2018-03-28,1.3737690697660023
2018-03-29,1.3799629477660025
2018-03-30,1.3907963607660025
2018-04-02,1.382321043328502
2018-04-03,1.3802346083285024
2018-04-04,1.3657726563285022
2018-04-09,1.371755621328502
2018-04-10,1.3753685533285023
2018-04-11,1.3821673303285018
2018-04-12,1.3834850673285017
2018-04-13,1.3696780543285019
2018-04-16,1.3681329953285017
2018-04-17,1.3320758403285016
2018-04-18,1.3550024173285018
2018-04-19,1.3611107313285014
2018-04-20,1.3387697273285015
2018-04-23,1.3303472643285015
2018-04-24,1.3685426053285012
2018-04-25,1.3896515363285016
2018-04-26,1.3628029453285015
2018-04-27,1.3746603883285016
2018-05-02,1.348393669655001
2018-05-03,1.3815139176550015
2018-05-04,1.3661705936550015
2018-05-07,1.3957535086550015
2018-05-08,1.4037331276550016
2018-05-09,1.404518783655002
2018-05-10,1.431204790655002
2018-05-11,1.411211008655001
2018-05-14,1.4290999496550016
2018-05-15,1.4425521446550018
2018-05-16,1.4476593686550019
2018-05-17,1.4267695896550014
2018-05-18,1.4327917836550015
2018-05-21,1.4500575736550014
2018-05-22,1.4625203306550019
2018-05-23,1.454049979655002
2018-05-24,1.4474605436550014
2018-05-25,1.4270055926550018
2018-05-28,1.4426206116550018
2018-05-29,1.4301429696550017
2018-05-30,1.4158048066550022
2018-05-31,1.4409635666550018
2018-06-01,1.405440449892002
2018-06-04,1.4199266848920016
2018-06-05,1.464021465892002
2018-06-06,1.4662779128920014
2018-06-07,1.450984355892002
2018-06-08,1.4384163598920021
2018-06-11,1.4080486048920016
2018-06-12,1.4507017748920013
2018-06-13,1.4376835888920019
2018-06-14,1.4126702688920016
2018-06-15,1.3968829248920018
2018-06-19,1.3447746738920021
2018-06-20,1.3736805128920013
2018-06-21,1.372208583892002
2018-06-22,1.386847501892002
2018-06-25,1.4025176288920018
2018-06-26,1.387237452892002
2018-06-27,1.3327819068920017
2018-06-28,1.3149034788920015
2018-06-29,1.354182594892001
2018-07-02,1.3430621104330012
2018-07-03,1.3306359334330011
2018-07-04,1.3125988084330014
2018-07-05,1.2865008384330014
2018-07-06,1.2868226104330014
