,f1,f2
2008-01-31,0.7053301261866151,-2.695219031777962
2008-02-29,1.8654859059685864,-2.2558066820412193
2008-03-31,0.9897564819049939,-3.286357313184354
2008-04-30,1.3212197850973284,-2.548858671134944
2008-05-31,-0.060420713400881204,-3.9180369036730367
2008-06-30,0.714652792047596,-2.2688752663540845
2008-07-31,0.8246142291143947,-1.7291188875429238
2008-08-31,1.1725713898239984,-1.7926703714172902
2008-09-30,3.4121867600134257,-4.935345416645128
2008-10-31,6.138591248743836,-6.291105754033357
2008-11-30,5.7031588355822365,-9.7476525798745
2008-12-31,7.22833381140124,-10.359627694413238
2009-01-31,2.869122435883425,-13.895161920731075
2009-02-28,3.787323008488545,-11.625005372853193
2009-03-31,4.563656122808235,-9.303335756818354
2009-04-30,3.3375285893943256,-8.547381393365015
2009-05-31,1.7981362173024487,-7.722498425824985
2009-06-30,1.2517125214358964,-6.267477694515395
2009-07-31,1.265009148076792,-2.7242874045532974
2009-08-31,-2.4110600050085607,-3.9203439230310435
2009-09-30,2.0408858769745826,1.6535651568653766
2009-10-31,-1.4662505365964662,-0.7514138934041655
2009-11-30,-1.4141059946576469,-0.32511992741977963
2009-12-31,0.09665099323302391,2.4601147117016886
2010-01-31,-1.1810139391879304,2.791683585306801
2010-02-28,-0.7607967168817764,2.3126686721627316
2010-03-31,-2.787006486774831,2.9249995513690226
2010-04-30,-1.427679566309452,4.387803969898704
2010-05-31,0.5028283847438745,5.639651234171058
2010-06-30,0.3720975137415536,2.5460117173616013
2010-07-31,-0.4355074607361795,0.8127099394514488
2010-08-31,-0.5678272620004718,1.2425715028621467
2010-09-30,-0.6921221986517923,0.7641310114172162
2010-10-31,-1.7099120005639994,1.4103381865438056
2010-11-30,-1.4844765375006967,2.6358947259358074
2010-12-31,-1.4212974565254495,3.347487361547065
2011-01-31,-1.6217517444807046,5.542390555703432
2011-02-28,-2.569679013738612,5.284436574243508
2011-03-31,-1.773652229322528,5.451295372699431
2011-04-30,-1.4134235657779475,3.6864757594732667
2011-05-31,0.23240813927344947,1.5408144776672625
2011-06-30,-0.12471262560856974,1.3595364259329792
2011-07-31,0.03322632717355269,-1.2451015732677777
2011-08-31,0.5959075029644958,-0.6902852708185848
2011-09-30,-0.8305098578452735,-1.237994305392656
2011-10-31,-0.18388018712386983,-0.3586590704447043
2011-11-30,-0.15706460313773055,1.0823249002428637
2011-12-31,-0.12680540254109085,1.5654038493271105
2012-01-31,-0.6401621146751266,1.8163022788030865
2012-02-29,-1.2275667567728568,0.3035532750520506
2012-03-31,-0.8468124533093176,0.5502404920265006
2012-04-30,-0.04630046738493906,1.2850676179259615
2012-05-31,0.6968719082818782,0.28023772136166797
2012-06-30,1.4849340350298743,-0.9464150548701394
2012-07-31,0.040141909356800926,-2.496295065456359
2012-08-31,-0.14282966022710175,-2.3592475376727515
2012-09-30,-0.6589832046048808,-1.6464988613251819
