,f1,f2
2003-01-31,0.1134753498165378,-1.181488574081694
2003-02-28,0.24036009295253394,-1.2927650272336797
2003-03-31,-0.11298134930218819,2.0588953598753537
2003-04-30,0.1355274739576114,-0.344369484776378
2003-05-31,0.052765488431001345,-0.1473601881859218
2003-06-30,-0.017913626714475488,0.2858127742525993
2003-07-31,-0.1529157233983475,1.0507820022628664
2003-08-31,-0.09226801854203359,0.4922570193247211
2003-09-30,0.06051042955559202,-1.0668124118945492
2003-10-31,0.01866976910941121,-1.2948150453204093
2003-11-30,-0.14760472690419896,-0.21829515482415693
2003-12-31,-0.12686095683620394,-0.7167754685729262
2004-01-31,-0.042998148162164164,-1.2540027333393933
2004-02-29,-0.07509670132258232,-0.348843228954538
2004-03-31,-0.2440133281845397,0.48303579615210346
2004-04-30,-0.02022708737157793,-1.4544391474363423
2004-05-31,-0.22074204733139094,0.4862582772271124
2004-06-30,0.13823039200429194,-2.452772014676849
2004-07-31,-0.1286716390471601,0.1658270582126146
2004-08-31,0.0382561493156665,-1.1206157048338343
2004-09-30,-0.18671798468893105,0.5655442593697535
2004-10-31,-0.08593107810998019,-0.3321232919686102
2004-11-30,-0.04078961196151163,-0.7715887533973635
2004-12-31,-0.17114242921339232,0.47886107253324933
2005-01-31,0.0266837509787339,-1.1101871591621955
2005-02-28,-0.0758512534108555,-0.2138537123187966
2005-03-31,-0.07341917010541106,-0.31100043145327005
2005-04-30,-0.15240034423171825,1.0513448587553502
2005-05-31,0.12162656651738032,-0.8529665548860478
2005-06-30,-0.1856620029715672,1.063722214648071
2005-07-31,-0.22681671568778455,1.3721983935153124
2005-08-31,0.2394633713355641,-2.5016828721118514
2005-09-30,-0.09447040573726438,-0.32532201706928043
2005-10-31,-0.018395698036669034,-1.023004732366508
2005-11-30,-0.04694020026708805,-0.5956874083058333
2005-12-31,-0.08440994248867964,0.5118064374469566
2006-01-31,-0.2838362307645034,1.8090682296388152
2006-02-28,0.12163291950159066,-1.8964729855404767
2006-03-31,-0.07607517602817032,0.12264528524568422
2006-04-30,-0.08582273573784698,-0.025744651117001683
2006-05-31,-0.020068981175019613,-0.39385560364628236
2006-06-30,0.007186360772207555,-0.4245491372266802
2006-07-31,-0.1682686369115174,0.9280249869822654
2006-08-31,0.007765640975667404,-0.5297676701219165
2006-09-30,0.10313966061199513,-0.8320618676000497
2006-10-31,0.08894011109719453,-0.40596488446396667
2006-11-30,-0.0631882149328067,0.9428288326303337
2006-12-31,-0.08934786172720584,0.9800146075113156
2007-01-31,0.03840729832832263,0.028473624695466965
2007-02-28,-0.010944499815175462,-0.06878003923810114
2007-03-31,-0.044532754087616186,0.34996512622162784
2007-04-30,0.006390859726007627,-0.6582913957700272
2007-05-31,-0.16959979314402238,0.5997832355138438
2007-06-30,0.10206185520810535,-1.3733719163189486
2007-07-31,-0.0038659550247640536,0.0014367416908314106
2007-08-31,-0.0024507340779429086,0.13422140627280957
2007-09-30,-0.018811932149833822,0.2785380976195034
2007-10-31,0.02062875722897271,-0.1529553044740398
2007-11-30,-0.15336526370098896,1.3198432056318927
2007-12-31,0.11634424759104377,-0.34886841057977686
2008-01-31,0.02921093335545187,0.44921733488911453
2008-02-29,0.1555557533757025,-0.3471645339954668
2008-03-31,0.0560958224375585,0.33581754298073674
2008-04-30,0.08166698989533587,-0.04079064719539169
2008-05-31,-0.0769994758313951,1.2943905644946905
2008-06-30,0.0016319391359355903,0.3749048887553499
2008-07-31,0.06597614651652937,-0.3046996366109179
2008-08-31,0.10882827685831192,-0.5018225647589258
2008-09-30,0.3200655416256971,-0.47171838012191525
2008-10-31,0.5882653074205271,-1.8574407795757535
2008-11-30,0.49530025557439783,-0.6488602613413029
2008-12-31,0.623786920137137,-1.3061056681038397
