,f1,f2
2006-08-31,-0.9402489836114755,-1.4720718510069448
2006-09-30,-0.3080933114689034,-0.7953664834627961
2006-10-31,0.1418582588989724,0.0033420862055798784
2006-11-30,0.92077973759361,1.7011770976601213
2006-12-31,0.5210953841842123,1.0658698300502079
2007-01-31,0.9396331954794848,1.3815300040476148
2007-02-28,0.18718003354154117,0.2524625101465165
2007-03-31,0.5436840206400804,0.9779243035593681
2007-04-30,-0.4926350164750119,-0.841558794346543
2007-05-31,-0.8060594364197973,-0.7606960357608042
2007-06-30,-1.159798831286097,-2.1155998409158876
2007-07-31,-0.3361749723296066,-0.5112372806513785
2007-08-31,-0.16012869552463413,-0.2462030446855822
2007-09-30,0.2042076145238472,0.4168316099211502
2007-10-31,0.2241362753532823,0.3116809190195416
2007-11-30,0.7004374734801262,1.61087388473852
2007-12-31,1.307256126501799,1.6254621030588923
2008-01-31,1.3490792047315658,2.078626728711743
2008-02-29,1.4590120903770816,1.8065217837745005
2008-03-31,1.7680691508653004,2.622624339200122
2008-04-30,1.5452119826757167,2.1805322000179297
2008-05-31,1.8069908939906971,3.0967535542134548
2008-06-30,1.2773872242884927,1.9515310796415155
2008-07-31,1.0281788320619758,1.454135785519519
2008-08-31,1.0802525949323423,1.3047654441279162
2008-09-30,3.272705876083808,4.259348836461948
2008-10-31,4.698401337644383,5.647240995456728
2008-11-30,6.196924251482512,8.257768759265575
2008-12-31,6.885611711885544,8.799282603312689
2009-01-31,7.444875295576031,11.44863988138563
2009-02-28,6.60845141651502,9.751388276902082
2009-03-31,5.731895873099344,7.951202838326495
2009-04-30,5.029352593050314,7.242466801991663
2009-05-31,4.1023298599164235,6.19982728436913
2009-06-30,3.2627196031606194,4.996187646970926
2009-07-31,1.537436506669703,2.11702046646024
2009-08-31,0.9826015318175979,2.42382078964986
2009-09-30,-0.13364866108978468,-0.7944668173513514
2009-10-31,-0.20790800700528972,0.13292290915877464
2009-11-30,-0.3643848883765747,-0.11021764201333292
2009-12-31,-1.16567708004361,-1.918781012134933
2010-01-31,-1.752400483858518,-2.4787601187543236
2010-02-28,-1.4061537344545694,-2.047614715375549
2010-03-31,-2.4229831090503513,-3.137916771777984
2010-04-30,-2.7131526598324074,-4.025889724514304
2010-05-31,-2.6367555097982533,-4.471773756394399
2010-06-30,-1.25379813099929,-2.223117185156
2010-07-31,-0.6264095807609124,-0.8664803930352294
2010-08-31,-0.8594147316310441,-1.2067790535388216
2010-09-30,-0.6913685732284224,-0.9590982476377017
2010-10-31,-1.360562630409251,-1.6929156496859408
2010-11-30,-1.7477944177342681,-2.3532846063675628
2010-12-31,-2.0117997289816696,-2.746279417769654
2011-01-31,-3.2416966614015252,-4.864142849939209
2011-02-28,-3.348252291630386,-4.65615364762216
2011-03-31,-3.1575335375220264,-4.569232066921022
2011-04-30,-2.296976345351611,-3.3042325671881954
2011-05-31,-0.7740303574404509,-1.3796680990622021
2011-06-30,-0.7943368953116786,-1.2989063067487845
2011-07-31,0.5610298714247901,0.9800867895387696
2011-08-31,0.4670878059009461,0.5831109099342094
2011-09-30,0.25847265324277774,0.706330370350031
2011-10-31,0.051169321445680795,0.1188957813468723
2011-11-30,-0.5833160119834653,-0.8933933742788291
2011-12-31,-0.859517932048172,-1.4033793294023034
2012-01-31,-1.1189759854582528,-1.6478462510402716
2012-02-29,-0.4880943606698554,-0.345166110790667
2012-03-31,-0.5587581798161106,-0.6453662358049573
2012-04-30,-0.6856826953580288,-1.10647184417203
2012-05-31,-0.06296622017743561,-0.3464277251374113
2012-06-30,0.8414775916469361,0.9321572661622675
2012-07-31,1.0953394148161304,1.8402778704908922
2012-08-31,0.9916634051399468,1.7574127659130063
2012-09-30,0.49625406801448263,1.1345900099198818
2012-10-31,0.16301844198349955,-0.02378678121434541
2012-11-30,0.6960258982673414,1.0200598871466706
2012-12-31,0.7552061806030829,1.1967958112323778
2013-01-31,-0.022895874226577927,-0.10206112433750612
2013-02-28,-0.23686698669186704,0.03031456619124583
