,f1,f2
2000-06-30,-0.10038095539536637,-0.08448018463129876
2000-07-31,0.03819463338265091,-0.017219562824512265
2000-08-31,0.2333170662020647,-0.8629573394670698
2000-09-30,0.8417222260481756,0.07974851756551905
2000-10-31,-0.15418557283670456,-2.1037677387734495
2000-11-30,1.2684232596620788,-1.487523228497685
2000-12-31,2.1441251932676795,-3.1699491506300324
2001-01-31,2.43649519060958,-3.4986426340796815
2001-02-28,2.421928241701594,-4.097290429676635
2001-03-31,3.5700757258445237,-2.7755588400400844
2001-04-30,1.625192287139578,-4.605195882229595
2001-05-31,2.1590172643529955,-3.479036423483716
2001-06-30,2.695020739633598,-2.78716344650137
2001-07-31,2.10037572155252,-3.695460882675982
2001-08-31,1.4328495442609446,-2.319947698896317
2001-09-30,1.9902032296119676,-2.41938052128164
2001-10-31,4.6474885697952795,-3.2464473688605473
2001-11-30,0.018877563241885845,-5.3307430720804305
2001-12-31,1.4172808839682933,-1.5673806358005327
2002-01-31,0.9415135034741442,-0.19432396050053816
2002-02-28,-1.2117642125162242,0.25839131187394276
2002-03-31,-1.4168698400939637,0.7414286401179464
2002-04-30,-0.7292615618717165,1.2059653540067725
2002-05-31,-2.0424539772122103,1.1191093365361653
2002-06-30,-1.3376657379714723,1.1286061870886699
2002-07-31,0.1697648629995808,0.2488784013236556
2002-08-31,0.6400604705026551,0.17838213016253562
2002-09-30,-0.10927245131121123,-1.7443953451211307
2002-10-31,0.6950830927764798,-0.6312981294401955
2002-11-30,1.008753325924432,-0.38775406036341326
2002-12-31,-1.56276936672861,-0.11327763071859497
2003-01-31,-1.2905234399331873,0.3892849763716226
2003-02-28,0.85336804910693,-0.1604053641993413
2003-03-31,1.3432084772638613,-1.382818035014659
2003-04-30,0.5725725939233881,-2.415734609332921
2003-05-31,0.7838464104166755,-0.6323530872565538
2003-06-30,0.34031671421897547,-0.40325694843641463
2003-07-31,0.11027083029910596,1.0005475137405568
2003-08-31,-0.8601685808107692,0.7468410393769878
2003-09-30,-0.4200919603441584,1.3838495412619676
2003-10-31,-1.9634973788697552,1.9724804788310635
2003-11-30,-2.694387976357981,3.59121109125157
2003-12-31,-2.5775643669837702,5.661501291246619
2004-01-31,-3.7785585521239273,3.9505396441366942
2004-02-29,-2.5528783402850252,3.551428156577602
2004-03-31,-2.5797903527804333,4.6136426038355784
2004-04-30,-3.6297074299664214,3.835701672438399
2004-05-31,-3.1785268364293735,3.8291018324694877
2004-06-30,-2.042016053741176,4.256605097679825
2004-07-31,-4.316477478272722,1.9465972645040084
2004-08-31,-0.7874360066962233,4.08349449682242
2004-09-30,-2.832198959148957,2.693197189428799
2004-10-31,-1.378349763415929,3.603887439073072
2004-11-30,-2.7214203566747024,2.2724696168175043
2004-12-31,-2.8197949894683902,2.185938826986447
2005-01-31,-0.8494835449553239,3.380708584141946
2005-02-28,-1.8491225928930686,2.199501538127626
2005-03-31,-2.1675392949714425,2.332685605627025
2005-04-30,0.23657623529722857,2.5639287069058323
2005-05-31,-0.5491650263703264,-0.147338562372582
2005-06-30,-0.463692072083512,1.6580883565171132
2005-07-31,-1.8050612839955353,1.0531694429329852
2005-08-31,-0.5301320494370574,1.479622123676001
2005-09-30,-2.253185893776991,2.645204212372517
2005-10-31,-3.2498007686158736,1.850240736451816
2005-11-30,-2.285496814260938,2.2765195208612448
2005-12-31,0.05980173280584107,2.276648608221525
2006-01-31,-1.309678208223374,1.4991991404248792
2006-02-28,-1.9445878807769126,1.608507324612167
2006-03-31,-0.5432125233226097,2.338803062528848
2006-04-30,-0.8824524820399875,2.984527938468223
2006-05-31,-1.205127732756037,1.4057094537042356
2006-06-30,-0.9047155246505517,1.2522685795941464
2006-07-31,-1.2110224015980964,1.4387992613416605
2006-08-31,-1.5381806774626892,0.9852792638479732
2006-09-30,-0.7755572354333657,0.2549421855752784
2006-10-31,1.1719112234152835,0.868980346321524
2006-11-30,1.440015589615375,0.3282561190920033
2006-12-31,0.2447981756424312,-0.06940324988188994
2007-01-31,-0.007515696020156253,-1.3421921451051348
2007-02-28,0.05737465603968525,0.9241621778380684
2007-03-31,0.06256656364210668,0.4291044194198375
2007-04-30,-2.053729547007643,0.46112319106276106
2007-05-31,-0.0723770478560317,2.8651178866900997
2007-06-30,-1.3812760318320558,1.203628109298837
2007-07-31,-0.08013076895432886,1.0635056119685387
2007-08-31,-0.5480153485744842,0.3139457025477231
2007-09-30,0.2365080326397617,0.4384451896691556
2007-10-31,0.2322842300093776,0.26080518518669926
2007-11-30,-0.2599100913393066,-0.09618057158011425
2007-12-31,-0.24493726769250257,-2.0750423616576255
2008-01-31,1.2460143590476462,-0.20925575720449446
2008-02-29,1.0741262529175541,-1.307073440089229
2008-03-31,0.10027025772354169,-2.242757263538583
2008-04-30,1.6019273131414575,-0.5170378104575498
2008-05-31,0.13343641093466996,-1.664389083632836
2008-06-30,0.70137330023764,-0.500069919301689
2008-07-31,0.881729811677719,0.03021916547299504
2008-08-31,-0.7672989401412275,-1.4033415804878602
2008-09-30,2.8536784514339772,-2.9738922136728028
2008-10-31,4.010569889434983,-5.322980498534722
2008-11-30,4.109391813058362,-7.013342768092517
2008-12-31,8.219440487736817,-4.9642175475937975
2009-01-31,4.529694598295252,-7.220512492165595
2009-02-28,5.2526939598650095,-6.543010738910596
2009-03-31,6.040846573901303,-4.963251582481524
2009-04-30,3.1590912950573435,-6.030914094692958
2009-05-31,2.317032399233339,-4.4449188701963
2009-06-30,2.7547571770691675,-3.041545398006013
