datetime,US_Quality
2010-05-16,0.083493852459543
2010-05-17,0.08726404280659761
2010-05-18,0.07506988973470574
2010-05-19,0.06403882833833596
2010-05-20,0.020315899752386235
2010-05-21,0.023455908850497753
2010-05-22,0.023455908850497753
2010-05-23,0.023455908850497753
2010-05-24,0.01576580170763986
2010-05-25,0.01642163887210568
2010-05-26,0.015489253074101983
2010-05-27,0.04762042970902303
2010-05-28,0.03770898577352311
2010-05-29,0.03770898577352311
2010-05-30,0.03770898577352311
2010-05-31,0.03770898577352311
2010-06-01,0.02156012622451353
2010-06-02,0.049636005558220786
2010-06-03,0.06079661952215476
2010-06-04,0.03343755222994882
2010-06-05,0.03343755222994882
2010-06-06,0.03343755222994882
2010-06-07,0.020835516293088663
2010-06-08,0.026392511773932092
2010-06-09,0.03396384464775326
2010-06-10,0.05874924549369176
2010-06-11,0.0681300319476561
2010-06-12,0.0681300319476561
2010-06-13,0.0681300319476561
2010-06-14,0.07419089329051953
2010-06-15,0.09323195955539387
2010-06-16,0.09756874647131197
2010-06-17,0.09627860490505014
2010-06-18,0.09719316654100285
2010-06-19,0.09719316654100285
2010-06-20,0.09719316654100285
2010-06-21,0.09726369026230741
2010-06-22,0.0821536432372647
2010-06-23,0.07594367270793767
2010-06-24,0.06391769841108097
2010-06-25,0.06149103590760285
2010-06-26,0.06149103590760285
2010-06-27,0.06149103590760285
2010-06-28,0.0687054873644799
2010-06-29,0.03672753229814707
2010-06-30,0.02660652569195543
2010-07-01,0.024557773087644952
2010-07-02,0.021633961936231794
2010-07-03,0.021633961936231794
2010-07-04,0.021633961936231794
2010-07-05,0.021633961936231794
2010-07-06,0.0270403519231448
2010-07-07,0.055885559667753215
2010-07-08,0.06514580592877128
2010-07-09,0.06889987102044559
2010-07-10,0.06889987102044559
2010-07-11,0.06889987102044559
2010-07-12,0.06639283651329264
2010-07-13,0.08249340103966807
2010-07-14,0.07990338165883704
2010-07-15,0.08492724414560637
2010-07-16,0.06428376800243596
2010-07-17,0.06428376800243596
2010-07-18,0.06428376800243596
2010-07-19,0.07435664140835851
2010-07-20,0.09581992223791147
2010-07-21,0.07873014225975705
2010-07-22,0.10381828281024452
2010-07-23,0.1262966143741422
2010-07-24,0.1262966143741422
2010-07-25,0.1262966143741422
2010-07-26,0.13758170645277779
2010-07-27,0.1334249967999992
2010-07-28,0.13037968512109077
2010-07-29,0.1240561334655248
2010-07-30,0.1271502639421569
2010-07-31,0.1271502639421569
2010-08-01,0.1271502639421569
2010-08-02,0.14612575990251542
2010-08-03,0.1354399818540426
2010-08-04,0.14096254771856032
2010-08-05,0.13930201414398735
2010-08-06,0.13350181593372934
2010-08-07,0.13350181593372934
2010-08-08,0.13350181593372934
2010-08-09,0.13926106208122557
2010-08-10,0.12984845887664842
2010-08-11,0.09652102339559399
2010-08-12,0.09067367721338093
2010-08-13,0.0861604284867663
2010-08-14,0.0861604284867663
2010-08-15,0.0861604284867663
2010-08-16,0.07255121509654439
2010-08-17,0.0755990242770681
2010-08-18,0.08346306119687186
2010-08-19,0.06916092882700209
2010-08-20,0.0849450112438932
2010-08-21,0.0849450112438932
2010-08-22,0.0849450112438932
2010-08-23,0.07590156120221536
2010-08-24,0.06439062663177308
2010-08-25,0.07438660635977756
2010-08-26,0.06345872059043645
2010-08-27,0.08020283644373127
2010-08-28,0.08020283644373127
2010-08-29,0.08020283644373127
2010-08-30,0.06043571255465641
2010-08-31,0.05348143012809481
2010-09-01,0.0853123034754717
2010-09-02,0.09512331716844669
2010-09-03,0.10619078666999449
2010-09-04,0.10619078666999449
2010-09-05,0.10619078666999449
2010-09-06,0.10619078666999449
2010-09-07,0.09471470661256909
2010-09-08,0.10172927475655813
2010-09-09,0.10538529508723737
2010-09-10,0.1083941977532632
2010-09-11,0.1083941977532632
2010-09-12,0.1083941977532632
2010-09-13,0.12492990670786863
2010-09-14,0.12752762756560942
2010-09-15,0.13121983551890515
2010-09-16,0.13640232675062625
2010-09-17,0.13615012801761517
2010-09-18,0.13615012801761517
2010-09-19,0.13615012801761517
2010-09-20,0.15394273920466328
2010-09-21,0.1477310097027562
2010-09-22,0.1475623195195861
2010-09-23,0.13827775198921843
2010-09-24,0.16755253599122488
2010-09-25,0.16755253599122488
2010-09-26,0.16755253599122488
2010-09-27,0.15828260884154788
2010-09-28,0.16735553429350047
2010-09-29,0.16465480524197962
2010-09-30,0.1560673255418461
2010-10-01,0.15199144397551723
2010-10-02,0.15199144397551723
2010-10-03,0.15199144397551723
2010-10-04,0.1392913182600164
2010-10-05,0.1496495919305585
2010-10-06,0.14749890787276754
2010-10-07,0.14545388866168252
2010-10-08,0.15120764600253067
2010-10-09,0.15120764600253067
2010-10-10,0.15120764600253067
2010-10-11,0.15028293231328171
2010-10-12,0.15021340205012956
2010-10-13,0.15432756796657832
2010-10-14,0.14060103163175497
2010-10-15,0.14306257825976343
2010-10-16,0.14306257825976343
2010-10-17,0.14306257825976343
2010-10-18,0.14276584220304622
2010-10-19,0.122456137145047
2010-10-20,0.1330003288026511
2010-10-21,0.1424881477303952
2010-10-22,0.1464855508016929
2010-10-23,0.1464855508016929
2010-10-24,0.1464855508016929
2010-10-25,0.15247088574675915
2010-10-26,0.17293203898564502
2010-10-27,0.16868134827181702
2010-10-28,0.1701268592475833
2010-10-29,0.18022994142088544
2010-10-30,0.18022994142088544
2010-10-31,0.18022994142088544
2010-11-01,0.17493700374515075
2010-11-02,0.19078615073804284
2010-11-03,0.19463249015221473
2010-11-04,0.21097815595060454
2010-11-05,0.21190538580295004
2010-11-06,0.21190538580295004
2010-11-07,0.21190538580295004
2010-11-08,0.2122746325030762
2010-11-09,0.20762427449236975
2010-11-10,0.21242365494850501
2010-11-11,0.20358282079269552
2010-11-12,0.18971360938982795
2010-11-13,0.18971360938982795
2010-11-14,0.18971360938982795
2010-11-15,0.19196949109170536
2010-11-16,0.1789659166537103
2010-11-17,0.18279375002326104
2010-11-18,0.20683281737445935
2010-11-19,0.21050317240834082
2010-11-20,0.21050317240834082
2010-11-21,0.21050317240834082
2010-11-22,0.2229851870188151
2010-11-23,0.20708041224501716
2010-11-24,0.22532148018358633
2010-11-25,0.22532148018358633
2010-11-26,0.21947546934352502
2010-11-27,0.21947546934352502
2010-11-28,0.21947546934352502
2010-11-29,0.22369470250129964
2010-11-30,0.21877835002496782
2010-12-01,0.231954184664507
2010-12-02,0.2385195434081373
2010-12-03,0.23846174046151236
2010-12-04,0.23846174046151236
2010-12-05,0.23846174046151236
2010-12-06,0.24393634863447122
2010-12-07,0.2497684421135531
2010-12-08,0.24803998357598056
2010-12-09,0.2567475304222615
2010-12-10,0.26833792451690996
2010-12-11,0.26833792451690996
2010-12-12,0.26833792451690996
2010-12-13,0.2653831523295327
2010-12-14,0.26710740249543385
2010-12-15,0.26311686688948766
2010-12-16,0.2712875269040582
2010-12-17,0.2724562442036986
2010-12-18,0.2724562442036986
2010-12-19,0.2724562442036986
2010-12-20,0.2714123417295433
2010-12-21,0.27663122522246875
2010-12-22,0.27585101383425736
2010-12-23,0.27490627273557067
2010-12-24,0.27490627273557067
2010-12-25,0.27490627273557067
2010-12-26,0.27490627273557067
2010-12-27,0.26946255575189637
2010-12-28,0.26704502905524063
2010-12-29,0.2678503896047
2010-12-30,0.2670535168158048
2010-12-31,0.2526566221151312
2011-01-01,0.2526566221151312
2011-01-02,0.2526566221151312
2011-01-03,0.263522838785329
2011-01-04,0.25885824933672885
2011-01-05,0.27038498153241775
2011-01-06,0.2687172399783142
2011-01-07,0.26830184776742505
2011-01-08,0.26830184776742505
2011-01-09,0.26830184776742505
2011-01-10,0.27161466568723425
2011-01-11,0.27426678671948057
2011-01-12,0.2816577975897072
2011-01-13,0.27966358622876375
2011-01-14,0.28453587226132737
2011-01-15,0.28453587226132737
2011-01-16,0.28453587226132737
2011-01-17,0.28453587226132737
2011-01-18,0.2874674065456708
2011-01-19,0.27070265157875606
2011-01-20,0.25870727572897967
2011-01-21,0.2682717006347928
2011-01-22,0.2682717006347928
2011-01-23,0.2682717006347928
2011-01-24,0.28415960998125955
2011-01-25,0.2784176022881233
2011-01-26,0.2953961753831853
2011-01-27,0.29599881282360774
2011-01-28,0.26639794742487344
2011-01-29,0.26639794742487344
2011-01-30,0.26639794742487344
2011-01-31,0.27752554196681367
2011-02-01,0.2930548279233438
2011-02-02,0.2899481905064334
2011-02-03,0.29386079013710464
2011-02-04,0.3002987951497922
2011-02-05,0.3002987951497922
2011-02-06,0.3002987951497922
2011-02-07,0.31484689923102116
2011-02-08,0.32943522640693224
2011-02-09,0.3225226094983906
2011-02-10,0.32955132292683076
2011-02-11,0.3424759742086987
2011-02-12,0.3424759742086987
2011-02-13,0.3424759742086987
2011-02-14,0.3410587718149929
2011-02-15,0.3306579094702202
2011-02-16,0.3347462300074746
2011-02-17,0.33722821589844343
2011-02-18,0.3403321496226963
2011-02-19,0.3403321496226963
2011-02-20,0.3403321496226963
2011-02-21,0.3403321496226963
2011-02-22,0.3145413918842537
2011-02-23,0.29136012287045077
2011-02-24,0.2954692345046712
2011-02-25,0.31789059495512517
2011-02-26,0.31789059495512517
2011-02-27,0.31789059495512517
2011-02-28,0.3218164404656976
2011-03-01,0.29833726371160463
2011-03-02,0.31257611361744053
2011-03-03,0.3390406474379577
2011-03-04,0.33196148986773966
2011-03-05,0.33196148986773966
2011-03-06,0.33196148986773966
2011-03-07,0.32059042115102954
2011-03-08,0.3308170063003051
2011-03-09,0.32720947950224044
2011-03-10,0.3106173719823708
2011-03-11,0.3229664211589487
2011-03-12,0.3229664211589487
2011-03-13,0.3229664211589487
2011-03-14,0.30352228107837154
2011-03-15,0.2919448758347605
2011-03-16,0.26937226257290003
2011-03-17,0.27840711752289105
2011-03-18,0.2881198019973277
2011-03-19,0.2881198019973277
2011-03-20,0.2881198019973277
2011-03-21,0.31237433647855317
2011-03-22,0.3136214134975013
2011-03-23,0.32800144754651384
2011-03-24,0.3407041357897074
2011-03-25,0.3438892583893287
2011-03-26,0.3438892583893287
2011-03-27,0.3438892583893287
2011-03-28,0.33979508784829227
2011-03-29,0.3574847941838044
2011-03-30,0.3686125002423615
2011-03-31,0.3649744091382552
2011-04-01,0.3729193852629402
2011-04-02,0.3729193852629402
2011-04-03,0.3729193852629402
2011-04-04,0.3883980757075469
2011-04-05,0.40455767986847735
2011-04-06,0.4002301080452042
2011-04-07,0.3936963149793049
2011-04-08,0.41288973437903986
2011-04-09,0.41288973437903986
2011-04-10,0.41288973437903986
2011-04-11,0.41073079744664476
2011-04-12,0.3968186688751849
2011-04-13,0.3970860055146226
2011-04-14,0.3932547670470914
2011-04-15,0.39437083813320606
2011-04-16,0.39437083813320606
2011-04-17,0.39437083813320606
2011-04-18,0.3807628595457271
2011-04-19,0.39755872314634333
2011-04-20,0.41433118318015993
2011-04-21,0.4259413368226608
2011-04-22,0.4259413368226608
2011-04-23,0.4259413368226608
2011-04-24,0.4259413368226608
2011-04-25,0.4245766792693626
2011-04-26,0.4161555821238456
2011-04-27,0.4229375560740434
2011-04-28,0.43020812116446283
2011-04-29,0.43032300061280915
2011-04-30,0.43032300061280915
2011-05-01,0.43032300061280915
2011-05-02,0.4260285093788305
2011-05-03,0.40497740780375246
2011-05-04,0.38377822957834495
2011-05-05,0.38150192507114844
2011-05-06,0.3834636520157806
2011-05-07,0.3834636520157806
2011-05-08,0.3834636520157806
2011-05-09,0.3981438958947905
2011-05-10,0.4078227255162108
2011-05-11,0.3970127309355145
2011-05-12,0.40605387318526875
2011-05-13,0.38773943337809613
2011-05-14,0.38773943337809613
2011-05-15,0.38773943337809613
2011-05-16,0.3646248579981155
2011-05-17,0.37177531164059063
2011-05-18,0.39111954718958586
2011-05-19,0.3964278664385208
2011-05-20,0.38699326227835296
2011-05-21,0.38699326227835296
2011-05-22,0.38699326227835296
2011-05-23,0.36257473836958076
2011-05-24,0.366837509183672
2011-05-25,0.38198475055919134
2011-05-26,0.3923776960167946
2011-05-27,0.4034928962099025
2011-05-28,0.4034928962099025
2011-05-29,0.4034928962099025
2011-05-30,0.4034928962099025
2011-05-31,0.42191045436471786
2011-06-01,0.4005558577438244
2011-06-02,0.424486789146292
2011-06-03,0.40037044329339255
2011-06-04,0.40037044329339255
2011-06-05,0.40037044329339255
2011-06-06,0.36529822087040364
2011-06-07,0.3627874766204897
2011-06-08,0.33684297566801913
2011-06-09,0.3621053347789829
2011-06-10,0.34092724627769844
2011-06-11,0.34092724627769844
2011-06-12,0.34092724627769844
2011-06-13,0.3336304953148621
2011-06-14,0.3647657817449277
2011-06-15,0.3390930631621687
2011-06-16,0.33273498722561645
2011-06-17,0.340442456506878
2011-06-18,0.340442456506878
2011-06-19,0.340442456506878
2011-06-20,0.35251426667005914
2011-06-21,0.3860546923478898
2011-06-22,0.37115528705015155
2011-06-23,0.3855087320540933
2011-06-24,0.37260688984760426
2011-06-25,0.37260688984760426
2011-06-26,0.37260688984760426
2011-06-27,0.3860018043846616
2011-06-28,0.4063425978096251
2011-06-29,0.41607512974361227
2011-06-30,0.42945786364828087
2011-07-01,0.44966721314456404
2011-07-02,0.44966721314456404
2011-07-03,0.44966721314456404
2011-07-04,0.44966721314456404
2011-07-05,0.46672031754455645
2011-07-06,0.47121569933437635
2011-07-07,0.4870512931097366
2011-07-08,0.48322415116195727
2011-07-09,0.48322415116195727
2011-07-10,0.48322415116195727
2011-07-11,0.45722692575317603
2011-07-12,0.444692673621381
2011-07-13,0.4511574678488759
2011-07-14,0.43980020981911405
2011-07-15,0.44564049151131346
2011-07-16,0.44564049151131346
2011-07-17,0.44564049151131346
2011-07-18,0.4303900422158946
2011-07-19,0.45990716382829633
2011-07-20,0.45309646224281397
2011-07-21,0.45885880682584324
2011-07-22,0.47147993135787614
2011-07-23,0.47147993135787614
2011-07-24,0.47147993135787614
2011-07-25,0.46584970800724435
2011-07-26,0.4523384643852839
2011-07-27,0.4405902308710097
2011-07-28,0.4127755411178198
2011-07-29,0.42830603545007184
2011-07-30,0.42830603545007184
2011-07-31,0.42830603545007184
2011-08-01,0.426593759572758
2011-08-02,0.3974804886296508
2011-08-03,0.3928470992903248
2011-08-04,0.32490180721688433
2011-08-05,0.3193397686960877
2011-08-06,0.3193397686960877
2011-08-07,0.3193397686960877
2011-08-08,0.23213960707433445
2011-08-09,0.2985547308112668
2011-08-10,0.26890672341647326
2011-08-11,0.3143838053351844
2011-08-12,0.3173354533385999
2011-08-13,0.3173354533385999
2011-08-14,0.3173354533385999
2011-08-15,0.3442130032902051
2011-08-16,0.3230202729032503
2011-08-17,0.3168395499033023
2011-08-18,0.2588394312969424
2011-08-19,0.24115401726942776
2011-08-20,0.24115401726942776
2011-08-21,0.24115401726942776
2011-08-22,0.2363003223536193
2011-08-23,0.28862602332121234
2011-08-24,0.29788694656334624
2011-08-25,0.2771187642590589
2011-08-26,0.308166498796691
2011-08-27,0.308166498796691
2011-08-28,0.308166498796691
2011-08-29,0.3498657895486781
2011-08-30,0.37007403186590704
2011-08-31,0.3689154190055468
2011-09-01,0.35146834253760373
2011-09-02,0.3190497903143843
2011-09-03,0.3190497903143843
2011-09-04,0.3190497903143843
2011-09-05,0.3190497903143843
2011-09-06,0.31566304289451264
2011-09-07,0.3541013455151498
2011-09-08,0.33415294173196197
2011-09-09,0.30325965839528357
2011-09-10,0.30325965839528357
2011-09-11,0.30325965839528357
2011-09-12,0.31608372420346154
2011-09-13,0.3288198848139088
2011-09-14,0.34768705986951054
2011-09-15,0.3417152177393261
2011-09-16,0.33638701705370866
2011-09-17,0.33638701705370866
2011-09-18,0.33638701705370866
2011-09-19,0.3219704769550966
2011-09-20,0.3196932736898539
2011-09-21,0.28469723589814167
2011-09-22,0.23883718747792337
2011-09-23,0.24923248176630164
2011-09-24,0.24923248176630164
2011-09-25,0.24923248176630164
2011-09-26,0.2668104601132091
2011-09-27,0.2859587092096645
2011-09-28,0.24736758087320254
2011-09-29,0.2325693832350153
2011-09-30,0.21229016816053625
2011-10-01,0.21229016816053625
2011-10-02,0.21229016816053625
2011-10-03,0.16844241399375792
2011-10-04,0.206942854549941
2011-10-05,0.24915463855789066
2011-10-06,0.29249383610248536
2011-10-07,0.2844974112373795
2011-10-08,0.2844974112373795
2011-10-09,0.2844974112373795
2011-10-10,0.31224269371229685
2011-10-11,0.31658606325216976
2011-10-12,0.33790124396493915
2011-10-13,0.34888979124825714
2011-10-14,0.3673329190293284
2011-10-15,0.3673329190293284
2011-10-16,0.3673329190293284
2011-10-17,0.34094206885321054
2011-10-18,0.3367730491329193
2011-10-19,0.3058628774995953
2011-10-20,0.30483872023130876
2011-10-21,0.3461548981195677
2011-10-22,0.3461548981195677
2011-10-23,0.3461548981195677
2011-10-24,0.38152189015637705
2011-10-25,0.30810447722357925
2011-10-26,0.3297999818100952
2011-10-27,0.3796154294508429
2011-10-28,0.3899150542845258
2011-10-29,0.3899150542845258
2011-10-30,0.3899150542845258
2011-10-31,0.3454636090582466
2011-11-01,0.30445425881231647
2011-11-02,0.32282058702606364
2011-11-03,0.37067953402914067
2011-11-04,0.36642925328078957
2011-11-05,0.36642925328078957
2011-11-06,0.36642925328078957
2011-11-07,0.3594453403692246
2011-11-08,0.37369093597323233
2011-11-09,0.321663844822488
2011-11-10,0.3335651212564379
2011-11-11,0.3669233657534392
2011-11-12,0.3669233657534392
2011-11-13,0.3669233657534392
2011-11-14,0.35862390807502376
2011-11-15,0.3705092340115206
2011-11-16,0.3462037561272635
2011-11-17,0.313375150500373
2011-11-18,0.3056833429078718
2011-11-19,0.3056833429078718
2011-11-20,0.3056833429078718
2011-11-21,0.27405674290642157
2011-11-22,0.26286839809980767
2011-11-23,0.22955178845887558
2011-11-24,0.22955178845887558
2011-11-25,0.20362610609099385
2011-11-26,0.20362610609099385
2011-11-27,0.20362610609099385
2011-11-28,0.25829303275600113
2011-11-29,0.2585208896991529
2011-11-30,0.3156919132536309
2011-12-01,0.315957952092466
2011-12-02,0.31381039394429355
2011-12-03,0.31381039394429355
2011-12-04,0.31381039394429355
2011-12-05,0.33715200148490476
2011-12-06,0.3235848775371426
2011-12-07,0.31808642879778426
2011-12-08,0.28259056214559464
2011-12-09,0.306585743640865
2011-12-10,0.306585743640865
2011-12-11,0.306585743640865
2011-12-12,0.2954204713125985
2011-12-13,0.25806942668290134
2011-12-14,0.23605624771348332
2011-12-15,0.2419220237875357
2011-12-16,0.25561192978377356
2011-12-17,0.25561192978377356
2011-12-18,0.25561192978377356
2011-12-19,0.22924243056960258
2011-12-20,0.27201371342048253
2011-12-21,0.2710864495444223
2011-12-22,0.29168305650600335
2011-12-23,0.3069689988609736
2011-12-24,0.3069689988609736
2011-12-25,0.3069689988609736
2011-12-26,0.3069689988609736
2011-12-27,0.2986030107170954
2011-12-28,0.2800654826697435
2011-12-29,0.2901501285717849
2011-12-30,0.28793725179937946
2011-12-31,0.28793725179937946
2012-01-01,0.28793725179937946
2012-01-02,0.28793725179937946
2012-01-03,0.3140817222957841
2012-01-04,0.3337674306883702
2012-01-05,0.33412674523528185
2012-01-06,0.356897955641613
2012-01-07,0.356897955641613
2012-01-08,0.356897955641613
2012-01-09,0.3943441333790594
2012-01-10,0.41143843122430823
2012-01-11,0.41662816913524825
2012-01-12,0.4138784249515801
2012-01-13,0.41138489489675556
2012-01-14,0.41138489489675556
2012-01-15,0.41138489489675556
2012-01-16,0.41138489489675556
2012-01-17,0.41128151792757706
2012-01-18,0.43844188645763515
2012-01-19,0.4428469915405917
2012-01-20,0.43326045287511916
2012-01-21,0.43326045287511916
2012-01-22,0.43326045287511916
2012-01-23,0.42588097039658535
2012-01-24,0.4281449306715006
2012-01-25,0.45909790138460216
2012-01-26,0.4961268014803737
2012-01-27,0.5199076563370644
2012-01-28,0.5199076563370644
2012-01-29,0.5199076563370644
2012-01-30,0.5204784913555789
2012-01-31,0.5071292650319459
2012-02-01,0.5458981889058743
2012-02-02,0.5440074203118506
2012-02-03,0.5642818763763924
2012-02-04,0.5642818763763924
2012-02-05,0.5642818763763924
2012-02-06,0.5763285772566709
2012-02-07,0.5686478006554299
2012-02-08,0.5569991133867578
2012-02-09,0.5524377273264642
2012-02-10,0.5343229880900486
2012-02-11,0.5343229880900486
2012-02-12,0.5343229880900486
2012-02-13,0.5471418883007027
2012-02-14,0.5500673384856491
2012-02-15,0.5455016589137289
2012-02-16,0.5441336546516933
2012-02-17,0.5336140474773186
2012-02-18,0.5336140474773186
2012-02-19,0.5336140474773186
2012-02-20,0.5336140474773186
2012-02-21,0.5288479448453325
2012-02-22,0.5161207476581777
2012-02-23,0.5312829629031375
2012-02-24,0.5353505935066014
2012-02-25,0.5353505935066014
2012-02-26,0.5353505935066014
2012-02-27,0.5230645506214189
2012-02-28,0.5360329291558503
2012-02-29,0.5276295648474356
2012-03-01,0.5368424324717465
2012-03-02,0.5269668408288577
2012-03-03,0.5269668408288577
2012-03-04,0.5269668408288577
2012-03-05,0.510401081990929
2012-03-06,0.472919675313608
2012-03-07,0.4816373264220366
2012-03-08,0.5014411310215896
2012-03-09,0.5120558356857683
2012-03-10,0.5120558356857683
2012-03-11,0.5120558356857683
2012-03-12,0.5054961157945033
2012-03-13,0.5222919667751915
2012-03-14,0.506804019279705
2012-03-15,0.5323163446445247
2012-03-16,0.5311443649211478
2012-03-17,0.5311443649211478
2012-03-18,0.5311443649211478
2012-03-19,0.5493592407405181
2012-03-20,0.537848272346098
2012-03-21,0.5528673766432666
2012-03-22,0.5446641981145508
2012-03-23,0.5522484262404228
2012-03-24,0.5522484262404228
2012-03-25,0.5522484262404228
2012-03-26,0.5740213484179952
2012-03-27,0.5405855246171549
2012-03-28,0.5351112773200666
2012-03-29,0.5251199232896415
2012-03-30,0.5389439606774065
2012-03-31,0.5389439606774065
2012-04-01,0.5389439606774065
2012-04-02,0.5413699233351421
2012-04-03,0.529391317319913
2012-04-04,0.5055002890040994
2012-04-05,0.506253360447773
2012-04-06,0.506253360447773
2012-04-07,0.506253360447773
2012-04-08,0.506253360447773
2012-04-09,0.486601085135451
2012-04-10,0.45727366723344276
2012-04-11,0.4817365628879733
2012-04-12,0.4951077599247682
2012-04-13,0.4835083323147922
2012-04-14,0.4835083323147922
2012-04-15,0.4835083323147922
2012-04-16,0.4795934435029743
2012-04-17,0.4994279006652804
2012-04-18,0.5012877623429088
2012-04-19,0.49020439572561636
2012-04-20,0.4704790444219269
2012-04-21,0.4704790444219269
2012-04-22,0.4704790444219269
2012-04-23,0.4576390717379495
2012-04-24,0.4496533059304384
2012-04-25,0.47848002308437354
2012-04-26,0.49896453565909904
2012-04-27,0.5176094952866566
2012-04-28,0.5176094952866566
2012-04-29,0.5176094952866566
2012-04-30,0.5394519791800512
2012-05-01,0.5583285066181256
2012-05-02,0.5656830584095132
2012-05-03,0.5463416348715888
2012-05-04,0.5189275939880367
2012-05-05,0.5189275939880367
2012-05-06,0.5189275939880367
2012-05-07,0.4987080199604159
2012-05-08,0.4949820816635122
2012-05-09,0.4877117448330526
2012-05-10,0.48936418529535586
2012-05-11,0.4933381338870222
2012-05-12,0.4933381338870222
2012-05-13,0.4933381338870222
2012-05-14,0.4852228905078704
2012-05-15,0.47399836307524534
2012-05-16,0.4713672417750323
2012-05-17,0.4358599131177834
2012-05-18,0.4177601361506298
2012-05-19,0.4177601361506298
2012-05-20,0.4177601361506298
2012-05-21,0.4460127514138721
2012-05-22,0.43513839335554705
2012-05-23,0.4344901209085812
