,datetime,timestamp,AA_pv,ABC_pv,ACM_pv,ADM_pv,AEG_pv,AES_pv,AIZ_pv,ARW_pv,AVT_pv,BBY_pv,BCC_pv,BEST_pv,BG_pv,BGCP_pv,BHF_pv,BLDR_pv,CAH_pv,CG_pv,CMC_pv,DISCA_pv,DK_pv,ELP_pv,GEF_pv,GM_pv,GPI_pv,IEP_pv,INT_pv,JBL_pv,JLL_pv,KEP_pv,KR_pv,KT_pv,MAN_pv,MCK_pv,MT_pv,NAVI_pv,NGL_pv,NJR_pv,NSP_pv,PAG_pv,PAGP_pv,PBF_pv,PFGC_pv,PFSI_pv,PKX_pv,R_pv,RLGY_pv,SKM_pv,SPXC_pv,SUN_pv,TSN_pv,UFPI_pv,UFS_pv,UGP_pv,UNFI_pv,USFD_pv,VLO_pv,WBA_pv,WCC_pv,X_pv,pv,AA_cost,ABC_cost,ACM_cost,ADM_cost,AEG_cost,AES_cost,AIZ_cost,ARW_cost,AVT_cost,BBY_cost,BCC_cost,BEST_cost,BG_cost,BGCP_cost,BHF_cost,BLDR_cost,CAH_cost,CG_cost,CMC_cost,DISCA_cost,DK_cost,ELP_cost,GEF_cost,GM_cost,GPI_cost,IEP_cost,INT_cost,JBL_cost,JLL_cost,KEP_cost,KR_cost,KT_cost,MAN_cost,MCK_cost,MT_cost,NAVI_cost,NGL_cost,NJR_cost,NSP_cost,PAG_cost,PAGP_cost,PBF_cost,PFGC_cost,PFSI_cost,PKX_cost,R_cost,RLGY_cost,SKM_cost,SPXC_cost,SUN_cost,TSN_cost,UFPI_cost,UFS_cost,UGP_cost,UNFI_cost,USFD_cost,VLO_cost,WBA_cost,WCC_cost,X_cost,AA_position,ABC_position,ACM_position,ADM_position,AEG_position,AES_position,AIZ_position,ARW_position,AVT_position,BBY_position,BCC_position,BEST_position,BG_position,BGCP_position,BHF_position,BLDR_position,CAH_position,CG_position,CMC_position,DISCA_position,DK_position,ELP_position,GEF_position,GM_position,GPI_position,IEP_position,INT_position,JBL_position,JLL_position,KEP_position,KR_position,KT_position,MAN_position,MCK_position,MT_position,NAVI_position,NGL_position,NJR_position,NSP_position,PAG_position,PAGP_position,PBF_position,PFGC_position,PFSI_position,PKX_position,R_position,RLGY_position,SKM_position,SPXC_position,SUN_position,TSN_position,UFPI_position,UFS_position,UGP_position,UNFI_position,USFD_position,VLO_position,WBA_position,WCC_position,X_position
456,2016-10-21 23:59:59,1477094399,0.0,0.0,15.939784274087287,523.126815125664,0.0,312.9651246911037,185.04164842587647,-118.91110368971704,39.631993214813974,362.88411340185894,0.0,0.0,-584.6249857733033,-72.57124659164788,0.0,0.0,0.0,-190.8986185961263,66.08396199603487,0.0,0.0,0.0,0.0,191.24888453550648,-23.010197069435378,-58.67873079169931,0.9800530644706669,-12.21568657583066,0.0,0.0,-152.6478601230192,81.58759930208703,239.64927962609863,0.0,0.0,0.0,0.0,-59.071515245946955,-32.51999883874964,-31.20137396827863,0.0,0.0,0.0,0.0,-59.12181179275126,0.0,0.0,-69.14899727110833,-175.37518561209436,0.0,580.8426014677043,191.0260480887806,0.0,189.36432926169982,0.0,0.0,447.0092799138388,0.0,101.49710267107639,0.0,1888.8813071209938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.36798205984766,51.98227859981268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.20277537824168,0.0,0.0,0.0,75.47790623871033,26.169224586206585,0.0,0.0,0.0,0.0,0.0,17.510697899325848,0.0,0.0,0.0,0.0,0.0,27.31698995057392,0.0,0.0,30.642330750703643,0.0,0.0,0.0,18.799741562795322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,2016-10-24 23:59:59,1477353599,0.0,0.0,15.939784274087287,523.126815125664,0.0,312.9651246911037,185.04164842587647,-62.96640683251326,67.43315436789726,362.88411340185894,0.0,0.0,-584.6249857733033,-72.57124659164788,0.0,0.0,0.0,-190.8986185961263,66.08396199603487,0.0,0.0,0.0,0.0,191.24888453550648,-23.010197069435378,-58.67873079169931,0.9800530644706669,-2.1082850480820525,0.0,0.0,-152.6478601230192,100.90890929027614,209.51325318985573,0.0,0.0,0.0,0.0,-59.071515245946955,-28.448971327698587,-31.20137396827863,0.0,0.0,0.0,0.0,-51.7350110641471,0.0,0.0,-48.213107827196495,-175.37518561209436,0.0,580.8426014677043,190.5456428685169,0.0,189.36432926169982,0.0,0.0,447.0092799138388,0.0,101.49710267107639,0.0,2003.833162674279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.36798205984766,51.98227859981268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.20277537824168,0.0,0.0,0.0,75.47790623871033,26.169224586206585,0.0,0.0,0.0,0.0,0.0,17.510697899325848,0.0,0.0,0.0,0.0,0.0,27.31698995057392,0.0,0.0,30.642330750703643,0.0,0.0,0.0,18.799741562795322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,2016-10-25 23:59:59,1477439999,0.0,0.0,15.939784274087287,523.126815125664,0.0,312.9651246911037,185.04164842587647,-68.60424450029359,58.80520780314714,362.88411340185894,0.0,0.0,-584.6249857733033,-72.57124659164788,0.0,0.0,0.0,-190.8986185961263,66.08396199603487,0.0,0.0,0.0,0.0,191.24888453550648,-23.010197069435378,-58.67873079169931,0.9800530644706669,-6.270156265390597,0.0,0.0,-152.6478601230192,100.90890929027614,198.0328621665251,0.0,0.0,0.0,0.0,-59.071515245946955,-31.705793336539386,-31.20137396827863,0.0,0.0,0.0,0.0,-28.621473300447633,0.0,0.0,-55.54066913256554,-175.37518561209436,0.0,580.8426014677043,164.72386227934805,0.0,189.36432926169982,0.0,0.0,447.0092799138388,0.0,101.49710267107639,0.0,1960.6324900614302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.36798205984766,51.98227859981268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.20277537824168,0.0,0.0,0.0,75.47790623871033,26.169224586206585,0.0,0.0,0.0,0.0,0.0,17.510697899325848,0.0,0.0,0.0,0.0,0.0,27.31698995057392,0.0,0.0,30.642330750703643,0.0,0.0,0.0,18.799741562795322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,2016-10-26 23:59:59,1477526399,0.0,0.0,15.939784274087287,523.126815125664,0.0,312.9651246911037,185.04164842587647,-76.84416109166477,53.053243426647214,362.88411340185894,0.0,0.0,-584.6249857733033,-72.57124659164788,0.0,0.0,0.0,-190.8986185961263,66.08396199603487,0.0,0.0,0.0,0.0,191.24888453550648,-23.010197069435378,-58.67873079169931,0.9800530644706669,-12.21568657583066,0.0,0.0,-152.6478601230192,90.24887619334413,201.62048436131613,0.0,0.0,0.0,0.0,-59.071515245946955,-39.440745607536655,-31.20137396827863,0.0,0.0,0.0,0.0,-53.164714430973845,0.0,0.0,-61.82143596573917,-175.37518561209436,0.0,580.8426014677043,151.3325667644998,0.0,189.36432926169982,0.0,0.0,447.0092799138388,0.0,101.49710267107639,0.0,1881.6724121314328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.36798205984766,51.98227859981268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.20277537824168,0.0,0.0,0.0,75.47790623871033,26.169224586206585,0.0,0.0,0.0,0.0,0.0,17.510697899325848,0.0,0.0,0.0,0.0,0.0,27.31698995057392,0.0,0.0,30.642330750703643,0.0,0.0,0.0,18.799741562795322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,2016-10-27 23:59:59,1477612799,0.0,0.0,15.939784274087287,523.126815125664,0.0,312.9651246911037,185.04164842587647,-123.24790189570149,45.863287956022305,362.88411340185894,0.0,0.0,-584.6249857733033,-72.57124659164788,0.0,0.0,0.0,-190.8986185961263,66.08396199603487,0.0,0.0,0.0,0.0,191.24888453550648,-23.010197069435378,-58.67873079169931,0.9800530644706669,-21.133982041491436,0.0,0.0,-152.6478601230192,104.24016963306713,164.30921353549138,0.0,0.0,0.0,0.0,-59.071515245946955,-47.1756978785337,-31.20137396827863,0.0,0.0,0.0,0.0,-96.7706671191886,0.0,0.0,-58.15765531305465,-175.37518561209436,0.0,580.8426014677043,147.96973022265456,0.0,189.36432926169982,0.0,0.0,447.0092799138388,0.0,101.49710267107639,0.0,1744.800482156636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.36798205984766,51.98227859981268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.20277537824168,0.0,0.0,0.0,75.47790623871033,26.169224586206585,0.0,0.0,0.0,0.0,0.0,17.510697899325848,0.0,0.0,0.0,0.0,0.0,27.31698995057392,0.0,0.0,30.642330750703643,0.0,0.0,0.0,18.799741562795322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,2016-10-28 23:59:59,1477699199,0.0,0.0,15.939784274087287,523.126815125664,0.0,312.9651246911037,185.04164842587647,-139.29405525784523,19.020787532355598,362.88411340185894,0.0,0.0,-584.6249857733033,-72.57124659164788,0.0,0.0,0.0,-190.8986185961263,66.08396199603487,0.0,0.0,0.0,0.0,191.24888453550648,-23.010197069435378,-58.67873079169931,0.9800530644706669,-27.67406538297564,0.0,0.0,-152.6478601230192,62.93254138245561,163.35251428354718,0.0,0.0,0.0,0.0,-59.071515245946955,-32.11289608764446,-31.20137396827863,0.0,0.0,0.0,0.0,-114.16539141558064,0.0,0.0,-72.28938068769503,-175.37518561209436,0.0,580.8426014677043,152.65368112022475,0.0,189.36432926169982,0.0,0.0,447.0092799138388,0.0,101.49710267107639,0.0,1641.3277205442128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.36798205984766,51.98227859981268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.20277537824168,0.0,0.0,0.0,75.47790623871033,26.169224586206585,0.0,0.0,0.0,0.0,0.0,17.510697899325848,0.0,0.0,0.0,0.0,0.0,27.31698995057392,0.0,0.0,30.642330750703643,0.0,0.0,0.0,18.799741562795322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,2016-10-31 23:59:59,1477958399,0.0,0.0,15.939784274087287,523.126815125664,0.0,312.9651246911037,185.04164842587647,-131.9214983076713,36.756011026563556,362.88411340185894,0.0,0.0,-584.6249857733033,-72.57124659164788,0.0,0.0,0.0,-190.8986185961263,66.08396199603487,0.0,0.0,0.0,0.0,191.24888453550648,-23.010197069435378,-58.67873079169931,0.9800530644706669,-32.43048963132787,0.0,0.0,-152.6478601230192,82.92010343920333,163.35251428354718,0.0,0.0,0.0,0.0,-59.071515245946955,-15.421683292335047,-31.20137396827863,0.0,0.0,0.0,0.0,-94.14954428000624,0.0,0.0,-67.84050418086372,-175.37518561209436,0.0,580.8426014677043,150.13155371384084,0.0,189.36432926169982,0.0,0.0,447.0092799138388,0.0,101.49710267107639,0.0,1720.3004478283212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.36798205984766,51.98227859981268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.20277537824168,0.0,0.0,0.0,75.47790623871033,26.169224586206585,0.0,0.0,0.0,0.0,0.0,17.510697899325848,0.0,0.0,0.0,0.0,0.0,27.31698995057392,0.0,0.0,30.642330750703643,0.0,0.0,0.0,18.799741562795322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,2016-11-01 23:59:59,1478044799,0.0,0.0,15.939784274087287,523.126815125664,0.0,312.9651246911037,185.04164842587647,-152.73812969639812,23.814091179438947,362.88411340185894,0.0,0.0,-584.6249857733033,-72.57124659164788,0.0,0.0,0.0,-190.8986185961263,66.08396199603487,0.0,0.0,0.0,0.0,191.24888453550648,-23.010197069435378,-58.67873079169931,0.9800530644706669,-49.672527531605056,0.0,0.0,-152.6478601230192,73.59257447938785,147.5669766264673,0.0,0.0,0.0,0.0,-59.071515245946955,-81.77943172246864,-31.20137396827863,0.0,0.0,0.0,0.0,-100.82149332519748,0.0,0.0,-70.98088759745042,-175.37518561209436,0.0,580.8426014677043,143.7061338928151,0.0,189.36432926169982,0.0,0.0,447.0092799138388,0.0,101.49710267107639,0.0,1561.5912913623602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.36798205984766,51.98227859981268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.20277537824168,0.0,0.0,0.0,75.47790623871033,26.169224586206585,0.0,0.0,0.0,0.0,0.0,17.510697899325848,0.0,0.0,0.0,0.0,0.0,27.31698995057392,0.0,0.0,30.642330750703643,0.0,0.0,0.0,18.799741562795322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,2016-11-02 23:59:59,1478131199,0.0,0.0,15.939784274087287,523.126815125664,0.0,312.9651246911037,185.04164842587647,-137.9930157960498,3.682215861689201,362.88411340185894,0.0,0.0,-584.6249857733033,-72.57124659164788,0.0,0.0,0.0,-190.8986185961263,66.08396199603487,0.0,0.0,0.0,0.0,191.24888453550648,-23.010197069435378,-58.67873079169931,0.9800530644706669,-69.29277755605835,0.0,0.0,-152.6478601230192,73.59257447938785,158.0906683978535,0.0,0.0,0.0,0.0,-59.071515245946955,-98.47064451777817,-31.20137396827863,0.0,0.0,0.0,0.0,-116.54823036029165,0.0,0.0,-74.38296963208597,-175.37518561209436,0.0,580.8426014677043,141.60436105416176,0.0,189.36432926169982,0.0,0.0,447.0092799138388,0.0,101.49710267107639,0.0,1509.186166988199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.36798205984766,51.98227859981268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.20277537824168,0.0,0.0,0.0,75.47790623871033,26.169224586206585,0.0,0.0,0.0,0.0,0.0,17.510697899325848,0.0,0.0,0.0,0.0,0.0,27.31698995057392,0.0,0.0,30.642330750703643,0.0,0.0,0.0,18.799741562795322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,2016-11-03 23:59:59,1478217599,0.0,0.0,15.939784274087287,523.126815125664,0.0,312.9651246911037,185.04164842587647,-213.01962475958635,-3.0284092442277597,362.88411340185894,0.0,0.0,-584.6249857733033,-72.57124659164788,0.0,0.0,0.0,-190.8986185961263,66.08396199603487,0.0,0.0,0.0,0.0,191.24888453550648,-23.010197069435378,-58.67873079169931,0.9800530644706669,-81.18383817693916,0.0,0.0,-152.6478601230192,82.92010343920333,160.24324171472836,0.0,0.0,0.0,0.0,-59.071515245946955,-56.539061153951366,-31.20137396827863,0.0,0.0,0.0,0.0,-100.34492553625546,0.0,0.0,-71.50428483354835,-175.37518561209436,0.0,580.8426014677043,134.63848536033953,0.0,189.36432926169982,0.0,0.0,447.0092799138388,0.0,101.49710267107639,0.0,1481.0856718671334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.36798205984766,51.98227859981268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.20277537824168,0.0,0.0,0.0,75.47790623871033,26.169224586206585,0.0,0.0,0.0,0.0,0.0,17.510697899325848,0.0,0.0,0.0,0.0,0.0,27.31698995057392,0.0,0.0,30.642330750703643,0.0,0.0,0.0,18.799741562795322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,2016-11-04 23:59:59,1478303999,0.0,0.0,15.939784274087287,523.126815125664,0.0,312.9651246911037,185.04164842587647,-180.05995839410207,16.144805344105862,362.88411340185894,0.0,0.0,-584.6249857733033,-72.57124659164788,0.0,0.0,0.0,-190.8986185961263,66.08396199603487,0.0,0.0,0.0,0.0,191.24888453550648,-23.010197069435378,-58.67873079169931,0.9800530644706669,-85.34570939424725,0.0,0.0,-152.6478601230192,75.59133068506253,174.8329053068776,0.0,0.0,0.0,0.0,-59.071515245946955,-76.48709595810203,-31.20137396827863,0.0,0.0,0.0,0.0,-96.7706671191886,0.0,0.0,-72.02768206964606,-175.37518561209436,0.0,580.8426014677043,138.72192973258018,0.0,189.36432926169982,0.0,0.0,447.0092799138388,0.0,101.49710267107639,0.0,1523.5038431907108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.36798205984766,51.98227859981268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.20277537824168,0.0,0.0,0.0,75.47790623871033,26.169224586206585,0.0,0.0,0.0,0.0,0.0,17.510697899325848,0.0,0.0,0.0,0.0,0.0,27.31698995057392,0.0,0.0,30.642330750703643,0.0,0.0,0.0,18.799741562795322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,2016-11-07 23:59:59,1478563199,0.0,0.0,15.939784274087287,523.126815125664,0.0,312.9651246911037,185.04164842587647,-114.1406256631335,76.06110093264715,362.88411340185894,0.0,0.0,-584.6249857733033,-72.57124659164788,0.0,0.0,0.0,-190.8986185961263,66.08396199603487,0.0,0.0,0.0,0.0,191.24888453550648,-23.010197069435378,-58.67873079169931,0.9800530644706669,-46.6997623763848,0.0,0.0,-152.6478601230192,73.59257447938785,221.71116865214435,0.0,0.0,0.0,0.0,-59.071515245946955,-64.68111617605359,-31.20137396827863,0.0,0.0,0.0,0.0,-49.113888224964285,0.0,0.0,-69.93409312525489,-175.37518561209436,0.0,580.8426014677043,149.05064196824776,0.0,189.36432926169982,0.0,0.0,447.0092799138388,0.0,101.49710267107639,0.0,1804.7499855240067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.36798205984766,51.98227859981268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.20277537824168,0.0,0.0,0.0,75.47790623871033,26.169224586206585,0.0,0.0,0.0,0.0,0.0,17.510697899325848,0.0,0.0,0.0,0.0,0.0,27.31698995057392,0.0,0.0,30.642330750703643,0.0,0.0,0.0,18.799741562795322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,2016-11-08 23:59:59,1478649599,0.0,0.0,15.939784274087287,523.126815125664,0.0,312.9651246911037,185.04164842587647,-137.55933597545118,65.03650254435524,362.88411340185894,0.0,0.0,-584.6249857733033,-72.57124659164788,0.0,0.0,0.0,-190.8986185961263,66.08396199603487,0.0,0.0,0.0,0.0,191.24888453550648,-23.010197069435378,-58.67873079169931,0.9800530644706669,-34.2141487244603,0.0,0.0,-152.6478601230192,68.92880999947988,215.01427388853472,0.0,0.0,0.0,0.0,-59.071515245946955,-54.910650149530966,-31.20137396827863,0.0,0.0,0.0,0.0,-46.73104928025373,0.0,0.0,-70.45749036135271,-175.37518561209436,0.0,580.8426014677043,156.61702418739958,0.0,189.36432926169982,0.0,0.0,447.0092799138388,0.0,101.49710267107639,0.0,1790.627921186091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.36798205984766,51.98227859981268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.20277537824168,0.0,0.0,0.0,75.47790623871033,26.169224586206585,0.0,0.0,0.0,0.0,0.0,17.510697899325848,0.0,0.0,0.0,0.0,0.0,27.31698995057392,0.0,0.0,30.642330750703643,0.0,0.0,0.0,18.799741562795322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
