date,ex_return
2015-03-11,0.035148859187596915
2015-03-12,0.03417643208219201
2015-03-13,0.022754804476362356
2015-03-14,0.022754804476362356
2015-03-15,0.022754804476362356
2015-03-16,0.0043625522332571
2015-03-17,-0.01681947798764228
2015-03-18,-0.03378882422297402
2015-03-19,-0.032668721821764724
2015-03-20,-0.04054621537040726
2015-03-21,-0.04054621537040726
2015-03-22,-0.04054621537040726
2015-03-23,-0.06013531840994335
2015-03-24,-0.06427739703987778
2015-03-25,-0.06963142571421255
2015-03-26,-0.07529428547522077
2015-03-27,-0.07416004418002475
2015-03-28,-0.07416004418002475
2015-03-29,-0.07416004418002475
2015-03-30,-0.09314162195739106
2015-03-31,-0.09187445303605735
2015-04-01,-0.11987061927072684
2015-04-02,-0.10417196238393722
2015-04-03,-0.1171221096090167
2015-04-04,-0.1171221096090167
2015-04-05,-0.1171221096090167
2015-04-06,-0.11270582864632028
2015-04-07,-0.13816343965388822
2015-04-08,-0.15501543723162015
2015-04-09,-0.1490051012111715
2015-04-10,-0.16603523065810122
2015-04-11,-0.16603523065810122
2015-04-12,-0.16603523065810122
2015-04-13,-0.1904651410372189
2015-04-14,-0.18954311142306612
2015-04-15,-0.16993621846936646
2015-04-16,-0.21117882161860635
2015-04-17,-0.2423396748699005
2015-04-18,-0.2423396748699005
2015-04-19,-0.2423396748699005
2015-04-20,-0.2060365224356826
2015-04-21,-0.24162617238371054
2015-04-22,-0.2740900831090358
2015-04-23,-0.26489394628217977
2015-04-24,-0.24265645777159506
2015-04-25,-0.24265645777159506
2015-04-26,-0.24265645777159506
2015-04-27,-0.2745035421568731
2015-04-28,-0.25618489198220784
2015-04-29,-0.2702292757067071
2015-04-30,-0.27342172569771495
2015-05-01,-0.26932897628530106
2015-05-02,-0.26932897628530106
2015-05-03,-0.26932897628530106
2015-05-04,-0.2776106511553096
2015-05-05,-0.23588317086017518
2015-05-06,-0.22478312676763257
2015-05-07,-0.20606043109209082
2015-05-08,-0.22687916641808625
2015-05-09,-0.22687916641808625
2015-05-10,-0.22687916641808625
2015-05-11,-0.26245353588312637
2015-05-12,-0.28494460944083166
2015-05-13,-0.2696163474365807
2015-05-14,-0.2596286679005868
2015-05-15,-0.23199758379587743
2015-05-16,-0.23199758379587743
2015-05-17,-0.23199758379587743
2015-05-18,-0.21721663492512722
2015-05-19,-0.2686275957261133
2015-05-20,-0.27548690602237436
2015-05-21,-0.2964801870209057
2015-05-22,-0.33095470442017616
2015-05-23,-0.33095470442017616
2015-05-24,-0.33095470442017616
2015-05-25,-0.3728823695761525
2015-05-26,-0.41110340538942736
2015-05-27,-0.40267146643068275
2015-05-28,-0.301228404848773
2015-05-29,-0.31046372028987435
2015-05-30,-0.31046372028987435
2015-05-31,-0.31046372028987435
2015-06-01,-0.3812519316883545
2015-06-02,-0.40114878063542636
2015-06-03,-0.3891877623317659
2015-06-04,-0.4122809860024408
2015-06-05,-0.4279179727941609
2015-06-06,-0.4279179727941609
2015-06-07,-0.4279179727941609
2015-06-08,-0.466449591486791
2015-06-09,-0.45673934457556586
2015-06-10,-0.4442798621567998
2015-06-11,-0.43891901284359247
2015-06-12,-0.4553520228232024
2015-06-13,-0.4553520228232024
2015-06-14,-0.4553520228232024
2015-06-15,-0.430171607541443
2015-06-16,-0.3844714380970642
2015-06-17,-0.40714583955061223
2015-06-18,-0.3381065308143969
2015-06-19,-0.25563641474108034
2015-06-20,-0.25563641474108034
2015-06-21,-0.25563641474108034
2015-06-22,-0.24783410704312692
2015-06-23,-0.2837112538966067
2015-06-24,-0.31734519476033274
2015-06-25,-0.2676097653521936
2015-06-26,-0.16018467219400745
2015-06-27,-0.16018467219400745
2015-06-28,-0.16018467219400745
2015-06-29,-0.1428083556518953
2015-06-30,-0.22222795132759376
2015-07-01,-0.14709348865480476
2015-07-02,-0.1069795648184848
2015-07-03,-0.04413357173190847
2015-07-04,-0.04413357173190847
2015-07-05,-0.04413357173190847
2015-07-06,-0.08534347797339747
2015-07-07,-0.0591779879839911
2015-07-08,-0.003101330878183317
2015-07-09,-0.062012121371493256
2015-07-10,-0.10911296106139634
2015-07-11,-0.10911296106139634
2015-07-12,-0.10911296106139634
2015-07-13,-0.12475358869808328
2015-07-14,-0.08528177221524058
2015-07-15,-0.04893657886447644
2015-07-16,-0.05177130487369741
2015-07-17,-0.11928468936694214
2015-07-18,-0.11928468936694214
2015-07-19,-0.11928468936694214
2015-07-20,-0.12379032673078894
2015-07-21,-0.14222391277327007
2015-07-22,-0.1339493967932912
2015-07-23,-0.16661376837366082
2015-07-24,-0.16275718329602062
2015-07-25,-0.16275718329602062
2015-07-26,-0.16275718329602062
2015-07-27,-0.07144789370349436
2015-07-28,-0.0597986334870626
2015-07-29,-0.07605610095251647
2015-07-30,-0.046041690642336874
2015-07-31,-0.04000627850964156
2015-08-01,-0.04000627850964156
2015-08-02,-0.04000627850964156
2015-08-03,-0.046827257555166035
2015-08-04,-0.07950156912526407
2015-08-05,-0.055336464038002964
2015-08-06,-0.05470268271514134
2015-08-07,-0.08066059107067058
2015-08-08,-0.08066059107067058
2015-08-09,-0.08066059107067058
2015-08-10,-0.10773145435558873
2015-08-11,-0.11064951978738935
2015-08-12,-0.09614026279393229
2015-08-13,-0.1124794771526525
2015-08-14,-0.09879805291507116
2015-08-15,-0.09879805291507116
2015-08-16,-0.09879805291507116
2015-08-17,-0.09724229466978684
2015-08-18,-0.0315498085571142
2015-08-19,-0.0595858951874133
2015-08-20,-0.05234415932737724
2015-08-21,-0.036675635394739836
2015-08-22,-0.036675635394739836
2015-08-23,-0.036675635394739836
2015-08-24,0.010143470115121844
2015-08-25,0.10647433013704588
2015-08-26,0.15109392298727964
2015-08-27,0.12764202415145287
2015-08-28,0.0888590200535232
2015-08-29,0.0888590200535232
2015-08-30,0.0888590200535232
2015-08-31,0.0849050442323308
2015-09-01,0.05377911742683095
2015-09-02,0.07080381045479767
2015-09-03,0.07484315665840913
2015-09-04,0.06303754106244863
2015-09-05,0.06303754106244863
2015-09-06,0.06303754106244863
2015-09-07,0.09567942826016318
2015-09-08,0.10122790394472603
2015-09-09,0.07764662277199663
2015-09-10,0.09262031023872985
2015-09-11,0.10220052439757932
2015-09-12,0.10220052439757932
2015-09-13,0.10220052439757932
2015-09-14,0.1176480483844814
2015-09-15,0.16345834651438718
2015-09-16,0.13329418715383012
2015-09-17,0.14758567798073507
2015-09-18,0.11716113185495292
2015-09-19,0.11716113185495292
2015-09-20,0.11716113185495292
2015-09-21,0.10476949800250623
2015-09-22,0.07590028400482907
2015-09-23,0.09354089336329263
2015-09-24,0.075415112232883
2015-09-25,0.09228061605939075
2015-09-26,0.09228061605939075
2015-09-27,0.09228061605939075
2015-09-28,0.05455164693836578
2015-09-29,0.07416812704272435
2015-09-30,0.09202289404411745
2015-10-01,0.10510634367532345
2015-10-02,0.11946129717376386
2015-10-03,0.11946129717376386
2015-10-04,0.11946129717376386
2015-10-05,0.14305091743626241
2015-10-06,0.13995948517940637
2015-10-07,0.1537013071637796
2015-10-08,0.1480093886784558
2015-10-09,0.13252341595020034
2015-10-10,0.13252341595020034
2015-10-11,0.13252341595020034
2015-10-12,0.10682235002244289
2015-10-13,0.08733831989826712
2015-10-14,0.0896170117710492
2015-10-15,0.0792202418073602
2015-10-16,0.07441052353129174
2015-10-17,0.07441052353129174
2015-10-18,0.07441052353129174
2015-10-19,0.0648565027706256
2015-10-20,0.046683186745821954
2015-10-21,0.07093004045103457
2015-10-22,0.07270012644819002
2015-10-23,0.07150207987365742
2015-10-24,0.07150207987365742
2015-10-25,0.07150207987365742
2015-10-26,0.05162942530802295
2015-10-27,0.04761972851748264
2015-10-28,0.07248219974015546
2015-10-29,0.06524324866794196
2015-10-30,0.06517497040525355
2015-10-31,0.06517497040525355
2015-11-01,0.06517497040525355
2015-11-02,0.0987015952972401
2015-11-03,0.11273345574602689
2015-11-04,0.06942063171844914
2015-11-05,0.054522559312391694
2015-11-06,0.02582245519905868
2015-11-07,0.02582245519905868
2015-11-08,0.02582245519905868
2015-11-09,-0.0050009903009489015
2015-11-10,-0.0007072590674679358
2015-11-11,-0.0055824965641535496
2015-11-12,-0.02158470796124256
2015-11-13,-0.013297562703515224
2015-11-14,-0.013297562703515224
2015-11-15,-0.013297562703515224
2015-11-16,-0.006531209449261999
2015-11-17,-0.011344468844629585
2015-11-18,0.016376665401696133
2015-11-19,-0.0001472353728486503
2015-11-20,-0.003003123242222294
2015-11-21,-0.003003123242222294
2015-11-22,-0.003003123242222294
2015-11-23,0.03670600752522768
2015-11-24,0.046813797511257235
2015-11-25,0.04342792110906091
2015-11-26,0.04970413828055653
2015-11-27,0.11309469126096916
2015-11-28,0.11309469126096916
2015-11-29,0.11309469126096916
2015-11-30,0.10012414845386775
2015-12-01,0.10211832682257516
2015-12-02,0.05484889238910508
2015-12-03,0.03853750359388819
2015-12-04,0.07119533425348257
2015-12-05,0.07119533425348257
2015-12-06,0.07119533425348257
2015-12-07,0.05601764702950508
2015-12-08,0.06757883652244169
2015-12-09,0.06037427901753878
2015-12-10,0.07657802148481285
2015-12-11,0.04891266317863341
2015-12-12,0.04891266317863341
2015-12-13,0.04891266317863341
2015-12-14,0.013953147918384534
2015-12-15,0.03804175362605422
2015-12-16,0.04960754089659168
2015-12-17,0.026921269079333662
2015-12-18,0.01658430106549824
2015-12-19,0.01658430106549824
2015-12-20,0.01658430106549824
2015-12-21,-0.0002562937513308494
2015-12-22,0.008502193036965977
2015-12-23,0.025630283468685663
2015-12-24,0.03657898060325904
2015-12-25,0.034089016104241754
2015-12-26,0.034089016104241754
2015-12-27,0.034089016104241754
2015-12-28,0.05257112065231272
2015-12-29,0.04997430599139574
2015-12-30,0.04420295686735631
2015-12-31,0.03895208453788278
2016-01-01,0.03895208453788278
2016-01-02,0.03895208453788278
2016-01-03,0.03895208453788278
2016-01-04,0.0935337414182168
2016-01-05,0.09766502301385005
2016-01-06,0.06392878903776979
2016-01-07,0.1136438973034134
2016-01-08,0.08458948888695605
2016-01-09,0.08458948888695605
2016-01-10,0.08458948888695605
2016-01-11,0.1266979439338337
2016-01-12,0.11466618619702695
2016-01-13,0.11927613344029542
2016-01-14,0.10125718846017417
2016-01-15,0.09559336174729849
2016-01-16,0.09559336174729849
2016-01-17,0.09559336174729849
2016-01-18,0.09219783212612187
2016-01-19,0.054573738584321685
2016-01-20,0.06274909308526333
2016-01-21,0.0992543839694292
2016-01-22,0.11371421139988291
2016-01-23,0.11371421139988291
2016-01-24,0.11371421139988291
2016-01-25,0.08956954064209566
2016-01-26,0.16981176523206687
2016-01-27,0.16508607860430102
2016-01-28,0.20671145997043527
2016-01-29,0.21416786047484493
2016-01-30,0.21416786047484493
2016-01-31,0.21416786047484493
2016-02-01,0.2176622837013994
2016-02-02,0.1520684234059243
2016-02-03,0.1759366551851701
2016-02-04,0.18306707214125095
2016-02-05,0.18099830067373068
2016-02-06,0.18099830067373068
2016-02-07,0.18099830067373068
2016-02-08,0.15760794880041396
2016-02-09,0.14861512342918215
2016-02-10,0.15412185708592097
2016-02-11,0.08812097702620669
2016-02-12,0.12822737638110326
2016-02-13,0.12822737638110326
2016-02-14,0.12822737638110326
2016-02-15,0.13306162259011056
2016-02-16,0.13064104988308645
2016-02-17,0.12606982852024395
2016-02-18,0.1367779808973919
2016-02-19,0.11448595368671244
2016-02-20,0.11448595368671244
2016-02-21,0.11448595368671244
2016-02-22,0.12932336420246615
2016-02-23,0.1240050936107292
2016-02-24,0.1297358046954996
2016-02-25,0.19818049267547322
2016-02-26,0.19106770573927667
2016-02-27,0.19106770573927667
2016-02-28,0.19106770573927667
2016-02-29,0.20961159380351158
2016-03-01,0.21496265122044633
2016-03-02,0.19951323551474154
2016-03-03,0.21999717520698026
2016-03-04,0.2287727496620492
2016-03-05,0.2287727496620492
2016-03-06,0.2287727496620492
2016-03-07,0.23345500125207397
2016-03-08,0.2033671331874224
2016-03-09,0.21828680547631496
2016-03-10,0.24227521662100016
2016-03-11,0.25962457139029294
2016-03-12,0.25962457139029294
2016-03-13,0.25962457139029294
2016-03-14,0.23858342699546475
2016-03-15,0.2318305109261457
2016-03-16,0.2486981648077489
2016-03-17,0.2633103374222808
2016-03-18,0.25258821599293746
2016-03-19,0.25258821599293746
2016-03-20,0.25258821599293746
2016-03-21,0.22056435961102694
2016-03-22,0.2239278030175902
2016-03-23,0.19716936435806254
2016-03-24,0.22626208054454255
2016-03-25,0.22174381996534875
2016-03-26,0.22174381996534875
2016-03-27,0.22174381996534875
2016-03-28,0.22569478352483263
2016-03-29,0.2589243208047203
2016-03-30,0.23273279143934578
2016-03-31,0.22854220805349368
2016-04-01,0.2320536360499944
2016-04-02,0.2320536360499944
2016-04-03,0.2320536360499944
2016-04-04,0.21121724818601362
2016-04-05,0.1866146473344492
2016-04-06,0.20157060395942816
2016-04-07,0.2117253786047737
2016-04-08,0.22845423739199067
2016-04-09,0.22845423739199067
2016-04-10,0.22845423739199067
2016-04-11,0.21901125880847427
2016-04-12,0.23963547716168354
2016-04-13,0.24110566714322568
2016-04-14,0.23288177874993665
2016-04-15,0.24224062161997986
2016-04-16,0.24224062161997986
2016-04-17,0.24224062161997986
2016-04-18,0.26119854316999735
2016-04-19,0.27408784980582146
2016-04-20,0.29429351142130333
2016-04-21,0.29081163993492765
2016-04-22,0.3049903814335624
2016-04-23,0.3049903814335624
2016-04-24,0.3049903814335624
2016-04-25,0.2918264022288194
2016-04-26,0.30266377374266606
2016-04-27,0.31495851163176114
2016-04-28,0.32145801320657763
2016-04-29,0.3195167399463611
2016-04-30,0.3195167399463611
2016-05-01,0.3195167399463611
2016-05-02,0.3230998358862399
2016-05-03,0.2833319486063429
2016-05-04,0.2797493257040218
2016-05-05,0.26595576166160906
2016-05-06,0.2961425924937525
2016-05-07,0.2961425924937525
2016-05-08,0.2961425924937525
2016-05-09,0.29633751849090295
2016-05-10,0.3139493162096276
2016-05-11,0.3052268624978558
2016-05-12,0.30755473910129827
2016-05-13,0.2884339406130041
2016-05-14,0.2884339406130041
2016-05-15,0.2884339406130041
2016-05-16,0.2946260785782958
2016-05-17,0.2914684245250362
2016-05-18,0.28863409534054385
2016-05-19,0.2952078632437759
2016-05-20,0.31734219909621153
2016-05-21,0.31734219909621153
2016-05-22,0.31734219909621153
2016-05-23,0.32241807633478126
2016-05-24,0.35267100623701375
2016-05-25,0.36654073211397764
2016-05-26,0.3684954436363338
2016-05-27,0.36897641626756794
2016-05-28,0.36897641626756794
2016-05-29,0.36897641626756794
2016-05-30,0.36778497555590695
2016-05-31,0.33777902749243605
2016-06-01,0.34547758105664217
2016-06-02,0.350313636829213
2016-06-03,0.3494137936999224
2016-06-04,0.3494137936999224
2016-06-05,0.3494137936999224
2016-06-06,0.3597572980860582
2016-06-07,0.36360906236315804
2016-06-08,0.37006600297241166
2016-06-09,0.3587746576470443
2016-06-10,0.33785691885337554
2016-06-11,0.33785691885337554
2016-06-12,0.33785691885337554
2016-06-13,0.33979503790638954
2016-06-14,0.33022402344439394
2016-06-15,0.3290151844303269
2016-06-16,0.32989675844363475
2016-06-17,0.3342554099915813
2016-06-18,0.3342554099915813
2016-06-19,0.3342554099915813
2016-06-20,0.3455250488613977
2016-06-21,0.34554697234928655
2016-06-22,0.3323484136238587
2016-06-23,0.36259797803912464
2016-06-24,0.31049040186557786
2016-06-25,0.31049040186557786
2016-06-26,0.31049040186557786
2016-06-27,0.2651495845579641
2016-06-28,0.2903454246824013
2016-06-29,0.31314145148786865
2016-06-30,0.3307827990890817
2016-07-01,0.3239149579200673
2016-07-02,0.3239149579200673
2016-07-03,0.3239149579200673
2016-07-04,0.3096251685913033
2016-07-05,0.3042744148564942
2016-07-06,0.3047626355548294
2016-07-07,0.30132491226056457
2016-07-08,0.33602448029883647
2016-07-09,0.33602448029883647
2016-07-10,0.33602448029883647
2016-07-11,0.3336628169255792
2016-07-12,0.32597158928272885
2016-07-13,0.32515455204852284
2016-07-14,0.33667134408361676
2016-07-15,0.3323861786911714
2016-07-16,0.3323861786911714
2016-07-17,0.3323861786911714
2016-07-18,0.33892424143294486
2016-07-19,0.3344903817947006
2016-07-20,0.3448578622399948
2016-07-21,0.3399444494659728
2016-07-22,0.3557266910043435
2016-07-23,0.3557266910043435
2016-07-24,0.3557266910043435
2016-07-25,0.3476787237016028
2016-07-26,0.35282285764871074
2016-07-27,0.3638236434784985
2016-07-28,0.36592948909986966
2016-07-29,0.374283900469643
2016-07-30,0.374283900469643
2016-07-31,0.374283900469643
2016-08-01,0.35162904163945735
2016-08-02,0.3322533185636952
2016-08-03,0.34397807104701816
2016-08-04,0.33839612046860024
2016-08-05,0.3503038963300944
2016-08-06,0.3503038963300944
2016-08-07,0.3503038963300944
2016-08-08,0.3365405836941773
2016-08-09,0.3319309725550993
2016-08-10,0.3379010763593484
2016-08-11,0.3451665810061123
2016-08-12,0.3269647447621687
2016-08-13,0.3269647447621687
2016-08-14,0.3269647447621687
2016-08-15,0.31024187040877393
2016-08-16,0.29820993890576186
2016-08-17,0.29385615660552555
2016-08-18,0.2999926841554247
2016-08-19,0.2952870364236114
2016-08-20,0.2952870364236114
2016-08-21,0.2952870364236114
2016-08-22,0.2996781123381973
2016-08-23,0.2950584510027128
2016-08-24,0.2978158442847262
2016-08-25,0.30015896560657285
2016-08-26,0.2913170792335319
2016-08-27,0.2913170792335319
2016-08-28,0.2913170792335319
2016-08-29,0.2996544772786227
2016-08-30,0.29051371691595773
2016-08-31,0.2835413555663455
2016-09-01,0.2808384236176823
2016-09-02,0.29057383774349677
2016-09-03,0.29057383774349677
2016-09-04,0.29057383774349677
2016-09-05,0.2889986921102309
2016-09-06,0.29280458215833083
2016-09-07,0.2856709083509448
2016-09-08,0.2781645498855748
2016-09-09,0.25176107899486044
2016-09-10,0.25176107899486044
2016-09-11,0.25176107899486044
2016-09-12,0.2711133100353177
2016-09-13,0.24260556252445276
2016-09-14,0.24291827917416983
2016-09-15,0.25720700091558235
2016-09-16,0.2527014189014206
2016-09-17,0.2527014189014206
2016-09-18,0.2527014189014206
2016-09-19,0.248096636782409
2016-09-20,0.24905772666165826
2016-09-21,0.2639864394603436
2016-09-22,0.26611841696690375
2016-09-23,0.2585474443279969
2016-09-24,0.2585474443279969
2016-09-25,0.2585474443279969
2016-09-26,0.26693626239389645
2016-09-27,0.26420594396919883
2016-09-28,0.2771610204774788
2016-09-29,0.26044238105333184
2016-09-30,0.2571864441480367
2016-10-01,0.2571864441480367
2016-10-02,0.2571864441480367
2016-10-03,0.25304080992265265
2016-10-04,0.2612618275547037
2016-10-05,0.2720656622102575
2016-10-06,0.2751154973026715
2016-10-07,0.2642275684139095
2016-10-08,0.2642275684139095
2016-10-09,0.2642275684139095
2016-10-10,0.2586985942421758
2016-10-11,0.23565676298093474
2016-10-12,0.24146257537298454
2016-10-13,0.2260923409182725
2016-10-14,0.22913706934261946
2016-10-15,0.22913706934261946
2016-10-16,0.22913706934261946
2016-10-17,0.23786397906479517
2016-10-18,0.23564824736318613
2016-10-19,0.2394542966327725
2016-10-20,0.23339435227511543
2016-10-21,0.24717398083258202
2016-10-22,0.24717398083258202
2016-10-23,0.24717398083258202
2016-10-24,0.24739550319304823
2016-10-25,0.24311027189005685
2016-10-26,0.23879532137263593
2016-10-27,0.22768482903353038
2016-10-28,0.21891346257612598
2016-10-29,0.21891346257612598
2016-10-30,0.21891346257612598
2016-10-31,0.22789979055957366
2016-11-01,0.20558416603093987
2016-11-02,0.20761621879067527
2016-11-03,0.19582618934249596
2016-11-04,0.20315544586212564
2016-11-05,0.20315544586212564
2016-11-06,0.20315544586212564
2016-11-07,0.23059616033585437
2016-11-08,0.22507322592675116
2016-11-09,0.2394059060463359
2016-11-10,0.2355564673152455
2016-11-11,0.2401694037926888
2016-11-12,0.2401694037926888
2016-11-13,0.2401694037926888
2016-11-14,0.2476603587243429
2016-11-15,0.25792945857001215
2016-11-16,0.25396681897214435
2016-11-17,0.25443053074554234
2016-11-18,0.2549704863128214
2016-11-19,0.2549704863128214
2016-11-20,0.2549704863128214
2016-11-21,0.2557212787810361
2016-11-22,0.2703718411828016
2016-11-23,0.2688414062459291
2016-11-24,0.2648763610596444
2016-11-25,0.26125745768620057
2016-11-26,0.26125745768620057
2016-11-27,0.26125745768620057
2016-11-28,0.24235672207766434
2016-11-29,0.2348497587925549
2016-11-30,0.23661256961337698
2016-12-01,0.22294410562379463
2016-12-02,0.23380381362580802
2016-12-03,0.23380381362580802
2016-12-04,0.23380381362580802
2016-12-05,0.26401433119477113
2016-12-06,0.28738852330504494
2016-12-07,0.3021153077972041
2016-12-08,0.32748586542965996
2016-12-09,0.31548100243839994
2016-12-10,0.31548100243839994
2016-12-11,0.31548100243839994
2016-12-12,0.33926401207565166
2016-12-13,0.3398397553654311
2016-12-14,0.33286237302344635
2016-12-15,0.3464654900331825
2016-12-16,0.3537719007050286
2016-12-17,0.3537719007050286
2016-12-18,0.3537719007050286
2016-12-19,0.36317988827314585
2016-12-20,0.3772625173140734
2016-12-21,0.3690143811559423
2016-12-22,0.3611729098462332
2016-12-23,0.3690925133105145
2016-12-24,0.3690925133105145
2016-12-25,0.3690925133105145
2016-12-26,0.36490385013687665
2016-12-27,0.37254506155219247
2016-12-28,0.3648850837318919
2016-12-29,0.3676763839785161
2016-12-30,0.3534556611460184
2016-12-31,0.3534556611460184
2017-01-01,0.3534556611460184
2017-01-02,0.3534556611460184
2017-01-03,0.34941778510006594
2017-01-04,0.3462572880938758
2017-01-05,0.3474184838282509
2017-01-06,0.3440723522171012
2017-01-07,0.3440723522171012
2017-01-08,0.3440723522171012
2017-01-09,0.31149675222121903
2017-01-10,0.3254750228667902
2017-01-11,0.3541727802248962
2017-01-12,0.351941629544878
2017-01-13,0.3668267286525395
2017-01-14,0.3668267286525395
2017-01-15,0.3668267286525395
2017-01-16,0.36695879966582456
2017-01-17,0.3538295368144003
2017-01-18,0.3405727454976264
2017-01-19,0.3371414313871026
2017-01-20,0.3346579994306828
2017-01-21,0.3346579994306828
2017-01-22,0.3346579994306828
2017-01-23,0.3301068410372318
2017-01-24,0.348733752850634
2017-01-25,0.3548980620841603
2017-01-26,0.352164085843257
2017-01-27,0.3415896071923076
2017-01-28,0.3415896071923076
2017-01-29,0.3415896071923076
2017-01-30,0.3355257162406305
2017-01-31,0.3442350909582296
2017-02-01,0.34860793276501656
2017-02-02,0.34723942862961554
2017-02-03,0.3680059111674191
2017-02-04,0.3680059111674191
2017-02-05,0.3680059111674191
2017-02-06,0.35122077441938937
2017-02-07,0.3368978349329699
2017-02-08,0.3334490194107048
2017-02-09,0.3374954392845348
2017-02-10,0.34366318896810777
2017-02-11,0.34366318896810777
2017-02-12,0.34366318896810777
2017-02-13,0.34482864672861935
2017-02-14,0.35174408149088754
2017-02-15,0.3630752674705716
2017-02-16,0.3553119081511845
2017-02-17,0.3455255151278214
2017-02-18,0.3455255151278214
2017-02-19,0.3455255151278214
2017-02-20,0.33139001145674524
2017-02-21,0.35942844284975095
2017-02-22,0.35264309548630285
2017-02-23,0.34891870739097497
2017-02-24,0.3415980997758348
2017-02-25,0.3415980997758348
2017-02-26,0.3415980997758348
2017-02-27,0.35725404652027465
2017-02-28,0.34854295474908165
2017-03-01,0.3678894009259575
2017-03-02,0.35925112009411453
2017-03-03,0.37992341996740453
2017-03-04,0.37992341996740453
2017-03-05,0.37992341996740453
2017-03-06,0.3596619425990556
2017-03-07,0.35871091354107976
2017-03-08,0.36204747331133624
2017-03-09,0.36794205766398713
2017-03-10,0.3820859821798379
2017-03-11,0.3820859821798379
2017-03-12,0.3820859821798379
2017-03-13,0.3881527608134902
2017-03-14,0.37573300311816565
2017-03-15,0.40029824413307724
2017-03-16,0.4125442774515579
2017-03-17,0.4274829521814833
2017-03-18,0.4274829521814833
2017-03-19,0.4274829521814833
2017-03-20,0.4307393828386539
2017-03-21,0.4079971525497208
2017-03-22,0.4165493909038098
2017-03-23,0.42421215751371
2017-03-24,0.3955516616007585
2017-03-25,0.3955516616007585
2017-03-26,0.3955516616007585
2017-03-27,0.3971244463039627
2017-03-28,0.39717403172192167
2017-03-29,0.3912409455718929
2017-03-30,0.4081325885432351
2017-03-31,0.3976609349456119
2017-04-01,0.3976609349456119
2017-04-02,0.3976609349456119
2017-04-03,0.377331792567694
2017-04-04,0.36670254327614044
2017-04-05,0.34306765958242846
2017-04-06,0.3389756245143
2017-04-07,0.32352500928568206
2017-04-08,0.32352500928568206
2017-04-09,0.32352500928568206
2017-04-10,0.3253606519932589
2017-04-11,0.3239381790732205
2017-04-12,0.3108628471834351
2017-04-13,0.3167486988343095
2017-04-14,0.3246898540807152
2017-04-15,0.3246898540807152
2017-04-16,0.3246898540807152
2017-04-17,0.33653860840446936
2017-04-18,0.3418254869682198
2017-04-19,0.33931179389761745
2017-04-20,0.3507138047683148
2017-04-21,0.3389090206072526
2017-04-22,0.3389090206072526
2017-04-23,0.3389090206072526
2017-04-24,0.37201094189643424
2017-04-25,0.374238016943099
2017-04-26,0.36800638715770184
2017-04-27,0.3681680567230782
2017-04-28,0.3568527760634178
2017-04-29,0.3568527760634178
2017-04-30,0.3568527760634178
2017-05-01,0.35685848460806746
2017-05-02,0.36944616054361756
2017-05-03,0.36534494222312286
2017-05-04,0.3693656620653891
2017-05-05,0.38187902818943487
2017-05-06,0.38187902818943487
2017-05-07,0.38187902818943487
2017-05-08,0.39658367100206404
2017-05-09,0.39140592838678184
2017-05-10,0.38261644549406737
