date,open,high,close,low
2019-11-25 05:37:00+00:00,1.0519,1.0519,1.0519,1.0519
2019-11-25 05:38:00+00:00,1.0519,1.0519,1.0519,1.0519
2019-11-25 05:39:00+00:00,1.0519,1.0519,1.0519,1.0519
2019-11-25 05:40:00+00:00,1.0519,1.0519,1.0519,1.0519
2019-11-25 05:41:00+00:00,1.0519,1.0519,1.0518,1.0518
2019-11-25 05:42:00+00:00,1.0518,1.0523,1.0522,1.0518
2019-11-25 05:43:00+00:00,1.0522,1.0523,1.052,1.052
2019-11-25 05:44:00+00:00,1.052,1.0521,1.052,1.052
2019-11-25 05:45:00+00:00,1.052,1.0521,1.0521,1.052
2019-11-25 05:46:00+00:00,1.0521,1.0521,1.0521,1.0521
2019-11-25 05:47:00+00:00,1.0521,1.0521,1.0521,1.0521
2019-11-25 05:48:00+00:00,1.0521,1.0521,1.0521,1.052
2019-11-25 05:49:00+00:00,1.0521,1.0521,1.0519,1.0519
2019-11-25 05:50:00+00:00,1.0519,1.052,1.052,1.0519
2019-11-25 05:51:00+00:00,1.0519,1.052,1.052,1.0519
2019-11-25 05:52:00+00:00,1.052,1.052,1.052,1.052
