date,open,high,close,low
2019-11-25 05:37:00+00:00,0.9037,0.9037,0.9037,0.9037
2019-11-25 05:38:00+00:00,0.9037,0.9038,0.9038,0.9037
2019-11-25 05:39:00+00:00,0.9038,0.9038,0.9037,0.9037
2019-11-25 05:40:00+00:00,0.9037,0.9037,0.9037,0.9036
2019-11-25 05:41:00+00:00,0.9037,0.9039,0.9038,0.9037
2019-11-25 05:42:00+00:00,0.9038,0.9038,0.9038,0.9037
2019-11-25 05:43:00+00:00,0.9038,0.9038,0.9036,0.9036
2019-11-25 05:44:00+00:00,0.9036,0.9036,0.9036,0.9035
2019-11-25 05:45:00+00:00,0.9036,0.9036,0.9036,0.9036
2019-11-25 05:46:00+00:00,0.9036,0.9036,0.9035,0.9035
2019-11-25 05:47:00+00:00,0.9035,0.9036,0.9035,0.9035
2019-11-25 05:48:00+00:00,0.9035,0.9035,0.9035,0.9035
2019-11-25 05:49:00+00:00,0.9035,0.9035,0.9034,0.9034
2019-11-25 05:50:00+00:00,0.9034,0.9035,0.9034,0.9034
2019-11-25 05:51:00+00:00,0.9034,0.9034,0.9034,0.9034
2019-11-25 05:52:00+00:00,0.9034,0.9034,0.9034,0.9034
