date,open,high,close,low
2019-11-25 05:37:00+00:00,1.7082,1.7083,1.7082,1.7082
2019-11-25 05:38:00+00:00,1.7082,1.7083,1.7083,1.7082
2019-11-25 05:39:00+00:00,1.7083,1.7083,1.7081,1.7080000000000002
2019-11-25 05:40:00+00:00,1.7081,1.7081,1.7080000000000002,1.7078
2019-11-25 05:41:00+00:00,1.7080000000000002,1.7080000000000002,1.7077,1.7077
2019-11-25 05:42:00+00:00,1.7077,1.7079,1.7079,1.7077
2019-11-25 05:43:00+00:00,1.7079,1.7079,1.7079,1.7079
2019-11-25 05:44:00+00:00,1.7079,1.7080000000000002,1.7079,1.7079
2019-11-25 05:45:00+00:00,1.7079,1.7079,1.7079,1.7078
2019-11-25 05:46:00+00:00,1.7079,1.7080000000000002,1.7079,1.7079
2019-11-25 05:47:00+00:00,1.7079,1.7079,1.7079,1.7079
2019-11-25 05:48:00+00:00,1.7079,1.7080000000000002,1.7079,1.7079
2019-11-25 05:49:00+00:00,1.7079,1.7079,1.7079,1.7079
2019-11-25 05:50:00+00:00,1.7079,1.7080000000000002,1.7079,1.7079
2019-11-25 05:51:00+00:00,1.7079,1.7081,1.7080000000000002,1.7079
2019-11-25 05:52:00+00:00,1.7080000000000002,1.7080000000000002,1.7079,1.7079
