date,open,high,close,low
2019-11-25 05:37:00+00:00,119.94,119.94,119.93,119.93
2019-11-25 05:38:00+00:00,119.93,119.94,119.94,119.93
2019-11-25 05:39:00+00:00,119.94,119.94,119.93,119.93
2019-11-25 05:40:00+00:00,119.93,119.94,119.94,119.93
2019-11-25 05:41:00+00:00,119.94,119.99,119.98,119.94
2019-11-25 05:42:00+00:00,119.98,119.99,119.98,119.97
2019-11-25 05:43:00+00:00,119.98,119.98,119.97,119.97
2019-11-25 05:44:00+00:00,119.97,119.99,119.99,119.97
2019-11-25 05:45:00+00:00,119.99,119.99,119.99,119.97
2019-11-25 05:46:00+00:00,119.99,119.99,119.98,119.98
2019-11-25 05:47:00+00:00,119.98,119.99,119.99,119.98
2019-11-25 05:48:00+00:00,119.99,120.01,120.01,119.99
2019-11-25 05:49:00+00:00,120.01,120.02,120.01,120.01
2019-11-25 05:50:00+00:00,120.01,120.02,120.02,120.01
2019-11-25 05:51:00+00:00,120.02,120.02,120.0,120.0
2019-11-25 05:52:00+00:00,120.0,120.0,120.0,120.0
