date,open,high,close,low
2019-11-25 05:37:00+00:00,81.837,81.83800000000001,81.834,81.834
2019-11-25 05:38:00+00:00,81.834,81.836,81.832,81.831
2019-11-25 05:39:00+00:00,81.832,81.835,81.829,81.829
2019-11-25 05:40:00+00:00,81.829,81.836,81.827,81.82600000000001
2019-11-25 05:41:00+00:00,81.827,81.87100000000001,81.861,81.827
2019-11-25 05:42:00+00:00,81.861,81.862,81.858,81.854
2019-11-25 05:43:00+00:00,81.858,81.858,81.847,81.847
2019-11-25 05:44:00+00:00,81.847,81.863,81.863,81.847
2019-11-25 05:45:00+00:00,81.862,81.863,81.861,81.85600000000001
2019-11-25 05:46:00+00:00,81.861,81.863,81.859,81.857
2019-11-25 05:47:00+00:00,81.859,81.874,81.874,81.859
2019-11-25 05:48:00+00:00,81.874,81.887,81.883,81.874
2019-11-25 05:49:00+00:00,81.883,81.889,81.877,81.876
2019-11-25 05:50:00+00:00,81.878,81.889,81.887,81.878
2019-11-25 05:51:00+00:00,81.887,81.887,81.873,81.87100000000001
2019-11-25 05:52:00+00:00,81.873,81.874,81.874,81.872
