date,open,high,close,low
2019-11-25 05:38:00+00:00,1175.85,1176.06,1176.06,1175.85
2019-11-25 05:39:00+00:00,1176.06,1176.15,1176.08,1176.05
2019-11-25 05:40:00+00:00,1176.08,1176.2,1176.18,1176.06
2019-11-25 05:41:00+00:00,1176.18,1176.18,1175.81,1175.76
2019-11-25 05:42:00+00:00,1175.8,1175.81,1175.8,1175.63
2019-11-25 05:43:00+00:00,1175.8,1175.97,1175.95,1175.75
2019-11-25 05:44:00+00:00,1175.95,1175.96,1175.89,1175.85
2019-11-25 05:45:00+00:00,1175.89,1176.11,1176.05,1175.89
2019-11-25 05:46:00+00:00,1176.05,1176.1,1175.89,1175.89
2019-11-25 05:47:00+00:00,1175.88,1175.9,1175.72,1175.67
2019-11-25 05:48:00+00:00,1175.72,1175.78,1175.65,1175.55
2019-11-25 05:49:00+00:00,1175.65,1175.7,1175.4,1175.38
2019-11-25 05:50:00+00:00,1175.4,1175.46,1175.28,1175.18
2019-11-25 05:51:00+00:00,1175.28,1175.28,1175.22,1175.06
2019-11-25 05:52:00+00:00,1175.26,1175.4,1175.4,1175.2
2019-11-25 05:53:00+00:00,1175.4,1175.43,1175.4,1175.36
