date,open,high,close,low
2019-11-25 05:37:00+00:00,73.954,73.959,73.955,73.952
2019-11-25 05:38:00+00:00,73.955,73.964,73.956,73.95100000000001
2019-11-25 05:39:00+00:00,73.956,73.958,73.949,73.949
2019-11-25 05:40:00+00:00,73.94800000000001,73.954,73.947,73.942
2019-11-25 05:41:00+00:00,73.947,74.001,73.98899999999999,73.946
2019-11-25 05:42:00+00:00,73.98899999999999,73.98899999999999,73.979,73.972
2019-11-25 05:43:00+00:00,73.979,73.98,73.954,73.953
2019-11-25 05:44:00+00:00,73.954,73.971,73.969,73.952
2019-11-25 05:45:00+00:00,73.97,73.971,73.967,73.96300000000001
2019-11-25 05:46:00+00:00,73.967,73.969,73.962,73.96
2019-11-25 05:47:00+00:00,73.962,73.976,73.973,73.962
2019-11-25 05:48:00+00:00,73.973,73.986,73.98100000000001,73.973
2019-11-25 05:49:00+00:00,73.98100000000001,73.98899999999999,73.97,73.969
2019-11-25 05:50:00+00:00,73.97,73.984,73.98,73.97
2019-11-25 05:51:00+00:00,73.98,73.98,73.965,73.965
2019-11-25 05:52:00+00:00,73.965,73.96600000000001,73.961,73.959
