date,open,high,close,low
2019-11-25 05:32:00+00:00,30.526999999999997,30.528000000000002,30.528000000000002,30.524
2019-11-25 05:41:00+00:00,30.526999999999997,30.526999999999997,30.525,30.525
2019-11-25 05:42:00+00:00,30.526,30.526,30.526,30.526
2019-11-25 05:43:00+00:00,30.525,30.525,30.525,30.523000000000003
2019-11-25 05:45:00+00:00,30.525,30.525,30.525,30.525
2019-11-25 05:48:00+00:00,30.526,30.526,30.526,30.526
2019-11-25 05:49:00+00:00,30.525,30.525,30.523000000000003,30.523000000000003
2019-11-25 05:50:00+00:00,30.523000000000003,30.526999999999997,30.526999999999997,30.52
2019-11-25 05:51:00+00:00,30.524,30.529,30.52,30.519000000000002
2019-11-25 05:52:00+00:00,30.519000000000002,30.526,30.526,30.519000000000002
