datetime,US_Lowvol
2015-07-15,-0.010921002010246261
2015-07-16,-0.004487684209994569
2015-07-17,-0.009533737988100088
2015-07-18,-0.009533737988100088
2015-07-19,-0.009533737988100088
2015-07-20,-0.00797408154876833
2015-07-21,-0.013484374977632663
2015-07-22,-0.013362018258482156
2015-07-23,-0.017700842478548973
2015-07-24,-0.021667860842532916
2015-07-25,-0.021667860842532916
2015-07-26,-0.021667860842532916
2015-07-27,0.020496598761344353
2015-07-28,0.01971361490433421
2015-07-29,0.02144426135742017
2015-07-30,0.01569952441089173
2015-07-31,0.011638321534869212
2015-08-01,0.011638321534869212
2015-08-02,0.011638321534869212
2015-08-03,0.01189400144601449
2015-08-04,0.0019735248392731553
2015-08-05,-0.0032596196810609213
2015-08-06,-0.0035062209599642236
2015-08-07,-0.00583116856795407
2015-08-08,-0.00583116856795407
2015-08-09,-0.00583116856795407
2015-08-10,-0.008406473839363882
2015-08-11,-0.010102995582738528
2015-08-12,0.0005208183131897304
2015-08-13,-0.0029432913677670536
2015-08-14,0.0023411619286040075
2015-08-15,0.0023411619286040075
2015-08-16,0.0023411619286040075
2015-08-17,0.00907313241244223
2015-08-18,0.01031401750091221
2015-08-19,0.01203254258547859
2015-08-20,0.009392696893265384
2015-08-21,0.00659742614735892
2015-08-22,0.00659742614735892
2015-08-23,0.00659742614735892
2015-08-24,-0.028003939067249295
2015-08-25,-0.0477799971867211
2015-08-26,-0.03519579409361884
2015-08-27,-0.02379178398623394
2015-08-28,-0.02406401522921553
2015-08-29,-0.02406401522921553
2015-08-30,-0.02406401522921553
2015-08-31,-0.03922635418107945
2015-09-01,-0.04119980044817673
2015-09-02,-0.04037198095749428
2015-09-03,-0.04032930897202591
2015-09-04,-0.041656243647231195
2015-09-05,-0.041656243647231195
2015-09-06,-0.041656243647231195
2015-09-07,-0.041656243647231195
2015-09-08,-0.0388593111779717
2015-09-09,-0.038558336659328396
2015-09-10,-0.04061035939003654
2015-09-11,-0.038996437074658385
2015-09-12,-0.038996437074658385
2015-09-13,-0.038996437074658385
2015-09-14,-0.039104424551677175
2015-09-15,-0.0367784683131267
2015-09-16,-0.0348687385201758
2015-09-17,-0.032518727641015044
2015-09-18,-0.03315862988194562
2015-09-19,-0.03315862988194562
2015-09-20,-0.03315862988194562
2015-09-21,-0.03254113839782036
2015-09-22,-0.034293979515928386
2015-09-23,-0.034985918195960974
2015-09-24,-0.03481263174597682
2015-09-25,-0.035536514473561875
2015-09-26,-0.035536514473561875
2015-09-27,-0.035536514473561875
2015-09-28,-0.037584660789565905
2015-09-29,-0.03509076545903955
2015-09-30,-0.03379266150704752
2015-10-01,-0.03371999497402489
2015-10-02,-0.03055508414586583
2015-10-03,-0.03055508414586583
2015-10-04,-0.03055508414586583
2015-10-05,-0.022899373346535468
2015-10-06,-0.022127594682641805
2015-10-07,-0.02161753065769334
2015-10-08,-0.01950281302669976
2015-10-09,-0.01764726955314655
2015-10-10,-0.01764726955314655
2015-10-11,-0.01764726955314655
2015-10-12,-0.015503896720159727
2015-10-13,-0.015503454958660012
2015-10-14,-0.017694964597211982
2015-10-15,-0.014462139978327238
2015-10-16,-0.014720330237698032
2015-10-17,-0.014720330237698032
2015-10-18,-0.014720330237698032
2015-10-19,-0.014167816215674423
2015-10-20,-0.01354106746743744
2015-10-21,-0.01503920008325843
2015-10-22,-0.009965646850026655
2015-10-23,-0.009879810736755146
2015-10-24,-0.009879810736755146
2015-10-25,-0.009879810736755146
2015-10-26,-0.013534885339997582
2015-10-27,-0.016042305304096227
2015-10-28,-0.011928079965754623
2015-10-29,-0.014226579025642394
2015-10-30,-0.014747281729157291
2015-10-31,-0.014747281729157291
2015-11-01,-0.014747281729157291
2015-11-02,-0.017004990278949972
2015-11-03,-0.015927517999346108
2015-11-04,-0.01720664148854789
2015-11-05,-0.01868749524228641
2015-11-06,-0.0376858000758129
2015-11-07,-0.0376858000758129
2015-11-08,-0.0376858000758129
2015-11-09,-0.03820186201954656
2015-11-10,-0.03202430647562304
2015-11-11,-0.02541354271087093
2015-11-12,-0.03182059587228869
2015-11-13,-0.03629465394029052
2015-11-14,-0.03629465394029052
2015-11-15,-0.03629465394029052
2015-11-16,-0.02414041665513955
2015-11-17,-0.030863788375226298
2015-11-18,-0.02742299039080809
2015-11-19,-0.019917597856471514
2015-11-20,-0.015149877623395924
2015-11-21,-0.015149877623395924
2015-11-22,-0.015149877623395924
2015-11-23,-0.021545839113003007
2015-11-24,-0.02197759699370383
2015-11-25,-0.024733309366411604
2015-11-26,-0.024733309366411604
2015-11-27,-0.022244664836871375
2015-11-28,-0.022244664836871375
2015-11-29,-0.022244664836871375
2015-11-30,-0.026152198517525038
2015-12-01,-0.02261952753136065
2015-12-02,-0.03448440962049881
2015-12-03,-0.044715001883127825
2015-12-04,-0.030810420905929448
2015-12-05,-0.030810420905929448
2015-12-06,-0.030810420905929448
2015-12-07,-0.032270547323849486
2015-12-08,-0.041229903353125374
2015-12-09,-0.049108863903075894
2015-12-10,-0.05168606668359266
2015-12-11,-0.05445694469214635
2015-12-12,-0.05445694469214635
2015-12-13,-0.05445694469214635
2015-12-14,-0.05629439436564132
2015-12-15,-0.050294933161114774
2015-12-16,-0.03157631540280559
2015-12-17,-0.04321524588726411
2015-12-18,-0.05469047843604402
2015-12-19,-0.05469047843604402
2015-12-20,-0.05469047843604402
2015-12-21,-0.050821932430551886
2015-12-22,-0.039822735351219496
2015-12-23,-0.029694337318050046
2015-12-24,-0.029252074020140073
2015-12-25,-0.029252074020140073
2015-12-26,-0.029252074020140073
2015-12-27,-0.029252074020140073
2015-12-28,-0.032891458962476694
2015-12-29,-0.0289207160762025
2015-12-30,-0.03065138703668091
2015-12-31,-0.04420676959719472
2016-01-01,-0.04420676959719472
2016-01-02,-0.04420676959719472
2016-01-03,-0.04420676959719472
2016-01-04,-0.045799754657411595
2016-01-05,-0.041783013895248744
2016-01-06,-0.04162856376251789
2016-01-07,-0.049253263856699814
2016-01-08,-0.05176083808503029
2016-01-09,-0.05176083808503029
2016-01-10,-0.05176083808503029
2016-01-11,-0.051471786506245176
2016-01-12,-0.04858903259645808
2016-01-13,-0.057224237361507724
2016-01-14,-0.05628408381021743
2016-01-15,-0.0650721542935696
2016-01-16,-0.0650721542935696
2016-01-17,-0.0650721542935696
2016-01-18,-0.0650721542935696
2016-01-19,-0.07025332072648194
2016-01-20,-0.07676478985149682
2016-01-21,-0.07734717986290907
2016-01-22,-0.06072643116992915
2016-01-23,-0.06072643116992915
2016-01-24,-0.06072643116992915
2016-01-25,-0.07203265295780181
2016-01-26,-0.06887863373472969
2016-01-27,-0.0716101025960284
2016-01-28,-0.0708063293002098
2016-01-29,-0.06268691590914133
2016-01-30,-0.06268691590914133
2016-01-31,-0.06268691590914133
2016-02-01,-0.06266295636189911
2016-02-02,-0.0798416114373407
2016-02-03,-0.08282830018759546
2016-02-04,-0.08640003481686287
2016-02-05,-0.1012048184817157
2016-02-06,-0.1012048184817157
2016-02-07,-0.1012048184817157
2016-02-08,-0.09686662197884433
2016-02-09,-0.09100831811483134
2016-02-10,-0.08771335095174893
2016-02-11,-0.09886527160222103
2016-02-12,-0.09446037201060786
2016-02-13,-0.09446037201060786
2016-02-14,-0.09446037201060786
2016-02-15,-0.09446037201060786
2016-02-16,-0.09022658003362316
2016-02-17,-0.09010464721339884
2016-02-18,-0.09036376225016485
2016-02-19,-0.0858103483709991
2016-02-20,-0.0858103483709991
2016-02-21,-0.0858103483709991
2016-02-22,-0.06927682026573712
2016-02-23,-0.0728741374691797
2016-02-24,-0.06817067045292102
2016-02-25,-0.05752209058939495
2016-02-26,-0.06499892303671773
2016-02-27,-0.06499892303671773
2016-02-28,-0.06499892303671773
2016-02-29,-0.0713959195052144
2016-03-01,-0.06490147370256605
2016-03-02,-0.06342459033991255
2016-03-03,-0.060396625749940536
2016-03-04,-0.06458775086434598
2016-03-05,-0.06458775086434598
2016-03-06,-0.06458775086434598
2016-03-07,-0.06359018692943341
2016-03-08,-0.06222053741073286
2016-03-09,-0.060515723856409576
2016-03-10,-0.057779615885074076
2016-03-11,-0.05307516328816109
2016-03-12,-0.05307516328816109
2016-03-13,-0.05307516328816109
2016-03-14,-0.05302433267916873
2016-03-15,-0.05044238639914378
2016-03-16,-0.045259639784474115
2016-03-17,-0.040191572705094214
2016-03-18,-0.04548226995304172
2016-03-19,-0.04548226995304172
2016-03-20,-0.04548226995304172
2016-03-21,-0.04573609122215094
2016-03-22,-0.04821923952621188
2016-03-23,-0.04653544480669147
2016-03-24,-0.04340161194689607
2016-03-25,-0.04340161194689607
2016-03-26,-0.04340161194689607
2016-03-27,-0.04340161194689607
2016-03-28,-0.039306433222866866
2016-03-29,-0.030471695672210863
2016-03-30,-0.031619865814953685
2016-03-31,-0.03546679789043461
2016-04-01,-0.035096732569329325
2016-04-02,-0.035096732569329325
2016-04-03,-0.035096732569329325
2016-04-04,-0.030494354950180602
2016-04-05,-0.03500522219715496
2016-04-06,-0.02864038042445538
2016-04-07,-0.035692397355320815
2016-04-08,-0.03464699367090107
2016-04-09,-0.03464699367090107
2016-04-10,-0.03464699367090107
2016-04-11,-0.0385568153785838
2016-04-12,-0.032554391726710485
2016-04-13,-0.031004415699965815
2016-04-14,-0.03067406470284406
2016-04-15,-0.029822323743717072
2016-04-16,-0.029822323743717072
2016-04-17,-0.029822323743717072
2016-04-18,-0.026113523937884242
2016-04-19,-0.021914525909564664
2016-04-20,-0.025018606251981712
2016-04-21,-0.0359382530840463
2016-04-22,-0.030579996115487895
2016-04-23,-0.030579996115487895
2016-04-24,-0.030579996115487895
2016-04-25,-0.028410692354487455
2016-04-26,-0.02917631627596129
2016-04-27,-0.02182170762802982
2016-04-28,-0.023000395724586786
2016-04-29,-0.024723194552582206
2016-04-30,-0.024723194552582206
2016-05-01,-0.024723194552582206
2016-05-02,-0.024912855939120848
2016-05-03,-0.028636095113571125
2016-05-04,-0.022852786057009133
2016-05-05,-0.023268877027921575
2016-05-06,-0.018432558974025626
2016-05-07,-0.018432558974025626
2016-05-08,-0.018432558974025626
2016-05-09,-0.01432619645375488
2016-05-10,-0.012206519392640613
2016-05-11,-0.019132430244252485
2016-05-12,-0.015365868975981023
2016-05-13,-0.019056334659040886
2016-05-14,-0.019056334659040886
2016-05-15,-0.019056334659040886
2016-05-16,-0.018790739578866678
2016-05-17,-0.029353550298506503
2016-05-18,-0.030656329150402284
2016-05-19,-0.03613832379569981
2016-05-20,-0.031642669108336685
2016-05-21,-0.031642669108336685
2016-05-22,-0.031642669108336685
2016-05-23,-0.03624680856610607
2016-05-24,-0.026134702236379592
2016-05-25,-0.026295730167615328
2016-05-26,-0.02079458715147353
2016-05-27,-0.018568349284208807
2016-05-28,-0.018568349284208807
2016-05-29,-0.018568349284208807
2016-05-30,-0.018568349284208807
2016-05-31,-0.027842444945273548
2016-06-01,-0.028510911086235713
2016-06-02,-0.021062183431107773
2016-06-03,-0.016930162752895717
2016-06-04,-0.016930162752895717
2016-06-05,-0.016930162752895717
2016-06-06,-0.013653925179265003
2016-06-07,-0.015438270459241399
2016-06-08,-0.01357762919245653
2016-06-09,-0.01429510167735859
2016-06-10,-0.018837660660394273
2016-06-11,-0.018837660660394273
2016-06-12,-0.018837660660394273
2016-06-13,-0.02491556356212099
2016-06-14,-0.024080264817930797
2016-06-15,-0.029128195698607473
2016-06-16,-0.02466244806111495
2016-06-17,-0.02174131862857398
2016-06-18,-0.02174131862857398
2016-06-19,-0.02174131862857398
2016-06-20,-0.02533180284303549
2016-06-21,-0.02647621752336382
2016-06-22,-0.03221251029738725
2016-06-23,-0.024291386968070983
2016-06-24,-0.02800466188588213
2016-06-25,-0.02800466188588213
2016-06-26,-0.02800466188588213
2016-06-27,-0.025504826455841623
2016-06-28,-0.01903129183775365
2016-06-29,-0.009215091256029484
2016-06-30,-0.0056694988004319935
2016-07-01,-0.004649913653556048
2016-07-02,-0.004649913653556048
2016-07-03,-0.004649913653556048
2016-07-04,-0.004649913653556048
2016-07-05,-0.0033411606895628054
2016-07-06,0.000388546352528385
2016-07-07,-0.005495433038276265
2016-07-08,-0.0015969908808376454
2016-07-09,-0.0015969908808376454
2016-07-10,-0.0015969908808376454
2016-07-11,-0.0017375750257085931
2016-07-12,-0.006866317823500667
2016-07-13,-0.006138093900501684
2016-07-14,-0.006407264056942363
2016-07-15,-0.008740628832571984
2016-07-16,-0.008740628832571984
2016-07-17,-0.008740628832571984
2016-07-18,-0.0053773114409289
2016-07-19,-0.005579458475515775
2016-07-20,-0.0042085654992172206
2016-07-21,-0.004863382062309074
2016-07-22,0.0014946467197969326
2016-07-23,0.0014946467197969326
2016-07-24,0.0014946467197969326
2016-07-25,0.0026287645385967284
2016-07-26,4.303724923948593e-05
2016-07-27,-0.001700424487555252
2016-07-28,-0.003811052920624558
2016-07-29,-0.0019630623316551077
2016-07-30,-0.0019630623316551077
2016-07-31,-0.0019630623316551077
2016-08-01,-0.013691755037117392
2016-08-02,-0.01565025298959899
2016-08-03,-0.014050517747598135
2016-08-04,-0.009540182801351493
2016-08-05,-0.005377649776445503
2016-08-06,-0.005377649776445503
2016-08-07,-0.005377649776445503
2016-08-08,-0.0033506080890589596
2016-08-09,-0.0013619722214054386
2016-08-10,-0.0009042075176972642
2016-08-11,0.006614592872151492
2016-08-12,0.0032906258611300476
2016-08-13,0.0032906258611300476
2016-08-14,0.0032906258611300476
2016-08-15,0.004481897068624452
2016-08-16,-2.893746908971817e-05
2016-08-17,0.003416335268794146
2016-08-18,0.006866135904703752
2016-08-19,0.006701514910636641
2016-08-20,0.006701514910636641
2016-08-21,0.006701514910636641
2016-08-22,0.0066291244178495745
2016-08-23,0.006879162420084128
2016-08-24,0.0007454285057335586
2016-08-25,0.000857694546931409
2016-08-26,0.000987241992447041
2016-08-27,0.000987241992447041
2016-08-28,0.000987241992447041
2016-08-29,0.005408032608408941
2016-08-30,-0.0016085235923802843
2016-08-31,-0.0091399272228051
2016-09-01,-0.010390439970728416
2016-09-02,-0.0033422240131775194
2016-09-03,-0.0033422240131775194
2016-09-04,-0.0033422240131775194
2016-09-05,-0.0033422240131775194
2016-09-06,0.004796858458147035
2016-09-07,0.004167576500666126
2016-09-08,-0.0013193806034168531
2016-09-09,-0.030707051185908107
2016-09-10,-0.030707051185908107
2016-09-11,-0.030707051185908107
2016-09-12,-0.015481538822577967
2016-09-13,-0.029620266942617546
2016-09-14,-0.02702076088765515
2016-09-15,-0.01641398863068466
2016-09-16,-0.016747394973432028
2016-09-17,-0.016747394973432028
2016-09-18,-0.016747394973432028
2016-09-19,-0.011880606050116538
2016-09-20,-0.009931533689024441
2016-09-21,0.003093718364191478
2016-09-22,0.007913391962995453
2016-09-23,0.0015112524781497605
2016-09-24,0.0015112524781497605
2016-09-25,0.0015112524781497605
2016-09-26,0.0006704485449076092
2016-09-27,-0.006018850269587928
2016-09-28,-0.0014812021677831355
2016-09-29,-0.008854800488723003
2016-09-30,-0.006835459257984455
2016-10-01,-0.006835459257984455
2016-10-02,-0.006835459257984455
2016-10-03,-0.013167749916619176
2016-10-04,-0.017394117150796085
2016-10-05,-0.024019861893860295
2016-10-06,-0.020108753971913806
2016-10-07,-0.02212997481280432
2016-10-08,-0.02212997481280432
2016-10-09,-0.02212997481280432
2016-10-10,-0.0205321445743033
2016-10-11,-0.016879888552516098
2016-10-12,-0.005210483927539422
2016-10-13,-0.008145755496370088
2016-10-14,-0.007029309187280175
2016-10-15,-0.007029309187280175
2016-10-16,-0.007029309187280175
2016-10-17,-0.009969863949535251
2016-10-18,-0.011192175717078312
2016-10-19,-0.007839145724073737
2016-10-20,-0.009168851009306533
2016-10-21,-0.013123653771275334
2016-10-22,-0.013123653771275334
2016-10-23,-0.013123653771275334
2016-10-24,-0.010376816993820426
2016-10-25,-0.010709106873631358
2016-10-26,-0.008882676698235614
2016-10-27,-0.021403719638573238
2016-10-28,-0.014874276276491183
2016-10-29,-0.014874276276491183
2016-10-30,-0.014874276276491183
2016-10-31,-0.018098753298994907
2016-11-01,-0.025279321135524113
2016-11-02,-0.03030022597671267
2016-11-03,-0.030325891249200376
2016-11-04,-0.02938079959846185
2016-11-05,-0.02938079959846185
2016-11-06,-0.02938079959846185
2016-11-07,-0.015069950379432151
2016-11-08,-0.010282228789832315
2016-11-09,0.006766923856849516
2016-11-10,-0.002601158226063105
2016-11-11,-0.0036572753194062946
2016-11-12,-0.0036572753194062946
2016-11-13,-0.0036572753194062946
2016-11-14,-0.007552976928582367
2016-11-15,-0.004338918585910179
2016-11-16,-0.0052004947311034
2016-11-17,-0.0006741503062841492
2016-11-18,0.00104710125111529
2016-11-19,0.00104710125111529
2016-11-20,0.00104710125111529
2016-11-21,1.442119619543547e-05
2016-11-22,0.001754067532465653
2016-11-23,0.004778886193677945
2016-11-24,0.004778886193677945
2016-11-25,0.013563348562164235
2016-11-26,0.013563348562164235
2016-11-27,0.013563348562164235
2016-11-28,0.011019795303765179
2016-11-29,0.007490705823175237
2016-11-30,-0.006082728127174586
2016-12-01,-0.015240657844111993
2016-12-02,-0.017278128250821867
2016-12-03,-0.017278128250821867
2016-12-04,-0.017278128250821867
2016-12-05,-0.009476649115176206
2016-12-06,-0.008268629721634335
2016-12-07,0.003933891923447286
2016-12-08,0.010946188633527809
2016-12-09,0.018736754225047836
2016-12-10,0.018736754225047836
2016-12-11,0.018736754225047836
2016-12-12,0.02105031078879427
2016-12-13,0.017019702270070214
2016-12-14,0.008622387015812194
2016-12-15,0.014870807496667693
2016-12-16,0.01284540617825436
2016-12-17,0.01284540617825436
2016-12-18,0.01284540617825436
2016-12-19,0.012603342422675246
2016-12-20,0.014054488568510326
2016-12-21,0.012603449400816924
2016-12-22,0.007132410763040387
2016-12-23,0.010594648074758517
2016-12-24,0.010594648074758517
2016-12-25,0.010594648074758517
2016-12-26,0.010594648074758517
2016-12-27,0.01714267111139356
2016-12-28,0.008587505899769976
2016-12-29,0.008804462908523325
2016-12-30,0.004807366667664015
2016-12-31,0.004807366667664015
2017-01-01,0.004807366667664015
2017-01-02,0.004807366667664015
2017-01-03,-0.0002827190792480394
2017-01-04,0.0015029059325548655
2017-01-05,0.0012435117001310392
2017-01-06,0.003113519235719009
2017-01-07,0.003113519235719009
2017-01-08,0.003113519235719009
2017-01-09,0.006078140381909458
2017-01-10,0.01978951496872261
2017-01-11,0.023641960610456536
2017-01-12,0.024832677859503827
2017-01-13,0.029738934478645396
2017-01-14,0.029738934478645396
2017-01-15,0.029738934478645396
2017-01-16,0.029738934478645396
2017-01-17,0.028844297142856412
2017-01-18,0.02637107110300585
2017-01-19,0.025615474411546435
2017-01-20,0.028224193975445067
2017-01-21,0.028224193975445067
2017-01-22,0.028224193975445067
2017-01-23,0.03023619573857239
2017-01-24,0.03859462719701323
2017-01-25,0.03817950088378663
2017-01-26,0.039131696475515954
2017-01-27,0.03830897086479923
2017-01-28,0.03830897086479923
2017-01-29,0.03830897086479923
2017-01-30,0.03280385094539806
2017-01-31,0.030519436447661752
2017-02-01,0.025146789749994403
2017-02-02,0.011422796592759799
2017-02-03,0.01648787310134847
2017-02-04,0.01648787310134847
2017-02-05,0.01648787310134847
2017-02-06,0.01828205743860445
2017-02-07,0.02245867276642244
2017-02-08,0.031004778702830027
2017-02-09,0.031739507874687156
2017-02-10,0.03897918334462758
2017-02-11,0.03897918334462758
2017-02-12,0.03897918334462758
2017-02-13,0.03683769244224666
2017-02-14,0.03640922270239799
2017-02-15,0.04018542595654795
2017-02-16,0.04425980542331431
2017-02-17,0.04437771083446318
2017-02-18,0.04437771083446318
2017-02-19,0.04437771083446318
2017-02-20,0.04437771083446318
2017-02-21,0.05057782987014958
2017-02-22,0.0533896109974068
2017-02-23,0.060162529159987654
2017-02-24,0.0687612055008835
2017-02-25,0.0687612055008835
2017-02-26,0.0687612055008835
2017-02-27,0.06533064781616638
2017-02-28,0.06392564119770872
2017-03-01,0.07850297816033813
2017-03-02,0.07298667205599729
2017-03-03,0.07332507171153346
2017-03-04,0.07332507171153346
2017-03-05,0.07332507171153346
2017-03-06,0.06897790890092326
2017-03-07,0.067938098541664
2017-03-08,0.06753030371269841
2017-03-09,0.0672201734372544
2017-03-10,0.07293914115050582
2017-03-11,0.07293914115050582
2017-03-12,0.07293914115050582
2017-03-13,0.07650907422018305
2017-03-14,0.07144014120693609
2017-03-15,0.07932209896024012
2017-03-16,0.08043637536089232
2017-03-17,0.07801020113062584
2017-03-18,0.07801020113062584
2017-03-19,0.07801020113062584
2017-03-20,0.07993443334041173
2017-03-21,0.07375949432207451
2017-03-22,0.07769752903806881
2017-03-23,0.07717723969400803
2017-03-24,0.07893531766889783
2017-03-25,0.07893531766889783
2017-03-26,0.07893531766889783
2017-03-27,0.08082774664312131
2017-03-28,0.08773072346413024
2017-03-29,0.09217024481112901
2017-03-30,0.09398542905364948
2017-03-31,0.08642751839331275
2017-04-01,0.08642751839331275
2017-04-02,0.08642751839331275
2017-04-03,0.08190991099310208
2017-04-04,0.08096546573856056
2017-04-05,0.07424320621590774
2017-04-06,0.07619320543165986
2017-04-07,0.08136528317008396
2017-04-08,0.08136528317008396
2017-04-09,0.08136528317008396
2017-04-10,0.08541994426775323
2017-04-11,0.08976838910752805
2017-04-12,0.08974578600241157
2017-04-13,0.08568489648906397
2017-04-14,0.08568489648906397
2017-04-15,0.08568489648906397
2017-04-16,0.08568489648906397
