date,ECO_RELEASE_DT,FIRST_REVISION,FIRST_REVISION_DATE,FORECAST_STANDARD_DEVIATION,ACTUAL_RELEASE,BN_SURVEY_NUMBER_OBSERVATIONS,BN_SURVEY_MEDIAN,BN_SURVEY_AVERAGE,BN_SURVEY_LOW,BN_SURVEY_HIGH
2016-09-30,20161222.0,,,0.1,3.5,77.0,3.3,3.3,2.8,3.5
2016-12-31,20170330.0,,,0.1,2.1,74.0,2.0,2.0,1.8,2.1
2017-03-31,20170629.0,1.2,20170728.0,0.1,1.4,75.0,1.2,1.2,0.9,1.5
2017-06-30,20170928.0,,,0.1,3.1,69.0,3.0,3.1,2.8,3.3
2017-09-30,20171221.0,,,0.1,3.2,72.0,3.3,3.3,3.0,3.6
2017-12-31,20180328.0,,,0.1,2.9,66.0,2.7,2.7,2.5,3.0
2018-03-31,20180628.0,2.2,20180727.0,0.1,2.0,64.0,2.2,2.2,1.9,2.4
2018-06-30,20180927.0,,,0.1,4.2,67.0,4.2,4.3,4.1,4.5
2018-09-30,20181221.0,,,0.0,3.4,62.0,3.5,3.5,3.3,3.6
2018-12-31,20190328.0,,,0.2,2.2,67.0,2.3,2.3,1.8,2.6
2019-03-31,20190530.0,,,0.1,3.1,13.0,3.2,3.2,3.1,3.4
