date,open,high,close,low
2019-11-29 02:33:00+00:00,14.6968,14.7054,14.7048,14.6968
2019-11-29 02:34:00+00:00,14.7048,14.7054,14.7048,14.7038
2019-11-29 02:35:00+00:00,14.7048,14.7048,14.704,14.7038
2019-11-29 02:36:00+00:00,14.7047,14.7052,14.705,14.7042
2019-11-29 02:37:00+00:00,14.7048,14.706,14.7052,14.7044
2019-11-29 02:38:00+00:00,14.7052,14.7065,14.7064,14.7049
2019-11-29 02:39:00+00:00,14.7066,14.7126,14.7122,14.7065
2019-11-29 02:40:00+00:00,14.7122,14.7125,14.7121,14.7119
2019-11-29 02:41:00+00:00,14.7121,14.7124,14.7124,14.7118
2019-11-29 02:42:00+00:00,14.7124,14.7126,14.7122,14.7121
2019-11-29 02:43:00+00:00,14.7122,14.7131,14.7126,14.7118
2019-11-29 02:44:00+00:00,14.7126,14.7127,14.7124,14.7115
2019-11-29 02:45:00+00:00,14.7122,14.7126,14.7122,14.7122
2019-11-29 02:46:00+00:00,14.7122,14.713,14.7125,14.7118
2019-11-29 02:47:00+00:00,14.7124,14.7129,14.7125,14.7121
2019-11-29 02:48:00+00:00,14.7125,14.7132,14.7127,14.7121
2019-11-29 02:49:00+00:00,14.7127,14.7128,14.7125,14.7122
2019-11-29 02:50:00+00:00,14.7125,14.7128,14.7123,14.7122
2019-11-29 02:51:00+00:00,14.7125,14.7131,14.7125,14.7122
2019-11-29 02:52:00+00:00,14.7125,14.7127,14.7121,14.7119
2019-11-29 02:53:00+00:00,14.7121,14.7126,14.7125,14.712
2019-11-29 02:54:00+00:00,14.7125,14.7132,14.7121,14.7121
2019-11-29 02:55:00+00:00,14.7121,14.7135,14.7122,14.712
2019-11-29 02:56:00+00:00,14.7122,14.7132,14.713,14.712
2019-11-29 02:57:00+00:00,14.713,14.7139,14.7137,14.7125
2019-11-29 02:58:00+00:00,14.7139,14.7147,14.7139,14.7133
2019-11-29 02:59:00+00:00,14.7139,14.7144,14.714,14.7137
2019-11-29 03:00:00+00:00,14.714,14.7145,14.7143,14.7137
2019-11-29 03:01:00+00:00,14.7143,14.7144,14.714,14.7139
2019-11-29 03:02:00+00:00,14.714,14.7145,14.7138,14.7138
2019-11-29 03:03:00+00:00,14.7138,14.7146,14.7144,14.7135
2019-11-29 03:04:00+00:00,14.7143,14.7146,14.7138,14.7137
2019-11-29 03:05:00+00:00,14.7138,14.7147,14.7144,14.7137
2019-11-29 03:06:00+00:00,14.7144,14.7146,14.7137,14.7136
2019-11-29 03:07:00+00:00,14.7137,14.7144,14.7128,14.7126
2019-11-29 03:08:00+00:00,14.7128,14.7138,14.7137,14.7126
2019-11-29 03:09:00+00:00,14.7137,14.7141,14.7136,14.7136
2019-11-29 03:10:00+00:00,14.7137,14.7146,14.714,14.7137
2019-11-29 03:11:00+00:00,14.714,14.7149,14.7145,14.7136
2019-11-29 03:12:00+00:00,14.7145,14.7157,14.7147,14.7137
2019-11-29 03:13:00+00:00,14.7147,14.7151,14.7142,14.7142
2019-11-29 03:14:00+00:00,14.7142,14.7165,14.7163,14.7142
2019-11-29 03:15:00+00:00,14.7163,14.7175,14.7167,14.716
2019-11-29 03:16:00+00:00,14.7167,14.7168,14.7159,14.7159
2019-11-29 03:17:00+00:00,14.7159,14.7221,14.7221,14.7158
2019-11-29 03:18:00+00:00,14.7221,14.7221,14.722000000000001,14.7214
2019-11-29 03:19:00+00:00,14.722000000000001,14.7222,14.7222,14.7213
2019-11-29 03:20:00+00:00,14.7222,14.7223,14.7217,14.7214
2019-11-29 03:21:00+00:00,14.7217,14.7224,14.722000000000001,14.7216
2019-11-29 03:22:00+00:00,14.722000000000001,14.7226,14.7221,14.7215
2019-11-29 03:23:00+00:00,14.7217,14.7227,14.7221,14.7211
2019-11-29 03:24:00+00:00,14.7221,14.7232,14.7224,14.7217
2019-11-29 03:25:00+00:00,14.7224,14.7234,14.7221,14.7215
2019-11-29 03:26:00+00:00,14.7221,14.725,14.7248,14.722000000000001
2019-11-29 03:27:00+00:00,14.7248,14.7249,14.7244,14.7236
2019-11-29 03:28:00+00:00,14.7244,14.7245,14.7245,14.724
2019-11-29 03:29:00+00:00,14.7245,14.7252,14.7245,14.7241
2019-11-29 03:30:00+00:00,14.7245,14.725,14.7247,14.7241
2019-11-29 03:31:00+00:00,14.7247,14.7255,14.7246,14.7239
2019-11-29 03:32:00+00:00,14.7247,14.7252,14.725,14.724
2019-11-29 03:33:00+00:00,14.725,14.7255,14.725,14.7243
2019-11-29 03:34:00+00:00,14.725,14.7251,14.7246,14.7244
2019-11-29 03:35:00+00:00,14.7246,14.7254,14.7246,14.7244
2019-11-29 03:36:00+00:00,14.7246,14.7251,14.7246,14.7238
2019-11-29 03:37:00+00:00,14.7246,14.7256,14.7245,14.7238
2019-11-29 03:38:00+00:00,14.7245,14.7245,14.7242,14.7238
2019-11-29 03:39:00+00:00,14.7242,14.7245,14.7244,14.7241
2019-11-29 03:40:00+00:00,14.7244,14.7249,14.7243,14.724
2019-11-29 03:41:00+00:00,14.7243,14.725,14.7245,14.7239
2019-11-29 03:42:00+00:00,14.7245,14.7249,14.7243,14.7238
2019-11-29 03:43:00+00:00,14.7243,14.7249,14.7239,14.7238
2019-11-29 03:44:00+00:00,14.7239,14.7249,14.7241,14.7239
2019-11-29 03:45:00+00:00,14.7241,14.725,14.7238,14.7238
2019-11-29 03:46:00+00:00,14.7238,14.7239,14.7238,14.7233
2019-11-29 03:47:00+00:00,14.7238,14.7243,14.7239,14.7234
2019-11-29 03:48:00+00:00,14.7239,14.7242,14.7237,14.7234
2019-11-29 03:49:00+00:00,14.7237,14.7239,14.7238,14.7228
