date,open,high,close,low
2019-11-28 11:29:00+00:00,71.6138,71.615,71.6,71.5925
2019-11-29 03:30:00+00:00,71.5763,71.6538,71.6538,71.5763
2019-11-29 03:31:00+00:00,71.6538,71.6588,71.635,71.6288
2019-11-29 03:32:00+00:00,71.6325,71.6325,71.6175,71.615
2019-11-29 03:33:00+00:00,71.6175,71.63,71.6288,71.6175
2019-11-29 03:34:00+00:00,71.6288,71.6563,71.6563,71.6275
2019-11-29 03:35:00+00:00,71.6613,71.67,71.6588,71.655
2019-11-29 03:36:00+00:00,71.6588,71.675,71.6738,71.6588
2019-11-29 03:37:00+00:00,71.6738,71.675,71.6688,71.6675
2019-11-29 03:38:00+00:00,71.6688,71.6688,71.6575,71.6575
2019-11-29 03:39:00+00:00,71.6575,71.6662,71.665,71.655
2019-11-29 03:40:00+00:00,71.665,71.6662,71.6588,71.6588
2019-11-29 03:41:00+00:00,71.6588,71.6812,71.68,71.6588
2019-11-29 03:42:00+00:00,71.68,71.695,71.695,71.6788
2019-11-29 03:43:00+00:00,71.695,71.7038,71.7,71.695
2019-11-29 03:44:00+00:00,71.7,71.7025,71.6963,71.695
2019-11-29 03:45:00+00:00,71.6975,71.7075,71.7025,71.6975
2019-11-29 03:46:00+00:00,71.7013,71.7038,71.6963,71.6963
2019-11-29 03:47:00+00:00,71.6963,71.7,71.6938,71.6913
2019-11-29 03:48:00+00:00,71.6938,71.6988,71.695,71.6938
2019-11-29 03:49:00+00:00,71.695,71.7075,71.7075,71.695
2019-11-29 03:50:00+00:00,71.7075,71.71,71.7013,71.7013
2019-11-29 03:51:00+00:00,71.7013,71.7025,71.6962,71.6962
2019-11-29 03:52:00+00:00,71.6962,71.6975,71.6938,71.6938
2019-11-29 03:53:00+00:00,71.6938,71.6975,71.695,71.6888
2019-11-29 03:54:00+00:00,71.695,71.7025,71.7025,71.695
2019-11-29 03:55:00+00:00,71.7025,71.705,71.7013,71.7
2019-11-29 03:56:00+00:00,71.7013,71.7013,71.7,71.6988
2019-11-29 03:57:00+00:00,71.7,71.7125,71.7125,71.6988
2019-11-29 03:58:00+00:00,71.7125,71.7188,71.7188,71.7113
2019-11-29 03:59:00+00:00,71.7188,71.7225,71.7188,71.7175
2019-11-29 04:00:00+00:00,71.7188,71.7225,71.7163,71.7163
2019-11-29 04:01:00+00:00,71.7163,71.7163,71.7138,71.7138
2019-11-29 04:02:00+00:00,71.7138,71.72,71.72,71.7112
2019-11-29 04:03:00+00:00,71.72,71.7363,71.7363,71.72
2019-11-29 04:04:00+00:00,71.7325,71.735,71.7287,71.7275
2019-11-29 04:05:00+00:00,71.7287,71.7287,71.7275,71.7263
2019-11-29 04:06:00+00:00,71.7275,71.7287,71.725,71.725
2019-11-29 04:07:00+00:00,71.725,71.725,71.725,71.715
2019-11-29 04:08:00+00:00,71.725,71.725,71.7225,71.72
2019-11-29 04:09:00+00:00,71.7225,71.7238,71.7175,71.715
2019-11-29 04:10:00+00:00,71.7175,71.72,71.7125,71.7112
2019-11-29 04:11:00+00:00,71.7125,71.715,71.715,71.7112
2019-11-29 04:12:00+00:00,71.715,71.72,71.7188,71.715
2019-11-29 04:13:00+00:00,71.7188,71.7188,71.7188,71.715
2019-11-29 04:14:00+00:00,71.7188,71.7225,71.7175,71.715
2019-11-29 04:15:00+00:00,71.7175,71.7238,71.7238,71.715
2019-11-29 04:16:00+00:00,71.725,71.7263,71.7175,71.7163
2019-11-29 04:17:00+00:00,71.7175,71.7238,71.7238,71.7175
2019-11-29 04:18:00+00:00,71.7238,71.7238,71.7188,71.7188
2019-11-29 04:19:00+00:00,71.7188,71.735,71.7325,71.7188
2019-11-29 04:20:00+00:00,71.7325,71.7388,71.7388,71.7313
2019-11-29 04:21:00+00:00,71.7388,71.7413,71.7375,71.735
2019-11-29 04:22:00+00:00,71.7375,71.74,71.7388,71.7338
