date,open,high,close,low
2019-11-27 23:59:00+00:00,70.134,70.204,70.203,70.127
2019-11-28 00:00:00+00:00,70.202,70.288,70.226,70.193
2019-11-28 00:01:00+00:00,70.226,70.306,70.296,70.21600000000001
2019-11-28 00:02:00+00:00,70.295,70.301,70.293,70.279
2019-11-28 00:03:00+00:00,70.293,70.3,70.26899999999999,70.262
2019-11-28 00:04:00+00:00,70.26899999999999,70.28699999999999,70.279,70.266
2019-11-28 00:05:00+00:00,70.279,70.319,70.316,70.267
2019-11-28 00:06:00+00:00,70.316,70.316,70.304,70.29899999999999
2019-11-28 00:07:00+00:00,70.303,70.304,70.297,70.294
2019-11-28 00:08:00+00:00,70.297,70.327,70.321,70.296
2019-11-28 00:09:00+00:00,70.321,70.337,70.335,70.312
2019-11-28 00:10:00+00:00,70.335,70.346,70.34100000000001,70.329
2019-11-28 00:11:00+00:00,70.34100000000001,70.346,70.335,70.332
2019-11-28 00:12:00+00:00,70.335,70.339,70.335,70.32
2019-11-28 00:13:00+00:00,70.335,70.335,70.318,70.318
2019-11-28 00:14:00+00:00,70.318,70.329,70.32,70.315
2019-11-28 00:15:00+00:00,70.32,70.339,70.337,70.304
2019-11-28 00:16:00+00:00,70.337,70.342,70.322,70.315
2019-11-28 00:17:00+00:00,70.322,70.343,70.32600000000001,70.322
2019-11-28 00:18:00+00:00,70.327,70.334,70.333,70.325
2019-11-28 00:19:00+00:00,70.333,70.342,70.34100000000001,70.33
2019-11-28 00:20:00+00:00,70.34100000000001,70.351,70.351,70.339
2019-11-28 00:21:00+00:00,70.351,70.36,70.354,70.35
2019-11-28 00:22:00+00:00,70.354,70.359,70.346,70.345
2019-11-28 00:23:00+00:00,70.346,70.35,70.345,70.344
2019-11-28 00:24:00+00:00,70.345,70.347,70.335,70.334
2019-11-28 00:25:00+00:00,70.335,70.336,70.32,70.311
2019-11-28 00:26:00+00:00,70.32,70.334,70.32,70.318
2019-11-28 00:27:00+00:00,70.32,70.32300000000001,70.315,70.312
2019-11-28 00:28:00+00:00,70.315,70.315,70.304,70.294
2019-11-28 00:29:00+00:00,70.304,70.315,70.303,70.293
2019-11-28 00:30:00+00:00,70.303,70.311,70.296,70.274
2019-11-28 00:31:00+00:00,70.296,70.296,70.279,70.266
2019-11-28 00:32:00+00:00,70.279,70.281,70.257,70.256
2019-11-28 00:33:00+00:00,70.257,70.28399999999999,70.268,70.227
2019-11-28 00:34:00+00:00,70.268,70.277,70.26,70.23899999999999
2019-11-28 00:35:00+00:00,70.26,70.285,70.281,70.26
2019-11-28 00:36:00+00:00,70.281,70.292,70.292,70.271
2019-11-28 00:37:00+00:00,70.292,70.301,70.277,70.27
2019-11-28 00:38:00+00:00,70.277,70.298,70.297,70.26899999999999
2019-11-28 00:39:00+00:00,70.297,70.307,70.305,70.294
2019-11-28 00:40:00+00:00,70.306,70.314,70.31,70.29899999999999
2019-11-28 00:41:00+00:00,70.31,70.31,70.301,70.297
2019-11-28 00:42:00+00:00,70.301,70.322,70.309,70.301
2019-11-28 00:43:00+00:00,70.31,70.319,70.314,70.308
2019-11-28 00:44:00+00:00,70.314,70.314,70.296,70.296
2019-11-28 00:45:00+00:00,70.296,70.296,70.279,70.279
2019-11-28 00:46:00+00:00,70.279,70.289,70.28399999999999,70.278
2019-11-28 00:47:00+00:00,70.28399999999999,70.285,70.265,70.256
2019-11-28 00:48:00+00:00,70.265,70.275,70.268,70.264
2019-11-28 00:49:00+00:00,70.268,70.28399999999999,70.265,70.265
2019-11-28 00:50:00+00:00,70.265,70.303,70.295,70.258
2019-11-28 00:51:00+00:00,70.295,70.303,70.3,70.28699999999999
2019-11-28 00:52:00+00:00,70.3,70.306,70.296,70.285
2019-11-28 00:53:00+00:00,70.296,70.311,70.311,70.292
2019-11-28 00:54:00+00:00,70.311,70.312,70.281,70.274
2019-11-28 00:55:00+00:00,70.281,70.286,70.275,70.27199999999999
2019-11-28 00:56:00+00:00,70.275,70.285,70.27,70.264
2019-11-28 00:57:00+00:00,70.27,70.283,70.28,70.27
2019-11-28 00:58:00+00:00,70.28,70.294,70.28399999999999,70.27600000000001
2019-11-28 00:59:00+00:00,70.283,70.29899999999999,70.289,70.281
2019-11-28 01:00:00+00:00,70.289,70.29,70.279,70.27199999999999
2019-11-28 01:01:00+00:00,70.279,70.281,70.265,70.26100000000001
2019-11-28 01:02:00+00:00,70.264,70.273,70.26100000000001,70.26100000000001
2019-11-28 01:03:00+00:00,70.26100000000001,70.26100000000001,70.26,70.23899999999999
2019-11-28 01:04:00+00:00,70.26,70.268,70.25399999999999,70.253
2019-11-28 01:05:00+00:00,70.25399999999999,70.267,70.26,70.251
2019-11-28 01:06:00+00:00,70.26,70.281,70.281,70.26
2019-11-28 01:07:00+00:00,70.281,70.296,70.279,70.278
2019-11-28 01:08:00+00:00,70.279,70.288,70.282,70.277
2019-11-28 01:09:00+00:00,70.282,70.285,70.277,70.27600000000001
2019-11-28 01:10:00+00:00,70.277,70.286,70.274,70.274
2019-11-28 01:11:00+00:00,70.274,70.279,70.27600000000001,70.271
2019-11-28 01:12:00+00:00,70.27600000000001,70.278,70.265,70.265
2019-11-28 01:13:00+00:00,70.265,70.27199999999999,70.263,70.262
2019-11-28 01:14:00+00:00,70.263,70.263,70.257,70.256
2019-11-28 01:15:00+00:00,70.257,70.267,70.262,70.256
2019-11-28 01:16:00+00:00,70.262,70.271,70.265,70.259
2019-11-28 01:17:00+00:00,70.266,70.27,70.264,70.263
2019-11-28 01:18:00+00:00,70.264,70.28,70.279,70.263
2019-11-28 01:19:00+00:00,70.279,70.283,70.27199999999999,70.27199999999999
2019-11-28 01:20:00+00:00,70.27199999999999,70.294,70.29,70.268
2019-11-28 01:21:00+00:00,70.29,70.311,70.293,70.289
2019-11-28 01:22:00+00:00,70.293,70.29899999999999,70.289,70.28699999999999
2019-11-28 01:23:00+00:00,70.289,70.298,70.296,70.28699999999999
2019-11-28 01:24:00+00:00,70.296,70.307,70.304,70.294
2019-11-28 01:25:00+00:00,70.304,70.309,70.301,70.3
2019-11-28 01:26:00+00:00,70.301,70.311,70.306,70.301
2019-11-28 01:27:00+00:00,70.306,70.306,70.29899999999999,70.297
2019-11-28 01:28:00+00:00,70.29899999999999,70.29899999999999,70.293,70.289
2019-11-28 01:29:00+00:00,70.293,70.296,70.283,70.237
2019-11-28 01:30:00+00:00,70.283,70.296,70.255,70.252
2019-11-28 01:31:00+00:00,70.255,70.277,70.27,70.252
2019-11-28 01:32:00+00:00,70.27,70.301,70.296,70.27
2019-11-28 01:33:00+00:00,70.296,70.298,70.271,70.271
2019-11-28 01:34:00+00:00,70.271,70.286,70.271,70.271
2019-11-28 01:35:00+00:00,70.271,70.277,70.268,70.268
2019-11-28 01:36:00+00:00,70.268,70.28,70.264,70.256
2019-11-28 01:37:00+00:00,70.264,70.274,70.273,70.264
2019-11-28 01:38:00+00:00,70.273,70.27600000000001,70.274,70.268
2019-11-28 01:39:00+00:00,70.274,70.277,70.27600000000001,70.265
2019-11-28 01:40:00+00:00,70.27600000000001,70.27600000000001,70.27199999999999,70.26
2019-11-28 01:41:00+00:00,70.27199999999999,70.277,70.277,70.259
2019-11-28 01:42:00+00:00,70.277,70.285,70.281,70.27199999999999
2019-11-28 01:43:00+00:00,70.281,70.294,70.28399999999999,70.28
2019-11-28 01:44:00+00:00,70.28399999999999,70.286,70.286,70.28
2019-11-28 01:45:00+00:00,70.286,70.296,70.29,70.283
2019-11-28 01:46:00+00:00,70.29,70.291,70.27600000000001,70.273
2019-11-28 01:47:00+00:00,70.27600000000001,70.288,70.288,70.273
2019-11-28 01:48:00+00:00,70.288,70.289,70.27600000000001,70.274
2019-11-28 01:49:00+00:00,70.27600000000001,70.286,70.26899999999999,70.268
2019-11-28 01:50:00+00:00,70.26899999999999,70.277,70.277,70.264
2019-11-28 01:51:00+00:00,70.277,70.28699999999999,70.285,70.275
2019-11-28 01:52:00+00:00,70.285,70.285,70.275,70.275
2019-11-28 01:53:00+00:00,70.275,70.279,70.278,70.273
2019-11-28 01:54:00+00:00,70.278,70.291,70.28,70.277
2019-11-28 01:55:00+00:00,70.28,70.285,70.281,70.277
2019-11-28 01:56:00+00:00,70.281,70.291,70.291,70.28
2019-11-28 01:57:00+00:00,70.291,70.29899999999999,70.289,70.288
2019-11-28 01:58:00+00:00,70.289,70.314,70.313,70.288
2019-11-28 01:59:00+00:00,70.313,70.337,70.333,70.305
2019-11-28 02:00:00+00:00,70.333,70.334,70.32300000000001,70.319
2019-11-28 02:01:00+00:00,70.32300000000001,70.325,70.313,70.31
2019-11-28 02:02:00+00:00,70.313,70.314,70.29899999999999,70.294
2019-11-28 02:03:00+00:00,70.29899999999999,70.32,70.303,70.29899999999999
2019-11-28 02:04:00+00:00,70.303,70.31,70.31,70.30199999999999
2019-11-28 02:05:00+00:00,70.31,70.311,70.308,70.304
2019-11-28 02:06:00+00:00,70.308,70.308,70.295,70.295
2019-11-28 02:07:00+00:00,70.295,70.298,70.28699999999999,70.282
2019-11-28 02:08:00+00:00,70.28699999999999,70.298,70.288,70.286
2019-11-28 02:09:00+00:00,70.288,70.3,70.291,70.285
2019-11-28 02:10:00+00:00,70.291,70.3,70.293,70.28699999999999
2019-11-28 02:11:00+00:00,70.293,70.29899999999999,70.29899999999999,70.28699999999999
2019-11-28 02:12:00+00:00,70.29899999999999,70.304,70.301,70.298
2019-11-28 02:13:00+00:00,70.301,70.308,70.307,70.301
2019-11-28 02:14:00+00:00,70.307,70.314,70.313,70.306
2019-11-28 02:15:00+00:00,70.313,70.314,70.297,70.297
2019-11-28 02:16:00+00:00,70.297,70.309,70.308,70.28699999999999
2019-11-28 02:17:00+00:00,70.308,70.31,70.307,70.303
2019-11-28 02:18:00+00:00,70.307,70.31,70.308,70.303
2019-11-28 02:19:00+00:00,70.308,70.318,70.315,70.307
2019-11-28 02:20:00+00:00,70.315,70.32600000000001,70.317,70.315
2019-11-28 02:21:00+00:00,70.317,70.327,70.325,70.317
2019-11-28 02:22:00+00:00,70.325,70.329,70.319,70.319
2019-11-28 02:23:00+00:00,70.319,70.319,70.319,70.314
2019-11-28 02:24:00+00:00,70.319,70.33,70.324,70.316
2019-11-28 02:25:00+00:00,70.324,70.32600000000001,70.32,70.32
2019-11-28 02:26:00+00:00,70.32,70.337,70.324,70.32
2019-11-28 02:27:00+00:00,70.324,70.331,70.331,70.324
2019-11-28 02:28:00+00:00,70.331,70.345,70.345,70.325
2019-11-28 02:29:00+00:00,70.345,70.359,70.324,70.319
2019-11-28 02:30:00+00:00,70.324,70.334,70.332,70.321
