datetime,US_Profit
2017-05-01,2.08645801415841
2017-05-02,2.083612562381463
2017-05-03,2.0972263888608786
2017-05-04,2.108071574487427
2017-05-05,2.120600411098356
2017-05-06,2.120600411098356
2017-05-07,2.120600411098356
2017-05-08,2.103382627008149
2017-05-09,2.1005611980968175
2017-05-10,2.1168706057396354
2017-05-11,2.1080426183413277
2017-05-12,2.0971781710193156
2017-05-13,2.0971781710193156
2017-05-14,2.0971781710193156
2017-05-15,2.1126729860949505
2017-05-16,2.1177603463829353
2017-05-17,2.0919442202621927
2017-05-18,2.0939078752634117
2017-05-19,2.13560445644441
2017-05-20,2.13560445644441
2017-05-21,2.13560445644441
2017-05-22,2.153170550101746
2017-05-23,2.140762420579394
2017-05-24,2.1579946932060152
2017-05-25,2.1935002760108384
2017-05-26,2.178839451867588
2017-05-27,2.178839451867588
2017-05-28,2.178839451867588
2017-05-29,2.178839451867588
2017-05-30,2.182492109240979
2017-05-31,2.2026342970542143
2017-06-01,2.223892693422951
2017-06-02,2.2502084974791456
2017-06-03,2.2502084974791456
2017-06-04,2.2502084974791456
2017-06-05,2.251468538095476
2017-06-06,2.2425786992159273
2017-06-07,2.240258295960682
2017-06-08,2.2277282771085742
2017-06-09,2.2068920673858377
2017-06-10,2.2068920673858377
2017-06-11,2.2068920673858377
2017-06-12,2.2059715129743602
2017-06-13,2.2266169445429878
2017-06-14,2.2252503195540796
2017-06-15,2.22085093174102
2017-06-16,2.2327987079849274
2017-06-17,2.2327987079849274
2017-06-18,2.2327987079849274
2017-06-19,2.2705031817749806
2017-06-20,2.23196527115848
2017-06-21,2.2164316930667045
2017-06-22,2.1942702583471436
2017-06-23,2.2209905738100586
2017-06-24,2.2209905738100586
2017-06-25,2.2209905738100586
2017-06-26,2.2207800908153366
2017-06-27,2.1947985523920126
2017-06-28,2.2184830582216644
2017-06-29,2.176468286254922
2017-06-30,2.172428893045915
2017-07-01,2.172428893045915
2017-07-02,2.172428893045915
2017-07-03,2.179778625441328
2017-07-04,2.179778625441328
2017-07-05,2.18062124465694
2017-07-06,2.1592432936986534
2017-07-07,2.187285853525181
2017-07-08,2.187285853525181
2017-07-09,2.187285853525181
2017-07-10,2.173975909714132
2017-07-11,2.1670662789750366
2017-07-12,2.1912210103591687
2017-07-13,2.184977134634937
2017-07-14,2.211840448339357
2017-07-15,2.211840448339357
2017-07-16,2.211840448339357
2017-07-17,2.212158281837006
2017-07-18,2.210630710927822
2017-07-19,2.2074775515010105
2017-07-20,2.2029360647327003
2017-07-21,2.2015190883378373
2017-07-22,2.2015190883378373
2017-07-23,2.2015190883378373
2017-07-24,2.1795155256249177
2017-07-25,2.1896387078847646
