Unnamed: 0,PRICE_BID,PRICE_ASK,PRICE_LAST
2011-12-05,,,9083.0
2011-12-07,,,9078.0
2011-12-08,,,9085.0
2011-12-14,,,9200.0
2011-12-15,,,9273.0
2011-12-19,,,9200.0
2011-12-20,,,9213.0
2011-12-22,,,9213.0
2011-12-23,,,9185.0
2012-01-05,,,9210.0
2012-01-09,,,9265.0
2012-01-18,,,9183.0
2012-01-19,,,9060.0
2012-01-20,,,8970.0
2012-01-25,,,9001.0
2012-02-09,,,8973.0
2012-02-10,,,9064.0
2012-02-14,,,9077.0
2012-02-16,,,9097.0
2012-02-21,,,9059.0
2012-02-22,,,9073.0
2012-02-23,,,9115.0
2012-02-28,,,9185.0
2012-03-02,,,9135.0
2012-03-05,,,9167.0
2012-03-06,,,9211.0
2012-03-12,,,9179.0
2012-03-15,,,9214.0
2012-03-20,,,9196.0
2012-03-21,,,9228.0
2012-03-27,,,9210.0
2012-03-28,,,9217.0
2012-03-30,,,9198.0
2012-04-04,,,9175.0
2012-04-05,,,9165.0
2012-04-16,,,9206.0
2012-04-17,,,9200.0
2012-04-20,,,9199.0
2012-04-24,,,9219.0
2012-05-07,,,9307.0
2012-05-10,,,9310.0
2012-05-11,,,9322.0
2012-05-15,,,9358.0
2012-05-16,,,9477.0
2012-05-17,,,9398.0
2012-05-18,,,9476.0
2012-05-21,,,9449.0
2012-05-22,,,9425.0
2012-05-23,,,9444.0
2012-05-24,,,9463.0
2012-05-25,,,9701.0
2012-05-29,,,9659.0
2012-06-04,,,9513.0
2012-06-06,,,9518.0
2012-06-07,,,9479.0
2012-06-08,,,9535.0
2012-06-14,,,9500.0
2012-06-18,,,9472.0
2012-06-20,,,9528.0
2012-06-21,,,9537.0
2012-06-25,,,9578.0
2012-06-28,,,9535.0
2012-06-29,,,9488.0
2012-07-06,,,9420.0
2012-07-09,,,9441.0
2012-07-11,,,9476.0
2012-07-12,,,9490.0
2012-07-13,,,9532.0
2012-07-17,,,9490.0
2012-07-18,,,9485.0
2012-07-19,,,9498.0
2012-07-20,,,9490.0
2012-07-23,,,9530.0
2012-07-25,,,9567.0
2012-07-26,,,9530.0
2012-07-27,,,9512.0
2012-07-31,,,9480.0
2012-08-01,,,9469.0
2012-08-02,,,9495.0
2012-08-06,,,9485.0
2012-08-15,,,9557.0
2012-08-16,,,9605.0
2012-08-21,,,9553.0
2012-08-23,,,9543.0
2012-08-24,,,9567.0
2012-08-27,,,9596.0
2012-08-28,,,9620.0
2012-08-30,,,9653.0
2012-09-03,,,9619.0
2012-09-06,,,9628.0
2012-09-13,,,9617.0
2012-09-14,,,9538.0
2012-09-17,,,9460.0
2012-09-18,,,9519.0
2012-09-19,,,9552.0
2012-09-20,,,9601.0
2012-09-21,,,9598.0
2012-09-24,,,9636.0
2012-09-25,,,9632.0
2012-09-26,,,9666.0
2012-09-27,,,9628.0
2012-09-28,,,9605.0
