datetime,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest
2010-03-08,0.0034854953046299375,0.008621008597908819,0.022812224822086336,0.05874232725470385
2010-03-09,-0.0003475821415919178,0.0017919850633381085,0.02439809769147394,0.060067637035033705
2010-03-10,0.007150955761325184,0.00275625378703781,0.02874690709694372,0.05690742042329022
2010-03-11,0.009181950969933572,0.007376607303486216,0.028996830160893383,0.06116383988983731
2010-03-12,0.009441559429219426,0.005538003699759875,0.0338912836374643,0.05648316021290123
2010-03-13,0.009441559429219426,0.005538003699759875,0.0338912836374643,0.05648316021290123
2010-03-14,0.009441559429219426,0.005538003699759875,0.0338912836374643,0.05648316021290123
2010-03-15,0.012838406826278792,0.009190426156472364,0.037144657184351226,0.05826786404989548
2010-03-16,0.020554849524097918,0.018070097075284286,0.046593875150411135,0.06793862249661631
2010-03-17,0.02808132454366885,0.029188182802905693,0.04762601564753122,0.07412965747281808
2010-03-18,0.025418999234767092,0.023945225957812788,0.04727734752284252,0.07278574463365173
2010-03-19,0.019686319558248178,0.016590192103514978,0.041113426296752076,0.06828295250208072
2010-03-20,0.019686319558248178,0.016590192103514978,0.041113426296752076,0.06828295250208072
2010-03-21,0.019686319558248178,0.016590192103514978,0.041113426296752076,0.06828295250208072
2010-03-22,0.02688837401391364,0.028828716818012357,0.043522047208659265,0.07939705769029182
2010-03-23,0.026948388675133605,0.032313074017025434,0.05366515923162507,0.08518726189228021
2010-03-24,0.015850373004015816,0.026160430862930628,0.047603328193481786,0.07552540707206834
2010-03-25,0.01346655176891809,0.023713072771352595,0.041447709769180774,0.06345595663858661
2010-03-26,0.01793018082671649,0.02264286175796837,0.045424157067976756,0.06473736426982168
2010-03-27,0.01793018082671649,0.02264286175796837,0.045424157067976756,0.06473736426982168
2010-03-28,0.01793018082671649,0.02264286175796837,0.045424157067976756,0.06473736426982168
2010-03-29,0.025631157424851336,0.03978200885107652,0.051865161749141686,0.0702524591873459
2010-03-30,0.026986394891538756,0.043482805507560895,0.054988617744457624,0.06386568940875459
2010-03-31,0.024768170372246878,0.044955126112129484,0.048857823572354464,0.05917377883422814
2010-04-01,0.04415611806157593,0.05994890446929868,0.07092246697696636,0.0813370685355097
2010-04-02,0.04415611806157593,0.05994890446929868,0.07092246697696636,0.0813370685355097
2010-04-03,0.04415611806157593,0.05994890446929868,0.07092246697696636,0.0813370685355097
2010-04-04,0.04415611806157593,0.05994890446929868,0.07092246697696636,0.0813370685355097
2010-04-05,0.05247044615324903,0.06424355957581218,0.09469218984439287,0.09179201882643984
2010-04-06,0.05746763126383647,0.06513367685299598,0.10165656749122598,0.09555442909298284
2010-04-07,0.06272542564883654,0.06484173883763011,0.09219321018718074,0.0994647541696605
2010-04-08,0.06255384065996417,0.06967432595078504,0.08096520112604932,0.09770334080935816
2010-04-09,0.06465457609817116,0.07426273105529257,0.0902869758513869,0.10798441709336437
2010-04-10,0.06465457609817116,0.07426273105529257,0.0902869758513869,0.10798441709336437
2010-04-11,0.06465457609817116,0.07426273105529257,0.0902869758513869,0.10798441709336437
2010-04-12,0.06395037576132845,0.07249789941478157,0.08940195185247579,0.10555630520768466
2010-04-13,0.06135041394612206,0.07586290517859862,0.0896710391276958,0.10551160043614738
2010-04-14,0.06815182859552671,0.07936445504697942,0.10011650910639736,0.11501999502553306
2010-04-15,0.06716987575286115,0.07427675530150801,0.10156535943452938,0.11741981026311832
2010-04-16,0.05986882471200361,0.05780829170252355,0.08782796409185001,0.09553806938442722
2010-04-17,0.05986882471200361,0.05780829170252355,0.08782796409185001,0.09553806938442722
2010-04-18,0.05986882471200361,0.05780829170252355,0.08782796409185001,0.09553806938442722
2010-04-19,0.06286500970173403,0.05869752065297518,0.0817152605105731,0.08515778181582911
2010-04-20,0.07178576965854089,0.059103774000035525,0.09390967056080624,0.09640461647165566
2010-04-21,0.07479489883008417,0.06646859400964589,0.0898936177704297,0.0914694304175725
2010-04-22,0.0782900538496043,0.07740383426924136,0.1014913556212873,0.09822781891122068
2010-04-23,0.08908841356094155,0.08786174699635718,0.11887508930860835,0.11710914608377232
2010-04-24,0.08908841356094155,0.08786174699635718,0.11887508930860835,0.11710914608377232
2010-04-25,0.08908841356094155,0.08786174699635718,0.11887508930860835,0.11710914608377232
2010-04-26,0.08553682717070621,0.08689213741032487,0.11543122233878855,0.10393607842024477
2010-04-27,0.07202179706079215,0.06029369405044216,0.09591230181189059,0.08843767848738993
2010-04-28,0.07734532993363019,0.07848659959446769,0.10492739592895761,0.09585060176563776
2010-04-29,0.09349318707389065,0.08731468301380385,0.12297937869969622,0.1214727952884449
2010-04-30,0.08111616432786306,0.0664280112063882,0.10570792463831791,0.10382832712305756
2010-05-01,0.08111616432786306,0.0664280112063882,0.10570792463831791,0.10382832712305756
2010-05-02,0.08111616432786306,0.0664280112063882,0.10570792463831791,0.10382832712305756
2010-05-03,0.09215195142852517,0.07733812340733914,0.11427597666373868,0.11011124815943774
2010-05-04,0.06314165214641188,0.05836052641118128,0.07968059988332432,0.08075005435934868
2010-05-05,0.05050189007937611,0.05177939890579797,0.06341420939871734,0.07118256154514446
2010-05-06,0.014670358549422335,0.026939682949440158,0.04306554915726202,0.052522290981434905
2010-05-07,0.01434946424658512,0.017130909815305184,0.015338690666224508,0.03603393392409937
2010-05-08,0.01434946424658512,0.017130909815305184,0.015338690666224508,0.03603393392409937
2010-05-09,0.01434946424658512,0.017130909815305184,0.015338690666224508,0.03603393392409937
2010-05-10,0.05168410423514369,0.052935508295055556,0.06261572564356932,0.07498490100294952
2010-05-11,0.062228156148290026,0.06946416818249967,0.07401581976737504,0.08582712112398072
2010-05-12,0.07469268940796803,0.08003455176731178,0.1012266072485919,0.11058893496727662
2010-05-13,0.06068212637065362,0.06360099934635843,0.0915535228328419,0.10139983831623844
2010-05-14,0.05580245073037515,0.044330454274085884,0.08037765029012078,0.09520795645637725
2010-05-15,0.05580245073037515,0.044330454274085884,0.08037765029012078,0.09520795645637725
2010-05-16,0.05580245073037515,0.044330454274085884,0.08037765029012078,0.09520795645637725
2010-05-17,0.058553343058331375,0.031178770984987114,0.07248003255428359,0.0871589214887778
2010-05-18,0.04746068150826743,0.01697618246337651,0.06203784643884247,0.0728511095616109
2010-05-19,0.03526369661224926,0.00030481207280308453,0.04848423928969403,0.06283612104648006
2010-05-20,0.00370139959500837,-0.038421648133602826,0.0053198066356918705,0.0257075433386329
2010-05-21,0.014494075946980267,-0.02556566426256579,0.02477818762776063,0.044733867316011366
2010-05-22,0.014494075946980267,-0.02556566426256579,0.02477818762776063,0.044733867316011366
2010-05-23,0.014494075946980267,-0.02556566426256579,0.02477818762776063,0.044733867316011366
2010-05-24,0.004474831091977993,-0.03615630262767611,0.028957318213391314,0.04428186696343661
2010-05-25,0.015024959734710963,-0.025227938092000857,0.031138518822446226,0.04981490946085443
2010-05-26,0.01942657764886735,-0.023742663455726842,0.038494108663331694,0.05215268594956268
2010-05-27,0.03957425456351826,0.00484310463066695,0.07597696335536974,0.09204857553045342
2010-05-28,0.033518293582879055,-0.003397806619940824,0.06972450460416502,0.0850934071217353
2010-05-29,0.033518293582879055,-0.003397806619940824,0.06972450460416502,0.0850934071217353
2010-05-30,0.033518293582879055,-0.003397806619940824,0.06972450460416502,0.0850934071217353
2010-05-31,0.033518293582879055,-0.003397806619940824,0.06972450460416502,0.0850934071217353
2010-06-01,0.018606398770771637,-0.014371605915927677,0.05255355165371589,0.0701618593790525
2010-06-02,0.035328888083436594,0.009383050530106019,0.07895850185341446,0.09554032108571686
2010-06-03,0.0453848281913809,0.010186586520992469,0.0849515026327956,0.09717376715336123
2010-06-04,0.013732607916844497,-0.024331067569340448,0.05973892540725534,0.06952089420853858
2010-06-05,0.013732607916844497,-0.024331067569340448,0.05973892540725534,0.06952089420853858
2010-06-06,0.013732607916844497,-0.024331067569340448,0.05973892540725534,0.06952089420853858
2010-06-07,0.003929749331752719,-0.02663063597304649,0.0651763943664061,0.05362896716198673
2010-06-08,0.014744974843615255,-0.015581164896006916,0.0725013423970331,0.06235618294803391
2010-06-09,0.014341146989810039,-0.018920892923304566,0.08578231383269252,0.06160274203031113
2010-06-10,0.033787300641683116,0.008321939168163262,0.10672067762619752,0.0928236889170182
2010-06-11,0.036841338250318545,0.013039304854130851,0.11753578237787465,0.09693912340006139
2010-06-12,0.036841338250318545,0.013039304854130851,0.11753578237787465,0.09693912340006139
2010-06-13,0.036841338250318545,0.013039304854130851,0.11753578237787465,0.09693912340006139
2010-06-14,0.04333587442639275,0.014609263408931428,0.1205757591253449,0.09477360055902762
2010-06-15,0.06418545289619515,0.036049122692444424,0.13625216601062595,0.11286188588343737
2010-06-16,0.06362698815469603,0.03774273120884142,0.13752682536230187,0.11412352424084427
2010-06-17,0.06709570432921375,0.047531879876718364,0.14414094585360315,0.11843371474283226
2010-06-18,0.066580280859736,0.05315695518705321,0.13481246116195944,0.1251658213091691
2010-06-19,0.066580280859736,0.05315695518705321,0.13481246116195944,0.1251658213091691
2010-06-20,0.066580280859736,0.05315695518705321,0.13481246116195944,0.1251658213091691
2010-06-21,0.05967520497466694,0.038477755075938314,0.12901621021097753,0.12068321419002115
2010-06-22,0.040817178098256024,0.022588752182956418,0.10950074293035494,0.11158771517368438
2010-06-23,0.04513876563634822,0.020817724222623957,0.09177573730319089,0.10337134534144177
2010-06-24,0.036696729347962975,0.005811389377565979,0.08695778990186365,0.08552030592870219
2010-06-25,0.0490068813832536,0.021897685308204684,0.10171443342965159,0.10421163605874151
2010-06-26,0.0490068813832536,0.021897685308204684,0.10171443342965159,0.10421163605874151
2010-06-27,0.0490068813832536,0.021897685308204684,0.10171443342965159,0.10421163605874151
2010-06-28,0.04830353546917765,0.019276500613085945,0.1042503864954496,0.09752323024564857
2010-06-29,0.02550657091952324,-0.010218686924326703,0.07774643707795481,0.06410681252171391
2010-06-30,0.019980399256011028,-0.01719920020202992,0.07010334168961818,0.053031060383295525
2010-07-01,0.011068609764392834,-0.024270193640500315,0.05688983033380546,0.06600391049252385
2010-07-02,0.0033924804669771547,-0.03422434448223122,0.05814874149067362,0.061637703305104985
2010-07-03,0.0033924804669771547,-0.03422434448223122,0.05814874149067362,0.061637703305104985
2010-07-04,0.0033924804669771547,-0.03422434448223122,0.05814874149067362,0.061637703305104985
2010-07-05,0.0033924804669771547,-0.03422434448223122,0.05814874149067362,0.061637703305104985
2010-07-06,-0.0026446934367784225,-0.04745041212758894,0.05026049205638272,0.05781070040772218
2010-07-07,0.023903302329120413,-0.017725415382226273,0.08734733124248217,0.08902950360142303
2010-07-08,0.02699047777941499,-0.01887390468445993,0.09446428413717012,0.10126850882621374
2010-07-09,0.03894812741033049,-0.005161523411902791,0.11321685855510033,0.10970908612109032
2010-07-10,0.03894812741033049,-0.005161523411902791,0.11321685855510033,0.10970908612109032
2010-07-11,0.03894812741033049,-0.005161523411902791,0.11321685855510033,0.10970908612109032
2010-07-12,0.0349574342113661,-0.01351238936970689,0.10371418563629309,0.10158924146726611
2010-07-13,0.048326734184088505,0.004710789823958672,0.11901025332322823,0.12445654848794763
2010-07-14,0.046900840533958155,0.0033353256653243513,0.11370793377110977,0.11857286552660362
2010-07-15,0.04526530954233321,0.010060729082864261,0.10861071462590144,0.11716649475238383
2010-07-16,0.021012564419767843,-0.021747555953600783,0.07720539851080832,0.08425144639283211
2010-07-17,0.021012564419767843,-0.021747555953600783,0.07720539851080832,0.08425144639283211
2010-07-18,0.021012564419767843,-0.021747555953600783,0.07720539851080832,0.08425144639283211
2010-07-19,0.023525525694767513,-0.020509755031852595,0.07531625637660522,0.08698034468354554
2010-07-20,0.041628731045178835,-0.0029946622034437986,0.09750515069651611,0.10477167694207945
2010-07-21,0.02276649472386838,-0.019644392975372127,0.07583831078505043,0.08326690559396299
2010-07-22,0.04084453167592361,0.006290568292633303,0.09752804817506733,0.10575826593160098
2010-07-23,0.049591121938594274,0.014433736147177134,0.1083647167237678,0.12609457628869225
2010-07-24,0.049591121938594274,0.014433736147177134,0.1083647167237678,0.12609457628869225
2010-07-25,0.049591121938594274,0.014433736147177134,0.1083647167237678,0.12609457628869225
2010-07-26,0.0691955051397477,0.02640739928244451,0.11803983164904941,0.14087733186764018
2010-07-27,0.06602211098760646,0.018947154490918106,0.11112085685738404,0.13760013245455904
2010-07-28,0.0506403036188765,0.014596267566650889,0.10150396870830303,0.12684702936749637
2010-07-29,0.03997842865942802,0.02141134174474635,0.08999777812866516,0.12137006450588728
2010-07-30,0.04772806232706017,0.01939960335839852,0.09354201542725393,0.12672986907115713
2010-07-31,0.04772806232706017,0.01939960335839852,0.09354201542725393,0.12672986907115713
2010-08-01,0.04772806232706017,0.01939960335839852,0.09354201542725393,0.12672986907115713
2010-08-02,0.06451134853967733,0.03481405205393795,0.09438081423448774,0.13809417969210935
2010-08-03,0.04938816715347216,0.037732393142137166,0.1020282493537541,0.13387298820983418
2010-08-04,0.05565071742917693,0.05066659402793694,0.12272597939027685,0.14904000035101506
2010-08-05,0.058881056572595014,0.04555245384596218,0.12249913034788995,0.14139430838338773
2010-08-06,0.057478139359926406,0.04150975091898457,0.12281953704024429,0.13840084440121436
2010-08-07,0.057478139359926406,0.04150975091898457,0.12281953704024429,0.13840084440121436
2010-08-08,0.057478139359926406,0.04150975091898457,0.12281953704024429,0.13840084440121436
2010-08-09,0.06252703502934054,0.05315190866496078,0.13044628609923725,0.14190593786755779
2010-08-10,0.05106288811687243,0.04446630458811729,0.1274512839048152,0.13334913744691756
2010-08-11,0.02244205904499319,0.014356913189231824,0.09113768587170079,0.09828775279105395
2010-08-12,0.022356842178939074,0.013717599900483046,0.09435383065493164,0.09810549243628586
2010-08-13,0.02409441272351498,0.008025488504234346,0.08959904467591673,0.09068184420920145
2010-08-14,0.02409441272351498,0.008025488504234346,0.08959904467591673,0.09068184420920145
2010-08-15,0.02409441272351498,0.008025488504234346,0.08959904467591673,0.09068184420920145
2010-08-16,0.02241532321707118,0.020073835008062257,0.09835277233224815,0.09687591284366204
2010-08-17,0.03496854499020152,0.04124724999828855,0.11532095951628007,0.10925110676824268
2010-08-18,0.03519349216062406,0.042284490876286496,0.13182055009297478,0.09972920999889401
2010-08-19,0.022681092243128864,0.02546188074093836,0.1124021007662952,0.08007318391900031
2010-08-20,0.016927701046745458,0.020944983457549915,0.11220902070990268,0.07588354764713645
2010-08-21,0.016927701046745458,0.020944983457549915,0.11220902070990268,0.07588354764713645
2010-08-22,0.016927701046745458,0.020944983457549915,0.11220902070990268,0.07588354764713645
2010-08-23,0.010091174119221336,0.0148824077600751,0.11078472559900354,0.0678639652056452
2010-08-24,-0.0035112106052264114,0.001764414597809072,0.10310805297590786,0.05243206965467806
2010-08-25,0.0029657708450840925,0.013595808949786958,0.11827412468856968,0.06343299376900968
2010-08-26,-0.0034920797190239883,0.013486608464646332,0.1186222893788682,0.057564062346790346
2010-08-27,0.01475745752443669,0.033452889817976894,0.14776702868657554,0.08488153238046614
2010-08-28,0.01475745752443669,0.033452889817976894,0.14776702868657554,0.08488153238046614
2010-08-29,0.01475745752443669,0.033452889817976894,0.14776702868657554,0.08488153238046614
2010-08-30,-0.0022537963181855636,0.016264961578598802,0.12155868349725929,0.07295550550866747
2010-08-31,-0.0001798540135008464,0.023185524497986165,0.12430470245419323,0.07473479574744624
2010-09-01,0.021132474933217793,0.039390357740029636,0.14153861939744639,0.0990871473021191
2010-09-02,0.03713274758510421,0.052809493115178796,0.15053236517510116,0.10716021951915966
2010-09-03,0.04714570782820404,0.06213670492877177,0.16252760465192906,0.11674806117699199
2010-09-04,0.04714570782820404,0.06213670492877177,0.16252760465192906,0.11674806117699199
2010-09-05,0.04714570782820404,0.06213670492877177,0.16252760465192906,0.11674806117699199
2010-09-06,0.04714570782820404,0.06213670492877177,0.16252760465192906,0.11674806117699199
2010-09-07,0.03716394017534297,0.04907673926671485,0.15649639548614513,0.10331494852997358
2010-09-08,0.036860461758053686,0.06033570113679709,0.1511680327233258,0.10949001642764222
2010-09-09,0.041398916342072045,0.0627162598154345,0.1580708747929258,0.11310497641874018
2010-09-10,0.04587071662099773,0.0648071375672652,0.1582790923408195,0.11988203171164025
2010-09-11,0.04587071662099773,0.0648071375672652,0.1582790923408195,0.11988203171164025
2010-09-12,0.04587071662099773,0.0648071375672652,0.1582790923408195,0.11988203171164025
2010-09-13,0.052414564397264884,0.07894096921189431,0.17341664631415932,0.13227976849777456
2010-09-14,0.0566112655896327,0.08727099736392963,0.1788668450037263,0.14245743963338908
2010-09-15,0.059020797967462846,0.09211483489180816,0.1782646056938626,0.14299582773010888
2010-09-16,0.0573094018988507,0.09105857855187849,0.17091484431115433,0.1372566969089648
2010-09-17,0.06017629844803385,0.08843164333778963,0.16560063519507606,0.1389794123067145
2010-09-18,0.06017629844803385,0.08843164333778963,0.16560063519507606,0.1389794123067145
2010-09-19,0.06017629844803385,0.08843164333778963,0.16560063519507606,0.1389794123067145
2010-09-20,0.06685215210669249,0.10605423703456629,0.18028115233890007,0.16524954618772303
2010-09-21,0.0584265484381814,0.10272026735202999,0.1707679517126688,0.16374417299815214
2010-09-22,0.059812972749839766,0.09631579092825504,0.16534200949852762,0.1677180423554907
2010-09-23,0.048284176268220014,0.08172171639895431,0.15597992862550192,0.16405268892964076
2010-09-24,0.06281814619868453,0.10269690711353463,0.17814123763801115,0.18589454903511138
2010-09-25,0.06281814619868453,0.10269690711353463,0.17814123763801115,0.18589454903511138
2010-09-26,0.06281814619868453,0.10269690711353463,0.17814123763801115,0.18589454903511138
2010-09-27,0.06233661479169594,0.0990452318231998,0.17718334218284726,0.1986386398027722
2010-09-28,0.06870173582552264,0.1064740673957334,0.19066522381868145,0.20616950460082029
2010-09-29,0.07092092492585333,0.07899009986560968,0.1947603716432158,0.20801232186447627
2010-09-30,0.06896345257690184,0.07329121134119965,0.18768626815957812,0.20384453511977796
2010-10-01,0.07619776384004329,0.0687761422111628,0.20725463137065647,0.21079557730157505
2010-10-02,0.07619776384004329,0.0687761422111628,0.20725463137065647,0.21079557730157505
2010-10-03,0.07619776384004329,0.0687761422111628,0.20725463137065647,0.21079557730157505
2010-10-04,0.06964222209871651,0.05992607907160319,0.18639348477226436,0.1952984783572651
2010-10-05,0.0885010165545701,0.08349677702979341,0.2008676424909448,0.23418251970558002
2010-10-06,0.09612759631694057,0.08705836802782496,0.1947408554324226,0.231628507627202
2010-10-07,0.08890030728006426,0.07829373759729696,0.1879615831214021,0.22536660867488734
2010-10-08,0.09996191709264601,0.07906214751981766,0.1938007687639347,0.23948840372529245
2010-10-09,0.09996191709264601,0.07906214751981766,0.1938007687639347,0.23948840372529245
2010-10-10,0.09996191709264601,0.07906214751981766,0.1938007687639347,0.23948840372529245
2010-10-11,0.10606779122633836,0.08014331702901134,0.19986122190773914,0.25032131128568147
2010-10-12,0.10739165924583705,0.08942675466154881,0.20318745057062682,0.25359391983473234
2010-10-13,0.12220546797714182,0.10942945044252661,0.21813872092824682,0.2736022030671159
2010-10-14,0.12023518129426414,0.11385487439616271,0.2212885219843368,0.2752214169135003
2010-10-15,0.12739218486066095,0.11957311486228495,0.21396435461340801,0.28825518236720793
2010-10-16,0.12739218486066095,0.11957311486228495,0.21396435461340801,0.28825518236720793
2010-10-17,0.12739218486066095,0.11957311486228495,0.21396435461340801,0.28825518236720793
2010-10-18,0.14134865778744743,0.1305725885493172,0.21088019798081814,0.3004375311428169
2010-10-19,0.10801878727956105,0.10718723866509805,0.18668707744690582,0.27362694433202206
2010-10-20,0.12415512685225538,0.1251417486574069,0.2097042797839459,0.27512750150065757
2010-10-21,0.12297194178988557,0.11861166831579606,0.20757006284818091,0.27055151601283756
2010-10-22,0.13209013549932247,0.12519844774237865,0.2044929220700331,0.27991288132518455
2010-10-23,0.13209013549932247,0.12519844774237865,0.2044929220700331,0.27991288132518455
2010-10-24,0.13209013549932247,0.12519844774237865,0.2044929220700331,0.27991288132518455
2010-10-25,0.13489887966554837,0.13429360579339256,0.21431537160622582,0.2927978729127838
2010-10-26,0.13609867717860813,0.1332642771071615,0.21624926995316995,0.29535387363358434
2010-10-27,0.13278017208706006,0.1323487677148616,0.21492852274322582,0.2867957907265526
2010-10-28,0.12958777607119143,0.1380773255133949,0.21878399261939596,0.28662472988720267
2010-10-29,0.14393330142197347,0.14535478398369306,0.21972285399172753,0.29111925931062865
2010-10-30,0.14393330142197347,0.14535478398369306,0.21972285399172753,0.29111925931062865
2010-10-31,0.14393330142197347,0.14535478398369306,0.21972285399172753,0.29111925931062865
2010-11-01,0.14273540543776697,0.14794634815724028,0.22165673522681284,0.2898276921501819
2010-11-02,0.1489031024573002,0.15973894563489077,0.24015673237236923,0.30525252800509883
2010-11-03,0.1484915608472348,0.15459453744554374,0.23558096863952294,0.3027735766547175
2010-11-04,0.17475719970982073,0.17982650630687202,0.2646614016779101,0.3257621399820696
2010-11-05,0.17566578176960657,0.185350058871669,0.26990992890465626,0.331786231976817
2010-11-06,0.17566578176960657,0.185350058871669,0.26990992890465626,0.331786231976817
2010-11-07,0.17566578176960657,0.185350058871669,0.26990992890465626,0.331786231976817
2010-11-08,0.17945644303022923,0.1872901304797434,0.28947691831205735,0.33610466908638537
2010-11-09,0.1636359670586076,0.1684868930989647,0.2707580947375521,0.32001595351232437
2010-11-10,0.1848397305179017,0.17420115793739233,0.2756283105200432,0.3413579809546339
2010-11-11,0.18933411616955897,0.17072434642460688,0.2799260770481362,0.34117182318596617
2010-11-12,0.17316782108053275,0.15114167532660594,0.2534133260506093,0.31199242129384364
2010-11-13,0.17316782108053275,0.15114167532660594,0.2534133260506093,0.31199242129384364
