datetime,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest
2016-06-07,0.18929325040164047,-0.021733160975948906,-0.034662964170063426,0.010573344916476879,-0.026206015881419242,-0.08512238246354686,-0.07038333287659149,-0.06420888968936633,0.06168238155263639,-0.0475578308516873,0.05694253588850984,-0.062314973225167214,0.008346122597355565,-0.0024168781793804106,-0.0902506349975929,-0.0052264950820796185,0.09554323727804759,0.08463190773739004,0.1306381220718904,0.17964851058129017,-8.29948849720985e-05,0.08053807269771851,0.10009365934298886,0.1756541014217734,0.33749823036639537,0.2694726454258878,-0.13126461079194707,-0.03780618292715221,0.09470118053390508,-0.25390139064509254,0.07368146797058683
2016-06-08,0.1939129984634358,-0.020850413709266657,-0.03496918644667202,0.013202854954131205,-0.022510589445430385,-0.0849873849745274,-0.06689074894234348,-0.05803428447480585,0.06392142878140938,-0.0426902894981136,0.05931010422650829,-0.05651614056680987,0.009593554236996926,-0.0027954108675110056,-0.08809236269448106,0.001142483238557812,0.09823171608354841,0.0900390215889888,0.1381284968240888,0.1861896733009174,0.0025255134879851315,0.08922096225314835,0.10672418363714442,0.17570917130464414,0.33873489428730164,0.2721836841263583,-0.1289899596838684,-0.036256236068374914,0.10179391893453138,-0.2527763215376492,0.07783118553606116
2016-06-09,0.19309170586917168,-0.017645965295007393,-0.033956545011112005,0.011717438885712639,-0.02168075082733778,-0.0876461409560092,-0.07045583108082043,-0.06417351605652855,0.06265162507479483,-0.05210170020945626,0.05803683835881435,-0.065761491726545,0.010158061249194494,-0.0026781753779250295,-0.0982422000926585,-0.009567083365198181,0.09214014343331112,0.08667582996823708,0.13642768162956886,0.18407407482628724,0.001743839369816591,0.08882305258576118,0.10654569153325277,0.17092027230057916,0.33435730651860873,0.2668511269284628,-0.13622339304562703,-0.03845601592479453,0.09532516649941702,-0.2558218747142603,0.07801644932163776
2016-06-10,0.1822356450872087,-0.02681639429897098,-0.048329862822595326,0.0001323229500198586,-0.03094501346653722,-0.10235998631384668,-0.08761390192190266,-0.07784060169168439,0.057675020632910856,-0.06732107116992414,0.0524398690249559,-0.0813244428108113,0.006602999027131684,-0.00529679352755974,-0.11280471856897623,-0.0262597689823737,0.07283297336347738,0.075125469567904,0.11995485559328345,0.16785049216375092,-0.008555949041329725,0.07951884719284297,0.09954209998419872,0.15068251990989068,0.31730841803302723,0.2484402295533643,-0.1523724737193003,-0.051912259278509176,0.0807044204155487,-0.26688119326362314,0.06985586038928004
2016-06-11,0.1822356450872087,-0.02681639429897098,-0.048329862822595326,0.0001323229500198586,-0.03094501346653722,-0.10235998631384668,-0.08761390192190266,-0.07784060169168439,0.057675020632910856,-0.06732107116992414,0.0524398690249559,-0.0813244428108113,0.006602999027131684,-0.00529679352755974,-0.11280471856897623,-0.0262597689823737,0.07283297336347738,0.075125469567904,0.11995485559328345,0.16785049216375092,-0.008555949041329725,0.07951884719284297,0.09954209998419872,0.15068251990989068,0.31730841803302723,0.2484402295533643,-0.1523724737193003,-0.051912259278509176,0.0807044204155487,-0.26688119326362314,0.06985586038928004
2016-06-12,0.1822356450872087,-0.02681639429897098,-0.048329862822595326,0.0001323229500198586,-0.03094501346653722,-0.10235998631384668,-0.08761390192190266,-0.07784060169168439,0.057675020632910856,-0.06732107116992414,0.0524398690249559,-0.0813244428108113,0.006602999027131684,-0.00529679352755974,-0.11280471856897623,-0.0262597689823737,0.07283297336347738,0.075125469567904,0.11995485559328345,0.16785049216375092,-0.008555949041329725,0.07951884719284297,0.09954209998419872,0.15068251990989068,0.31730841803302723,0.2484402295533643,-0.1523724737193003,-0.051912259278509176,0.0807044204155487,-0.26688119326362314,0.06985586038928004
2016-06-13,0.17259954001252842,-0.04302611886130203,-0.06440945280263877,-0.009092598261640883,-0.04182226225123997,-0.11343142893352798,-0.09746177360161201,-0.08359896622053109,0.045382619086209,-0.07385129867618778,0.04011900563072168,-0.08788516600362795,-0.001840986366983266,-0.015741459022084903,-0.11819200214940406,-0.03501480762272624,0.06220250186036269,0.062450986640866235,0.10717970825015244,0.15429402302752138,-0.012933180923483056,0.06843601083895456,0.08967654885828402,0.13892860461502066,0.31000749457530485,0.2393178551346664,-0.1642405687739802,-0.06431137793328812,0.06699356212019825,-0.2786892583337208,0.06064314055531628
2016-06-14,0.17014569209884,-0.05023756639331567,-0.07608341158751375,-0.012451170306396864,-0.04546314587557476,-0.11984390634167053,-0.10627794699040893,-0.08296448585507354,0.04642159546864466,-0.07543363080901377,0.040828044947360365,-0.08934532403249884,-0.004049673621257743,-0.015922721229999826,-0.12341935885722921,-0.036850822248908344,0.06215078813274655,0.05967051161002224,0.110223499789466,0.15792850515587586,-0.012863106161814741,0.06478335177446626,0.08787492030886757,0.1439638561036094,0.3156400086993145,0.24248884234266344,-0.17830440005101378,-0.07266353643226409,0.0610576593626635,-0.28748121474281774,0.06127239088323955
2016-06-15,0.16479549183429731,-0.04851779448328397,-0.077430675400192,-0.006031619276622435,-0.04022278655491196,-0.12400866784750708,-0.1057459040323312,-0.0855002038178736,0.0480415893013455,-0.07929841506169943,0.04233895841808155,-0.09317785842647519,-0.0024695461156054588,-0.015256142757232416,-0.12765235874363845,-0.040012872168963765,0.0584024100122309,0.057343115935702293,0.10896338586937482,0.15582508913839344,-0.01344471631879185,0.06803034400805319,0.0905943530862583,0.14252241644821484,0.3138179843359272,0.24149529761734967,-0.17552514668472108,-0.07078433519718419,0.06542535003968797,-0.2835053929156516,0.06255551532800907
2016-06-16,0.16818468004602183,-0.04974969075756386,-0.08045708029636045,-0.005312178881079155,-0.038431472849417836,-0.12651507991110045,-0.1060923662312131,-0.08214898184364283,0.05050106498176299,-0.07738042583579496,0.04491799199372615,-0.0905331180472938,-0.0004006587231241143,-0.013118950332177026,-0.12268809788861856,-0.038371081328766765,0.05808377861460179,0.06038282577008047,0.10933637837761556,0.15642240362516313,-0.012427585397881913,0.06997097052507262,0.09134804708839872,0.13976617145136627,0.31263786289264095,0.23908273619659015,-0.17479380561059188,-0.06952390432959799,0.06702549809940006,-0.28325501681028054,0.06198533257270711
2016-06-17,0.1624609944223394,-0.04824864075117352,-0.08062336956553429,-0.008786131076487846,-0.03659733489861339,-0.12887362344198994,-0.10665041889526095,-0.08663106762563255,0.04587518231359833,-0.08356762390324934,0.04066135519398939,-0.09632748984076533,-0.0012072344793059298,-0.01435934676650652,-0.12847097737409074,-0.045495299135432155,0.048186817816651795,0.057945314602742215,0.09825634985482856,0.14887719941490518,-0.017140981114413978,0.07199328452794318,0.09142527986561699,0.126625131181491,0.29511733692900877,0.22499804479918706,-0.17097279183738845,-0.0708374987539826,0.06789359587656874,-0.2821396593425688,0.06097481257169424
2016-06-18,0.1624609944223394,-0.04824864075117352,-0.08062336956553429,-0.008786131076487846,-0.03659733489861339,-0.12887362344198994,-0.10665041889526095,-0.08663106762563255,0.04587518231359833,-0.08356762390324934,0.04066135519398939,-0.09632748984076533,-0.0012072344793059298,-0.01435934676650652,-0.12847097737409074,-0.045495299135432155,0.048186817816651795,0.057945314602742215,0.09825634985482856,0.14887719941490518,-0.017140981114413978,0.07199328452794318,0.09142527986561699,0.126625131181491,0.29511733692900877,0.22499804479918706,-0.17097279183738845,-0.0708374987539826,0.06789359587656874,-0.2821396593425688,0.06097481257169424
2016-06-19,0.1624609944223394,-0.04824864075117352,-0.08062336956553429,-0.008786131076487846,-0.03659733489861339,-0.12887362344198994,-0.10665041889526095,-0.08663106762563255,0.04587518231359833,-0.08356762390324934,0.04066135519398939,-0.09632748984076533,-0.0012072344793059298,-0.01435934676650652,-0.12847097737409074,-0.045495299135432155,0.048186817816651795,0.057945314602742215,0.09825634985482856,0.14887719941490518,-0.017140981114413978,0.07199328452794318,0.09142527986561699,0.126625131181491,0.29511733692900877,0.22499804479918706,-0.17097279183738845,-0.0708374987539826,0.06789359587656874,-0.2821396593425688,0.06097481257169424
2016-06-20,0.16808759757155012,-0.03731794846864289,-0.06871419183068739,-0.004249130527491207,-0.03105856345162139,-0.12105482886004626,-0.0987188014355117,-0.07962647084414298,0.05453601446096212,-0.0753980294585439,0.04967192523126296,-0.08858105930371807,0.005826018643344089,-0.007005903203578634,-0.12405534418464104,-0.03562619505641773,0.05947513595011156,0.06322760076809186,0.11019603563511637,0.15726065388854438,-0.009426869264942295,0.07825903076991092,0.09543611627050552,0.136619777410238,0.3051875069492396,0.23879357166741388,-0.16098428358828265,-0.06221065036345785,0.08314543331427804,-0.27498057873528436,0.06529073719880985
2016-06-21,0.16660839651447978,-0.037120681378062015,-0.06399993976269125,-0.006415823835325352,-0.03176570478227625,-0.1231198957269869,-0.09581249447729712,-0.08084084223990518,0.05366334825931074,-0.07790037054893195,0.04879944658613056,-0.09130812047265657,0.005911067480059762,-0.00798887793446379,-0.1322114283270024,-0.03790388215686924,0.06002060400924303,0.07011568670218593,0.1101009222243381,0.15842155452919826,-0.01354853158279512,0.07738426623713046,0.09535758913363379,0.13959838805329428,0.3041018600804857,0.2370414888564869,-0.15832751067494233,-0.06323295981649368,0.07635215857871391,-0.2754349806004124,0.06684200554827435
2016-06-22,0.16135800449414983,-0.03902842958155228,-0.06595452864646745,-0.012556639579454854,-0.03732424380620414,-0.12582919181887176,-0.09878640050106602,-0.08212738022573485,0.054669824698521774,-0.07858996420365072,0.049802052631571225,-0.09194658692810642,0.005857305282721548,-0.007767387144349547,-0.1290331619229408,-0.039581527420896045,0.057673320530293726,0.06826678456498181,0.10663355351398285,0.15525169921102044,-0.023209316595243168,0.07564974429401272,0.0957414585525358,0.13738064396272676,0.3015144705555195,0.2309074079221558,-0.1611837441240066,-0.06706835804992406,0.07666804464673782,-0.2795038649839189,0.06502613596791718
2016-06-23,0.18078562624135142,-0.026210630737868446,-0.050780923510672094,0.003239209024476164,-0.024041120489938672,-0.11172101147979752,-0.07937697440550606,-0.06917590526360762,0.06849983535775306,-0.06385825092343966,0.06376476525867503,-0.07788746407591207,0.020555554476395343,0.007971564286282318,-0.11671337060376208,-0.02334904337994681,0.07368485709923722,0.08474460231534353,0.12593639785676958,0.17518224897218615,-0.01170216555843584,0.08655610888541254,0.10723427863585044,0.15659285404804701,0.3217839348210434,0.25196396677643573,-0.1408098791252025,-0.05204724080878664,0.09381506567461373,-0.2689759499581703,0.07490545517548974
2016-06-24,0.14344751882139195,-0.05927037704583271,-0.1089688545453853,-0.02169234197462322,-0.04432534374628372,-0.15287796625960837,-0.12055699167868406,-0.09860463915706841,0.04148688046854132,-0.09995357299506291,0.03554718875471741,-0.11262839841465988,-0.0064053241968961006,-0.019893542927424623,-0.14819556380075172,-0.06432300722666096,0.02540384484600966,0.04176422347797959,0.08746684510957059,0.13397986091562752,-0.03704974048037879,0.05511051781672949,0.07558427144706847,0.11010218744509781,0.27565101327223185,0.1998770205836975,-0.1911300904872456,-0.09737453583720146,0.04132474243494699,-0.30536533998858284,0.05332337551635136
2016-06-25,0.14344751882139195,-0.05927037704583271,-0.1089688545453853,-0.02169234197462322,-0.04432534374628372,-0.15287796625960837,-0.12055699167868406,-0.09860463915706841,0.04148688046854132,-0.09995357299506291,0.03554718875471741,-0.11262839841465988,-0.0064053241968961006,-0.019893542927424623,-0.14819556380075172,-0.06432300722666096,0.02540384484600966,0.04176422347797959,0.08746684510957059,0.13397986091562752,-0.03704974048037879,0.05511051781672949,0.07558427144706847,0.11010218744509781,0.27565101327223185,0.1998770205836975,-0.1911300904872456,-0.09737453583720146,0.04132474243494699,-0.30536533998858284,0.05332337551635136
2016-06-26,0.14344751882139195,-0.05927037704583271,-0.1089688545453853,-0.02169234197462322,-0.04432534374628372,-0.15287796625960837,-0.12055699167868406,-0.09860463915706841,0.04148688046854132,-0.09995357299506291,0.03554718875471741,-0.11262839841465988,-0.0064053241968961006,-0.019893542927424623,-0.14819556380075172,-0.06432300722666096,0.02540384484600966,0.04176422347797959,0.08746684510957059,0.13397986091562752,-0.03704974048037879,0.05511051781672949,0.07558427144706847,0.11010218744509781,0.27565101327223185,0.1998770205836975,-0.1911300904872456,-0.09737453583720146,0.04132474243494699,-0.30536533998858284,0.05332337551635136
2016-06-27,0.11778951730336451,-0.08141260094998526,-0.1453181209214125,-0.04363393947211802,-0.06111966055639262,-0.1880203815468885,-0.15558151594826564,-0.1191360110510219,0.024437692561462,-0.12437369323935221,0.017629171512166142,-0.13576672147295743,-0.024490979866322427,-0.0389635273030442,-0.1709324391842747,-0.09312960765716505,-0.003608916913266702,0.022787172498187624,0.0551135070704627,0.10354574492497304,-0.06338188757713015,0.04062246201623276,0.06328088484439265,0.08310134483937714,0.253433632456328,0.17156897463952459,-0.21991206880201297,-0.13014503263841148,0.009721272432815065,-0.3322742171276799,0.035232900550185464
2016-06-28,0.14374453788643704,-0.06527269391362045,-0.12518186325942138,-0.031878860601628145,-0.048587445145940156,-0.16371977793821912,-0.13516986853980473,-0.10146311988890044,0.037416530124594116,-0.1037883861117247,0.030997198477075383,-0.1153517097208876,-0.011318660731012842,-0.026475319208907222,-0.1488566617763769,-0.07045837021425883,0.02266510285875145,0.04494408840102504,0.08019437910485605,0.12986633222471844,-0.049696379756064,0.052980425389068664,0.07121053934782062,0.10938377412318312,0.27773978281489775,0.19686926237425073,-0.19649028592797946,-0.11153044446694527,0.02521752949544398,-0.31924534484644174,0.04705906635272705
2016-06-29,0.1643577214887526,-0.044283163178248874,-0.10253532786052422,-0.012134784501699358,-0.03140406853466848,-0.14691496370081114,-0.11230023634286879,-0.0863066064969853,0.0542632365615614,-0.0889632927629791,0.047941474787644545,-0.10128375969215664,0.002249144500906297,-0.007504885573196729,-0.13145077891130208,-0.05643824456759361,0.03883435151266279,0.06580213297981619,0.10017220715787545,0.15261859987289794,-0.03589896816563409,0.06775542877259877,0.08459979221545044,0.13121809234417636,0.29635190113048315,0.2212698849436121,-0.1750015660856561,-0.09415024421159235,0.044853175627307396,-0.3054617731680287,0.0621618307112175
2016-06-30,0.17944106652944636,-0.028885257865845948,-0.0930217627184482,-0.0058563620389935345,-0.024401447780970975,-0.13943666420163614,-0.10054012345561736,-0.07937118980155844,0.06496386901158413,-0.08608008690744207,0.059132323603031445,-0.09844431372271445,0.014524449972132869,0.0030539167817302815,-0.12101656841211139,-0.0586353886505776,0.047911542669957674,0.07783376603704673,0.11512814721304943,0.16095417142703328,-0.027425565565200816,0.08031723324062345,0.0985216436708638,0.14245969514496482,0.30767247327304803,0.23083304514272052,-0.16868936797046807,-0.08226698678144206,0.05420887647517181,-0.29795270818682906,0.06738511549827275
2016-07-01,0.17625661889261068,-0.02448685323793376,-0.09062262263885512,-0.005346336384306261,-0.018273153425364064,-0.13412317930961215,-0.09931817104000407,-0.07605338771007442,0.0710981677693232,-0.08110693770562716,0.06549532884086462,-0.09377862863023456,0.019846451962660883,0.008050101066514825,-0.11679786022156258,-0.053591309192595915,0.05495998411209935,0.0801161893248743,0.11676464063413827,0.16144097987444228,-0.02633348027273874,0.08466077605532374,0.10189759204081539,0.14505990175229355,0.3153377799549375,0.23933224390024743,-0.17112061713757243,-0.07576302223201126,0.06039651775287358,-0.2918880151084602,0.06973192681215878
2016-07-02,0.17625661889261068,-0.02448685323793376,-0.09062262263885512,-0.005346336384306261,-0.018273153425364064,-0.13412317930961215,-0.09931817104000407,-0.07605338771007442,0.0710981677693232,-0.08110693770562716,0.06549532884086462,-0.09377862863023456,0.019846451962660883,0.008050101066514825,-0.11679786022156258,-0.053591309192595915,0.05495998411209935,0.0801161893248743,0.11676464063413827,0.16144097987444228,-0.02633348027273874,0.08466077605532374,0.10189759204081539,0.14505990175229355,0.3153377799549375,0.23933224390024743,-0.17112061713757243,-0.07576302223201126,0.06039651775287358,-0.2918880151084602,0.06973192681215878
2016-07-03,0.17625661889261068,-0.02448685323793376,-0.09062262263885512,-0.005346336384306261,-0.018273153425364064,-0.13412317930961215,-0.09931817104000407,-0.07605338771007442,0.0710981677693232,-0.08110693770562716,0.06549532884086462,-0.09377862863023456,0.019846451962660883,0.008050101066514825,-0.11679786022156258,-0.053591309192595915,0.05495998411209935,0.0801161893248743,0.11676464063413827,0.16144097987444228,-0.02633348027273874,0.08466077605532374,0.10189759204081539,0.14505990175229355,0.3153377799549375,0.23933224390024743,-0.17112061713757243,-0.07576302223201126,0.06039651775287358,-0.2918880151084602,0.06973192681215878
2016-07-04,0.17625661889261068,-0.02448685323793376,-0.09062262263885512,-0.005346336384306261,-0.018273153425364064,-0.13412317930961215,-0.09931817104000407,-0.07605338771007442,0.0710981677693232,-0.08110693770562716,0.06549532884086462,-0.09377862863023456,0.019846451962660883,0.008050101066514825,-0.11679786022156258,-0.053591309192595915,0.05495998411209935,0.0801161893248743,0.11676464063413827,0.16144097987444228,-0.02633348027273874,0.08466077605532374,0.10189759204081539,0.14505990175229355,0.3153377799549375,0.23933224390024743,-0.17112061713757243,-0.07576302223201126,0.06039651775287358,-0.2918880151084602,0.06973192681215878
2016-07-05,0.16275370107425924,-0.0329087035548431,-0.09816209815614185,-0.007510009954939223,-0.017087584889204477,-0.13889867413796786,-0.10603684116887668,-0.08449716466527624,0.06407935557656574,-0.09026995755356326,0.05773977220569115,-0.10245239525259153,0.013603487224961297,0.0017406385472831243,-0.12616601228757263,-0.06309537455121828,0.04826675628988131,0.07296379367253603,0.1054376869902971,0.15153336234809833,-0.03674248682965264,0.07981496661302012,0.09812734791408162,0.1382023060372839,0.30961524172897237,0.230815793910486,-0.18774136663326546,-0.09304240023542665,0.044703102777698955,-0.305608455766082,0.06734771052416821
2016-07-06,0.1626715204625122,-0.025167233517970677,-0.09504249888533434,-0.007071438045449963,-0.011030694365276372,-0.13258622578063228,-0.1026959896413524,-0.07745470160107137,0.07195387604641934,-0.0839799217053826,0.06643963926456764,-0.09648876916686655,0.021372141900407593,0.008609198012768715,-0.12135157772577854,-0.0563849311481579,0.062355054401552756,0.07926466990135772,0.11491643859505674,0.16114994179728326,-0.028447905172052534,0.08638988989895946,0.10286977632217487,0.1503583076722277,0.32130803417735243,0.2403995091945914,-0.18433355315608502,-0.08691168555585305,0.057789508777234655,-0.30188705453463205,0.07167984324260424
2016-07-07,0.1597406809442734,-0.025895563820168666,-0.09730716340608214,-0.007153910238776762,-0.009030987688031233,-0.13282794134342224,-0.10236768237142191,-0.07545464282964498,0.07070053637403095,-0.08203537178712217,0.06497358974716505,-0.09451472512740111,0.01992083223812835,0.007365010933478855,-0.11855878252052299,-0.054074246320048536,0.06344394960664457,0.07811167571261812,0.11580313294970956,0.15929831811229134,-0.02947771751605255,0.08762560587487744,0.10440158307949532,0.15412399519925812,0.3307269045529506,0.24276445973204308,-0.18114193109478682,-0.08113270143552387,0.05807664778202515,-0.2978533660498127,0.07077837073142135
2016-07-08,0.18139715981929116,-0.010025115332944923,-0.08431506776127662,0.010868853323446448,0.005464546385485658,-0.11864091597324566,-0.0901498298523935,-0.06246371090213265,0.09017143959351204,-0.06956219833842692,0.08419820469461814,-0.0817803858858388,0.03713176916393568,0.021792825141148997,-0.10617998116378002,-0.039964156809630724,0.08324961791070251,0.09300472684755645,0.13714060382079496,0.18100592031827412,-0.01229608329338061,0.10337612544227537,0.11935325484269099,0.17410157352969846,0.35426707404895197,0.26584641518531926,-0.1697054512223296,-0.06308985243971565,0.08057893213354483,-0.28135461990241606,0.08537605805055293
2016-07-09,0.18139715981929116,-0.010025115332944923,-0.08431506776127662,0.010868853323446448,0.005464546385485658,-0.11864091597324566,-0.0901498298523935,-0.06246371090213265,0.09017143959351204,-0.06956219833842692,0.08419820469461814,-0.0817803858858388,0.03713176916393568,0.021792825141148997,-0.10617998116378002,-0.039964156809630724,0.08324961791070251,0.09300472684755645,0.13714060382079496,0.18100592031827412,-0.01229608329338061,0.10337612544227537,0.11935325484269099,0.17410157352969846,0.35426707404895197,0.26584641518531926,-0.1697054512223296,-0.06308985243971565,0.08057893213354483,-0.28135461990241606,0.08537605805055293
2016-07-10,0.18139715981929116,-0.010025115332944923,-0.08431506776127662,0.010868853323446448,0.005464546385485658,-0.11864091597324566,-0.0901498298523935,-0.06246371090213265,0.09017143959351204,-0.06956219833842692,0.08419820469461814,-0.0817803858858388,0.03713176916393568,0.021792825141148997,-0.10617998116378002,-0.039964156809630724,0.08324961791070251,0.09300472684755645,0.13714060382079496,0.18100592031827412,-0.01229608329338061,0.10337612544227537,0.11935325484269099,0.17410157352969846,0.35426707404895197,0.26584641518531926,-0.1697054512223296,-0.06308985243971565,0.08057893213354483,-0.28135461990241606,0.08537605805055293
2016-07-11,0.1902317832254421,-0.0028399195084434226,-0.07934167310184925,0.0160063191620472,0.009034443602106368,-0.11604278608398122,-0.08558608934824985,-0.05953404803981954,0.09727536215410337,-0.06620046325655626,0.0911605653180334,-0.07810658616374966,0.04394439764795344,0.02744195274917849,-0.10187599876747733,-0.03645395218428604,0.08714290269743241,0.09927991005513914,0.14352429986926674,0.18714764569635278,-0.008623015396183265,0.11145586316904454,0.1253009729721004,0.18139342828116978,0.3648520476797199,0.2756051539241893,-0.161193264729799,-0.05309370078761966,0.08821616326005732,-0.27293065632337565,0.0882455706899099
2016-07-12,0.18920393603052132,0.0024380380485391484,-0.07502569603597675,0.019835829713047648,0.011474358874347779,-0.10948324263961473,-0.07615123052210715,-0.05385578084231113,0.10203108482509671,-0.059451406814003516,0.09596870498240961,-0.07198325370836867,0.047924931953723826,0.03317711327653461,-0.09535968436847564,-0.02897726791138633,0.09447860075108849,0.10876013528035977,0.1496062465624992,0.19192362619649295,-0.003966824675268987,0.11329576085595061,0.127441004020735,0.18631793762060278,0.3684349432577301,0.2834885202353712,-0.1471741681522526,-0.04067486801976827,0.10115837309652753,-0.2625300732314645,0.09115469784101093
2016-07-13,0.1938741263475927,0.0034670122307549622,-0.07556678071899536,0.01773901378507725,0.010343282199480663,-0.10981332045341441,-0.07814603477241122,-0.06143799660682869,0.1001571141833757,-0.06645271232099803,0.09420749537225825,-0.07932199038042964,0.04584620543251172,0.0335914599066498,-0.10003860364669859,-0.03549407696759277,0.08710312261768549,0.10827573175441962,0.1458859594846631,0.18984991200996526,-0.00857344874328847,0.11190643242794795,0.12560254525433923,0.17816805640129685,0.36116840217784896,0.27733972670624163,-0.1474960705367293,-0.04230337301570741,0.10583701238465237,-0.2642821915992858,0.08908271915219657
2016-07-14,0.19969111909755166,0.0034549765835800716,-0.07027380759500923,0.018404478035170868,0.01573853312610396,-0.10350209851105119,-0.0726127105688742,-0.057494834354039126,0.10450855289719829,-0.0613709304953276,0.09809647697295998,-0.07441576793010296,0.049324558785551975,0.03743388484951082,-0.09479254223616806,-0.029412216809201364,0.09391012828196987,0.11495152853305157,0.15039167848991974,0.19260588672756107,-0.006228632921667643,0.1158808291572373,0.12955698988297915,0.18320732875533974,0.3642446672224233,0.282125647912002,-0.13804970110327086,-0.034006746040965985,0.11253086842759652,-0.25685009021884164,0.09118086297728234
2016-07-15,0.20274433951679982,0.001113148694302346,-0.06946875943788222,0.016676754351518275,0.015267842951603328,-0.1036696704403508,-0.07083080152444854,-0.05705189614787509,0.10499917550943971,-0.059999832461572256,0.09924304321453992,-0.07304498477872601,0.050118151195674754,0.037360553166401855,-0.0951616108529999,-0.030732981248777103,0.09164094919655286,0.11375260977731405,0.14932977865925046,0.19086815619115627,-0.006986031756911926,0.11163293584744394,0.12612501922318908,0.18316925629967118,0.3614995949129476,0.28128787464437344,-0.13707475834931082,-0.033149934376586865,0.11124208808216007,-0.2556655521782797,0.0905271527249163
2016-07-16,0.20274433951679982,0.001113148694302346,-0.06946875943788222,0.016676754351518275,0.015267842951603328,-0.1036696704403508,-0.07083080152444854,-0.05705189614787509,0.10499917550943971,-0.059999832461572256,0.09924304321453992,-0.07304498477872601,0.050118151195674754,0.037360553166401855,-0.0951616108529999,-0.030732981248777103,0.09164094919655286,0.11375260977731405,0.14932977865925046,0.19086815619115627,-0.006986031756911926,0.11163293584744394,0.12612501922318908,0.18316925629967118,0.3614995949129476,0.28128787464437344,-0.13707475834931082,-0.033149934376586865,0.11124208808216007,-0.2556655521782797,0.0905271527249163
2016-07-17,0.20274433951679982,0.001113148694302346,-0.06946875943788222,0.016676754351518275,0.015267842951603328,-0.1036696704403508,-0.07083080152444854,-0.05705189614787509,0.10499917550943971,-0.059999832461572256,0.09924304321453992,-0.07304498477872601,0.050118151195674754,0.037360553166401855,-0.0951616108529999,-0.030732981248777103,0.09164094919655286,0.11375260977731405,0.14932977865925046,0.19086815619115627,-0.006986031756911926,0.11163293584744394,0.12612501922318908,0.18316925629967118,0.3614995949129476,0.28128787464437344,-0.13707475834931082,-0.033149934376586865,0.11124208808216007,-0.2556655521782797,0.0905271527249163
