datetime,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest,US_Trading_factortest
2015-05-01,0.03148818053368485,0.08866597231238149,-0.01834334060663767,-0.010358348987836163,0.054257520022443106,0.061653680921991194,0.03967400867550297,0.0029574955220756927,0.056382907261857795,0.11368957094351795,0.06102929571809934,0.1068325520615585,0.06336795321369038,0.02494679157217483,0.0694717203788151,0.0026481331459691226,0.03490517248973313,0.00038723858854727844,0.022148164698022832,0.06646518765416154,0.05825781670684038
2015-05-02,0.03148818053368485,0.08866597231238149,-0.01834334060663767,-0.010358348987836163,0.054257520022443106,0.061653680921991194,0.03967400867550297,0.0029574955220756927,0.056382907261857795,0.11368957094351795,0.06102929571809934,0.1068325520615585,0.06336795321369038,0.02494679157217483,0.0694717203788151,0.0026481331459691226,0.03490517248973313,0.00038723858854727844,0.022148164698022832,0.06646518765416154,0.05825781670684038
2015-05-03,0.03148818053368485,0.08866597231238149,-0.01834334060663767,-0.010358348987836163,0.054257520022443106,0.061653680921991194,0.03967400867550297,0.0029574955220756927,0.056382907261857795,0.11368957094351795,0.06102929571809934,0.1068325520615585,0.06336795321369038,0.02494679157217483,0.0694717203788151,0.0026481331459691226,0.03490517248973313,0.00038723858854727844,0.022148164698022832,0.06646518765416154,0.05825781670684038
2015-05-04,0.03546565971178217,0.09054401967460457,-0.012076477475141845,-0.008428553884887835,0.05647853336679498,0.061995614522837084,0.047246866568613655,0.00999681755640447,0.058508543962442205,0.11021699406055685,0.061774906966418186,0.10343024281447244,0.06497758011003851,0.02731454125395616,0.0735999877312421,0.013214900858874223,0.038395124322741836,0.0035428569980688884,0.02443572849374087,0.06494435415198829,0.058299493131518165
2015-05-05,0.026357749350631732,0.07884234473402496,-0.025534668850217712,-0.02085492251034593,0.04283727972454754,0.044493329184911,0.03453263353752645,-0.00013350202729800476,0.04527326907893814,0.10067612911137092,0.04929097776803548,0.09725740240871295,0.05383811786736947,0.01772132936544346,0.05262243721534565,0.009244479730562416,0.02503200603787703,-0.01016623358200408,0.009735803235016549,0.056282114054194254,0.04822530648512302
2015-05-06,0.023190026804139174,0.07333108912162678,-0.022765480606519284,-0.024606526102456838,0.04054092170578216,0.044257802937015756,0.03591427262466551,0.0013532716116293475,0.04978669979940631,0.10507184974138184,0.054541759697136705,0.09789731851129391,0.058266624271304135,0.022932137782883277,0.053729172717380536,0.008682447270980331,0.021282700146386446,-0.012427818939493185,0.004532450291476309,0.047354335444517615,0.04131491663386355
2015-05-07,0.026296783078314956,0.08039750893539233,-0.022036894411927133,-0.01666877990581328,0.04902231577246363,0.045448183035159184,0.0420508269979607,0.007481789966405916,0.0537860416831053,0.10486222591296457,0.05965944028853021,0.10018960762951101,0.06168333523535763,0.024880007028107665,0.05604224373384947,0.007465477897536488,0.020819261212574824,-0.009840997914760785,0.005535648008923477,0.04077613115131018,0.03790006852541272
2015-05-08,0.038800090193708,0.08987562305654717,-0.005497862955702648,-0.00493988754093988,0.06373920623192397,0.053042884350194,0.05359987234736008,0.015364779206003432,0.06317058967880951,0.10618357090797792,0.0693715409336062,0.10220775689452011,0.07149065607267291,0.03525751639335328,0.06276125764644047,0.019827711445890683,0.035768579391504574,0.0020519320869749613,0.01596703993655657,0.05158856305485249,0.0496989798595624
2015-05-09,0.038800090193708,0.08987562305654717,-0.005497862955702648,-0.00493988754093988,0.06373920623192397,0.053042884350194,0.05359987234736008,0.015364779206003432,0.06317058967880951,0.10618357090797792,0.0693715409336062,0.10220775689452011,0.07149065607267291,0.03525751639335328,0.06276125764644047,0.019827711445890683,0.035768579391504574,0.0020519320869749613,0.01596703993655657,0.05158856305485249,0.0496989798595624
2015-05-10,0.038800090193708,0.08987562305654717,-0.005497862955702648,-0.00493988754093988,0.06373920623192397,0.053042884350194,0.05359987234736008,0.015364779206003432,0.06317058967880951,0.10618357090797792,0.0693715409336062,0.10220775689452011,0.07149065607267291,0.03525751639335328,0.06276125764644047,0.019827711445890683,0.035768579391504574,0.0020519320869749613,0.01596703993655657,0.05158856305485249,0.0496989798595624
2015-05-11,0.03999135020011102,0.08537395332619613,-0.015383149531374873,-0.005622341094034922,0.07023718324840322,0.04433821298250451,0.050809809197473355,0.017005242924426067,0.060410498536477286,0.0959295741305588,0.06655832812893125,0.0896889808381498,0.06764114672464827,0.031024357481161058,0.05389334384826716,0.01905326817955255,0.033902316224067475,-0.00546289259067656,0.01032783433189799,0.04777121744921953,0.04591325961917847
2015-05-12,0.03504130653423898,0.08032186175830858,-0.015522292043475105,-0.008720786577376516,0.06335035036959735,0.04443730883390806,0.05073379533452549,0.015554686496100922,0.05957905420372178,0.09875693331947288,0.06692027736527595,0.0927642454234967,0.06753388892847734,0.030758731313067278,0.053598690329180076,0.01976794143795213,0.036071854437740525,-0.0030039449325153234,0.009348637686675376,0.055003844694853754,0.046686771102769864
2015-05-13,0.03786814304216457,0.0843094070650452,-0.022839552004182084,-0.008362707748940545,0.05182873773365304,0.0439427365375582,0.05066422694474504,0.017878122392664952,0.06470920707921479,0.09900714611941797,0.07253996380452832,0.09135213604725734,0.07226179413784184,0.032284642219310156,0.04526780084462567,0.026531482348340463,0.04281629423873645,-0.0074189923568839244,0.00466510452367408,0.05148900630020292,0.03983105400185183
2015-05-14,0.04439846646117296,0.09633733228644115,-0.015622765856722065,0.0003820978916606599,0.05955604838976036,0.0532504450912874,0.059290711861531786,0.026149146517245425,0.07828306188062761,0.10859190082943737,0.0875304414699527,0.1013362018591315,0.08710593085755214,0.04635156859214118,0.03947132300468703,0.032216108258608545,0.06385453898930016,0.002415222070630385,0.015421758847562472,0.05577085885329991,0.04393368626656802
2015-05-15,0.043885286486150976,0.0980123832003934,-0.015217905306470825,-0.0024521576178329063,0.059681484459163325,0.054709560260939094,0.06418354794050196,0.024905931687392746,0.08056512729090781,0.1126449494134052,0.08934906189426006,0.10605557357335105,0.09140269574719184,0.04789452053986576,0.04554557462905251,0.022502795909700835,0.06653785841548854,0.008241951958812166,0.023947234471500822,0.05843918018481098,0.04882858652128297
2015-05-16,0.043885286486150976,0.0980123832003934,-0.015217905306470825,-0.0024521576178329063,0.059681484459163325,0.054709560260939094,0.06418354794050196,0.024905931687392746,0.08056512729090781,0.1126449494134052,0.08934906189426006,0.10605557357335105,0.09140269574719184,0.04789452053986576,0.04554557462905251,0.022502795909700835,0.06653785841548854,0.008241951958812166,0.023947234471500822,0.05843918018481098,0.04882858652128297
2015-05-17,0.043885286486150976,0.0980123832003934,-0.015217905306470825,-0.0024521576178329063,0.059681484459163325,0.054709560260939094,0.06418354794050196,0.024905931687392746,0.08056512729090781,0.1126449494134052,0.08934906189426006,0.10605557357335105,0.09140269574719184,0.04789452053986576,0.04554557462905251,0.022502795909700835,0.06653785841548854,0.008241951958812166,0.023947234471500822,0.05843918018481098,0.04882858652128297
2015-05-18,0.04724571671169642,0.0983361412708077,-0.009920297390267896,0.0011725060508969154,0.06286699799519146,0.058432170768100145,0.07197192932269236,0.028051036058659884,0.08262955680628847,0.1177443862089107,0.09395261582094472,0.1124758681336675,0.09563206267970403,0.050819558620950556,0.050249622020226425,0.03125645461479776,0.06877109001405701,0.009227226196179661,0.027393101548816468,0.06321628335540996,0.051603780956444245
2015-05-19,0.04561714969933739,0.09855284200852532,-0.01780678015172177,0.0015923173074330332,0.06622392140064037,0.05012168144150908,0.07083873801491691,0.03298851988925122,0.08322051172356049,0.11084197361764336,0.09227367326549629,0.10601174747149078,0.09380737108119486,0.0473813050186791,0.04439917439006558,0.038818135782793695,0.06723834743725332,0.0018817867943086153,0.029887634030283383,0.05803136565546918,0.04774089110852975
2015-05-20,0.051149681953697845,0.10014353084399019,-0.0118702656341928,0.006540743393792514,0.06626456331342934,0.054992300241592185,0.0695813497870541,0.03397967242478428,0.08426419481705971,0.10883125925145132,0.09340858557787968,0.1000927457919385,0.09518213504012163,0.04826426158680719,0.04463227782754542,0.036116912632291776,0.06683977446657874,-0.0003017956617104023,0.03177037334369093,0.05582688853469686,0.04515823147429443
2015-05-21,0.0532129871391136,0.09786428569132766,-0.004242954964681855,0.01082147802302269,0.07165332961712023,0.05874160175892973,0.06933838294670402,0.036471838700214976,0.08536880488722454,0.12113147735499719,0.09437035329694088,0.11350052514334674,0.09582732168166475,0.048299972701947524,0.055943511147557023,0.034210743064476024,0.06763735227674239,0.001687993074726224,0.034744669391461924,0.060685395279722165,0.05043374910503062
2015-05-22,0.04876866291109039,0.0932668532982539,-0.008488534093925248,0.007977524773371547,0.06834704780861856,0.05507617959103994,0.06695129955451917,0.029343067642745524,0.07761471010490162,0.12651873921582713,0.08572193956595164,0.11706423101266039,0.08803278353624755,0.040678958998993986,0.05429172983089736,0.029830308446014975,0.0675356101855662,-0.0017409329463005108,0.0368779728408426,0.0571964868221313,0.04747978048264234
2015-05-23,0.04876866291109039,0.0932668532982539,-0.008488534093925248,0.007977524773371547,0.06834704780861856,0.05507617959103994,0.06695129955451917,0.029343067642745524,0.07761471010490162,0.12651873921582713,0.08572193956595164,0.11706423101266039,0.08803278353624755,0.040678958998993986,0.05429172983089736,0.029830308446014975,0.0675356101855662,-0.0017409329463005108,0.0368779728408426,0.0571964868221313,0.04747978048264234
2015-05-24,0.04876866291109039,0.0932668532982539,-0.008488534093925248,0.007977524773371547,0.06834704780861856,0.05507617959103994,0.06695129955451917,0.029343067642745524,0.07761471010490162,0.12651873921582713,0.08572193956595164,0.11706423101266039,0.08803278353624755,0.040678958998993986,0.05429172983089736,0.029830308446014975,0.0675356101855662,-0.0017409329463005108,0.0368779728408426,0.0571964868221313,0.04747978048264234
2015-05-25,0.04876866291109039,0.0932668532982539,-0.008488534093925248,0.007977524773371547,0.06834704780861856,0.05507617959103994,0.06695129955451917,0.029343067642745524,0.07761471010490162,0.12651873921582713,0.08572193956595164,0.11706423101266039,0.08803278353624755,0.040678958998993986,0.05429172983089736,0.029830308446014975,0.0675356101855662,-0.0017409329463005108,0.0368779728408426,0.0571964868221313,0.04747978048264234
2015-05-26,0.0363528851413677,0.08446739609019405,-0.019212919366463077,-0.0004899567452580911,0.060332871358415696,0.04613170367913377,0.055935789295364025,0.014144835092793295,0.07280258526308026,0.11344241440519198,0.08064373199196129,0.10363544351003262,0.08305533595011116,0.034972695607412785,0.044929747390210606,0.022610949445416972,0.05459718379602152,-0.010380418252293744,0.03402647201261333,0.04633122225780295,0.036979885447437244
2015-05-27,0.04582809857307346,0.09548166326523755,-0.011976760467813041,0.008023187394150089,0.07108869363803638,0.053634737272057365,0.06463837349913093,0.02106480038371239,0.07824296809280806,0.11944154589071054,0.08695169944331949,0.10997657247525616,0.08941492048630773,0.04052939721916515,0.05191911980080177,0.03136590085209923,0.060337655594846495,-0.006562730541798234,0.03812166026025077,0.05170013384308558,0.04304305770455641
2015-05-28,0.04673258784359069,0.09274427307437483,-0.016165690944190958,0.012641204221526259,0.07871882777643524,0.061610254974952205,0.06456320279395267,0.02019216087706832,0.07627155669796326,0.11613049023045008,0.08542587781099464,0.10213206551573673,0.0881294264500565,0.037392216615050655,0.048469612105485504,0.0313375086091261,0.057307540887273856,-0.00840849076776462,0.03109836476884764,0.048711906287794315,0.03665810895779731
2015-05-29,0.029839929195682346,0.08260080385491131,-0.01969707983138702,0.0031488300308197825,0.0700418476827418,0.062211052920901455,0.059207452554368434,0.011381943010026152,0.0673545506076112,0.113432493487166,0.07720779373044073,0.09729049079053165,0.07991872174490289,0.030327165984639803,0.04211718898450845,0.02406432693485483,0.04872363856172468,-0.011225018892324634,0.022224290208832098,0.04290448010454018,0.03138392939612622
2015-05-30,0.029839929195682346,0.08260080385491131,-0.01969707983138702,0.0031488300308197825,0.0700418476827418,0.062211052920901455,0.059207452554368434,0.011381943010026152,0.0673545506076112,0.113432493487166,0.07720779373044073,0.09729049079053165,0.07991872174490289,0.030327165984639803,0.04211718898450845,0.02406432693485483,0.04872363856172468,-0.011225018892324634,0.022224290208832098,0.04290448010454018,0.03138392939612622
2015-05-31,0.029839929195682346,0.08260080385491131,-0.01969707983138702,0.0031488300308197825,0.0700418476827418,0.062211052920901455,0.059207452554368434,0.011381943010026152,0.0673545506076112,0.113432493487166,0.07720779373044073,0.09729049079053165,0.07991872174490289,0.030327165984639803,0.04211718898450845,0.02406432693485483,0.04872363856172468,-0.011225018892324634,0.022224290208832098,0.04290448010454018,0.03138392939612622
2015-06-01,0.03493646279043405,0.08699677247729842,-0.0227643456223956,0.0039155642529309365,0.0736560570905822,0.06943911404309944,0.060499533191660904,0.017709331157123476,0.0750722344174759,0.12492233647735329,0.07917019310788098,0.09879006620114383,0.08188095096363113,0.031651421388881884,0.04194095843933621,0.023080840017424276,0.045749775059883646,-0.010825998873528975,0.019821403849425767,0.04259252394033619,0.02978521798730971
2015-06-02,0.03272433500080507,0.08479197253722748,-0.019261306993683114,0.001369038911899434,0.06919307067214309,0.06798410757273476,0.05942463555962396,0.026595122588932263,0.07422685138043494,0.1277917210024988,0.07704185568461686,0.09945834509725748,0.07951910098052362,0.031189136616499802,0.04709718003045826,0.028566376968938156,0.04888430467952465,-0.013368665300184102,0.019297096195272312,0.0439306869417333,0.0309387727899908
2015-06-03,0.0333509506127736,0.08818339963699828,-0.021435392969753386,0.005827845821151367,0.07154792823443845,0.06748787995951999,0.06774369454909146,0.0382114295678313,0.07887051313062332,0.1333061406136895,0.08011292611319054,0.10425922933580245,0.08179615321156519,0.03358175334709812,0.04841521769074597,0.040344595078518175,0.04975761672261836,-0.01354179689462276,0.01594385921108188,0.04091115520572375,0.029603581692043246
2015-06-04,0.02119173253542339,0.08253732706645578,-0.02821744933326953,-0.004407061065337281,0.05777485539101379,0.05857312094289635,0.05561147371333863,0.027859903878214354,0.06803247084693931,0.11587306630191496,0.07031324359928703,0.08465624798867277,0.0720611626448131,0.023337434097983945,0.03747000853481497,0.026850605356815382,0.03961776634239822,-0.02146043547447951,0.00912674303224037,0.029757857862896753,0.02093777956509557
2015-06-05,0.020397016368350673,0.08134369052440427,-0.027983819228180384,-0.0050248759597077974,0.05749787991168742,0.0665771663268675,0.053754383089060775,0.032998376643034844,0.06391918770044791,0.13107535429970074,0.06419640880350341,0.09462756494680002,0.06593322177711936,0.018302656236409254,0.04010467055568889,0.03932406352651907,0.04332371434990323,-0.02615945969806799,0.009712214421463417,0.03591561542340327,0.02621902913424301
2015-06-06,0.020397016368350673,0.08134369052440427,-0.027983819228180384,-0.0050248759597077974,0.05749787991168742,0.0665771663268675,0.053754383089060775,0.032998376643034844,0.06391918770044791,0.13107535429970074,0.06419640880350341,0.09462756494680002,0.06593322177711936,0.018302656236409254,0.04010467055568889,0.03932406352651907,0.04332371434990323,-0.02615945969806799,0.009712214421463417,0.03591561542340327,0.02621902913424301
2015-06-07,0.020397016368350673,0.08134369052440427,-0.027983819228180384,-0.0050248759597077974,0.05749787991168742,0.0665771663268675,0.053754383089060775,0.032998376643034844,0.06391918770044791,0.13107535429970074,0.06419640880350341,0.09462756494680002,0.06593322177711936,0.018302656236409254,0.04010467055568889,0.03932406352651907,0.04332371434990323,-0.02615945969806799,0.009712214421463417,0.03591561542340327,0.02621902913424301
2015-06-08,0.013294896157658886,0.07386254897749067,-0.0351880604485133,-0.013098920773402245,0.04828009518502174,0.0516521538151975,0.05160173368122978,0.03638433120117579,0.062393916203700384,0.11781516603481235,0.06180574620733226,0.08114629300372145,0.06347846892462483,0.016554299610817225,0.030697225728386845,0.035901074714324466,0.036684677485308015,-0.030167368825702923,0.004855830472025646,0.025870785615323966,0.016181129261204186
2015-06-09,0.011101336677707074,0.0738251620763184,-0.03648815721040133,-0.013382024294946171,0.04721995052023886,0.04921794200975804,0.05006442327866756,0.031419178642515755,0.06327311227046994,0.11612132405858966,0.06266331110578749,0.07873139201891322,0.06405308389545361,0.01802447062061585,0.032598592322572006,0.04330281053967466,0.036436093252641744,-0.03101259934202205,0.0056914936816465644,0.02751869035242227,0.019571097205507204
2015-06-10,0.02050423227180609,0.08793912067111065,-0.025190765147755756,-0.0023557486650069848,0.060141730974019314,0.061840472167174365,0.06206894899551574,0.05071569081721106,0.07574301989281618,0.13316397383889544,0.07552350415428721,0.09337595557945533,0.07760036986694185,0.02988273768890415,0.04636190013987296,0.05553277467288997,0.04895937275929718,-0.023931655774005467,0.009986477835790764,0.040194761134569434,0.029511247062648627
2015-06-11,0.024012313440938682,0.08865270158589,-0.027469523714643174,-0.0003737062434998606,0.06325717414639875,0.06468592208144996,0.06712167063867192,0.051434939871891405,0.07851017003146143,0.13202547994257285,0.07763756241020703,0.09167124740355148,0.07969226500615534,0.03163169255020715,0.04721019892363065,0.05489142877906139,0.05019745949037557,-0.022477621089693978,0.009905252751615468,0.03887849926163711,0.02977558288938731
2015-06-12,0.01689966014165112,0.08089501088469353,-0.03368456829045863,-0.006876724544837454,0.0555849599721574,0.05832563399084423,0.05981715512593855,0.0474770058689864,0.07394707719564009,0.12455725268401596,0.0712391992416277,0.0847308648590086,0.07326538303635655,0.026852748963726025,0.040644641401307746,0.05321206139124768,0.04312283838288744,-0.03084507732505959,0.0012252334111069185,0.032924598157067386,0.024753554247290532
2015-06-13,0.01689966014165112,0.08089501088469353,-0.03368456829045863,-0.006876724544837454,0.0555849599721574,0.05832563399084423,0.05981715512593855,0.0474770058689864,0.07394707719564009,0.12455725268401596,0.0712391992416277,0.0847308648590086,0.07326538303635655,0.026852748963726025,0.040644641401307746,0.05321206139124768,0.04312283838288744,-0.03084507732505959,0.0012252334111069185,0.032924598157067386,0.024753554247290532
2015-06-14,0.01689966014165112,0.08089501088469353,-0.03368456829045863,-0.006876724544837454,0.0555849599721574,0.05832563399084423,0.05981715512593855,0.0474770058689864,0.07394707719564009,0.12455725268401596,0.0712391992416277,0.0847308648590086,0.07326538303635655,0.026852748963726025,0.040644641401307746,0.05321206139124768,0.04312283838288744,-0.03084507732505959,0.0012252334111069185,0.032924598157067386,0.024753554247290532
2015-06-15,0.01241897014499349,0.07769400919933012,-0.04088865998162006,-0.010541501472391634,0.054938329778449146,0.05470812161609384,0.0558552865564752,0.0383628908197331,0.06975344981784981,0.12022857691256528,0.0685036975306903,0.08247046929452573,0.07139729689576169,0.022540266702309797,0.0376572821008867,0.0492138417347201,0.040424038145919106,-0.03280013708226903,0.003104709518861659,0.032103527511061936,0.024869181777169125
2015-06-16,0.01900165205097082,0.0823029939716573,-0.030237161512605915,-0.009423298941418357,0.05565741355378151,0.061983127439466656,0.06191004481547213,0.04180860848670287,0.07157185587853854,0.1283317522209515,0.07211451685829684,0.09062935549692885,0.07558622959769634,0.028155563382921134,0.04504272435835799,0.0567983089612254,0.04505064555670102,-0.026242393280654697,0.005285910898863433,0.033091182241517636,0.027193996174173174
2015-06-17,0.01980668048061096,0.08692040581086014,-0.03486425913589142,-0.008150732027472962,0.05712603166400432,0.06298017616538054,0.06066873278134488,0.041640326066607614,0.07321029125386036,0.13235883000238635,0.07311318561448177,0.09117318505108196,0.0764935763268264,0.0281237843186386,0.04638325734687143,0.04923360465250615,0.04403289875998806,-0.024052519012644713,0.007737178244642484,0.03028251051625186,0.028028402863593982
2015-06-18,0.026738502941088038,0.09653162527948478,-0.02727823242483407,0.00019253093032278734,0.0652922877077351,0.0692163490792852,0.07220638798920875,0.049261155389317635,0.08239394755165752,0.14129618700236835,0.08225147427209656,0.10006736240184866,0.08626923427095345,0.0378721962512254,0.05173938308552106,0.05671483113616005,0.05451459169102457,-0.015790578834648628,0.019205352415432086,0.03363901110597545,0.03271526755702103
2015-06-19,0.02440080767540098,0.0930338526549519,-0.030097502480573524,-0.0017508672946585646,0.06584347874381602,0.0675360637614777,0.07044456494843221,0.04241624941017674,0.07984929278122044,0.13465525110361165,0.08109591478063449,0.09726473606744812,0.08461488240082571,0.03867151429501314,0.05226414228616627,0.053146869874049374,0.05281648595126076,-0.01980528342492527,0.014647725539721268,0.025018513458571867,0.023727235738962626
2015-06-20,0.02440080767540098,0.0930338526549519,-0.030097502480573524,-0.0017508672946585646,0.06584347874381602,0.0675360637614777,0.07044456494843221,0.04241624941017674,0.07984929278122044,0.13465525110361165,0.08109591478063449,0.09726473606744812,0.08461488240082571,0.03867151429501314,0.05226414228616627,0.053146869874049374,0.05281648595126076,-0.01980528342492527,0.014647725539721268,0.025018513458571867,0.023727235738962626
2015-06-21,0.02440080767540098,0.0930338526549519,-0.030097502480573524,-0.0017508672946585646,0.06584347874381602,0.0675360637614777,0.07044456494843221,0.04241624941017674,0.07984929278122044,0.13465525110361165,0.08109591478063449,0.09726473606744812,0.08461488240082571,0.03867151429501314,0.05226414228616627,0.053146869874049374,0.05281648595126076,-0.01980528342492527,0.014647725539721268,0.025018513458571867,0.023727235738962626
2015-06-22,0.0288503029443552,0.09841543822601495,-0.025857666444205285,0.006188467898575523,0.07454195323622459,0.07464873631808233,0.07576139304536156,0.05239695583677273,0.08326628127158386,0.13803624738770837,0.0846267467074242,0.0988534227592639,0.088313360324485,0.041679824427555356,0.05673595912029228,0.06467147400077566,0.059872633449288726,-0.014245596676255468,0.022293579727785673,0.03291742367327277,0.030961884126708306
2015-06-23,0.03256805525767792,0.0987165215198833,-0.02151778879289845,0.012400087487892675,0.07878251963564997,0.07828494858986312,0.0796197730127004,0.05594000096668661,0.08318168241278445,0.1394767387413549,0.08408968860467447,0.10260906711391882,0.08647044376828594,0.04232730019456454,0.061163642953750985,0.07048766334678236,0.06256563388853209,-0.01408004974618382,0.02068806400633849,0.03597875784381799,0.03255979559272704
2015-06-24,0.024903029403975596,0.088336951028676,-0.029302299486527184,0.004613133307181272,0.07069414736087709,0.07424990725881786,0.06889184395721526,0.04681012708709509,0.0747889689240524,0.1315044321387031,0.07565277801449666,0.09432180924717071,0.07802361545185676,0.03438928954560261,0.05271815136953095,0.06410887016014355,0.052392865215433515,-0.018343127577101437,0.016078917426071593,0.02729217847285126,0.02391169051538955
2015-06-25,0.021430094132144806,0.08666302685188865,-0.03465872010487092,-0.00015512946416529338,0.06754082611352863,0.06897525072950428,0.07212605398285366,0.04294713050901344,0.08121534208895942,0.12526814015883025,0.08482297710005882,0.08782357508980132,0.08714333321386358,0.04005896968978662,0.047331449913857515,0.06210603210120791,0.04917451945314566,-0.019600128996282717,0.014725711299934163,0.022927175484689144,0.019604895680155332
2015-06-26,0.025233614456736442,0.08696803996868874,-0.03397256971101015,-0.0024578861629597215,0.0634126485514519,0.06697581345470227,0.07602080467747685,0.04647043475140045,0.08188482272803932,0.11910624138592074,0.08696040031361507,0.08127197701592004,0.08886715290520097,0.0417435057982094,0.04544255079371928,0.06490238881171684,0.04281131453151632,-0.019105152914786427,0.015817429728982146,0.02353558020993507,0.018784920612187284
2015-06-27,0.025233614456736442,0.08696803996868874,-0.03397256971101015,-0.0024578861629597215,0.0634126485514519,0.06697581345470227,0.07602080467747685,0.04647043475140045,0.08188482272803932,0.11910624138592074,0.08696040031361507,0.08127197701592004,0.08886715290520097,0.0417435057982094,0.04544255079371928,0.06490238881171684,0.04281131453151632,-0.019105152914786427,0.015817429728982146,0.02353558020993507,0.018784920612187284
2015-06-28,0.025233614456736442,0.08696803996868874,-0.03397256971101015,-0.0024578861629597215,0.0634126485514519,0.06697581345470227,0.07602080467747685,0.04647043475140045,0.08188482272803932,0.11910624138592074,0.08696040031361507,0.08127197701592004,0.08886715290520097,0.0417435057982094,0.04544255079371928,0.06490238881171684,0.04281131453151632,-0.019105152914786427,0.015817429728982146,0.02353558020993507,0.018784920612187284
2015-06-29,0.0007587836563163197,0.06185745499237005,-0.05776825830277921,-0.02335818185393468,0.037803056953430225,0.04216650880948891,0.05599186024863312,0.013523535144471133,0.06292572637588156,0.08984252088937716,0.06826718283428246,0.052136793924086655,0.0697298546784122,0.022927854036885575,0.018495141011130256,0.037841747919135305,0.020683810457410745,-0.03381625771273178,-0.002616768529490443,0.004055673581460306,-0.0005801255752722057
2015-06-30,-0.0010400851143853584,0.05964953453307342,-0.05804962061528385,-0.022710612301947597,0.04026300398766147,0.0458951209848133,0.05725008033824808,0.014969141981538536,0.06484800754631448,0.08942296293358121,0.0706479484100091,0.050075477062210494,0.06971480006405395,0.023569536673811342,0.015035123480088064,0.041947855966786074,0.016883256504039323,-0.035839967118702076,-0.0010220168254236883,0.0013545810707367156,-0.005204881580330056
2015-07-01,-0.004703275217151526,0.06737253980464719,-0.06335471692521,-0.011557722598137143,0.05258695653195633,0.04653636184620513,0.06750269293307354,0.019337221401460214,0.0724251944732821,0.09846741635753453,0.07775308092442978,0.05614604972790005,0.07750842426329285,0.03211738303666967,0.023609946904521673,0.05025565260990561,0.026790724390278076,-0.032933379886923686,0.0025265028574443793,-0.002457938568861895,-0.009349814426686365
2015-07-02,-0.0019115688831894406,0.06562941166204705,-0.0663434323454456,-0.011196054032923897,0.04580598082187226,0.050288781141585526,0.05978021673319511,0.03192805987731617,0.07235520732120237,0.10837916286652316,0.07900169895365172,0.06737698041808837,0.08209014503147571,0.035894344676413725,0.027165589251315403,0.042772115070631944,0.0300419950512949,-0.030455778896173458,0.0041015769559025195,0.0028953360204511114,-0.0035454487704539295
2015-07-03,-0.0019115688831894406,0.06562941166204705,-0.0663434323454456,-0.011196054032923897,0.04580598082187226,0.050288781141585526,0.05978021673319511,0.03192805987731617,0.07235520732120237,0.10837916286652316,0.07900169895365172,0.06737698041808837,0.08209014503147571,0.035894344676413725,0.027165589251315403,0.042772115070631944,0.0300419950512949,-0.030455778896173458,0.0041015769559025195,0.0028953360204511114,-0.0035454487704539295
2015-07-04,-0.0019115688831894406,0.06562941166204705,-0.0663434323454456,-0.011196054032923897,0.04580598082187226,0.050288781141585526,0.05978021673319511,0.03192805987731617,0.07235520732120237,0.10837916286652316,0.07900169895365172,0.06737698041808837,0.08209014503147571,0.035894344676413725,0.027165589251315403,0.042772115070631944,0.0300419950512949,-0.030455778896173458,0.0041015769559025195,0.0028953360204511114,-0.0035454487704539295
2015-07-05,-0.0019115688831894406,0.06562941166204705,-0.0663434323454456,-0.011196054032923897,0.04580598082187226,0.050288781141585526,0.05978021673319511,0.03192805987731617,0.07235520732120237,0.10837916286652316,0.07900169895365172,0.06737698041808837,0.08209014503147571,0.035894344676413725,0.027165589251315403,0.042772115070631944,0.0300419950512949,-0.030455778896173458,0.0041015769559025195,0.0028953360204511114,-0.0035454487704539295
2015-07-06,-0.011866724147307495,0.06373743328336867,-0.0800363973872833,-0.01937645761291895,0.04216374879907647,0.04300733532135492,0.060729168689542146,0.024278055094930195,0.07046612108276662,0.09815083594562402,0.07721738219997709,0.061599027976644516,0.08106063324219148,0.034564133493754756,0.022309958383510242,0.04002123545615177,0.025535250572297885,-0.034021779563128796,-0.002561543806647526,-0.0005113568097926402,-0.006739024576970065
2015-07-07,-0.010269062915213234,0.07012851159911349,-0.07692912866664081,-0.01874802535711273,0.0400298414794078,0.048901746807431756,0.05765035028614984,0.024474932190416965,0.07680890062541268,0.10157811930183658,0.08297936298629449,0.06063608890101779,0.08307230407738708,0.03582889907339726,0.025550219205891844,0.034702797177568856,0.03256389940160909,-0.02501590055906655,0.007404778538907086,0.014327765773280321,0.007600339010241708
2015-07-08,-0.02975254667866245,0.05398637421713115,-0.09860431498444044,-0.03778800581792552,0.023564251285436155,0.02824001396813336,0.04279802612432171,0.002360027369004092,0.06463775212395717,0.07941914988527343,0.06939863577956218,0.039316040192766355,0.06606592047060644,0.019267774642570235,0.0049135216413402905,0.02098138143045647,0.007146883472893162,-0.03693666181490751,-0.005862326906446835,-0.0040741845902212415,-0.010925244031219528
