algo_type_id,risk_ratio,region,sector,backtesting,weight
16,99,NON,NON,"{'2018-01-01': '1.000000', '2018-01-02': '0.998526', '2018-01-03': '1.018597', '2018-01-04': '1.025974', '2018-01-05': '1.025316', '2018-01-08': '1.034199', '2018-01-09': '1.040244', '2018-01-10': '1.039639', '2018-01-11': '1.040793', '2018-01-12': '1.050776', '2018-01-15': '1.034793', '2018-01-16': '1.042334', '2018-01-17': '1.028145', '2018-01-18': '1.025389', '2018-01-19': '1.021020', '2018-01-22': '1.053800', '2018-01-23': '1.056681', '2018-01-24': '1.060622', '2018-01-25': '1.057437', '2018-01-26': '1.057900', '2018-01-29': '1.036140', '2018-01-30': '1.034715', '2018-01-31': '1.035729', '2018-02-01': '1.011222', '2018-02-02': '1.019894', '2018-02-05': '1.013447', '2018-02-06': '0.975542', '2018-02-07': '0.972860', '2018-02-08': '0.988099', '2018-02-09': '0.961519', '2018-02-12': '0.998696', '2018-02-13': '1.000981', '2018-02-14': '1.002300', '2018-02-22': '1.022432', '2018-02-23': '1.025745', '2018-02-26': '1.044712', '2018-02-27': '1.039246', '2018-02-28': '1.044709', '2018-03-01': '1.054498', '2018-03-02': '1.039040', '2018-03-05': '1.048721', '2018-03-06': '1.052710', '2018-03-07': '1.042841', '2018-03-08': '1.049248', '2018-03-09': '1.073427', '2018-03-12': '1.087080', '2018-03-13': '1.075866', '2018-03-14': '1.072120', '2018-03-15': '1.072323', '2018-03-16': '1.058386', '2018-03-19': '1.059661', '2018-03-20': '1.061929', '2018-03-21': '1.056743', '2018-03-22': '1.044293', '2018-03-23': '1.000093', '2018-03-26': '1.019366', '2018-03-27': '1.046170', '2018-03-28': '1.025739', '2018-03-29': '1.027693', '2018-03-30': '1.043256', '2018-04-02': '1.043523', '2018-04-03': '1.033151', '2018-04-04': '1.032884', '2018-04-09': '1.030577', '2018-04-10': '1.035344', '2018-04-11': '1.040578', '2018-04-12': '1.031284', '2018-04-13': '1.028924', '2018-04-16': '1.020337', '2018-04-17': '1.004526', '2018-04-18': '1.014092', '2018-04-19': '1.027862', '2018-04-20': '1.003989', '2018-04-23': '0.988826', '2018-04-24': '1.013875', '2018-04-25': '1.010792', '2018-04-26': '0.986354', '2018-04-27': '0.986250', '2018-05-02': '0.975381', '2018-05-03': '0.982632', '2018-05-04': '0.990852', '2018-05-07': '1.011492', '2018-05-08': '1.008327', '2018-05-09': '1.013499', '2018-05-10': '1.037619', '2018-05-11': '1.018175', '2018-05-14': '1.036443', '2018-05-15': '1.053141', '2018-05-16': '1.065907', '2018-05-17': '1.048387', '2018-05-18': '1.055500', '2018-05-21': '1.062478', '2018-05-22': '1.084115', '2018-05-23': '1.073894', '2018-05-24': '1.075066', '2018-05-25': '1.076786', '2018-05-28': '1.103230', '2018-05-29': '1.072415', '2018-05-30': '1.063806', '2018-05-31': '1.094827', '2018-06-01': '1.064228', '2018-06-04': '1.077482', '2018-06-05': '1.112306', '2018-06-06': '1.120384', '2018-06-07': '1.110317', '2018-06-08': '1.102231', '2018-06-11': '1.073350', '2018-06-12': '1.110045', '2018-06-13': '1.094812', '2018-06-14': '1.082823', '2018-06-15': '1.067417', '2018-06-19': '1.035751', '2018-06-20': '1.061048', '2018-06-21': '1.061642', '2018-06-22': '1.069964', '2018-06-25': '1.083465', '2018-06-26': '1.073987', '2018-06-27': '1.030606', '2018-06-28': '1.012072', '2018-06-29': '1.046714', '2018-07-02': '1.043999', '2018-07-03': '1.040194', '2018-07-04': '1.020063', '2018-07-05': '0.999568', '2018-07-06': '0.991379', '2018-07-09': '1.023293', '2018-07-10': '1.034413', '2018-07-11': '1.016682', '2018-07-12': '1.052246', '2018-07-13': '1.070697', '2018-07-16': '1.073893', '2018-07-17': '1.071839', '2018-07-18': '1.068648', '2018-07-19': '1.063898', '2018-07-20': '1.076016', '2018-07-23': '1.068682', '2018-07-24': '1.084649', '2018-07-25': '1.086729', '2018-07-26': '1.066208', '2018-07-27': '1.062219', '2018-07-30': '1.044961', '2018-07-31': '1.047350', '2018-08-01': '1.030861', '2018-08-02': '1.001653', '2018-08-03': '1.000202', '2018-08-06': '0.981459', '2018-08-07': '1.004300', '2018-08-08': '0.995153', '2018-08-09': '1.009508', '2018-08-10': '1.005030', '2018-08-13': '1.001170', '2018-08-14': '1.003453', '2018-08-15': '0.982746', '2018-08-16': '0.977692', '2018-08-17': '0.966039', '2018-08-20': '0.976298', '2018-08-21': '0.982870', '2018-08-22': '0.975722', '2018-08-23': '0.978151', '2018-08-24': '0.980975', '2018-08-27': '0.994945', '2018-08-28': '0.994023', '2018-08-29': '0.990766', '2018-08-30': '0.982780', '2018-08-31': '0.977391', '2018-09-03': '0.972180', '2018-09-04': '0.983440', '2018-09-05': '0.972584', '2018-09-06': '0.967232', '2018-09-07': '0.968431', '2018-09-10': '0.954126', '2018-09-11': '0.958457', '2018-09-12': '0.961028', '2018-09-13': '0.973071', '2018-09-14': '0.973228', '2018-09-17': '0.966119', '2018-09-18': '0.975737', '2018-09-19': '0.984949', '2018-09-20': '0.982956', '2018-09-21': '0.997034', '2018-09-25': '0.994314', '2018-09-26': '1.002950', '2018-09-27': '0.992026', '2018-09-28': '1.000427', '2018-10-08': '0.976672', '2018-10-09': '0.972900', '2018-10-10': '0.974394', '2018-10-11': '0.918923', '2018-10-12': '0.912485', '2018-10-15': '0.893992', '2018-10-16': '0.878014', '2018-10-17': '0.884362', '2018-10-18': '0.859784', '2018-10-19': '0.875117', '2018-10-22': '0.917503'}","{1514876400000: {'CN_10_000049': '0.038056', 'CN_10_000423': '0.007023', 'CN_10_000651': '0.080109', 'CN_10_000848': '0.006268', 'CN_10_000963': '0.028977', 'CN_10_002002': '0.006478', 'CN_10_002008': '0.04047', 'CN_10_002032': '0.030309', 'CN_10_002127': '0.006535', 'CN_10_002236': '0.0', 'CN_10_002294': '0.040175', 'CN_10_002415': '0.087398', 'CN_10_002460': '0.024591', 'CN_10_002466': '0.064928', 'CN_10_002508': '0.063792', 'CN_10_002555': '0.040005', 'CN_10_002573': '0.0', 'CN_10_002624': '0.0', 'CN_10_002714': '0.040931', 'CN_10_300015': '0.007209', 'CN_10_300033': '0.030019', 'CN_10_300072': '0.065134', 'CN_10_300124': '0.0', 'CN_10_600053': '0.02926', 'CN_10_600066': '0.031235', 'CN_10_600201': '0.0', 'CN_10_600240': '0.0', 'CN_10_600276': '0.010901', 'CN_10_600298': '0.039076', 'CN_10_600346': '0.006908', 'CN_10_600393': '0.029523', 'CN_10_600566': '0.062683', 'CN_10_600633': '0.006531', 'CN_10_600663': '0.007638', 'CN_10_600816': '0.007528', 'CN_10_600887': '0.010935', 'CN_10_601012': '0.007855', 'CN_10_601155': '0.007693', 'CN_10_603568': '0.0', 'CN_10_603658': '0.029812'}, 1517468400000: {'CN_10_000538': '0.009687', 'CN_10_000786': '0.036807', 'CN_10_000848': '0.0', 'CN_10_000963': '0.0', 'CN_10_002007': '0.007423', 'CN_10_002032': '0.007721', 'CN_10_002127': '0.007294', 'CN_10_002236': '0.0', 'CN_10_002242': '0.0', 'CN_10_002294': '0.070266', 'CN_10_002410': '0.018697', 'CN_10_002415': '0.098712', 'CN_10_002466': '0.037488', 'CN_10_002508': '0.008117', 'CN_10_002555': '0.070605', 'CN_10_002558': '0.0', 'CN_10_002572': '0.007675', 'CN_10_002690': '0.039857', 'CN_10_002831': '0.0', 'CN_10_300015': '0.008288', 'CN_10_300124': '0.0', 'CN_10_300144': '0.069183', 'CN_10_600009': '0.00924', 'CN_10_600018': '0.049603', 'CN_10_600079': '0.007371', 'CN_10_600201': '0.04076', 'CN_10_600233': '0.0', 'CN_10_600271': '0.0', 'CN_10_600276': '0.076215', 'CN_10_600393': '0.028301', 'CN_10_600436': '0.036763', 'CN_10_600563': '0.006969', 'CN_10_600566': '0.069692', 'CN_10_600816': '0.042722', 'CN_10_600885': '0.0', 'CN_10_601225': '0.009642', 'CN_10_601888': '0.0', 'CN_10_603025': '0.01697', 'CN_10_603515': '0.007432', 'CN_10_603589': '0.035875', 'CN_10_603658': '0.060609'}, 1519887600000: {'CN_10_000049': '0.036421', 'CN_10_000423': '0.0', 'CN_10_000651': '0.05286', 'CN_10_000848': '0.00663', 'CN_10_000963': '0.0', 'CN_10_002008': '0.03878', 'CN_10_002032': '0.007267', 'CN_10_002078': '0.0', 'CN_10_002174': '0.03695', 'CN_10_002236': '0.039966', 'CN_10_002294': '0.00738', 'CN_10_002352': '0.046529', 'CN_10_002415': '0.091266', 'CN_10_002460': '0.037019', 'CN_10_002466': '0.036429', 'CN_10_002508': '0.036734', 'CN_10_002555': '0.007359', 'CN_10_002714': '0.068234', 'CN_10_002841': '0.066129', 'CN_10_300015': '0.007762', 'CN_10_300033': '0.063811', 'CN_10_300072': '0.068393', 'CN_10_600053': '0.035013', 'CN_10_600066': '0.007611', 'CN_10_600276': '0.0', 'CN_10_600280': '0.006638', 'CN_10_600298': '0.0', 'CN_10_600346': '0.008107', 'CN_10_600566': '0.06662', 'CN_10_600633': '0.006828', 'CN_10_600816': '0.00772', 'CN_10_600887': '0.011139', 'CN_10_601012': '0.0', 'CN_10_601155': '0.008174', 'CN_10_601225': '0.008512', 'CN_10_603025': '0.0', 'CN_10_603160': '0.066815', 'CN_10_603228': '0.0', 'CN_10_603658': '0.006888', 'CN_10_603883': '0.0'}, 1522652400000: {'CN_10_000009': '0.051502', 'CN_10_000568': '0.008674', 'CN_10_000587': '0.014875', 'CN_10_000636': '0.005536', 'CN_10_000712': '0.051582', 'CN_10_000738': '0.052336', 'CN_10_000860': '0.014698', 'CN_10_000877': '0.049679', 'CN_10_000937': '0.052138', 'CN_10_000977': '0.006317', 'CN_10_002078': '0.006173', 'CN_10_002250': '0.005403', 'CN_10_002512': '0.005539', 'CN_10_002594': '0.011588', 'CN_10_002681': '0.042591', 'CN_10_002714': '0.017276', 'CN_10_300166': '0.005801', 'CN_10_300197': '0.042761', 'CN_10_600068': '0.045399', 'CN_10_600188': '0.048398', 'CN_10_600277': '0.014858', 'CN_10_600280': '0.014523', 'CN_10_600395': '0.051115', 'CN_10_600426': '0.043878', 'CN_10_600498': '0.007338', 'CN_10_600511': '0.006', 'CN_10_600598': '0.015195', 'CN_10_600611': '0.005495', 'CN_10_600623': '0.043219', 'CN_10_600765': '0.04179', 'CN_10_600835': '0.015355', 'CN_10_600874': '0.052368', 'CN_10_600887': '0.024296', 'CN_10_600978': '0.005488', 'CN_10_601002': '0.041572', 'CN_10_601689': '0.005629', 'CN_10_601866': '0.006535', 'CN_10_601958': '0.043339', 'CN_10_603169': '0.014413', 'CN_10_603188': '0.00531'}, 1525244400000: {'CN_10_000596': '0.072052', 'CN_10_000963': '0.075637', 'CN_10_000998': '0.007869', 'CN_10_002007': '0.007793', 'CN_10_002032': '0.043818', 'CN_10_002127': '0.0', 'CN_10_002294': '0.073123', 'CN_10_002299': '0.035843', 'CN_10_002415': '0.058134', 'CN_10_002468': '0.0', 'CN_10_002470': '0.0', 'CN_10_002477': '0.0', 'CN_10_002558': '0.0', 'CN_10_002602': '0.044634', 'CN_10_002603': '0.007508', 'CN_10_002841': '0.0', 'CN_10_300003': '0.010233', 'CN_10_300015': '0.009467', 'CN_10_300122': '0.075472', 'CN_10_300136': '0.036685', 'CN_10_300144': '0.007903', 'CN_10_600009': '0.010206', 'CN_10_600201': '0.007622', 'CN_10_600276': '0.058175', 'CN_10_600298': '0.0', 'CN_10_600346': '0.0', 'CN_10_600426': '0.036493', 'CN_10_600436': '0.074574', 'CN_10_600563': '0.0', 'CN_10_600872': '0.007514', 'CN_10_601888': '0.079299', 'CN_10_601958': '0.007619', 'CN_10_603025': '0.007348', 'CN_10_603198': '0.04181', 'CN_10_603228': '0.0', 'CN_10_603568': '0.029407', 'CN_10_603658': '0.054346', 'CN_10_603816': '0.007776', 'CN_10_603868': '0.007626', 'CN_10_603877': '0.0'}, 1527836400000: {'CN_10_000423': '0.011099', 'CN_10_000581': '0.0', 'CN_10_000596': '0.082831', 'CN_10_000895': '0.013232', 'CN_10_000963': '0.031045', 'CN_10_002007': '0.0', 'CN_10_002032': '0.082785', 'CN_10_002128': '0.010186', 'CN_10_002233': '0.0', 'CN_10_002294': '0.101607', 'CN_10_002415': '0.0', 'CN_10_002468': '0.011003', 'CN_10_002508': '0.0', 'CN_10_002517': '0.0', 'CN_10_002555': '0.0108', 'CN_10_002603': '0.0', 'CN_10_300113': '0.0', 'CN_10_300122': '0.067024', 'CN_10_300136': '0.0', 'CN_10_300144': '0.0', 'CN_10_600009': '0.0', 'CN_10_600201': '0.010471', 'CN_10_600276': '0.108571', 'CN_10_600298': '0.0', 'CN_10_600426': '0.028647', 'CN_10_600436': '0.105276', 'CN_10_600563': '0.0', 'CN_10_600585': '0.0', 'CN_10_600703': '0.0', 'CN_10_600816': '0.011434', 'CN_10_600872': '0.0', 'CN_10_601006': '0.0', 'CN_10_601216': '0.0', 'CN_10_601888': '0.110392', 'CN_10_603025': '0.010152', 'CN_10_603198': '0.080075', 'CN_10_603568': '0.0', 'CN_10_603658': '0.010852', 'CN_10_603816': '0.0', 'CN_10_603868': '0.098508'}, 1530514800000: {'CN_10_000049': '0.037383', 'CN_10_000423': '0.007284', 'CN_10_000538': '0.009634', 'CN_10_000581': '0.0', 'CN_10_000596': '0.0', 'CN_10_000895': '0.036343', 'CN_10_000963': '0.017954', 'CN_10_002008': '0.040546', 'CN_10_002019': '0.0', 'CN_10_002294': '0.007433', 'CN_10_002366': '0.032165', 'CN_10_002415': '0.093457', 'CN_10_002440': '0.037902', 'CN_10_002466': '0.034724', 'CN_10_002508': '0.033111', 'CN_10_002517': '0.032334', 'CN_10_002555': '0.007019', 'CN_10_002624': '0.00747', 'CN_10_002745': '0.06425', 'CN_10_300033': '0.033508', 'CN_10_300136': '0.038892', 'CN_10_600066': '0.0', 'CN_10_600270': '0.03256', 'CN_10_600298': '0.064969', 'CN_10_600380': '0.063996', 'CN_10_600398': '0.034775', 'CN_10_600487': '0.039667', 'CN_10_600557': '0.0', 'CN_10_600563': '0.0', 'CN_10_600585': '0.011478', 'CN_10_600663': '0.007822', 'CN_10_600690': '0.0', 'CN_10_600741': '0.008443', 'CN_10_600816': '0.007439', 'CN_10_600835': '0.02537', 'CN_10_601012': '0.039905', 'CN_10_601098': '0.006928', 'CN_10_601888': '0.073922', 'CN_10_603025': '0.0', 'CN_10_603658': '0.007299'}, 1533106800000: {'CN_10_000027': '0.005484', 'CN_10_000166': '0.017427', 'CN_10_000541': '0.00519', 'CN_10_000723': '0.005534', 'CN_10_000990': '0.005429', 'CN_10_002352': '0.020621', 'CN_10_002608': '0.042702', 'CN_10_002736': '0.055269', 'CN_10_300026': '0.014337', 'CN_10_600011': '0.037789', 'CN_10_600018': '0.018914', 'CN_10_600023': '0.016335', 'CN_10_600167': '0.014629', 'CN_10_600208': '0.042809', 'CN_10_600233': '0.043248', 'CN_10_600406': '0.006783', 'CN_10_600578': '0.014749', 'CN_10_600642': '0.005575', 'CN_10_600648': '0.00552', 'CN_10_600663': '0.015758', 'CN_10_600674': '0.005944', 'CN_10_600748': '0.041404', 'CN_10_600863': '0.005322', 'CN_10_600895': '0.041934', 'CN_10_600909': '0.042156', 'CN_10_600958': '0.044878', 'CN_10_601018': '0.015925', 'CN_10_601098': '0.005541', 'CN_10_601211': '0.049248', 'CN_10_601238': '0.057861', 'CN_10_601333': '0.042828', 'CN_10_601633': '0.016772', 'CN_10_601811': '0.005277', 'CN_10_601866': '0.046233', 'CN_10_601898': '0.054726', 'CN_10_601919': '0.043802', 'CN_10_601985': '0.017071', 'CN_10_601991': '0.054425', 'CN_10_603355': '0.005274', 'CN_10_603806': '0.00526'}, 1535958000000: {'CN_10_000027': '0.017395', 'CN_10_000061': '0.051758', 'CN_10_000166': '0.020478', 'CN_10_000987': '0.040643', 'CN_10_000990': '0.005568', 'CN_10_002352': '0.023226', 'CN_10_002493': '0.006983', 'CN_10_002506': '0.011996', 'CN_10_002736': '0.056376', 'CN_10_600011': '0.020901', 'CN_10_600023': '0.006838', 'CN_10_600100': '0.035146', 'CN_10_600167': '0.005507', 'CN_10_600233': '0.050275', 'CN_10_600406': '0.019423', 'CN_10_600517': '0.039922', 'CN_10_600545': '0.005491', 'CN_10_600578': '0.017396', 'CN_10_600583': '0.041399', 'CN_10_600637': '0.041823', 'CN_10_600663': '0.00645', 'CN_10_600881': '0.005412', 'CN_10_600893': '0.043142', 'CN_10_600895': '0.040613', 'CN_10_600900': '0.014264', 'CN_10_600909': '0.040818', 'CN_10_601018': '0.018645', 'CN_10_601212': '0.053215', 'CN_10_601633': '0.0', 'CN_10_601718': '0.040685', 'CN_10_601866': '0.017626', 'CN_10_601880': '0.017553', 'CN_10_601898': '0.006885', 'CN_10_601901': '0.006374', 'CN_10_601958': '0.040899', 'CN_10_601989': '0.020296', 'CN_10_601991': '0.018847', 'CN_10_603000': '0.040171', 'CN_10_603355': '0.005388', 'CN_10_603888': '0.040155'}, 1538982000000: {'CN_10_000027': '0.005463', 'CN_10_000061': '0.041343', 'CN_10_000166': '0.007203', 'CN_10_000959': '0.042146', 'CN_10_000987': '0.041732', 'CN_10_000990': '0.005388', 'CN_10_002352': '0.019653', 'CN_10_002503': '0.005196', 'CN_10_002608': '0.051628', 'CN_10_002736': '0.054326', 'CN_10_002831': '0.005428', 'CN_10_002841': '0.005861', 'CN_10_600011': '0.050786', 'CN_10_600018': '0.007728', 'CN_10_600021': '0.041947', 'CN_10_600023': '0.016128', 'CN_10_600167': '0.008509', 'CN_10_600233': '0.043006', 'CN_10_600297': '0.043785', 'CN_10_600415': '0.042104', 'CN_10_600578': '0.014619', 'CN_10_600648': '0.005383', 'CN_10_600663': '0.015564', 'CN_10_600688': '0.006378', 'CN_10_600748': '0.005177', 'CN_10_600863': '0.005271', 'CN_10_600900': '0.025096', 'CN_10_601018': '0.015625', 'CN_10_601211': '0.048214', 'CN_10_601238': '0.05726', 'CN_10_601633': '0.054552', 'CN_10_601811': '0.005257', 'CN_10_601866': '0.051656', 'CN_10_601880': '0.014736', 'CN_10_601898': '0.054516', 'CN_10_601901': '0.005969', 'CN_10_601985': '0.007054', 'CN_10_601991': '0.053958', 'CN_10_603355': '0.005208', 'CN_10_603556': '0.005128'}}"
