datetime,US_5G
2014-01-22,0.30244607235047294
2014-01-23,0.29843791150188204
2014-01-24,0.269683467966777
2014-01-25,0.269683467966777
2014-01-26,0.269683467966777
2014-01-27,0.2657962224822352
2014-01-28,0.26731995532141806
2014-01-29,0.25864626254058476
2014-01-30,0.2783883002663834
2014-01-31,0.26225073251886943
2014-02-01,0.26225073251886943
2014-02-02,0.26225073251886943
2014-02-03,0.2261819655134234
2014-02-04,0.23879138675998224
2014-02-05,0.233670896293533
2014-02-06,0.25897747096345625
2014-02-07,0.2845200295371493
2014-02-08,0.2845200295371493
2014-02-09,0.2845200295371493
2014-02-10,0.29188653487159355
2014-02-11,0.3040625013364624
2014-02-12,0.3151108326304555
2014-02-13,0.32809952808694764
2014-02-14,0.3345655538741217
2014-02-15,0.3345655538741217
2014-02-16,0.3345655538741217
2014-02-17,0.3345655538741217
2014-02-18,0.3439536984394276
2014-02-19,0.33794242313545175
2014-02-20,0.3507652868137878
2014-02-21,0.3420091198358639
2014-02-22,0.3420091198358639
2014-02-23,0.3420091198358639
2014-02-24,0.3582239007596555
2014-02-25,0.3545748509559168
2014-02-26,0.3677799776560857
2014-02-27,0.36801969050320293
2014-02-28,0.3598772639220116
2014-03-01,0.3598772639220116
2014-03-02,0.3598772639220116
2014-03-03,0.3516308532661099
2014-03-04,0.38136417324092764
2014-03-05,0.38674364460489286
2014-03-06,0.39207230172290264
2014-03-07,0.38634192376638654
2014-03-08,0.38634192376638654
2014-03-09,0.38634192376638654
2014-03-10,0.3795157434236429
2014-03-11,0.371172198305765
2014-03-12,0.38219674043096896
2014-03-13,0.3650885859889541
2014-03-14,0.37016724792462186
2014-03-15,0.37016724792462186
2014-03-16,0.37016724792462186
2014-03-17,0.38708507309685003
2014-03-18,0.40633772506019605
2014-03-19,0.40141356198254896
2014-03-20,0.4198949719613061
2014-03-21,0.4099783180637695
2014-03-22,0.4099783180637695
2014-03-23,0.4099783180637695
2014-03-24,0.39118494844057783
2014-03-25,0.3984525361810516
2014-03-26,0.3732041499183947
2014-03-27,0.3699699210003251
2014-03-28,0.3686008215355592
2014-03-29,0.3686008215355592
2014-03-30,0.3686008215355592
2014-03-31,0.3917306645892773
2014-04-01,0.4189956283197953
2014-04-02,0.41975723066980475
2014-04-03,0.41027758618006516
2014-04-04,0.3684674973656261
2014-04-05,0.3684674973656261
2014-04-06,0.3684674973656261
2014-04-07,0.3502571478310492
2014-04-08,0.3728056336985375
2014-04-09,0.3921225141334319
2014-04-10,0.3431738009885503
2014-04-11,0.31958997802578826
2014-04-12,0.31958997802578826
2014-04-13,0.31958997802578826
2014-04-14,0.33050390246624595
2014-04-15,0.34238155199302645
2014-04-16,0.3484851143358838
2014-04-17,0.3631044748600314
2014-04-18,0.3631044748600314
2014-04-19,0.3631044748600314
2014-04-20,0.3631044748600314
2014-04-21,0.3728150099715448
2014-04-22,0.3892137804875655
2014-04-23,0.37917434593550725
2014-04-24,0.3797660123660085
2014-04-25,0.346466577812798
2014-04-26,0.346466577812798
2014-04-27,0.346466577812798
2014-04-28,0.3310252225896302
2014-04-29,0.34128316850302265
2014-04-30,0.3416438539442124
2014-05-01,0.3415876432039002
2014-05-02,0.34235788757291274
2014-05-03,0.34235788757291274
2014-05-04,0.34235788757291274
2014-05-05,0.3413506897168668
2014-05-06,0.32829316464094394
2014-05-07,0.3268960802417302
2014-05-08,0.3251729177376854
2014-05-09,0.3175298580389634
2014-05-10,0.3175298580389634
2014-05-11,0.3175298580389634
2014-05-12,0.34608350443937264
2014-05-13,0.3394701641169362
2014-05-14,0.32805600118495937
2014-05-15,0.3198530434747888
2014-05-16,0.32444209697155646
2014-05-17,0.32444209697155646
2014-05-18,0.32444209697155646
2014-05-19,0.34248636603347027
2014-05-20,0.32610150519700576
2014-05-21,0.33651574050089494
2014-05-22,0.3456203371393596
2014-05-23,0.35884195794342255
2014-05-24,0.35884195794342255
2014-05-25,0.35884195794342255
2014-05-26,0.35884195794342255
2014-05-27,0.378430681401861
2014-05-28,0.3779254243120693
2014-05-29,0.38667363872922467
2014-05-30,0.3823422206813716
2014-05-31,0.3823422206813716
2014-06-01,0.3823422206813716
2014-06-02,0.3779138045337682
2014-06-03,0.38198763054308316
2014-06-04,0.3878885964446379
2014-06-05,0.40891983425054823
2014-06-06,0.4130466982909171
2014-06-07,0.4130466982909171
2014-06-08,0.4130466982909171
2014-06-09,0.4199847678040485
2014-06-10,0.42720000436492156
2014-06-11,0.4318878569168807
2014-06-12,0.42296207352706383
2014-06-13,0.4239809330404485
2014-06-14,0.4239809330404485
2014-06-15,0.4239809330404485
2014-06-16,0.42685234831757746
2014-06-17,0.439625100360866
2014-06-18,0.4386909546711295
2014-06-19,0.43364230785615354
2014-06-20,0.43803226372534265
2014-06-21,0.43803226372534265
2014-06-22,0.43803226372534265
2014-06-23,0.4356535753837054
2014-06-24,0.4216899987421645
2014-06-25,0.42472362094098925
2014-06-26,0.41996922737965314
2014-06-27,0.42453312550270716
2014-06-28,0.42453312550270716
2014-06-29,0.42453312550270716
2014-06-30,0.4361078121317681
2014-07-01,0.4548803273914066
2014-07-02,0.45419167733062027
2014-07-03,0.4663171697953814
2014-07-04,0.4663171697953814
2014-07-05,0.4663171697953814
2014-07-06,0.4663171697953814
2014-07-07,0.45227333378372014
2014-07-08,0.4310914694358383
2014-07-09,0.4376791768380939
2014-07-10,0.42729077516569003
2014-07-11,0.4318578467063079
2014-07-12,0.4318578467063079
2014-07-13,0.4318578467063079
2014-07-14,0.43658424461353995
2014-07-15,0.4301100544096743
2014-07-16,0.437884510577752
2014-07-17,0.41490339912028773
2014-07-18,0.4435370594400023
2014-07-19,0.4435370594400023
2014-07-20,0.4435370594400023
2014-07-21,0.4459660189190202
2014-07-22,0.463145967396444
2014-07-23,0.42778523501287213
2014-07-24,0.43315741247047024
2014-07-25,0.4067759695538362
2014-07-26,0.4067759695538362
2014-07-27,0.4067759695538362
2014-07-28,0.41020981115540733
2014-07-29,0.4124581907328684
2014-07-30,0.4335670571994432
2014-07-31,0.39736572867325703
2014-08-01,0.39670441519662414
2014-08-02,0.39670441519662414
2014-08-03,0.39670441519662414
2014-08-04,0.4063097804727238
2014-08-05,0.39928343129648014
2014-08-06,0.4063289114510762
2014-08-07,0.38795308115122973
2014-08-08,0.40328958668699366
2014-08-09,0.40328958668699366
2014-08-10,0.40328958668699366
2014-08-11,0.41951666111013775
2014-08-12,0.4177146529905109
2014-08-13,0.43093012848785595
2014-08-14,0.4332260868602036
2014-08-15,0.439232231242334
2014-08-16,0.439232231242334
2014-08-17,0.439232231242334
2014-08-18,0.4520431601898922
2014-08-19,0.4646367273381009
2014-08-20,0.47360959239181244
2014-08-21,0.47820505772084276
2014-08-22,0.47853830699637645
2014-08-23,0.47853830699637645
2014-08-24,0.47853830699637645
2014-08-25,0.47402807529197033
2014-08-26,0.47858221779321397
2014-08-27,0.4764349183637142
2014-08-28,0.48072800431401874
2014-08-29,0.499178416177922
2014-08-30,0.499178416177922
2014-08-31,0.499178416177922
2014-09-01,0.499178416177922
2014-09-02,0.5013973461641212
2014-09-03,0.4956819314883427
2014-09-04,0.49521725372056835
2014-09-05,0.5030467916263826
2014-09-06,0.5030467916263826
2014-09-07,0.5030467916263826
2014-09-08,0.5063113577569025
2014-09-09,0.4884869145377162
2014-09-10,0.49275300026090396
2014-09-11,0.5016618842253713
2014-09-12,0.4851921102077863
2014-09-13,0.4851921102077863
2014-09-14,0.4851921102077863
2014-09-15,0.46089622288021626
2014-09-16,0.47783900062981455
2014-09-17,0.48257640456279294
2014-09-18,0.5011106735619348
2014-09-19,0.48133228806831974
2014-09-20,0.48133228806831974
2014-09-21,0.48133228806831974
2014-09-22,0.45983647192120114
2014-09-23,0.4529642917394787
2014-09-24,0.4686063587399978
2014-09-25,0.4393388574186132
2014-09-26,0.4519722621655311
2014-09-27,0.4519722621655311
2014-09-28,0.4519722621655311
2014-09-29,0.44947661970602204
2014-09-30,0.4393646002742857
2014-10-01,0.4069222344446368
2014-10-02,0.41006538535526804
2014-10-03,0.41919672729759805
2014-10-04,0.41919672729759805
2014-10-05,0.41919672729759805
2014-10-06,0.4076462221286601
2014-10-07,0.37940280067034804
2014-10-08,0.40665457279504236
2014-10-09,0.3695975350709453
2014-10-10,0.2861632303276984
2014-10-11,0.2861632303276984
2014-10-12,0.2861632303276984
2014-10-13,0.26357673239903345
2014-10-14,0.27647455006204646
2014-10-15,0.286102471264855
2014-10-16,0.2994266304422195
2014-10-17,0.3156870470940154
2014-10-18,0.3156870470940154
2014-10-19,0.3156870470940154
2014-10-20,0.32941620087544066
2014-10-21,0.3701547082156149
2014-10-22,0.34831750354830726
2014-10-23,0.37294481438327254
2014-10-24,0.3743711947155346
2014-10-25,0.3743711947155346
2014-10-26,0.3743711947155346
2014-10-27,0.3769118687961681
2014-10-28,0.4096607792291378
2014-10-29,0.41372347410206545
2014-10-30,0.4123401648015752
2014-10-31,0.4508323376676697
2014-11-01,0.4508323376676697
2014-11-02,0.4508323376676697
2014-11-03,0.45961854660534485
2014-11-04,0.4570575070429095
2014-11-05,0.46648852978591426
2014-11-06,0.4616489414738947
2014-11-07,0.44767976119917763
2014-11-08,0.44767976119917763
2014-11-09,0.44767976119917763
2014-11-10,0.450937513314696
2014-11-11,0.44561556630191634
2014-11-12,0.44590506556008647
2014-11-13,0.43762152435926094
2014-11-14,0.4525692559340537
2014-11-15,0.4525692559340537
2014-11-16,0.4525692559340537
2014-11-17,0.4471620958976996
2014-11-18,0.46816148772424926
2014-11-19,0.4606826141393736
2014-11-20,0.47638283333462894
2014-11-21,0.4878252569490409
2014-11-22,0.4878252569490409
2014-11-23,0.4878252569490409
2014-11-24,0.5000883591388565
2014-11-25,0.5001573274150906
2014-11-26,0.5185625278755106
2014-11-27,0.5185625278755106
2014-11-28,0.5147729139823563
2014-11-29,0.5147729139823563
2014-11-30,0.5147729139823563
2014-12-01,0.4963068266283608
2014-12-02,0.5127739273701284
2014-12-03,0.5365380025857953
2014-12-04,0.5362578137463982
2014-12-05,0.5511148399442896
2014-12-06,0.5511148399442896
2014-12-07,0.5511148399442896
2014-12-08,0.530170464725148
2014-12-09,0.5399485455050008
2014-12-10,0.5130478825847362
2014-12-11,0.5271400953916219
2014-12-12,0.5057752142246041
2014-12-13,0.5057752142246041
2014-12-14,0.5057752142246041
2014-12-15,0.4950424391837409
2014-12-16,0.487476982729214
2014-12-17,0.5208488153527415
2014-12-18,0.554242235340547
2014-12-19,0.5488265469176383
2014-12-20,0.5488265469176383
2014-12-21,0.5488265469176383
2014-12-22,0.5683641328833517
2014-12-23,0.5636989142951416
2014-12-24,0.5721336468360456
2014-12-25,0.5721336468360456
2014-12-26,0.5745379919181952
2014-12-27,0.5745379919181952
2014-12-28,0.5745379919181952
2014-12-29,0.566685922405384
2014-12-30,0.5618209765660898
2014-12-31,0.5500864435942556
2015-01-01,0.5500864435942556
2015-01-02,0.5547212705039979
2015-01-03,0.5547212705039979
2015-01-04,0.5547212705039979
2015-01-05,0.533353897513019
2015-01-06,0.49974402072544644
2015-01-07,0.5189040561612637
2015-01-08,0.5535151305434556
2015-01-09,0.5530677053250415
2015-01-10,0.5530677053250415
2015-01-11,0.5530677053250415
2015-01-12,0.53194587698616
2015-01-13,0.5274653495823107
2015-01-14,0.5212183849245762
2015-01-15,0.4987621347747855
2015-01-16,0.5197967586839354
2015-01-17,0.5197967586839354
2015-01-18,0.5197967586839354
2015-01-19,0.5197967586839354
2015-01-20,0.5271618325686502
2015-01-21,0.541961352502994
2015-01-22,0.5524211015972129
2015-01-23,0.5607395281051106
2015-01-24,0.5607395281051106
2015-01-25,0.5607395281051106
2015-01-26,0.5590287583226288
2015-01-27,0.5451501376908343
2015-01-28,0.5333201816373019
2015-01-29,0.5490443490137573
2015-01-30,0.5261736427647368
2015-01-31,0.5261736427647368
2015-02-01,0.5261736427647368
2015-02-02,0.5312528391916789
2015-02-03,0.5516631865436128
2015-02-04,0.5517372606420377
2015-02-05,0.5567710462347386
2015-02-06,0.5613277952768025
2015-02-07,0.5613277952768025
2015-02-08,0.5613277952768025
2015-02-09,0.5547115938471523
2015-02-10,0.5801301723223422
2015-02-11,0.5846239347946385
2015-02-12,0.6052271544822179
2015-02-13,0.6125442769503477
2015-02-14,0.6125442769503477
2015-02-15,0.6125442769503477
2015-02-16,0.6125442769503477
2015-02-17,0.6147468360093795
2015-02-18,0.6148055330442865
2015-02-19,0.6196621897235415
2015-02-20,0.6312499744457776
2015-02-21,0.6312499744457776
2015-02-22,0.6312499744457776
2015-02-23,0.6249046962507139
2015-02-24,0.6393762606428033
2015-02-25,0.6328212761308021
2015-02-26,0.6458135503135896
2015-02-27,0.6373299104069323
2015-02-28,0.6373299104069323
2015-03-01,0.6373299104069323
2015-03-02,0.6701638383256392
2015-03-03,0.6528043735048539
2015-03-04,0.6530408311944591
2015-03-05,0.6576004693635276
2015-03-06,0.6350166422041734
2015-03-07,0.6350166422041734
2015-03-08,0.6350166422041734
2015-03-09,0.640036188033136
2015-03-10,0.6128112272047366
2015-03-11,0.6194645774216516
2015-03-12,0.6239943055381119
2015-03-13,0.6202151442034527
2015-03-14,0.6202151442034527
2015-03-15,0.6202151442034527
2015-03-16,0.6473182134389961
2015-03-17,0.6445982103949617
2015-03-18,0.6607165869602807
2015-03-19,0.6626317192201119
2015-03-20,0.6800538479971974
2015-03-21,0.6800538479971974
2015-03-22,0.6800538479971974
2015-03-23,0.6709227868909886
2015-03-24,0.6597232391748857
2015-03-25,0.6028738196439403
2015-03-26,0.5924252485419481
2015-03-27,0.613407964872323
2015-03-28,0.613407964872323
2015-03-29,0.613407964872323
2015-03-30,0.6336487202901682
2015-03-31,0.6156362759605838
2015-04-01,0.6078068046223375
2015-04-02,0.6103355889823814
2015-04-03,0.6103355889823814
2015-04-04,0.6103355889823814
2015-04-05,0.6103355889823814
2015-04-06,0.6181041691906162
2015-04-07,0.6168977262174091
2015-04-08,0.6295249971912373
2015-04-09,0.6450670490910082
2015-04-10,0.6513873648457789
2015-04-11,0.6513873648457789
2015-04-12,0.6513873648457789
2015-04-13,0.6467655940830492
2015-04-14,0.6385243182769973
2015-04-15,0.6609981762442698
2015-04-16,0.6641011274994753
2015-04-17,0.641437236212536
2015-04-18,0.641437236212536
2015-04-19,0.641437236212536
2015-04-20,0.6606081683457417
2015-04-21,0.6663890472964913
2015-04-22,0.679381593288263
2015-04-23,0.6804795470191567
2015-04-24,0.6527239549281658
2015-04-25,0.6527239549281658
2015-04-26,0.6527239549281658
2015-04-27,0.654001747420691
2015-04-28,0.6567121147100143
2015-04-29,0.6440485300489522
2015-04-30,0.6146853333740705
2015-05-01,0.6467176898362077
2015-05-02,0.6467176898362077
2015-05-03,0.6467176898362077
2015-05-04,0.649648054778643
2015-05-05,0.6187529539309553
2015-05-06,0.6188892183781616
2015-05-07,0.6373646080602715
2015-05-08,0.6517382038001116
2015-05-09,0.6517382038001116
2015-05-10,0.6517382038001116
2015-05-11,0.6512241922889506
2015-05-12,0.6430404885844827
2015-05-13,0.6483549074080592
2015-05-14,0.6746293988655154
2015-05-15,0.6701242369894864
2015-05-16,0.6701242369894864
2015-05-17,0.6701242369894864
2015-05-18,0.6915992654232894
2015-05-19,0.6837647248785921
2015-05-20,0.6845387002941115
2015-05-21,0.6851727242382606
2015-05-22,0.6937159055985365
2015-05-23,0.6937159055985365
2015-05-24,0.6937159055985365
2015-05-25,0.6937159055985365
