Date,Price,Position,PortfolioValue
2013/12/9,0.985823711,100,98.5823711
2013/12/10,0.987081285,100,98.7081285
2013/12/11,0.971418772,100,97.1418772
2013/12/12,0.970389848,100,97.0389848
2013/12/13,0.969132274,100,96.9132274
2013/12/16,0.953812736,100,95.3812736
2013/12/17,0.949239739,100,94.9239739
2013/12/18,0.949582714,100,94.9582714
2013/12/19,0.940093746,100,94.0093746
2013/12/20,0.919286613,100,91.9286613
2013/12/23,0.921687436,100,92.1687436
2013/12/24,0.92294501,100,92.294501
2013/12/25,0.92946153,100,92.946153
2013/12/26,0.913913342,100,91.3913342
2013/12/27,0.928661255,100,92.8661255
2013/12/30,0.927060707,100,92.7060707
2013/12/31,0.938836172,100,93.8836172
2014/1/2,0.9357494,100,93.57494
2014/1/3,0.923745284,100,92.3745284
2014/1/6,0.903509775,100,90.3509775
2014/1/7,0.903281125,100,90.3281125
2014/1/8,0.904653024,100,90.4653024
2014/1/9,0.89710758,100,89.710758
2014/1/10,0.89036241,100,89.036241
2014/1/13,0.886018063,100,88.6018063
2014/1/14,0.893334858,100,89.3334858
2014/1/15,0.891848634,100,89.1848634
2014/1/16,0.892991883,100,89.2991883
2014/1/17,0.880187493,100,88.0187493
2014/1/20,0.875385847,100,87.5385847
2014/1/21,0.88361724,100,88.361724
2014/1/22,0.905110324,100,90.5110324
2014/1/23,0.902137876,100,90.2137876
2014/1/24,0.907511147,100,90.7511147
2014/1/27,0.896078656,100,89.6078656
2014/1/28,0.897564879,100,89.7564879
2014/1/29,0.900537327,100,90.0537327
2014/1/30,0.89081971,100,89.081971
2014/2/7,0.894478107,100,89.4478107
2014/2/10,0.91574254,100,91.574254
2014/2/11,0.92248771,100,92.248771
2014/2/12,0.924659883,100,92.4659883
2014/2/13,0.920429862,100,92.0429862
2014/2/14,0.926260432,100,92.6260432
2014/2/17,0.932662627,100,93.2662627
2014/2/18,0.921230136,100,92.1230136
2014/2/19,0.931290728,100,93.1290728
2014/2/20,0.92317366,100,92.317366
2014/2/21,0.914256316,100,91.4256316
2014/2/24,0.894935406,100,89.4935406
2014/2/25,0.873442323,100,87.3442323
2014/2/26,0.875157197,100,87.5157197
2014/2/27,0.871727449,100,87.1727449
2014/2/28,0.881102092,100,88.1102092
2014/3/3,0.884989139,100,88.4989139
2014/3/4,0.882702641,100,88.2702641
2014/3/5,0.875042872,100,87.5042872
2014/3/6,0.879044244,100,87.9044244
2014/3/7,0.876529096,100,87.6529096
2014/3/10,0.849091117,100,84.9091117
2014/3/11,0.853321139,100,85.3321139
2014/3/12,0.855378987,100,85.5378987
2014/3/13,0.865096605,100,86.5096605
2014/3/14,0.85869441,100,85.869441
2014/3/17,0.866811478,100,86.6811478
2014/3/18,0.86475363,100,86.475363
2014/3/19,0.85846576,100,85.846576
2014/3/20,0.845547045,100,84.5547045
2014/3/21,0.873442323,100,87.3442323
2014/3/24,0.879958843,100,87.9958843
2014/3/25,0.879158569,100,87.9158569
2014/3/26,0.877900995,100,87.7900995
2014/3/27,0.872299074,100,87.2299074
2014/3/28,0.87081285,100,87.081285
2014/3/31,0.868640677,100,86.8640677
2014/4/1,0.875157197,100,87.5157197
2014/4/2,0.881788042,100,88.1788042
2014/4/3,0.875843146,100,87.5843146
2014/4/4,0.883731565,100,88.3731565
2014/4/8,0.9036241,100,90.36241
2014/4/9,0.904081399,100,90.4081399
2014/4/10,0.917571739,100,91.7571739
2014/4/11,0.916314165,100,91.6314165
2014/4/14,0.915399566,100,91.5399566
2014/4/15,0.900537327,100,90.0537327
2014/4/16,0.901680576,100,90.1680576
2014/4/17,0.898708129,100,89.8708129
2014/4/18,0.898479479,100,89.8479479
2014/4/21,0.88430319,100,88.430319
2014/4/22,0.888075912,100,88.8075912
2014/4/23,0.887161312,100,88.7161312
2014/4/24,0.885789414,100,88.5789414
2014/4/25,0.877215045,100,87.7215045
2014/4/28,0.86452498,100,86.452498
2014/4/29,0.873442323,100,87.3442323
2014/4/30,0.873670973,100,87.3670973
2014/5/5,0.872870699,100,87.2870699
2014/5/6,0.873099348,100,87.3099348
2014/5/7,0.865553904,100,86.5553904
2014/5/8,0.865668229,100,86.5668229
2014/5/9,0.86498228,100,86.498228
2014/5/12,0.882702641,100,88.2702641
2014/5/13,0.880644793,100,88.0644793
2014/5/14,0.879844518,100,87.9844518
2014/5/15,0.868983652,100,86.8983652
2014/5/16,0.869898251,100,86.9898251
2014/5/19,0.85823711,100,85.823711
2014/5/20,0.858351435,100,85.8351435
2014/5/21,0.866125529,100,86.6125529
