Unnamed: 0,PRICE_BID,PRICE_ASK,PRICE_LAST
2019-11-18,9.0834,9.0855,9.0845
2019-11-19,9.1175,9.1193,9.1184
2019-11-20,9.154,9.1562,9.1551
2019-11-21,9.1386,9.1408,9.1397
2019-11-22,9.1415,9.1439,9.1427
2019-11-25,9.1475,9.149,9.1483
2019-11-26,9.1769,9.1787,9.1778
2019-11-27,9.1769,9.1785,9.1777
2019-11-28,9.1632,9.1655,9.1644
