Unnamed: 0,PRICE_BID,PRICE_ASK,PRICE_LAST
2019-11-18,120.34,120.37,120.35
2019-11-19,120.25,120.3,120.27
2019-11-20,120.12,120.15,120.14
2019-11-21,120.21,120.23,120.22
2019-11-22,120.2,120.23,120.22
2019-11-25,119.91,119.93,119.92
2019-11-26,120.02,120.05,120.04
2019-11-27,120.16,120.18,120.17
2019-11-28,120.44,120.46,120.45
