factor_metric,pr_mean_w_annreport,pr_std_w_annreport,pr_tstat_w_annreport,pr_num_w_annreport,industry
CFOOE_gr_2yr,0.09456595565391072,0.10657280206826657,2.6620100199674384,9,重型机械
CFOOE_Semi_gr_2yr,0.08317176243438562,0.12446079319875455,2.0047701841711683,9,重型机械
ROA_TTM,0.15000757107668888,0.20228072335617636,2.224743444473776,9,重型机械
OPOA_TTM,0.11950530323949375,0.16040309530912908,2.2350934626763213,9,重型机械
ROA_TTM_gr_3yr,0.09255746334291927,0.125839860942126,2.2065535351827825,9,重型机械
ROA_TTM_Abnormal,0.09906205857410516,0.12769165197199875,2.3273735685359047,9,重型机械
RNDOA,0.2956857337810352,0.14771715033296107,6.005106376230782,9,重型机械
RNDOE_gr_1yr,0.170589861713257,0.09613226905241412,5.323598310789267,9,重型机械
RNDOA_gr_1yr,0.15193928097582102,0.10829254157576064,4.2091342237874825,9,重型机械
RNDOA_gr_2yr,0.24159804675913935,0.1380047196735535,5.251951831733722,9,重型机械
RNDOE_gr_3yr,0.13670162504548694,0.1599113120186379,2.5645770143431914,9,重型机械
RNDOA_gr_3yr,0.2956857337810352,0.14771715033296107,6.005106376230782,9,重型机械
UNLOCKAMTTMKTCAP,0.2398456874242713,0.30619046548154844,2.349965604386772,9,重型机械
SOE_Abnormal,0.10548214690815574,0.12890675760739306,2.4548475704296084,9,白酒
ESTPE,0.19489753806966625,0.2028118938833928,2.8829305964923786,9,其他文化传媒
ESTMEDIANROA,0.2485370671841636,0.2867179292591281,2.6005042777726923,9,其他文化传媒
ESTMEDIANROE,0.1963627344208944,0.2374274761808289,2.4811290282765057,9,其他文化传媒
WRATINGNUMOFBUY,0.18514796822347765,0.2629549499871862,2.1123158346990607,9,其他文化传媒
GPOE_gr_3yr,0.2044246988672596,0.2884497126705228,2.126104030140885,9,其他文化传媒
GPOE_Abnormal,0.2215340104488805,0.3003114740667858,2.2130424200802987,9,其他文化传媒
GPOA_Semi,0.18573151556684847,0.2674478025313549,2.0833767988623557,9,其他文化传媒
GPOE_Semi_gr_2yr,0.18133110650293252,0.24709230895040946,2.2015793280638905,9,其他文化传媒
GPOE_Semi_gr_3yr,0.16599527926104704,0.23215046912731105,2.145099424761646,9,其他文化传媒
ROA_TTM,0.1648563610776153,0.19875876236286186,2.488288200999869,9,其他文化传媒
GPOE_TTM,0.2378735480345448,0.310331447112778,2.2995434421581407,9,其他文化传媒
GPOA_TTM,0.2696489607352192,0.2797437072516838,2.891742910512917,9,其他文化传媒
CFOOE_TTM_gr_2yr,0.17973332598964034,0.20825833430429969,2.589091955287904,9,其他文化传媒
CFOOA_TTM_gr_2yr,0.20780212065552425,0.2127876274778192,2.9297115126280358,9,其他文化传媒
GPOE_TTM_gr_3yr,0.14909971699057276,0.22160101239596716,2.0184887520841426,9,其他文化传媒
CFOOA_TTM_Abnormal,0.18935846630621872,0.2636574350687452,2.154596545970866,9,其他文化传媒
RNDOE,0.24649018205199,0.21721403932515168,3.4043404765796144,9,其他文化传媒
RNDOA,0.2359310846649283,0.21105911210429354,3.3535308991778248,9,其他文化传媒
RNDOE_gr_1yr,0.3727177105322728,0.10397677961981193,10.753873467569521,9,其他文化传媒
RNDOA_gr_1yr,0.3367473755501215,0.0806510019727607,12.526095174757614,9,其他文化传媒
RNDOE_gr_2yr,0.29509097694672165,0.17426602947272116,5.0800086139492935,9,其他文化传媒
RNDOA_gr_2yr,0.28453187955966,0.17018898969618607,5.015574980513025,9,其他文化传媒
RNDOE_gr_3yr,0.24649018205199,0.21721403932515168,3.4043404765796144,9,其他文化传媒
RNDOA_gr_3yr,0.2359310846649283,0.21105911210429354,3.3535308991778248,9,其他文化传媒
UNLOCKAMTTMKTCAP,0.17838754721151798,0.06885478825325468,7.772337337908487,9,其他文化传媒
WRATINGNUMOFHOLD,0.034362117173566104,0.013103056198759892,7.867351704593519,9,火电
PEDYNAMIC,0.1345851212971191,0.1812500837276076,2.227614771743458,9,低压设备
WRATINGINSTNUM,0.3029921424534853,0.13710479565139486,6.629793093974887,9,低压设备
GPOE_gr_1yr,0.1430223462551876,0.1996283021300572,2.1493297001846305,9,低压设备
SOA_Semi_gr_2yr,0.11593647569644895,0.17301677606785948,2.0102641778097365,9,低压设备
ROE_Semi_gr_3yr,0.2098800889815006,0.26054971389758524,2.416583989004093,9,低压设备
ROA_Semi_gr_3yr,0.2098800889815006,0.26054971389758524,2.416583989004093,9,低压设备
GPOA_Semi_gr_3yr,0.2201271417275736,0.27320753271546605,2.4171420846967635,9,低压设备
GPOA_Semi_Abnormal,0.16932934536557714,0.2315342256663071,2.194008400420492,9,低压设备
GPOE_TTM_gr_2yr,0.23775491675692104,0.32484405357318824,2.1957143510095456,9,低压设备
GPOA_TTM_gr_2yr,0.19520530319417892,0.2389534160104434,2.4507534537901012,9,低压设备
SOA_TTM_gr_2yr,0.14180007154371888,0.20334982975377533,2.0919624823204885,9,低压设备
OPOA_TTM_gr_2yr,0.1036481683240978,0.15052127894789882,2.0657843671387037,9,低压设备
S_TTM_gr_2yr,0.1703817317795291,0.22230541092326886,2.299292640767141,9,低压设备
ROE_TTM_gr_3yr,0.22441674531207684,0.2668589762152246,2.5228689905234707,9,低压设备
ROA_TTM_gr_3yr,0.2013192023129055,0.251400253746292,2.4023746911099706,9,低压设备
OPOE_TTM_gr_3yr,0.1848467415866639,0.2388736097143388,2.3214796537095426,9,低压设备
GPOE_TTM_Abnormal,0.18349162197100854,0.2672651690719195,2.05965808348523,9,低压设备
OPOA_TTM_Abnormal,0.12561188680745825,0.18827376751596564,2.00153035334792,9,低压设备
TOTALACCRUAL,0.16098713802950226,0.20001593167273346,2.4146147261845585,9,低压设备
RNDOE,0.3308558784507435,0.3475559208614237,2.8558501690667035,9,低压设备
RNDOA,0.3294413753601472,0.2641604894394471,3.74137755490112,9,低压设备
RNDOE_gr_2yr,0.2563114424113344,0.3550139821743757,2.165926881314545,9,低压设备
RNDOA_gr_2yr,0.2548969393207381,0.27344933561017626,2.79646251930318,9,低压设备
RNDOE_gr_3yr,0.34314607590180624,0.3566260035969753,2.8866045025387206,9,低压设备
RNDOA_gr_3yr,0.3295629650205517,0.2641697626583476,3.7426270331337377,9,低压设备
DivYield,0.2265647897348796,0.1675541896919078,4.056564449116042,9,低压设备
Positive_NUM,0.3029921424534853,0.13710479565139486,6.629793093974887,9,低压设备
ESTINSTNUM,0.05976931308433379,0.029979639664871445,5.980990474115168,9,中压设备
SOA_gr_3yr,0.10978260975605697,0.15871673394232244,2.075066825580318,9,中压设备
SOE_Semi_gr_3yr,0.12178368475959865,0.15993145685572244,2.2844227237196177,9,中压设备
SOE_TTM_gr_3yr,0.13421889497549214,0.17083949326017944,2.356929754604527,9,中压设备
UNLOCKAMTTMKTCAP,0.1755323151571294,0.08423533278029448,6.2514971816503255,9,物流
OPOE_gr_1yr,0.10591064043600887,0.15045755962656293,2.1117710675132595,9,装修装饰
RNDOE,0.2053754999081508,0.18579902923017566,3.3160910596640907,9,乳品
RNDOA,0.2221434908910667,0.18775010720170876,3.5495610767200394,9,乳品
RNDOE_gr_1yr,0.2080084317163373,0.209839509364448,2.9738217413824035,9,乳品
RNDOA_gr_1yr,0.20734999340643528,0.20924565899478148,2.972821434899252,9,乳品
RNDOE_gr_2yr,0.2028906476943979,0.1881830535764885,3.2344673524802494,9,乳品
RNDOA_gr_2yr,0.21965863867731375,0.19174399061867103,3.436748728894838,9,乳品
RNDOE_gr_3yr,0.2053754999081508,0.18579902923017566,3.3160910596640907,9,乳品
RNDOA_gr_3yr,0.2221434908910667,0.18775010720170876,3.5495610767200394,9,乳品
UNLOCKAMTTMKTCAP,0.16905717379271254,0.20068005418405996,2.5272642238424434,9,乳品
CFOOA_Semi_gr_2yr,0.11502064443674212,0.1696373318397814,2.0341155426573767,9,包装印刷
RNDOE,0.19767693065705852,0.17993385540440213,3.2958266282814668,9,包装印刷
RNDOA,0.19505380161168528,0.2356937363071399,2.482719371347712,9,包装印刷
RNDOE_gr_1yr,0.194882868766257,0.21523908570021716,2.7162752731307536,9,包装印刷
RNDOA_gr_1yr,0.2169470276178542,0.25877114325802525,2.5151223380599186,9,包装印刷
RNDOE_gr_2yr,0.21071810831263552,0.16653581406476406,3.795906174824764,9,包装印刷
RNDOA_gr_2yr,0.2258381281004893,0.219688665130684,3.0839751513736116,9,包装印刷
RNDOE_gr_3yr,0.20282990153297856,0.23625392808050366,2.5755749736850624,9,包装印刷
RNDOA_gr_3yr,0.2409013911150651,0.2530194601841326,2.8563185330458527,9,包装印刷
SOE_gr_1yr,0.12389013430339856,0.13080146415675128,2.8414850346383678,9,通信配套服务
GPOE_gr_3yr,0.12475383372372345,0.1384244689430674,2.7037235831845616,9,通信配套服务
CFOOA_gr_3yr,0.1208898108643359,0.1765667528532472,2.0540074885697144,9,通信配套服务
GPOE_Semi_gr_2yr,0.12174578894132032,0.1820691987335391,2.0060359982057765,9,通信配套服务
GPOA_Semi_gr_2yr,0.13620246722299692,0.19667989552049436,2.077525008784709,9,通信配套服务
GPOE_Semi_Abnormal,0.10724118018402234,0.14779716354749406,2.1767910346174024,9,通信配套服务
GPOA_Semi_Abnormal,0.10703058267389146,0.1527369139314556,2.1022537365510217,9,通信配套服务
DivYield,0.2410915171010958,0.09383915907378984,7.707598389010979,9,通信配套服务
RNDOA,0.12266280738415546,0.14922348523362194,2.466022165186327,9,终端设备
RNDOA_gr_1yr,0.12651456134367672,0.12842503395666202,2.9553714905702115,9,终端设备
RNDOE_gr_2yr,0.16227542615436436,0.2020700795102705,2.4091952635587957,9,终端设备
RNDOA_gr_2yr,0.15923789811772726,0.13035568319069255,3.6646940329740114,9,终端设备
RNDOA_gr_3yr,0.1420488430760816,0.14234721340055648,2.9937117773362667,9,终端设备
ESTPE,0.29265403223396697,0.2660253758773542,3.3002945444823597,9,文娱用品和其他
OPOA_gr_1yr,0.14346795146536204,0.18389755410071998,2.340454480217587,9,文娱用品和其他
CFOOE_gr_1yr,0.16187846883604565,0.22715502011233304,2.1379030332148496,9,文娱用品和其他
CFOOA_gr_1yr,0.1946113295105765,0.2473548373455094,2.360309564984252,9,文娱用品和其他
ROE_gr_2yr,0.14977310272905886,0.1782334287236952,2.520959796401212,9,文娱用品和其他
ROA_gr_2yr,0.15444073515975967,0.1830321595045812,2.531370480102336,9,文娱用品和其他
GPOE_gr_2yr,0.2335847708582691,0.30002642512211897,2.3356419765011736,9,文娱用品和其他
OPOE_gr_2yr,0.2108759942084979,0.23996582096613606,2.6363253736654864,9,文娱用品和其他
OPOA_gr_2yr,0.2339539140292462,0.2336592547165361,3.0037831924920013,9,文娱用品和其他
GPOE_gr_3yr,0.196569433309618,0.24802406769982996,2.3776253062769133,9,文娱用品和其他
CFOOA_gr_3yr,0.145747599700171,0.2113246168044529,2.0690575746085997,9,文娱用品和其他
GPOA_Abnormal,0.15786243727319085,0.2365210187529627,2.0023053947447123,9,文娱用品和其他
OPOE_Abnormal,0.1308081820831,0.16496986911286118,2.378764973019587,9,文娱用品和其他
OPOA_Abnormal,0.1286764601169572,0.15422915828240294,2.5029597817296545,9,文娱用品和其他
ARTOS_Semi,0.21790278386717912,0.3034753031926135,2.1540743010202497,9,文娱用品和其他
ROA_Semi_gr_1yr,0.18573154996392868,0.25332001397045506,2.1995682108116896,9,文娱用品和其他
OPOA_Semi_gr_1yr,0.16408945015604215,0.17487381311166578,2.81499180299676,9,文娱用品和其他
CFOOE_Semi_gr_1yr,0.2316455481517433,0.20595172145626744,3.374269656701049,9,文娱用品和其他
CFOOA_Semi_gr_1yr,0.2210652850171128,0.2512999047232996,2.6390613071722715,9,文娱用品和其他
GPOA_TTM,0.2465853502858616,0.34240108160735344,2.1604956601915646,9,文娱用品和其他
CFOOA_TTM,0.22123280940198373,0.322933127075182,2.055219401667131,9,文娱用品和其他
ARTOS_TTM,0.2109289626472439,0.2906630524910989,2.177046179479966,9,文娱用品和其他
ROA_TTM_gr_1yr,0.2022270165336816,0.22887244736399204,2.6507386825649526,9,文娱用品和其他
CFOOE_TTM_gr_1yr,0.1924336491345821,0.16181766181273996,3.5676015889527277,9,文娱用品和其他
CFOOA_TTM_gr_1yr,0.2015534466397898,0.17444755389365002,3.4661439866791928,9,文娱用品和其他
CFOOE_TTM_Abnormal,0.2260594352208082,0.2965007314861809,2.287273634244078,9,文娱用品和其他
CFOOA_TTM_Abnormal,0.2356618031399215,0.2918276607409095,2.4226127421397536,9,文娱用品和其他
RNDOE,0.3482254961575085,0.5114969565330761,2.0423904289740795,9,文娱用品和其他
RNDOE_gr_1yr,0.4204004192346377,0.4167082480917256,3.026580979568944,9,文娱用品和其他
RNDOE_gr_2yr,0.4079234481872925,0.4804968847821364,2.5468850752627685,9,文娱用品和其他
RNDOA_gr_2yr,0.3321801907424845,0.4449097296749645,2.239871384596357,9,文娱用品和其他
WRATINGNUMOFBUY,0.23746018718859116,0.12034054223300855,5.919705432159607,9,其他电子
RNDOE,0.22284089631396287,0.13800774580837638,4.8440954167176375,9,其他电子
RNDOA,0.21798611922254865,0.1366638372365556,4.7851602215419256,9,其他电子
RNDOE_gr_2yr,0.21873636773486144,0.14091344700033226,4.656823867228493,9,其他电子
RNDOA_gr_2yr,0.18526747192717188,0.15679965000815305,3.5446661759297027,9,其他电子
RNDOE_gr_3yr,0.20412011766468585,0.15068554810482815,4.06382934989926,9,其他电子
RNDOA_gr_3yr,0.2254829712373256,0.1401306061227757,4.8272745863905335,9,其他电子
RNDOE_gr_2yr,0.3288457384443456,0.4795804698175046,2.057083800156509,9,畜禽养殖
ESTINSTNUM,0.3554741046577768,0.3257492373927041,3.2737522964258376,9,调味发酵品
ESTMEDIANROE,0.3017195861710783,0.17169642158079335,5.271855698444501,9,调味发酵品
OPOA,0.22479893256121147,0.3132690250507924,2.152772038583419,9,调味发酵品
CFOOE,0.18876185870083592,0.2663162661900525,2.1263649577393324,9,调味发酵品
SOA_gr_1yr,0.18373691299924008,0.25533012468672434,2.158815923792873,9,调味发酵品
S_gr_1yr,0.21363523174046498,0.31692945963782343,2.02223452484916,9,调味发酵品
SOE_gr_2yr,0.2065559545623216,0.2866191424316356,2.1619905022036967,9,调味发酵品
ROA_gr_3yr,0.2554241751233813,0.2468226965193196,3.10454644640091,9,调味发酵品
GPOE_gr_3yr,0.21179857438868227,0.3084760106873657,2.059789744266395,9,调味发酵品
GPOA_gr_3yr,0.21172764185107334,0.3096840381455924,2.0510676925964137,9,调味发酵品
SOA_gr_3yr,0.2618986910622731,0.2188778424972874,3.5896556006876605,9,调味发酵品
OPOA_gr_3yr,0.23088672102259106,0.2380841852213744,2.909307740972912,9,调味发酵品
S_gr_3yr,0.2010466706584898,0.24109856245532002,2.501632551572108,9,调味发酵品
ROA_Abnormal,0.1921478821014264,0.2502195559437791,2.303751375986768,9,调味发酵品
SOA_Abnormal,0.20679356843215946,0.2836358762110038,2.1872434248584325,9,调味发酵品
OPOA_Abnormal,0.21244017042853985,0.2858088233834096,2.2298839613872268,9,调味发酵品
ROA_Semi,0.2344614749944451,0.30638464690954303,2.2957561094469683,9,调味发酵品
OPOA_Semi,0.2384202242837589,0.2984467659792336,2.3966105663917485,9,调味发酵品
CFOOE_Semi,0.16997070699948866,0.250857018395245,2.032680306337131,9,调味发酵品
S_Semi_gr_1yr,0.209448257638378,0.3057440682243486,2.055133159456973,9,调味发酵品
SOE_Semi_gr_2yr,0.19306163315253136,0.2711605354648161,2.135948354227767,9,调味发酵品
OPOA_Semi_gr_2yr,0.2147184573885234,0.22186510833424647,2.903364918449145,9,调味发酵品
ROA_Semi_gr_3yr,0.2754637352909973,0.1854661202326082,4.4557529150690565,9,调味发酵品
GPOE_Semi_gr_3yr,0.24247905431366196,0.2968510194381759,2.4505125982647558,9,调味发酵品
OPOE_Semi_gr_3yr,0.2261104564525729,0.3147811486838692,2.1549300909342533,9,调味发酵品
OPOA_Semi_gr_3yr,0.26649296715811244,0.1857051371821955,4.305098467415943,9,调味发酵品
S_Semi_gr_3yr,0.20028766227863293,0.2947839343251897,2.0383166002970143,9,调味发酵品
ROA_Semi_Abnormal,0.1570698672337727,0.2237463966013572,2.10599861655363,9,调味发酵品
GPOE_Semi_Abnormal,0.2203646830692978,0.29374479464167824,2.2505728144538617,9,调味发酵品
SOA_Semi_Abnormal,0.2099804924627761,0.2944004176279265,2.139743830745751,9,调味发酵品
OPOA_Semi_Abnormal,0.18515729430335826,0.26795667496291203,2.0729914005200945,9,调味发酵品
CFOOE_TTM,0.14192797937970628,0.20900260799691334,2.037218301818545,9,调味发酵品
ROE_TTM_gr_2yr,0.17360344046641696,0.19282095288742115,2.7010048109415106,9,调味发酵品
ROE_TTM_gr_3yr,0.2778192943204992,0.2281346611716257,3.6533592864895135,9,调味发酵品
GPOE_TTM_gr_3yr,0.2133610166310582,0.2886537466471485,2.2174770198829763,9,调味发酵品
SOE_TTM_gr_3yr,0.1973848294283699,0.14655625363309374,4.040458688085596,9,调味发酵品
OPOA_TTM_gr_3yr,0.14902715753289894,0.2178708779756124,2.0520478769482056,9,调味发酵品
CFOOE_TTM_gr_3yr,0.1239481630013803,0.15094574228381527,2.4634314514481734,9,调味发酵品
ROE_TTM_Abnormal,0.2209654902382167,0.19419870686740465,3.413495802354976,9,调味发酵品
GPOE_TTM_Abnormal,0.2385048668214529,0.23994409170247505,2.9820054971454755,9,调味发酵品
SOE_TTM_Abnormal,0.15843150876700274,0.15047375851317912,3.1586539141266936,9,调味发酵品
TPTP,0.07732134876348352,0.09229310137675716,2.513341114668271,9,调味发酵品
RNDOA,0.13908165329826155,0.16713900409290458,2.4963949148749154,9,地面兵装
RNDOA_gr_2yr,0.1366566396031084,0.16651557154590135,2.4620515367015607,9,地面兵装
RNDOE,0.19128752443515934,0.13328570130204842,4.305507400264987,9,化学原料
RNDOA,0.18166927933279065,0.1510526319890873,3.6080658166733937,9,化学原料
RNDOE_gr_2yr,0.1484134543674811,0.12439791623364055,3.5791625501684914,9,化学原料
RNDOA_gr_2yr,0.14055798653696575,0.13979714943713764,3.0163273093097698,9,化学原料
RNDOE_gr_3yr,0.16231169741455626,0.07554649975207267,6.445501695534338,9,化学原料
RNDOA_gr_3yr,0.17367065010210034,0.14558399304903452,3.578772222100116,9,化学原料
ESTPE,0.22144433925188914,0.3135058077661921,2.1190453296199125,9,酒店、餐饮和其他
ESTPEG,0.2583309263692353,0.27848000347191804,2.7829387009680087,9,酒店、餐饮和其他
ESTMEDIANROE,0.2110074660625096,0.27530668163868555,2.2993353972364243,9,酒店、餐饮和其他
WRATINGNUMOFBUY,0.19792433424078693,0.14316956931478247,4.147340845992564,9,酒店、餐饮和其他
ROE_gr_3yr,0.1490574668300677,0.1930711196360361,2.316101969746592,9,酒店、餐饮和其他
ROA_gr_3yr,0.12261969266856397,0.14512022475508124,2.5348574165077684,9,酒店、餐饮和其他
GPOA_gr_3yr,0.1570944871017786,0.2328078273943973,2.024345429361099,9,酒店、餐饮和其他
OPOE_gr_3yr,0.19380623242706507,0.22960670360571814,2.532237465852088,9,酒店、餐饮和其他
OPOA_gr_3yr,0.10331537874995883,0.1503443954948821,2.0615742624102498,9,酒店、餐饮和其他
ROE_Abnormal,0.17905127236280988,0.17538749892377964,3.0626687784735864,9,酒店、餐饮和其他
ROA_Abnormal,0.1551331652004162,0.17081325190128174,2.724610007836028,9,酒店、餐饮和其他
OPOE_Abnormal,0.1956454350844153,0.21035234836961916,2.7902531623840727,9,酒店、餐饮和其他
OPOA_Abnormal,0.1410713659672448,0.16139596787474605,2.622209857374978,9,酒店、餐饮和其他
CFOOE_Semi,0.1624504871835076,0.2367771227452277,2.058270900077256,9,酒店、餐饮和其他
CFOOA_Semi,0.14320019553588742,0.2142189009724937,2.005428020858085,9,酒店、餐饮和其他
OPOA_Semi_gr_1yr,0.16383387698267488,0.20126199427552224,2.4420985825827213,9,酒店、餐饮和其他
CFOOA_Semi_gr_1yr,0.20450520826780044,0.2436129255145284,2.5184034201289247,9,酒店、餐饮和其他
OPOE_Semi_gr_2yr,0.13636969905050028,0.2039706387945556,2.0057254297446505,9,酒店、餐饮和其他
OPOA_Semi_gr_2yr,0.16083026941581358,0.2286256508003572,2.110396653036829,9,酒店、餐饮和其他
ROE_Semi_Abnormal,0.16997361522452936,0.23604668734833945,2.1602541912443214,9,酒店、餐饮和其他
ROA_Semi_Abnormal,0.14812344420696866,0.15715997974621854,2.8275031171324514,9,酒店、餐饮和其他
OPOE_Semi_Abnormal,0.15296373785995127,0.18143091454674334,2.5292889843292192,9,酒店、餐饮和其他
OPOA_Semi_Abnormal,0.18096255982877685,0.2623814959238465,2.0690776137807294,9,酒店、餐饮和其他
ROE_TTM_gr_2yr,0.2336426443773083,0.2378932743626729,2.9463965932191365,9,酒店、餐饮和其他
ROA_TTM_gr_2yr,0.23815876319450402,0.1836428321171226,3.8905754248433593,9,酒店、餐饮和其他
GPOA_TTM_gr_2yr,0.20426632893776106,0.28134119550270525,2.178134580392052,9,酒店、餐饮和其他
OPOE_TTM_gr_2yr,0.19434060397592476,0.2534623326594441,2.300230593676148,9,酒店、餐饮和其他
OPOA_TTM_gr_2yr,0.20538659112619725,0.2074846308291531,2.969664648973204,9,酒店、餐饮和其他
GPOE_TTM_gr_3yr,0.1948389198412835,0.2626894038788699,2.2251249989260318,9,酒店、餐饮和其他
GPOA_TTM_gr_3yr,0.17137745644267452,0.2320127483261168,2.21596603219992,9,酒店、餐饮和其他
SOA_TTM_gr_3yr,0.2038625617305196,0.2788539003979945,2.1932190452372,9,酒店、餐饮和其他
ROE_TTM_Abnormal,0.2411978397609151,0.2984085692771212,2.424841622462827,9,酒店、餐饮和其他
ROA_TTM_Abnormal,0.24402424572872455,0.2663215799380857,2.748829957213251,9,酒店、餐饮和其他
GPOA_TTM_Abnormal,0.18419642794733607,0.2668525321480716,2.0707664993614774,9,酒店、餐饮和其他
RNDOE,0.22562588737572198,0.20965727390118075,3.2284959616817472,9,酒店、餐饮和其他
RNDOA,0.24651564524535785,0.15523893264905494,4.763926955153384,9,酒店、餐饮和其他
RNDOE_gr_2yr,0.30574483099853045,0.19852555665805907,4.620233830022392,9,酒店、餐饮和其他
RNDOA_gr_2yr,0.32663458886816626,0.12285048962837472,7.976392846041786,9,酒店、餐饮和其他
