date,ECO_RELEASE_DT,FIRST_REVISION,FIRST_REVISION_DATE,FORECAST_STANDARD_DEVIATION,ACTUAL_RELEASE,BN_SURVEY_NUMBER_OBSERVATIONS,BN_SURVEY_MEDIAN,BN_SURVEY_AVERAGE,BN_SURVEY_LOW,BN_SURVEY_HIGH
2001-05-31,20010613.0,0.4,20010713.0,0.1,0.1,35.0,0.3,0.3,0.0,0.5
2001-06-30,20010713.0,0.0,20010814.0,0.1,0.2,43.0,0.3,0.3,-0.1,0.6
2001-07-31,20010814.0,0.2,20010914.0,0.2,0.0,50.0,-0.2,-0.2,-1.0,0.3
2001-08-31,20010914.0,0.4,20011012.0,0.2,0.3,43.0,0.3,0.3,0.0,0.8
2001-09-30,20011012.0,-2.2,20011114.0,0.4,-2.4,51.0,-0.8,-0.8,-2.0,-0.1
2001-10-31,20011114.0,6.4,20011213.0,1.4,7.1,54.0,2.5,2.9,0.3,6.0
2001-11-30,20011213.0,-3.0,20020115.0,1.0,-3.7,49.0,-3.1,-3.1,-5.2,0.5
2001-12-31,20020115.0,0.2,20020213.0,0.6,-0.1,53.0,-1.2,-1.2,-2.8,0.5
2002-01-31,20020213.0,-0.3,20020313.0,0.4,-0.2,63.0,-0.2,-0.3,-1.5,1.0
2002-02-28,20020313.0,0.2,20020412.0,0.3,0.3,61.0,1.0,0.9,0.2,1.6
2002-03-31,20020412.0,0.1,20020514.0,0.2,0.2,64.0,0.4,0.5,0.0,1.2
2002-04-30,20020514.0,,,0.2,1.2,66.0,0.6,0.7,0.2,1.5
2002-05-31,20020613.0,-1.1,20020712.0,0.3,-0.9,63.0,-0.3,-0.2,-0.8,0.5
2002-06-30,20020712.0,1.4,20020813.0,0.2,1.1,54.0,0.7,0.7,0.3,1.2
2002-07-31,20020813.0,1.1,20020913.0,0.4,1.2,60.0,1.2,1.2,0.4,2.0
2002-08-31,20020913.0,0.6,20021011.0,0.3,0.8,65.0,0.5,0.6,-0.2,1.7
2002-09-30,20021011.0,-1.3,20021114.0,0.5,-1.2,62.0,-1.2,-1.1,-2.0,0.6
2002-10-31,20021114.0,0.1,20021212.0,0.3,0.0,62.0,-0.2,-0.2,-1.0,0.4
2002-11-30,20021212.0,0.9,20030114.0,0.2,0.4,61.0,0.4,0.4,0.0,0.7
2002-12-31,20030114.0,2.0,20030213.0,0.5,1.2,64.0,1.5,1.5,0.3,3.5
2003-01-31,20030213.0,0.3,20030313.0,0.3,-0.9,62.0,-0.6,-0.6,-1.5,0.3
2003-02-28,20030313.0,-1.3,20030411.0,0.3,-1.6,65.0,-0.5,-0.5,-1.1,0.1
2003-03-31,20030411.0,2.3,20030514.0,0.4,2.1,70.0,0.6,0.6,-0.5,1.6
2003-04-30,20030514.0,-0.3,20030612.0,0.3,-0.1,65.0,0.4,0.4,-0.4,0.9
2003-05-31,20030612.0,0.0,20030715.0,0.3,0.1,67.0,0.0,0.0,-0.8,0.6
2003-06-30,20030715.0,0.9,20030813.0,0.2,0.5,68.0,0.4,0.4,0.0,0.8
2003-07-31,20030813.0,1.3,20030912.0,0.3,1.4,58.0,1.0,1.0,0.3,1.5
2003-08-31,20030912.0,1.2,20031015.0,0.4,0.6,68.0,1.5,1.5,0.0,2.2
2003-09-30,20031015.0,-0.4,20031114.0,0.3,-0.2,71.0,-0.1,-0.1,-1.0,0.9
2003-10-31,20031114.0,0.0,20031211.0,0.3,-0.3,70.0,-0.2,-0.2,-1.0,0.3
2003-11-30,20031211.0,1.2,20040115.0,0.3,0.9,68.0,0.7,0.7,0.2,1.4
2003-12-31,20040115.0,0.2,20040212.0,0.2,0.5,68.0,0.8,0.8,0.5,1.5
2004-01-31,20040212.0,0.2,20040311.0,0.3,-0.3,65.0,0.0,0.0,-0.9,0.5
2004-02-29,20040311.0,1.0,20040413.0,0.2,0.6,68.0,0.6,0.6,-0.1,1.0
2004-03-31,20040413.0,2.0,20040513.0,0.2,1.8,65.0,0.7,0.7,0.4,1.0
2004-04-30,20040513.0,-0.6,20040614.0,0.4,-0.5,74.0,-0.2,-0.2,-1.0,0.7
2004-05-31,20040614.0,1.4,20040714.0,0.3,1.2,66.0,1.2,1.2,0.5,1.9
2004-06-30,20040714.0,-0.5,20040812.0,0.4,-1.1,72.0,-0.8,-0.8,-1.5,0.3
