date,ECO_RELEASE_DT,FIRST_REVISION,FIRST_REVISION_DATE,FORECAST_STANDARD_DEVIATION,ACTUAL_RELEASE,BN_SURVEY_NUMBER_OBSERVATIONS,BN_SURVEY_MEDIAN,BN_SURVEY_AVERAGE,BN_SURVEY_LOW,BN_SURVEY_HIGH
2014-09-30,20141006.0,4.0,20141110.0,,2.5,,,,,
2014-10-31,20141110.0,3.9,20141208.0,,4.0,,,,,
2014-11-30,20141208.0,5.5,20150112.0,,2.9,1.0,,,,
2014-12-31,20150112.0,7.3,20150209.0,,6.1,,,,,
2015-01-31,20150209.0,4.8,20150309.0,,4.9,,,,,
2015-02-28,20150309.0,2.0,20150406.0,,4.0,,,,,
2015-03-31,20150406.0,-1.8,20150511.0,,-0.3,2.0,,,,
2015-04-30,20150511.0,-0.5,20150608.0,,-1.9,,,,,
2015-05-31,20150608.0,0.9,20150706.0,,1.3,2.0,,,,
2015-06-30,20150706.0,1.4,20150810.0,0.7,0.8,5.0,2.0,2.0,1.0,3.0
2015-07-31,20150810.0,1.8,20150908.0,0.5,1.1,3.0,1.0,0.9,0.2,1.4
2015-08-31,20150908.0,1.2,20151005.0,0.2,2.1,6.0,1.6,1.6,1.3,1.9
2015-09-30,20151005.0,1.3,20151109.0,1.0,0.0,5.0,1.4,1.4,0.0,3.0
2015-10-31,20151109.0,2.2,20151207.0,1.5,1.6,6.0,1.9,2.2,0.5,4.0
2015-11-30,20151207.0,2.7,20160111.0,0.5,0.5,7.0,1.5,1.4,0.5,2.0
2015-12-31,20160111.0,2.3,20160208.0,0.8,2.9,6.0,0.4,0.7,0.0,2.0
2016-01-31,20160208.0,-0.8,20160307.0,0.8,0.4,4.0,2.0,1.8,0.5,2.5
2016-02-29,20160307.0,-2.5,20160404.0,0.6,-2.4,5.0,1.0,0.7,-0.2,1.5
2016-03-31,20160404.0,,,0.6,-2.1,3.0,1.5,1.3,0.5,2.0
2016-04-30,20160509.0,-3.4,20160606.0,1.2,-0.9,5.0,-1.0,-1.6,-4.0,-0.5
2016-05-31,20160606.0,-3.6,20160711.0,1.4,-4.8,4.0,-0.8,-1.0,-3.0,0.5
2016-06-30,20160711.0,-0.1,20160808.0,2.0,-1.9,4.0,-1.2,-1.1,-3.5,1.5
2016-07-31,20160808.0,1.3,20160906.0,0.8,1.0,5.0,0.0,0.3,-0.6,1.5
2016-08-31,20160906.0,-1.3,20161011.0,1.7,-0.7,5.0,0.0,0.1,-3.0,2.0
2016-09-30,20161011.0,-0.1,20161107.0,1.1,-2.2,3.0,1.5,1.0,-0.5,2.0
2016-10-31,20161107.0,1.4,20161205.0,0.4,0.7,3.0,-1.5,-1.5,-2.0,-1.0
2016-11-30,20161205.0,,,0.6,1.5,4.0,0.2,0.2,-0.5,1.0
2016-12-31,20170109.0,,,,-0.3,,,,,
2017-01-31,20170206.0,,,,1.3,,,,,
2017-02-28,20170317.0,1.5,20170410.0,0.2,1.3,3.0,2.5,2.3,2.0,2.5
2017-03-31,20170410.0,3.6,20170508.0,0.3,0.4,4.0,0.8,0.8,0.5,1.3
2017-04-30,20170508.0,3.7,20170616.0,0.9,3.5,5.0,1.0,1.3,0.5,3.0
2017-05-31,20170616.0,3.3,20170710.0,1.0,2.3,7.0,3.0,3.0,2.0,5.0
2017-06-30,20170710.0,,,1.2,1.5,3.0,2.5,1.7,0.0,2.5
