date,ECO_RELEASE_DT,FIRST_REVISION,FIRST_REVISION_DATE,FORECAST_STANDARD_DEVIATION,ACTUAL_RELEASE,BN_SURVEY_NUMBER_OBSERVATIONS,BN_SURVEY_MEDIAN,BN_SURVEY_AVERAGE,BN_SURVEY_LOW,BN_SURVEY_HIGH
2014-10-31,20141119.0,1.7,20141216.0,2.0,-2.8,82.0,0.8,0.7,-3.7,8.2
2014-11-30,20141216.0,-4.5,20150121.0,2.7,-1.6,76.0,3.1,2.7,-10.8,9.0
2014-12-31,20150121.0,7.1,20150218.0,2.0,4.4,82.0,1.2,1.4,-7.6,7.0
2015-01-31,20150218.0,0.0,20150317.0,2.0,-2.0,82.0,-1.7,-2.0,-8.5,1.9
2015-02-28,20150317.0,-15.3,20150416.0,2.2,-17.0,81.0,-2.4,-2.8,-8.5,1.4
2015-03-31,20150416.0,4.9,20150519.0,4.5,2.0,80.0,15.9,16.1,5.9,24.9
2015-04-30,20150519.0,22.1,20150616.0,3.7,20.2,83.0,9.6,10.3,3.1,29.6
2015-05-31,20150616.0,-10.2,20150717.0,2.4,-11.1,81.0,-4.0,-4.0,-9.8,1.8
2015-06-30,20150717.0,12.3,20150818.0,3.4,9.8,76.0,6.7,7.4,-0.9,18.7
2015-07-31,20150818.0,-4.1,20150917.0,4.7,0.2,77.0,0.5,-0.5,-19.0,9.0
2015-08-31,20150917.0,-1.7,20151020.0,2.7,-3.0,81.0,-3.8,-3.8,-10.5,3.7
2015-09-30,20151020.0,6.7,20151118.0,1.8,6.5,78.0,1.4,1.5,-3.2,6.6
2015-10-31,20151118.0,-12.0,20151216.0,2.3,-11.0,76.0,-3.8,-3.7,-11.8,3.7
2015-11-30,20151216.0,10.1,20160120.0,2.8,10.5,81.0,6.6,6.9,-5.7,13.2
2015-12-31,20160120.0,-2.8,20160217.0,3.1,-2.5,81.0,2.3,2.3,-5.1,10.8
2016-01-31,20160217.0,-3.4,20160316.0,2.0,-3.8,76.0,2.0,1.7,-4.3,7.1
2016-02-29,20160316.0,6.9,20160419.0,2.6,5.2,78.0,4.6,4.1,-8.1,9.2
2016-03-31,20160419.0,-9.4,20160517.0,1.7,-8.8,78.0,-1.1,-0.9,-4.9,3.2
2016-04-30,20160517.0,4.9,20160617.0,2.7,6.6,79.0,3.3,3.5,-3.8,10.2
2016-05-31,20160617.0,-1.7,20160719.0,2.3,-0.3,77.0,-1.9,-2.1,-9.0,2.4
2016-06-30,20160719.0,5.1,20160816.0,1.7,4.8,73.0,0.2,-0.1,-5.9,3.1
2016-07-31,20160816.0,1.4,20160920.0,1.4,2.1,75.0,-0.8,-1.2,-6.8,0.9
2016-08-31,20160920.0,-5.6,20161019.0,1.8,-5.8,79.0,-1.7,-2.0,-9.0,3.2
2016-09-30,20161019.0,-9.5,20161117.0,1.7,-9.0,76.0,2.9,2.7,-3.7,5.1
2016-10-31,20161117.0,27.4,20161216.0,3.9,25.5,77.0,10.4,10.4,-9.0,20.5
2016-11-30,20161216.0,-16.5,20170119.0,3.0,-18.7,77.0,12.8,12.4,3.2,20.7
2016-12-31,20170119.0,,,3.5,11.3,77.0,9.0,9.2,0.0,20.2
2017-01-31,20170216.0,-1.9,20170316.0,2.2,-2.6,77.0,0.0,-0.2,-4.7,7.7
2017-02-28,20170316.0,5.0,20170418.0,2.0,3.0,73.0,1.4,1.7,-2.7,12.4
2017-03-31,20170418.0,-6.6,20170516.0,2.3,-6.8,71.0,-3.0,-3.3,-9.3,0.9
2017-04-30,20170516.0,-2.8,20170616.0,1.5,-2.6,73.0,3.7,3.8,0.0,7.0
2017-05-31,20170616.0,-2.8,20170719.0,1.9,-5.5,73.0,4.1,3.9,-2.6,8.4
2017-06-30,20170719.0,7.4,20170816.0,2.8,8.3,69.0,6.2,6.2,-1.6,15.0
