date,ECO_RELEASE_DT,FIRST_REVISION,FIRST_REVISION_DATE,FORECAST_STANDARD_DEVIATION,ACTUAL_RELEASE,BN_SURVEY_NUMBER_OBSERVATIONS,BN_SURVEY_MEDIAN,BN_SURVEY_AVERAGE,BN_SURVEY_LOW,BN_SURVEY_HIGH
1999-12-31,19991230.0,56.0,20000131.0,1.1,54.6,21.0,57.0,56.8,54.2,58.5
2000-01-31,20000131.0,,,1.4,55.6,23.0,55.0,55.2,52.0,58.0
2000-02-29,20000229.0,,,0.9,56.7,25.0,56.0,56.1,54.0,58.5
2000-03-31,20000331.0,,,1.1,57.4,24.0,57.0,57.1,55.2,60.0
2000-04-30,20000428.0,,,0.6,56.5,28.0,57.0,56.8,56.0,58.0
2000-05-31,20000531.0,,,0.8,53.9,30.0,56.6,56.6,55.0,58.0
2000-06-30,20000630.0,,,1.3,56.8,29.0,53.5,53.6,51.9,56.0
2000-07-31,20000731.0,,,1.3,52.0,22.0,55.8,55.6,52.0,58.0
2000-08-31,20000831.0,,,1.3,46.5,24.0,53.0,53.2,51.0,57.5
2000-09-30,20000929.0,,,1.3,51.4,29.0,49.0,48.8,46.0,51.8
2000-10-31,20001031.0,,,0.9,48.7,30.0,50.5,50.4,48.0,52.0
2000-11-30,20001130.0,,,0.8,41.7,29.0,48.9,48.8,47.5,51.0
2000-12-31,20001229.0,,,1.4,44.7,25.0,43.0,43.3,40.5,46.0
2001-01-31,20010131.0,,,1.3,40.2,33.0,43.0,43.1,40.0,46.0
2001-02-28,20010228.0,,,1.3,43.2,26.0,41.4,41.3,38.0,44.0
2001-03-31,20010330.0,,,1.2,35.0,36.0,43.5,43.5,41.0,48.0
2001-04-30,20010430.0,,,1.8,38.9,27.0,40.0,40.1,37.5,44.0
2001-05-31,20010531.0,,,1.0,38.7,30.0,40.0,40.0,36.0,42.0
2001-06-30,20010629.0,,,0.7,44.4,32.0,39.4,39.3,37.5,40.3
2001-07-31,20010731.0,,,1.3,38.0,32.0,43.5,43.5,40.0,45.5
2001-08-31,20010831.0,,,1.1,43.5,35.0,40.0,40.0,38.0,43.0
2001-09-30,20010928.0,,,2.0,46.6,37.0,41.0,41.2,36.0,45.0
2001-10-31,20011031.0,,,1.6,46.2,39.0,43.0,42.7,39.0,46.0
2001-11-30,20011130.0,,,1.8,41.1,44.0,45.5,45.0,41.0,48.0
2001-12-31,20011228.0,41.5,20020131.0,1.4,41.4,28.0,45.0,44.7,42.0,47.0
2002-01-31,20020131.0,,,1.5,45.1,36.0,45.0,45.4,43.0,50.0
2002-02-28,20020228.0,,,1.4,53.1,46.0,47.1,47.6,44.0,52.0
2002-03-31,20020328.0,,,1.1,55.7,37.0,54.0,53.9,51.0,56.0
2002-04-30,20020430.0,,,0.9,54.7,43.0,55.0,55.4,53.0,58.0
2002-05-31,20020531.0,,,0.8,60.8,49.0,55.0,54.9,53.0,56.5
2002-06-30,20020628.0,,,1.3,58.2,42.0,58.4,58.6,55.0,61.0
2002-07-31,20020731.0,,,1.3,51.5,41.0,56.0,56.3,52.0,59.0
2002-08-31,20020830.0,,,1.4,54.9,43.0,52.0,51.7,49.5,55.5
2002-09-30,20020930.0,,,1.0,48.1,46.0,53.0,53.2,51.0,55.4
2002-10-31,20021031.0,,,1.9,45.9,47.0,49.0,48.7,44.0,52.5
2002-11-30,20021127.0,,,1.2,54.3,48.0,48.6,48.8,46.5,52.0
2002-12-31,20021230.0,51.7,20030131.0,1.2,51.3,37.0,52.8,52.9,50.0,55.5
2003-01-31,20030131.0,,,1.1,56.0,48.0,53.0,52.7,49.0,55.4
2003-02-28,20030228.0,,,1.3,54.9,50.0,52.5,52.7,50.0,55.0
2003-03-31,20030331.0,,,1.4,48.4,53.0,50.5,50.6,47.0,53.4
2003-04-30,20030430.0,,,1.5,47.6,52.0,48.9,48.5,44.0,51.5
2003-05-31,20030530.0,,,0.9,52.2,56.0,49.0,49.1,47.0,52.0
2003-06-30,20030630.0,,,1.1,52.5,57.0,53.0,52.8,50.0,55.2
2003-07-31,20030731.0,,,0.7,55.9,54.0,53.8,53.7,52.0,55.1
2003-08-31,20030829.0,,,1.4,58.9,54.0,56.0,55.9,53.0,60.0
2003-09-30,20030930.0,,,1.3,51.2,54.0,57.0,57.1,55.0,61.5
2003-10-31,20031031.0,,,1.8,55.0,55.0,56.0,55.8,50.0,60.0
2003-11-30,20031126.0,,,1.3,64.1,58.0,56.8,56.6,54.0,60.0
2003-12-31,20031230.0,61.2,20040130.0,2.0,59.2,45.0,62.0,62.3,58.0,67.0
2004-01-31,20040130.0,,,2.0,65.9,52.0,62.0,61.9,54.0,65.0
2004-02-29,20040227.0,,,1.5,63.6,53.0,63.5,63.3,60.0,67.0
2004-03-31,20040331.0,,,1.7,57.6,58.0,61.0,61.2,58.0,67.7
2004-04-30,20040430.0,,,1.3,63.9,54.0,61.0,60.6,55.5,62.5
2004-05-31,20040528.0,,,1.3,68.0,59.0,62.0,61.6,58.5,65.0
2004-06-30,20040630.0,,,1.8,56.4,56.0,65.0,64.4,60.8,69.6
2004-07-31,20040730.0,,,2.1,64.7,57.0,60.0,59.9,52.5,66.7
2004-08-31,20040831.0,,,1.7,57.3,57.0,60.0,60.2,55.0,64.9
2004-09-30,20040930.0,61.9,20041029.0,1.5,61.3,61.0,58.0,58.1,54.5,62.2
2004-10-31,20041029.0,,,1.9,68.5,54.0,59.0,59.4,56.0,68.0
2004-11-30,20041130.0,,,2.1,65.2,52.0,62.0,62.0,58.0,66.0
2004-12-31,20041230.0,61.9,20050131.0,2.3,61.2,50.0,63.0,63.0,57.7,68.0
2005-01-31,20050131.0,,,1.6,62.4,56.0,59.0,59.3,56.0,63.0
2005-02-28,20050228.0,,,1.6,62.7,47.0,60.5,60.8,55.5,64.0
2005-03-31,20050331.0,,,1.4,69.2,59.0,60.5,60.4,58.0,64.0
2005-04-30,20050429.0,,,2.5,65.6,61.0,62.5,62.2,56.0,67.0
2005-05-31,20050531.0,,,2.4,54.1,47.0,61.4,61.0,55.0,66.0
2005-06-30,20050630.0,,,2.0,53.6,57.0,54.0,54.1,50.0,60.5
2005-07-31,20050729.0,,,1.3,63.5,49.0,55.0,55.4,52.0,58.0
2005-08-31,20050831.0,,,1.8,49.2,59.0,61.0,61.2,58.0,65.5
2005-09-30,20050930.0,,,2.4,60.5,55.0,52.0,51.4,42.0,55.5
2005-10-31,20051031.0,,,1.5,62.9,50.0,57.5,57.3,55.0,60.5
2005-11-30,20051130.0,,,1.3,61.7,48.0,60.0,60.0,55.0,63.5
2005-12-31,20051229.0,60.8,20060131.0,1.6,61.5,51.0,60.0,60.3,57.0,64.0
2006-01-31,20060131.0,,,1.5,58.5,57.0,59.9,59.5,55.5,62.0
2006-02-28,20060228.0,,,1.4,54.9,49.0,58.5,58.4,53.5,62.0
2006-03-31,20060331.0,,,1.6,60.4,56.0,57.0,57.1,52.5,61.0
2006-04-30,20060428.0,,,1.3,57.2,59.0,58.0,58.2,53.5,61.0
2006-05-31,20060531.0,,,1.2,61.5,58.0,56.0,56.1,53.0,59.0
2006-06-30,20060630.0,,,1.4,56.5,55.0,59.0,59.0,56.0,64.9
2006-07-31,20060731.0,,,1.2,57.9,56.0,56.0,55.9,53.4,59.0
2006-08-31,20060831.0,,,1.1,57.1,59.0,57.0,56.7,53.0,59.0
2006-09-30,20060929.0,,,1.6,62.1,54.0,55.7,55.6,51.0,60.5
2006-10-31,20061031.0,,,1.4,53.5,54.0,58.0,58.0,55.0,63.0
2006-11-30,20061130.0,,,1.7,49.9,56.0,54.4,54.3,49.0,58.0
2006-12-31,20061228.0,51.6,20070131.0,1.6,52.4,46.0,50.0,50.6,48.0,56.0
2007-01-31,20070131.0,,,1.0,48.8,54.0,52.0,52.3,50.0,55.0
2007-02-28,20070228.0,,,0.9,47.9,56.0,50.0,49.9,48.0,52.0
2007-03-31,20070330.0,,,1.1,61.7,58.0,49.3,49.3,47.0,52.0
2007-04-30,20070430.0,,,1.9,52.9,54.0,54.0,53.8,50.0,58.8
2007-05-31,20070531.0,,,1.3,61.7,60.0,54.0,54.0,51.5,58.3
2007-06-30,20070629.0,,,1.6,60.2,64.0,58.0,57.7,55.0,61.7
2007-07-31,20070731.0,,,1.5,53.4,61.0,58.4,58.4,55.0,64.0
2007-08-31,20070831.0,53.8,20070928.0,1.4,53.8,65.0,53.0,53.0,50.0,57.0
