,USDSEK,USDNOK,USDJPY,USDCHF,USDCAD,NZDUSD,GBPUSD,EURUSD,AUDUSD,USDSGD,USDTHB,USDKRW,USDTWD,USDINR,USDIDR
2012-10-22,-0.06646285099999999,-0.070720521,0.008109478,-0.052976069,-0.021790574,0.024149148999999998,0.024209518,0.062840863,0.003011756,-0.033190748,-0.026932826,-0.034576348,-0.024674457,-0.027266161,0.017755532
2012-10-23,-0.05194395,-0.06688573099999999,0.011265823000000001,-0.051814001,-0.01965238,0.02690132,0.023785166,0.063299389,0.00213613,-0.031636537,-0.030924582000000006,-0.034696071,-0.024995827999999998,-0.030940817000000002,0.017975751
2012-10-24,-0.042779131,-0.061811204,0.015521628,-0.046620999999999996,-0.017234548,0.01373112,0.018970363,0.05708934,-0.008566753,-0.026334633,-0.028418061,-0.031435906,-0.024457791,-0.033375202,0.018372289
2012-10-25,-0.038831313,-0.054855314,0.018959155,-0.050510204,-0.016165824,0.026568542,0.022735957,0.060873113,-0.002307249,-0.027328500000000002,-0.033112583,-0.037716045,-0.025824964,-0.027922897000000002,0.017650158
2012-10-26,-0.035912157,-0.054380615,0.025352113,-0.056961387,-0.019102009,0.030879757999999997,0.034484972999999995,0.06821935900000001,9.7e-05,-0.030235696,-0.032440945,-0.043709854000000006,-0.027816597000000002,-0.039686777,0.012644281
2012-10-29,-0.032784757000000005,-0.05114711,0.017234776,-0.055914412999999996,-0.01895688,0.037271003999999996,0.036006441,0.066408183,0.0051441329999999995,-0.030028599,-0.032136106,-0.044456052999999995,-0.030107883999999998,-0.040120717,0.011786893
2012-10-30,-0.042301088,-0.055596435,0.016892756999999998,-0.058474832000000004,-0.019379466,0.04870877,0.03379337,0.068368277,0.01223092,-0.031611472,-0.033039648,-0.051854807,-0.032047458,-0.039464412000000004,0.010452597
2012-10-31,-0.046486936,-0.055888355,0.01803761,-0.057425943,-0.015076862,0.036336109,0.038675102999999995,0.06728156099999999,0.004259026,-0.027412542999999998,-0.030944111,-0.049457050999999995,-0.031717594,-0.0339254,0.01343127
2012-11-01,-0.031898276,-0.052264113,0.022750511,-0.046059365,-0.007442690999999999,0.023913313999999998,0.028436622999999998,0.054010086,-0.005370672,-0.024058827999999997,-0.027848101,-0.040960897999999996,-0.029556486,-0.029765107000000002,0.014087468
2012-11-02,-0.029647285,-0.058759412999999996,0.023988771000000002,-0.04267731,-0.007469376,0.022145243,0.023727735,0.049544419000000006,-0.007167431,-0.020368885,-0.026915769,-0.041755099999999996,-0.028106164,-0.030330222999999996,0.014454665
2012-11-05,-0.012474962,-0.050171491,0.027607362000000003,-0.039325843,-0.006892418000000001,0.01974821,0.020497803999999998,0.045636052,-0.01501045,-0.017264916,-0.023764259,-0.035423377,-0.026265791,-0.02998929,0.018776371
2012-11-06,-0.015900566,-0.048438252,0.023794294,-0.031685807999999996,-0.00618886,0.017483378,0.020100823,0.038158643,-0.007614696,-0.01663185,-0.021911717999999997,-0.031911502,-0.02412779,-0.016117479,0.020065476999999998
2012-11-07,-0.014992016,-0.053330232000000005,0.021032505,-0.041594453999999996,-0.015615675,0.023974296000000003,0.030797917,0.049624550999999996,-0.002003434,-0.020368885,-0.026941363,-0.041058925,-0.02785199,-0.027079992999999997,0.016377041000000002
2012-11-08,-0.016274971000000003,-0.049690674000000004,0.02160849,-0.040478848,-0.008748385,0.004302397,0.029180624,0.046271228,-0.0071571709999999995,-0.018276553,-0.028779254,-0.040414699,-0.030910302999999997,-0.030619469,0.015249513999999999
2012-11-09,-0.011737647,-0.045055294,0.014025245,-0.027812114,-0.001798921,-0.0010999760000000001,0.025307535,0.03223461,-0.012968573,-0.015539451999999999,-0.027619047999999997,-0.037088094,-0.031945141,-0.021867717999999998,0.016078018
2012-11-12,0.003292561,-0.037080576000000004,0.015457333,-0.022893677999999997,-0.00139972,-0.005847953,0.02098306,0.027441485,-0.015592516,-0.014741421000000001,-0.027318932999999997,-0.036182175,-0.034576157999999996,-0.01148188,0.017084102
2012-11-13,0.0072544559999999985,-0.029266977000000007,0.01096659,-0.019911276000000002,0.003309266,0.004920049,0.015881148,0.023075682,-0.013742773,-0.01600193,-0.026023485,-0.034387298999999996,-0.033190864,-0.005953455,0.016755361
2012-11-14,0.013242262,-0.019119123999999998,0.013121019,-0.025435074,0.007244918,0.0043018679999999995,0.014235557,0.028211139,-0.013499481,-0.017287127,-0.025421036,-0.03644859,-0.033663168,-0.006132756,0.015013433
2012-11-15,0.011915414,-0.02991489,0.030171865,-0.03396072,0.009160459000000001,0.0025941939999999998,0.015047703999999999,0.037362637000000004,-0.015213464,-0.017809868,-0.025071406,-0.03896792,-0.033371154,-0.007541749,0.01295214
2012-11-16,0.013963173999999998,-0.026330012000000003,0.034482759,-0.035385559,0.009582409,-0.00135635,0.01219123,0.039566881,-0.021706161,-0.013567758999999999,-0.021317212999999998,-0.035217418,-0.031479257999999996,-0.006465517,0.01080514
2012-11-19,0.016469601,-0.023508351,0.035564054,-0.027677745,0.00775428,0.003330455,0.01414914,0.032200647,-0.014549258,-0.016059096999999998,-0.023839797000000003,-0.039193689,-0.030368764,-0.013197788,0.010415299999999999
2012-11-20,0.00432339,-0.035099226000000004,0.031476076,-0.034277504,0.004133481,0.017014406,0.015631979,0.038289933,-0.005441527,-0.020419603,-0.025714286,-0.04502401,-0.024248691,-0.017478152,0.009417181
2012-11-21,0.014468085,-0.035517843,0.032526475,-0.034052562,0.009913008000000001,0.009673819,0.015254995,0.038511643,-0.011924068000000001,-0.020923175,-0.026307447999999997,-0.045462544,-0.030790763,-0.014387211,0.0064549709999999995
2012-11-22,0.00025347,-0.041145352,0.039183571,-0.0358832,0.008913198,0.007536447,0.016042781000000002,0.040489107999999996,-0.008307869,-0.021959594,-0.025998732000000004,-0.043454162000000005,-0.031251041,-0.011057606999999999,0.009875124
2012-11-23,0.0011246910000000001,-0.038607231,0.034586844,-0.040455899,0.008897877,0.010388326,0.016310927,0.044997567999999995,-0.00459506,-0.023446846,-0.024444444,-0.044251131,-0.031998135,-0.008025682,0.00724751
2012-11-26,-0.005831559,-0.040667185,0.037457435,-0.043934561,0.005267423,0.015663542,0.018566796,0.048389707000000004,-0.0026715009999999997,-0.022538363,-0.025730622999999998,-0.04113335,-0.03142514,0.000536385,0.012142782
2012-11-27,-0.011527161999999999,-0.042225804000000006,0.038097641,-0.037763253,0.002726997,0.018562059,0.016540972,0.042295345,0.004119958,-0.02428115,-0.023862552000000002,-0.046056389,-0.032323704,0.0030433229999999997,0.007449422
2012-11-28,0.009607566,-0.026441651,0.041624236,-0.027969109,0.005154639,0.005386876,0.006732524,0.031115366000000002,-0.00656143,-0.017672102,-0.016965429,-0.039559741,-0.028621047,0.011371841,0.011945929
2012-11-29,0.007697669,-0.028959183,0.045552869,-0.027615063,-0.0014094429999999998,0.014011798999999998,0.009772398,0.030884342999999998,0.003257953,-0.02256361,-0.016010247,-0.044273720999999995,-0.029903548,-0.0008989569999999998,0.008153025999999999
2012-11-30,0.007430612,-0.027007574,0.046355093,-0.035606455,0.0014122870000000001,0.01592003,0.014799823,0.039827255,0.0048155640000000005,-0.025001997,-0.01792,-0.046583796,-0.031964232,-0.019677996,0.00020842
2012-12-03,0.009425214,-0.025806008,0.048146733,-0.037341377,0.003030609,0.013974771,0.015199493,0.04314416099999999,0.003084635,-0.026477391,-0.02137843,-0.047359778,-0.032492661,-0.021052632,-0.0015384620000000002
2012-12-04,0.001282148,-0.034688319,0.045576066,-0.031472187,0.006777946,0.022114547999999998,0.01764148,0.039496735,0.006266268,-0.027359017000000003,-0.020753512,-0.044182154,-0.029749583,-0.011983545,0.000570865
2012-12-05,-0.009247703000000001,-0.034240803,0.04629276400000002,-0.03187709,0.002121641,0.02764977,0.017304535,0.044212539,0.013253362,-0.028001596,-0.022618667999999998,-0.0464756,-0.02989312,-0.021071429,0.001243137
2012-12-06,-0.013361032,-0.032351222,0.051618659000000004,-0.03498178,0.0,0.037273296000000004,0.019451308,0.044392897,0.015435395,-0.026502754,-0.022307202,-0.045464544,-0.028688797999999998,-0.022115212999999998,0.002854326
2012-12-07,0.002566541,-0.023908506,0.052887072,-0.023450586000000002,0.005171365,0.038571964,0.011531191000000001,0.03070315,0.020752143,-0.021245891,-0.01793722,-0.043974760999999994,-0.027248686,-0.02170793,0.009044599
2012-12-10,0.002439864,-0.018765091,0.05115448400000002,-0.017015019,0.002232369,0.042950163,0.008433507,0.022992151000000002,0.019562044,-0.018159903999999998,-0.016351395,-0.048039665,-0.024305089,-0.021131805,0.018450185
2012-12-11,-0.005651314,-0.026637337,0.050255102,-0.026818323999999998,0.000101389,0.051346589000000005,0.013993948999999999,0.03350351,0.027048216,-0.020596249,-0.0192,-0.052531695999999996,-0.025542185,-0.028825622999999998,0.012198411999999999
2012-12-12,-0.012331739,-0.030889819,0.054195358,-0.024691357999999997,-0.003937803,0.053199498,0.013142174,0.030766791,0.029728143999999998,-0.020139613,-0.020153551000000002,-0.052222907,-0.025761437999999998,-0.031238907000000007,0.012567511000000002
2012-12-13,-0.010477334,-0.038412882999999995,0.059926517,-0.029029554,0.00224101,0.051550242999999996,0.01311496,0.035211268,0.022185622999999998,-0.016665325,-0.019206146,-0.051136464000000006,-0.024600907,-0.023464087,0.011177541000000001
2012-12-14,0.005767431,-0.019079372,0.07221370099999999,-0.023794416000000002,0.005931077,0.040418977,0.007811035,0.024245267999999997,0.018745773,-0.011575198,-0.013839717,-0.04836499599999999,-0.020997197999999998,-0.014930743,0.011605517
2012-12-17,0.00555497,-0.029712532000000007,0.074268184,-0.02917856,0.009935471,0.042469136,0.010682158999999998,0.030704158999999998,0.01983935,-0.011584576000000001,-0.016398713999999998,-0.049542535,-0.021587343999999998,-0.01595554,0.012233849
2012-12-18,0.009166111,-0.026689805,0.07856225900000001,-0.022891823,0.011934156000000001,0.028665528,0.008898569,0.023704048999999998,0.006112703000000001,-0.0078099580000000005,-0.011954766,-0.04742533,-0.019325797,-0.007919366,0.014608442
2012-12-19,0.004385898,-0.024920217,0.08493115400000001,-0.026790479,0.009934453000000001,0.021545953,0.009247192,0.025224389,0.004297584,-0.007894523,-0.013217278999999998,-0.049558117,-0.019152032,-0.011300448000000001,0.012581886
2012-12-20,0.0013440239999999999,-0.020132813,0.08199046,-0.020670451,0.024344763,0.0017972679999999999,0.0031487309999999997,0.013346628999999999,-0.008318367,-0.000655201,-0.004224894,-0.038274649,-0.014825393999999999,0.006016408000000001,0.027259383999999998
2012-12-21,-0.00433343,-0.020007743,0.07306169400000001,-0.012639083999999998,0.020936469,0.002535313,0.0014176529999999998,0.005483208000000001,-0.007595177,-0.001064004,-0.004224894,-0.037009536,-0.009222886,0.02684191,0.039006342
2012-12-24,-0.005867726,-0.024520777999999997,0.072863683,-0.012610476,0.018775008,-0.005682505,-0.0040024629999999995,0.006950279,-0.00401837,-0.002939015,-0.008419689000000001,-0.039049388,-0.012956018,0.019290832,0.033827083
2012-12-25,0.0008870810000000002,-0.016922106,0.071870658,-0.010904772,0.020662007,-0.009526106,-0.007808176999999999,0.007873414,-0.009647530999999999,-0.001308365,-0.004226268,-0.036063225,-0.012389923999999998,0.019290832,0.027585846
2012-12-26,-0.004661755,-0.024300468,0.092597336,-0.015685432,0.013589455,-0.0031545740000000003,-0.0038297609999999997,0.014861015,-0.002598903,-0.001549376,-0.007769505,-0.044124184000000004,-0.015897872,0.014110316999999999,0.024997396
2012-12-27,-0.0032313890000000003,-0.024939746000000002,0.097620266,-0.019641516,0.020133539,-0.013004213999999998,-0.00744249,0.018400185,-0.010793772,-0.00040859699999999996,-0.006482981999999999,-0.041907514,-0.013680403999999998,0.021111111000000002,0.025421963
2012-12-28,-0.011501588,-0.031511802,0.10803537099999999,-0.023850267,0.01655257,-0.005217813,-0.0060426690000000005,0.022786961,-0.004701593,-0.001794746,-0.010016155,-0.043716529000000004,-0.014416687,0.033339577,0.021378165
2012-12-31,-0.011110773999999999,-0.028608152999999997,0.107611211,-0.024530717,0.01386906,0.0010943580000000001,-0.004252959000000001,0.023255814,-0.003646483,-0.0041541090000000004,-0.010989011000000002,-0.048625416,-0.015121586000000001,0.025125627999999997,0.020245017
2013-01-01,-0.009734392,-0.030008887999999997,0.116201261,-0.025436356,0.012939378999999999,0.010006101,-0.000433115,0.025720724,0.004539747,-0.007307566999999998,-0.010652034,-0.049845485,-0.017402536,0.025120952999999998,0.016656321
2013-01-02,-0.018413017,-0.036917076,0.12157468199999999,-0.029207973999999998,0.005600815,0.010642157,0.007656684,0.028928184,0.005278818,-0.005781759,-0.015826873,-0.047793065999999995,-0.015857892,0.024340011,0.016306606
2013-01-03,-0.001901141,-0.023243983,0.12638781300000002,-0.016351395,0.007660878,-0.003114145,-0.002152919,0.01616396,0.001911498,-0.001959664,-0.013961039,-0.04408634,-0.012380205,0.034032898,0.019364914
2013-01-04,-0.004598261,-0.026498841000000002,0.127006549,-0.016132456,0.003961402,-0.0037457709999999997,-0.003285395,0.016680957,0.009180518,-0.0013818889999999999,-0.012005191,-0.04593143,-0.011764305,0.039193518,0.019179791
2013-01-07,-0.00548149,-0.017742584,0.125400282,-0.010460028,0.006315575,0.000241225,-0.008538546999999999,0.009525285,0.016205725,0.001953284,-0.009108653000000001,-0.043445490999999996,-0.009531944,0.042585265,0.022694149
2013-01-08,-0.022018872999999998,-0.024727818999999998,0.118225971,-0.017701002,0.001928738,0.016413373999999998,-0.001240233,0.017522096,0.02633898,-0.001460565,-0.008140671,-0.046414824,-0.010641926000000001,0.058577406,0.025766234
2013-01-09,-0.017086843,-0.027526283999999998,0.113231552,-0.014925373,0.00010134799999999999,0.021805336,-0.002795378,0.012535788999999999,0.027881041000000002,-0.002115025,-0.00751143,-0.046421143,-0.011153558000000001,0.056766055,0.026993291000000003
2013-01-10,-0.007505966,-0.018740039,0.124346384,-0.005260898000000001,0.00673332,0.01941512,-0.01117836,0.002921504,0.027669525,-0.000570172,-0.00393056,-0.045690569,-0.010204082,0.058099269,0.027902134
2013-01-11,-0.020182655,-0.030398763999999998,0.133876304,-0.018333869,0.005622571999999999,0.030833231000000006,0.00273241,0.021566664,0.041535433,-0.006578413000000001,-0.012071778,-0.051543708,-0.013463181000000001,0.044008383,0.029564315
2013-01-14,-0.025614707999999996,-0.03361374,0.143276346,-0.022381666,0.009129141,0.021762918,0.006046251,0.030800031000000002,0.031564546,-0.00146544,-0.01338557,-0.049142322999999995,-0.013252271000000001,0.046232877,0.013082753999999999
2013-01-15,-0.036727083,-0.038399861,0.13767097,-0.018371031,0.005517523000000001,0.028886169,0.005126282,0.038727739,0.032494862,-0.004226611,-0.021158853999999998,-0.05255946400000002,-0.013205036000000002,0.026384731,0.024465939
2013-01-16,-0.02986947,-0.027390091000000002,0.130111524,-0.008299638,0.004485676,0.027278287000000002,0.002872845,0.03375068,0.027350594,-0.00366062,-0.027985682,-0.04957041400000002,-0.011611228999999999,0.035110777,0.021928693
2013-01-17,-0.02880597,-0.022987901,0.132210311,-0.0032088990000000003,0.008894796,0.024291992000000002,-0.002058512,0.026987318,0.022282767000000002,0.002455595,-0.025774877999999998,-0.047455190999999994,-0.0076035209999999985,0.038367038,0.02473096
2013-01-18,-0.032321969,-0.02599514,0.145621181,0.0014962060000000001,0.006425949,0.025389427000000003,-0.003490837,0.036079282000000004,0.028848033999999998,0.00327359,-0.031880286,-0.048224924,-0.010642666,0.016688543,0.024943076
2013-01-21,-0.018476133,-0.015908133,0.135775862,0.002037971,0.010393316,0.023395394,-0.012754308,0.026597795,0.023570663,0.006794924,-0.030964797999999998,-0.039688765,-0.007618133000000002,0.021312712,0.016986018000000002
2013-01-22,-0.015399758000000001,-0.011305532,0.132756867,0.00703311,0.005678936999999999,0.028613352999999998,-0.016251085,0.019404125,0.023269342999999998,0.006070051999999999,-0.02906597,-0.0387578,-0.005257370999999999,0.014164306000000003,0.0018139410000000001
2013-01-23,-0.008973657,-0.009143851,0.116123326,0.006715771,0.01534056,0.023377572000000003,-0.018658567,0.015487906999999999,0.01522158,0.00837576,-0.027750571,-0.034874371,-0.007571085999999999,0.013888889,-0.001033592
2013-01-24,-0.005563345999999999,-0.012850321999999999,0.12564587300000002,0.006491399,0.015429906,0.027303754,-0.014381771000000003,0.017970483,0.014178241000000001,0.00697007,-0.027379400000000005,-0.031127595,-0.006948723,0.002038925,-0.001498011
2013-01-25,-0.011256493000000001,-0.020661961,0.137883358,0.004319654,0.011389981,0.021502748999999998,-0.016527379,0.023818641,0.01210771,0.008357231,-0.027027027000000002,-0.0272,-0.00195132,0.0035270090000000002,0.0006729819999999999
2013-01-28,-0.021519217,-0.026464063,0.137939667,0.000646691,0.015714717,0.022891419,-0.015925556,0.031029727000000007,0.009204534,0.013346433999999999,-0.024096386,-0.009666908,0.008830778000000001,0.004269538,0.019729688000000002
2013-01-29,-0.033853147,-0.031936651,0.13643197199999998,-0.006648794,0.013505342,0.030414973999999997,-0.015671034,0.03605547,0.014951456,0.009887235999999999,-0.030549236,-0.018996101,0.011355473999999999,0.000371264,0.015559576
2013-01-30,-0.045108947999999996,-0.040670984,0.135614386,-0.008704996999999999,0.010080645,0.016160389,-0.019303817,0.037458657,0.009057622,0.011795544,-0.028375734,-0.01144379,0.011919033,-0.0027798370000000003,0.016412115
2013-01-31,-0.056381015,-0.051630576,0.135614386,-0.028330126,0.006524794,0.022741166,-0.017691973,0.050177825999999995,0.008531265,0.013011456999999999,-0.029947917,-0.007499636,0.012423848000000001,-0.00982209,0.01714937
2013-02-01,-0.053028720999999994,-0.05328018,0.156752008,-0.027367971,-0.001101322,0.024969549,-0.013367322,0.053454010999999996,0.004152182,0.017526618,-0.027018228999999998,0.001548989,0.014990759,-0.008322545,0.013254634
2013-02-04,-0.055181997,-0.054540732,0.166247168,-0.03009284,-0.0044914659999999995,0.031451908,-0.020648784,0.057012100999999996,0.00879652,0.012271946,-0.032866905,-0.006155,0.012428527,-0.02402788,0.000517224
2013-02-05,-0.04616519,-0.044153535,0.160844433,-0.023812077999999997,-0.00040019999999999997,0.025566107,-0.020451296,0.040509259,0.003084337,0.013355182,-0.031606386,-0.003322837,0.012403632,-0.015444015,0.001449575
2013-02-06,-0.045540910999999996,-0.0378166,0.171207198,-0.025,-0.00329934,0.027125654,-0.029510229,0.046612132,-0.0013499179999999999,0.013267813,-0.032552082999999996,-0.0035195820000000007,0.011339888000000001,-0.014045463000000001,0.0026954179999999998
2013-02-07,-0.047911456,-0.035249324,0.165856698,-0.026940346,-0.000401365,0.013313968,-0.02628472,0.04852337,-0.005775339,0.013588736,-0.030914416,-0.0025901279999999997,0.013088916,-0.010919858999999999,0.008911917
2013-02-08,-0.044967114,-0.037418229,0.160074627,-0.024774056000000003,0.003721585,0.011982571000000001,-0.018838499999999998,0.044423660999999996,-0.0068479940000000005,0.013809446000000001,-0.033106134,0.004483033,0.016328347,-0.008833272,0.008076205999999999
2013-02-11,-0.037695803,-0.035721765,0.15744096,-0.027533622999999997,0.009039775,0.008470474,-0.011635181000000001,0.046140612000000004,-0.012181086,0.011765666999999999,-0.032142857000000004,7.32e-05,0.019964386,-0.017291591000000002,-0.000931773
2013-02-12,-0.038635886,-0.032765308,0.172409488,-0.020955218,0.016772758999999998,0.009292783,-0.023328342999999998,0.040513218999999996,-0.019405411,0.017927308,-0.026710097999999998,0.0047819609999999995,0.024115424,-0.0062259659999999994,-5.18e-05
2013-02-13,-0.049856657,-0.044926022999999995,0.165206508,-0.029816028999999997,0.00481396,0.030110158999999997,-0.018464042,0.054340155,-0.006055363,0.010941455,-0.029306415,-0.002180985,0.024567319,-0.011685228999999998,-0.00036256300000000015
2013-02-14,-0.05495578,-0.038403587999999995,0.175908462,-0.027654164,0.0030036040000000004,0.03646152,-0.030431793999999998,0.051342255999999996,-0.007192865,0.011041138,-0.026771139,-0.003817705,0.026986869,-0.007513286,0.001297017
2013-02-15,-0.059665588,-0.032578744,0.16467480199999998,-0.026596306,0.0017020420000000002,0.043137255,-0.02513984,0.049175177,-0.0050878370000000004,0.01062873,-0.025146962999999998,-0.009364481,0.02504243,-0.015789473999999998,0.000570273
2013-02-18,-0.065675871,-0.036366794,0.18466195800000001,-0.026631579,0.006896551999999999,0.033170135,-0.023386282999999997,0.052129338,-0.010570825,0.012829941999999999,-0.026718801,-0.007034449,0.024763418,-0.008529946,0.000155465
2013-02-19,-0.063723393,-0.036189121,0.177165849,-0.024513947999999997,0.009490509,0.033043691,-0.025994461,0.049764151,-0.011483253999999998,0.013091147,-0.026084121000000002,-0.0035517770000000008,0.023731276000000003,-0.008529946,0.001660785
2013-02-20,-0.07129909400000001,-0.039854065,0.15200197699999998,-0.024883524,0.009077307,0.036347955,-0.026053495,0.05257376,0.000772424,0.009883199,-0.028971353999999998,-0.0077181759999999985,0.01985086,-0.016102768,0.003170643
2013-02-21,-0.059619675,-0.02568906,0.15345679,-0.013888889,0.018083725,0.029880232000000007,-0.044709295,0.036886208999999996,-0.008429416,0.009929193000000001,-0.028608582999999996,-0.004965207,0.021002617,-0.008857555999999999,0.008458305
2013-02-22,-0.05432859599999999,-0.019871673,0.148079764,-0.016719577,0.016088738,0.029997541000000006,-0.039278532000000005,0.035428751,-0.004824858,0.010200751,-0.028980787999999997,-0.001011308,0.019445879,-0.009940358,0.009191463
2013-02-25,-0.048495554,-0.013089781000000002,0.158853205,-0.011158342,0.027008032,0.022347051,-0.049692172,0.031330573,-0.013342292,0.012834136999999999,-0.02704464,0.004179545,0.014801395,-0.013251043999999998,0.007256141999999998
2013-02-26,-0.047480278,-0.008571826,0.123687424,-0.016091466999999998,0.025841346,0.024812677,-0.04407142,0.023990592,-0.007047693000000002,0.010358891,-0.027994792,0.004830072,0.020388516000000002,-0.019282754,0.005172235
2013-02-27,-0.037399756,-0.001681408,0.11275460699999999,-0.005865415,0.029816284,0.010055181,-0.054887218,0.017121955,-0.016369764,0.010940562,-0.029622396000000002,-0.0007634219999999999,0.019431166,-0.022542831,0.005484271999999999
2013-02-28,-0.037252846,0.000861902,0.123632385,-0.005457464,0.025055121,0.018115055,-0.049338599000000004,0.020094654,-0.011733026,0.008983258000000001,-0.029612756,-0.00244555,0.019606494,-0.027148508,0.006004761999999999
2013-03-01,-0.028650271,0.00878152,0.125455872,0.007318123,0.037484885,0.004735883,-0.052188027000000005,0.009725224000000001,-0.021046588999999997,0.011774325,-0.030322791,0.000349586,0.020079906,-0.018227305,0.004964319
2013-03-04,-0.024930622000000003,0.018191158,0.135739458,0.016495957,0.037570507999999996,-0.004009233,-0.062531172,0.002233002,-0.033778626,0.020464964,-0.028357236,0.008924706,0.024027026,-0.010887025,0.009781283
2013-03-05,-0.043986039000000005,0.001649239,0.136991323,0.009448143,0.031372549,0.009863614,-0.054625,0.009439801999999999,-0.019527137,0.017499386999999998,-0.029957669,0.00101089,0.019768961,-0.015527396,0.007559283000000002
2013-03-06,-0.041322066,0.004694007,0.13435560400000002,0.012048193,0.034277649,0.009939394,-0.054632867,0.008802409,-0.017669531999999998,0.018418468,-0.03254149,-0.0011601889999999998,0.018268139,-0.008637754000000001,0.008812855999999999
2013-03-07,-0.037074314,0.00609391,0.139822794,0.023642447999999996,0.038984587,0.004980564,-0.064880025,-0.00061529,-0.018115595,0.022857611,-0.030628869,0.0043613359999999995,0.021197393999999998,0.005656934000000001,0.013752865
2013-03-08,-0.045436063,0.00264896,0.158828533,0.020637493,0.03867459,0.006830101,-0.06531503400000001,0.004527317,-0.015760138,0.021053494,-0.029670687999999997,0.007171829,0.021515758,0.0,0.012992962
2013-03-11,-0.034694185,0.016343697,0.17009618899999998,0.027528878,0.03255627,-0.0031603259999999998,-0.072635765,-0.004213268,-0.020981031,0.024356241,-0.02804043,0.010947896,0.022024158,-0.009594496999999999,0.0093361
2013-03-12,-0.028897522999999998,0.020140323,0.172237754,0.0245061,0.035285815,-0.000363592,-0.07549044,-0.006255721999999999,-0.01842658,0.023801707000000002,-0.034876141,0.013172956000000001,0.021862627000000003,-0.001641737,0.003931712
2013-03-13,-0.039747338,0.012293043,0.159980608,0.021037867999999998,0.033555018,-0.005305679000000001,-0.071721566,-0.001378571,-0.014053537,0.02197622,-0.034876141,0.013836397,0.019255235,-0.005471457,0.0054854069999999994
2013-03-14,-0.031713524,0.015887603,0.164037855,0.021333618999999998,0.036114192999999996,-0.016346153999999998,-0.069831184,-0.000540207,-0.010880977,0.023673001000000003,-0.032941944,0.025874165,0.021026187999999998,0.0062351,0.004018133
2013-03-15,-0.040749588999999996,0.016821346,0.166747573,0.012180789,0.035334616,-0.014287428999999999,-0.058790489,0.008835155,-0.010118366,0.022014895,-0.035528031,0.029760308,0.022536471000000002,-0.00219539,-0.005409267
2013-03-18,-0.033771556,0.026448207,0.14780179699999998,0.012438343999999999,0.038321167999999996,-0.013526453999999999,-0.061730698,-0.0048626120000000005,-0.011545801999999999,0.023975125,-0.034910277,0.036202452,0.023150217999999997,0.0031146940000000003,-0.00092782
2013-03-19,-0.031334617,0.026157903,0.155558244,0.015769148,0.036188545,-0.017155111,-0.06305859,-0.004154166,-0.014245013999999999,0.023255814,-0.042115572999999996,0.034284493,0.023722628,0.002381825,-0.000410298
2013-03-20,-0.031674954,0.037671781,0.136026775,0.02277388,0.044110174,-0.027116637000000002,-0.065655002,-0.015592753999999999,-0.016491328,0.024643851,-0.046344647999999995,0.041049742,0.025359198,0.005502568,0.005449870999999999
2013-03-21,-0.02940735,0.039915293,0.141733222,0.023616076,0.04228931599999999,-0.021437877999999997,-0.062624008,-0.011606597,-0.016219292,0.024568012,-0.046344647999999995,0.038709497999999995,0.026895624,-0.00109569,0.00576191
2013-03-22,-0.028519672000000006,0.038797853,0.12684436,0.031688991,0.039046653,-0.014329702,-0.061499475,-0.020290296,-0.010248624,0.02491599,-0.042824452,0.044053438,0.029268797000000006,-0.00145746,0.008948776
2013-03-25,-0.031181972000000002,0.031041061000000002,0.128183766,0.023319167000000002,0.039853598999999996,-0.009605123,-0.059520138,-0.010173094,-0.0073096640000000004,0.019760576999999998,-0.043492479,0.035783734,0.029784297,-0.011429608,0.00879313
2013-03-26,-0.01212985,0.043173445,0.11742379300000001,0.040030708,0.034276443,-0.004528122,-0.065920551,-0.028603774,-0.004849753,0.017965546000000002,-0.040836328,0.031022832,0.028047056,-0.008164006,0.005237215
2013-03-27,-0.009700593,0.045431727000000005,0.128797808,0.037948381,0.028923947999999998,0.00203325,-0.067331364,-0.027628491,-0.002287675,0.019013277,-0.042754569000000006,0.034299566000000004,0.029855383,-0.009242479,-0.000918555
2013-03-28,0.000429099,0.050259467,0.12046185,0.042560175,0.026972421,0.00710501,-0.068443405,-0.031205029,-0.0029656559999999997,0.018598935,-0.045039164000000007,0.035960797,0.030684365,-0.012619433999999999,-0.00406959
2013-03-29,-0.004682233,0.048337935,0.115206827,0.037877961,0.02366566,0.017996109,-0.060896445,-0.029050364,0.000960615,0.015311553,-0.043435663,0.034272283,0.031088083,-0.012797403999999998,-0.005284016
2013-04-01,-0.0006112380000000001,0.044487255,0.106174876,0.038205436,0.024373049,0.016922328,-0.05874333900000001,-0.029882442000000002,0.0027970679999999998,0.016785393,-0.043095005,0.037477471,0.031795403,-0.012797403999999998,-0.000356579
2013-04-02,-0.00104421,0.039656005,0.087328566,0.032853089,0.023689516,0.02251704,-0.055683015999999995,-0.024658574,0.009361127,0.010862463000000001,-0.041761827,0.041436079,0.03154836,-0.010480665,-0.005487247
2013-04-03,-0.00268875,0.043059287,0.090336869,0.040398511,0.021548686,0.026107112000000002,-0.065005887,-0.031977623,0.01013905,0.012181164,-0.040130506,0.04128261,0.033101588,-0.006528836,-0.005588295
