Unnamed: 0,PRICE_BID,PRICE_ASK,PRICE_LAST
2007-02-28,1.9619,1.9619,1.9619
2007-03-01,1.9624,1.9624,1.9624
2007-03-02,1.9569,1.9569,1.9569
2007-03-05,1.9293,1.9293,1.9293
2007-03-06,1.9263,1.9263,1.9263
2007-03-07,1.9284,1.9284,1.9284
2007-03-08,1.9326,1.9326,1.9326
2007-03-09,1.9323,1.9323,1.9323
2007-03-12,1.9344,1.9344,1.9344
2007-03-13,1.9298,1.9298,1.9298
2007-03-14,1.9288,1.9288,1.9288
2007-03-15,1.9322,1.9322,1.9322
2007-03-16,1.9378,1.9378,1.9378
2007-03-19,1.9419,1.9419,1.9419
2007-03-20,1.9458,1.9458,1.9458
2007-03-21,1.9616,1.9616,1.9616
2007-03-22,1.9676,1.9676,1.9676
2007-03-23,1.9638,1.9638,1.9638
2007-03-26,1.9627,1.9627,1.9627
2007-03-27,1.9686,1.9686,1.9686
2007-03-28,1.9634,1.9634,1.9634
2007-03-29,1.964,1.964,1.964
2007-03-30,1.9632,1.9632,1.9632
2007-04-02,1.9688,1.9688,1.9688
2007-04-03,1.9777,1.9777,1.9777
2007-04-04,1.9738,1.9738,1.9738
2007-04-05,1.9755,1.9755,1.9755
2007-04-06,1.9716,1.9716,1.9716
2007-04-09,1.9647,1.9647,1.9647
2007-04-10,1.969,1.969,1.969
2007-04-11,1.9772,1.9772,1.9772
2007-04-12,1.9759,1.9759,1.9759
2007-04-13,1.9836,1.9836,1.9836
2007-04-16,1.9883,1.9883,1.9883
2007-04-17,1.9915,1.9915,1.9915
2007-04-18,2.0095,2.0095,2.0095
2007-04-19,2.0042,2.0042,2.0042
2007-04-20,2.0024,2.0024,2.0024
2007-04-23,2.0022,2.0022,2.0022
2007-04-24,1.9982,1.9982,1.9982
2007-04-25,2.0034,2.0034,2.0034
2007-04-26,2.0055,2.0055,2.0055
2007-04-27,1.9903,1.9903,1.9903
2007-04-30,1.995,1.995,1.995
2007-05-01,2.0007,2.0007,2.0007
2007-05-02,1.9958,1.9958,1.9958
2007-05-03,1.9909,1.9909,1.9909
2007-05-04,1.9874,1.9874,1.9874
2007-05-07,1.997,1.997,1.997
2007-05-08,1.9955,1.9955,1.9955
2007-05-09,1.9906,1.9906,1.9906
2007-05-10,1.9952,1.9952,1.9952
2007-05-11,1.9797,1.9797,1.9797
2007-05-14,1.9841,1.9841,1.9841
2007-05-15,1.9791,1.9791,1.9791
2007-05-16,1.9869999999999999,1.9869999999999999,1.9869999999999999
2007-05-17,1.9778,1.9778,1.9778
2007-05-18,1.9739,1.9739,1.9739
2007-05-21,1.9736,1.9736,1.9736
2007-05-22,1.9716,1.9716,1.9716
2007-05-23,1.9749,1.9749,1.9749
2007-05-24,1.9869,1.9869,1.9869
2007-05-25,1.9855,1.9855,1.9855
2007-05-28,1.9837,1.9837,1.9837
2007-05-29,1.9852,1.9852,1.9852
2007-05-30,1.9807,1.9807,1.9807
2007-05-31,1.9759,1.9759,1.9759
2007-06-01,1.9791,1.9791,1.9791
2007-06-04,1.9833,1.9833,1.9833
2007-06-05,1.9923,1.9923,1.9923
2007-06-06,1.9945,1.9945,1.9945
2007-06-07,1.9938,1.9938,1.9938
2007-06-08,1.9782,1.9782,1.9782
2007-06-11,1.9681,1.9681,1.9681
2007-06-12,1.9728,1.9728,1.9728
2007-06-13,1.9748,1.9748,1.9748
2007-06-14,1.972,1.972,1.972
2007-06-15,1.97,1.97,1.97
2007-06-18,1.9788,1.9788,1.9788
2007-06-19,1.9859,1.9859,1.9859
2007-06-20,1.9882,1.9882,1.9882
2007-06-21,1.9919,1.9919,1.9919
2007-06-22,1.9937,1.9937,1.9937
2007-06-25,1.9994,1.9994,1.9994
2007-06-26,1.9982,1.9982,1.9982
2007-06-27,1.9971,1.9971,1.9971
2007-06-28,2.0005,2.0005,2.0005
2007-06-29,2.0037,2.0037,2.0037
2007-07-02,2.0105,2.0105,2.0105
2007-07-03,2.0172,2.0172,2.0172
2007-07-04,2.0193,2.0193,2.0193
2007-07-05,2.0158,2.0158,2.0158
2007-07-06,2.0094,2.0094,2.0094
2007-07-09,2.0115,2.0115,2.0115
2007-07-10,2.0136,2.0136,2.0136
2007-07-11,2.0275,2.0275,2.0275
2007-07-12,2.0322,2.0322,2.0322
2007-07-13,2.0287,2.0287,2.0287
2007-07-16,2.0362,2.0362,2.0362
2007-07-17,2.0367,2.0367,2.0367
2007-07-18,2.0532,2.0532,2.0532
2007-07-19,2.0517,2.0517,2.0517
2007-07-20,2.0491,2.0491,2.0491
2007-07-23,2.0601,2.0601,2.0601
2007-07-24,2.0644,2.0644,2.0644
2007-07-25,2.0612,2.0612,2.0612
2007-07-26,2.0505,2.0505,2.0505
2007-07-27,2.0439,2.0439,2.0439
2007-07-30,2.0232,2.0232,2.0232
2007-07-31,2.0271,2.0271,2.0271
2007-08-01,2.0227,2.0227,2.0227
2007-08-02,2.0308,2.0308,2.0308
2007-08-03,2.0361,2.0361,2.0361
2007-08-06,2.0432,2.0432,2.0432
2007-08-07,2.0316,2.0316,2.0316
2007-08-08,2.0216,2.0216,2.0216
2007-08-09,2.0389,2.0389,2.0389
2007-08-10,2.0199,2.0199,2.0199
2007-08-13,2.0218,2.0218,2.0218
2007-08-14,2.0112,2.0112,2.0112
2007-08-15,1.9893,1.9893,1.9893
2007-08-16,1.9844,1.9844,1.9844
2007-08-17,1.9767,1.9767,1.9767
2007-08-20,1.9841,1.9841,1.9841
2007-08-21,1.9862,1.9862,1.9862
2007-08-22,1.9834,1.9834,1.9834
2007-08-23,1.9963,1.9963,1.9963
2007-08-24,2.0028,2.0028,2.0028
2007-08-27,2.0174,2.0174,2.0174
2007-08-28,2.0053,2.0053,2.0053
2007-08-29,2.0,2.0,2.0
2007-08-30,2.0141,2.0141,2.0141
2007-08-31,2.0152,2.0152,2.0152
2007-09-03,2.0184,2.0184,2.0184
2007-09-04,2.0185,2.0185,2.0185
2007-09-05,2.0091,2.0091,2.0091
2007-09-06,2.0197,2.0197,2.0197
2007-09-07,2.0202,2.0202,2.0202
2007-09-10,2.0299,2.0299,2.0299
2007-09-11,2.0262,2.0262,2.0262
