Unnamed: 0,PRICE_BID,PRICE_ASK,PRICE_LAST
2007-08-22,0.8518,0.8518,0.8518
2007-08-28,0.871,0.871,0.871
2007-08-29,0.8606,0.8606,0.8606
2007-08-30,0.8656,0.8656,0.8656
2007-08-31,0.8689,0.8689,0.8689
2007-09-03,0.8656,0.8656,0.8656
2007-09-04,0.8704,0.8704,0.8704
2007-09-05,0.8661,0.8661,0.8661
2007-09-06,0.8664,0.8664,0.8664
2007-09-07,0.8701,0.8701,0.8701
2007-09-10,0.8679,0.8679,0.8679
2007-09-11,0.8683,0.8683,0.8683
2007-09-12,0.8711,0.8711,0.8711
2007-09-13,0.8696,0.8696,0.8696
2007-09-14,0.8689,0.8689,0.8689
2007-09-17,0.8665,0.8665,0.8665
2007-09-18,0.8524,0.8524,0.8524
2007-09-19,0.8625,0.8625,0.8625
2007-09-20,0.8707,0.8707,0.8707
2007-09-21,0.8673,0.8673,0.8673
2007-09-24,0.8665,0.8665,0.8665
2007-09-25,0.8682,0.8682,0.8682
2007-09-26,0.8794,0.8794,0.8794
2007-09-27,0.8807,0.8807,0.8807
2007-09-28,0.8832,0.8832,0.8832
2007-10-01,0.8854,0.8854,0.8854
2007-10-02,0.8808,0.8808,0.8808
2007-10-03,0.8855,0.8855,0.8855
2007-10-04,0.8813,0.8813,0.8813
2007-10-05,0.8853,0.8853,0.8853
2007-10-08,0.8859,0.8859,0.8859
2007-10-09,0.8801,0.8801,0.8801
2007-10-10,0.8819,0.8819,0.8819
2007-10-11,0.8829,0.8829,0.8829
2007-10-12,0.8792,0.8792,0.8792
2007-10-15,0.8816,0.8816,0.8816
2007-10-16,0.878,0.878,0.878
2007-10-17,0.867,0.867,0.867
2007-10-18,0.8695,0.8695,0.8695
2007-10-19,0.8695,0.8695,0.8695
2007-10-22,0.8591,0.8591,0.8591
2007-10-23,0.8696,0.8696,0.8696
2007-10-24,0.8684,0.8684,0.8684
2007-10-25,0.8736,0.8736,0.8736
2007-10-26,0.8786,0.8786,0.8786
2007-10-29,0.8859,0.8859,0.8859
