date,equity,bond
2015-03-30,4088.18,156.2691
2015-03-31,4051.2,155.8598
2015-04-01,4123.9,156.2502
2015-04-02,4124.78,156.7008
2015-04-03,4170.54,156.5185
2015-04-04,4170.54,156.5185
2015-04-05,4170.54,156.5185
2015-04-06,4170.54,156.5185
2015-04-07,4260.04,156.3914
2015-04-08,4295.8,155.6604
2015-04-09,4262.14,155.625
2015-04-10,4344.42,155.7294
2015-04-11,4344.42,155.7294
2015-04-12,4344.42,155.7294
2015-04-13,4421.07,155.8917
2015-04-14,4438.18,156.2173
2015-04-15,4380.51,156.4716
2015-04-16,4513.55,156.6833
2015-04-17,4596.14,156.7018
2015-04-18,4596.14,156.7018
2015-04-19,4596.14,156.7018
2015-04-20,4521.92,157.7474
2015-04-21,4619.16,158.0908
2015-04-22,4739.81,158.0403
2015-04-23,4740.89,157.9258
2015-04-24,4702.64,157.5853
2015-04-25,4702.64,157.5853
2015-04-26,4702.64,157.5853
2015-04-27,4807.59,157.8215
2015-04-28,4741.86,158.0066
2015-04-29,4774.33,157.9947
2015-04-30,4749.89,158.2929
2015-05-01,4749.89,158.2929
2015-05-02,4749.89,158.2929
2015-05-03,4749.89,158.2929
2015-05-04,4787.74,158.2344
2015-05-05,4596.84,158.1237
2015-05-06,4553.33,157.7688
2015-05-07,4470.09,157.8199
2015-05-08,4558.4,158.2974
2015-05-09,4558.4,158.2974
2015-05-10,4558.4,158.2974
2015-05-11,4690.53,158.349
2015-05-12,4747.42,158.4401
2015-05-13,4718.44,158.6995
2015-05-14,4700.78,159.0446
2015-05-15,4617.47,159.1204
2015-05-16,4617.47,159.1204
2015-05-17,4617.47,159.1204
2015-05-18,4575.14,159.0876
2015-05-19,4731.22,158.9473
2015-05-20,4754.92,158.9393
2015-05-21,4840.98,158.994
2015-05-22,4951.34,159.138
2015-05-23,4951.34,159.138
2015-05-24,4951.34,159.138
2015-05-25,5099.49,159.305
2015-05-26,5198.92,158.984
2015-05-27,5181.43,159.0346
2015-05-28,4834.01,158.6413
2015-05-29,4840.83,158.6061
2015-05-30,4840.83,158.6061
2015-05-31,4840.83,158.6061
2015-06-01,5076.18,158.3202
2015-06-02,5161.87,158.5661
2015-06-03,5143.59,158.6693
2015-06-04,5181.42,158.8426
2015-06-05,5230.55,158.9534
2015-06-06,5230.55,158.9534
2015-06-07,5230.55,158.9534
2015-06-08,5353.75,159.0683
2015-06-09,5317.46,159.185
2015-06-10,5309.11,159.0142
2015-06-11,5306.59,158.7914
2015-06-12,5335.12,158.8168
2015-06-13,5335.12,158.8168
2015-06-14,5335.12,158.8168
2015-06-15,5221.17,158.5369
2015-06-16,5064.82,158.8648
2015-06-17,5138.83,158.9312
2015-06-18,4930.55,159.2518
2015-06-19,4637.05,159.2914
2015-06-20,4637.05,159.2914
2015-06-21,4637.05,159.2914
2015-06-22,4637.05,159.2914
2015-06-23,4786.09,159.2083
2015-06-24,4880.13,159.1631
2015-06-25,4706.52,159.1951
2015-06-26,4336.19,159.1904
2015-06-27,4336.19,159.1904
2015-06-28,4336.19,159.1904
2015-06-29,4191.55,159.2485
2015-06-30,4473,159.2918
2015-07-01,4253.02,159.2354
2015-07-02,4108,159.2045
2015-07-03,3885.92,159.4214
2015-07-04,3885.92,159.4214
2015-07-05,3885.92,159.4214
2015-07-06,3998.54,160.1459
2015-07-07,3928,160.483
2015-07-08,3663.04,160.3738
2015-07-09,3897.63,160.4527
2015-07-10,4106.56,160.0568
2015-07-11,4106.56,160.0568
2015-07-12,4106.56,160.0568
2015-07-13,4211.81,160.1032
2015-07-14,4112.15,159.9591
2015-07-15,3966.76,159.9479
2015-07-16,3997.36,160.0729
2015-07-17,4151.5,160.2277
2015-07-18,4151.5,160.2277
2015-07-19,4151.5,160.2277
2015-07-20,4160.61,160.2692
2015-07-21,4166.01,160.1723
2015-07-22,4157.16,160.1958
2015-07-23,4250.81,160.3782
2015-07-24,4176.28,160.6155
2015-07-25,4176.28,160.6155
2015-07-26,4176.28,160.6155
2015-07-27,3818.73,160.6758
2015-07-28,3811.09,160.7895
2015-07-29,3930.38,160.9081
2015-07-30,3815.41,160.8579
2015-07-31,3816.7,160.5407
2015-08-01,3816.7,160.5407
2015-08-02,3816.7,160.5407
2015-08-03,3829.24,160.5147
2015-08-04,3948.16,160.5298
2015-08-05,3866.9,160.4823
2015-08-06,3831.85,160.6023
2015-08-07,3906.94,160.7299
2015-08-08,3906.94,160.7299
2015-08-09,3906.94,160.7299
2015-08-10,4084.36,160.6809
2015-08-11,4066.67,160.3466
2015-08-12,4016.13,160.1982
2015-08-13,4075.46,160.3561
2015-08-14,4073.54,160.451
2015-08-15,4073.54,160.451
2015-08-16,4073.54,160.451
2015-08-17,4077.87,160.4401
2015-08-18,3825.41,160.4461
2015-08-19,3886.14,160.4087
2015-08-20,3761.45,160.3845
2015-08-21,3589.54,160.5039
2015-08-22,3589.54,160.5039
2015-08-23,3589.54,160.5039
2015-08-24,3275.53,160.6908
2015-08-25,3042.93,160.8425
2015-08-26,3025.69,161.0015
2015-08-27,3205.64,161.4247
2015-08-28,3342.29,161.58
2015-08-29,3342.29,161.58
2015-08-30,3342.29,161.58
2015-08-31,3366.54,162.0434
2015-09-01,3362.08,162.1592
2015-09-02,3365.83,162.1557
2015-09-03,3365.83,162.1557
2015-09-04,3365.83,162.1557
2015-09-05,3365.83,162.1557
2015-09-06,3365.83,162.1237
2015-09-07,3250.49,161.9011
2015-09-08,3334.02,161.895
2015-09-09,3399.31,161.9329
2015-09-10,3357.56,161.943
2015-09-11,3347.19,162.015
2015-09-12,3347.19,162.015
2015-09-13,3347.19,162.015
2015-09-14,3281.13,162.1014
2015-09-15,3152.23,162.2754
2015-09-16,3309.25,162.2232
2015-09-17,3237,162.2339
2015-09-18,3251.27,162.3277
2015-09-19,3251.27,162.3277
2015-09-20,3251.27,162.3277
2015-09-21,3308.25,162.2281
2015-09-22,3339.03,162.1165
2015-09-23,3263.03,162.0499
2015-09-24,3285,162.1042
2015-09-25,3231.95,162.1285
2015-09-26,3231.95,162.1285
2015-09-27,3231.95,162.1285
2015-09-28,3242.75,162.3615
2015-09-29,3178.85,162.4642
2015-09-30,3202.95,162.6074
2015-10-01,3202.95,162.6074
2015-10-02,3202.95,162.6074
2015-10-03,3202.95,162.6074
2015-10-04,3202.95,162.6074
2015-10-05,3202.95,162.6074
2015-10-06,3202.95,162.6074
2015-10-07,3202.95,162.6074
2015-10-08,3296.48,162.7701
2015-10-09,3340.12,163.3738
2015-10-10,3340.12,163.4563
2015-10-11,3340.12,163.4563
2015-10-12,3447.69,163.315
2015-10-13,3445.04,163.4988
2015-10-14,3406.11,164.1174
2015-10-15,3486.82,163.9621
2015-10-16,3534.07,163.5701
2015-10-17,3534.07,163.5701
2015-10-18,3534.07,163.5701
2015-10-19,3534.18,163.7922
2015-10-20,3577.7,164.232
2015-10-21,3473.25,164.258
2015-10-22,3524.53,164.3108
2015-10-23,3571.24,164.3074
2015-10-24,3571.24,164.3074
2015-10-25,3571.24,164.3074
2015-10-26,3589.26,164.6394
2015-10-27,3592.88,165.0521
2015-10-28,3524.92,165.0061
2015-10-29,3533.31,164.6853
2015-10-30,3534.08,164.5648
2015-10-31,3534.08,164.5648
2015-11-01,3534.08,164.5648
2015-11-02,3475.96,164.6641
2015-11-03,3465.49,164.4208
2015-11-04,3628.54,164.0114
2015-11-05,3705.97,164.0384
2015-11-06,3793.37,164.13
2015-11-07,3793.37,164.13
2015-11-08,3793.37,164.13
2015-11-09,3840.35,163.3155
2015-11-10,3833.24,163.4517
2015-11-11,3833.65,163.8661
2015-11-12,3795.32,163.863
2015-11-13,3746.24,163.9793
2015-11-14,3746.24,163.9793
2015-11-15,3746.24,163.9793
2015-11-16,3764.13,163.9757
2015-11-17,3758.39,164.0189
2015-11-18,3715.58,163.8817
2015-11-19,3774.97,163.8268
2015-11-20,3774.38,163.934
2015-11-21,3774.38,163.934
2015-11-22,3774.38,163.934
2015-11-23,3753.34,163.9861
2015-11-24,3753.89,164.2125
2015-11-25,3781.61,164.3822
2015-11-26,3759.43,164.4953
2015-11-27,3556.99,164.5128
2015-11-28,3556.99,164.5128
2015-11-29,3556.99,164.5128
2015-11-30,3566.41,164.755
2015-12-01,3591.7,164.7579
2015-12-02,3721.95,164.7641
2015-12-03,3749.3,164.9604
2015-12-04,3677.59,165.0713
2015-12-05,3677.59,165.0713
2015-12-06,3677.59,165.0713
2015-12-07,3687.61,165.0796
2015-12-08,3623.02,165.2621
2015-12-09,3635.94,165.3414
2015-12-10,3623.08,165.3516
2015-12-11,3608.06,165.4842
2015-12-12,3608.06,165.4842
2015-12-13,3608.06,165.4842
2015-12-14,3711.32,165.2016
2015-12-15,3694.39,165.3086
2015-12-16,3685.44,165.4941
2015-12-17,3755.89,165.6629
2015-12-18,3767.91,166.0459
2015-12-19,3767.91,166.0459
2015-12-20,3767.91,166.0459
2015-12-21,3865.96,166.6075
2015-12-22,3876.73,166.8565
2015-12-23,3866.38,166.9443
2015-12-24,3829.4,167.3434
2015-12-25,3838.2,167.3141
2015-12-26,3838.2,167.3141
2015-12-27,3838.2,167.3141
2015-12-28,3727.63,167.4778
2015-12-29,3761.87,167.4174
2015-12-30,3765.18,167.4101
2015-12-31,3731,167.4459
2016-01-01,3731,167.4459
2016-01-02,3731,167.4459
2016-01-03,3731,167.4459
2016-01-04,3469.07,167.2142
2016-01-05,3478.78,166.9485
2016-01-06,3539.81,167.114
2016-01-07,3294.38,167.114
2016-01-08,3361.56,167.5971
2016-01-09,3361.56,167.5971
2016-01-10,3361.56,167.5971
2016-01-11,3192.45,167.8083
2016-01-12,3215.71,168.1707
2016-01-13,3155.88,168.822
2016-01-14,3221.57,168.6092
2016-01-15,3118.73,168.6731
2016-01-16,3118.73,168.6731
2016-01-17,3118.73,168.6731
2016-01-18,3130.73,168.458
2016-01-19,3223.13,168.2127
2016-01-20,3174.38,168.0347
2016-01-21,3081.35,168.2056
2016-01-22,3113.46,168.381
2016-01-23,3113.46,168.381
2016-01-24,3113.46,168.381
2016-01-25,3128.89,167.7702
2016-01-26,2940.51,167.7376
2016-01-27,2930.35,167.4168
2016-01-28,2853.76,167.496
2016-01-29,2946.09,167.859
2016-01-30,2946.09,167.859
2016-01-31,2946.09,167.859
2016-02-01,2901.05,168.0089
2016-02-02,2961.33,167.696
2016-02-03,2948.64,167.6049
2016-02-04,2984.76,167.9342
2016-02-05,2963.79,167.9563
2016-02-06,2963.79,167.9591
2016-02-07,2963.79,167.9591
2016-02-08,2963.79,167.9591
2016-02-09,2963.79,167.9591
2016-02-10,2963.79,167.9591
2016-02-11,2963.79,167.9591
2016-02-12,2963.79,167.9591
2016-02-13,2963.79,167.9591
2016-02-14,2963.79,168.4508
2016-02-15,2946.71,168.2902
2016-02-16,3037.04,168.2552
2016-02-17,3063.32,168.3175
2016-02-18,3053.7,168.3667
2016-02-19,3051.59,168.467
2016-02-20,3051.59,168.467
2016-02-21,3051.59,168.467
2016-02-22,3118.87,168.484
2016-02-23,3089.36,168.5161
2016-02-24,3109.55,168.4265
2016-02-25,2918.75,168.2805
2016-02-26,2948.03,168.3917
2016-02-27,2948.03,168.3917
2016-02-28,2948.03,168.3917
2016-02-29,2877.47,168.5048
2016-03-01,2930.69,168.7162
2016-03-02,3051.33,168.7696
2016-03-03,3058.42,168.7601
2016-03-04,3093.89,168.8392
2016-03-05,3093.89,168.8392
2016-03-06,3093.89,168.8392
2016-03-07,3104.84,168.5886
2016-03-08,3107.67,168.5772
2016-03-09,3071.91,168.8758
2016-03-10,3013.15,169.1221
2016-03-11,3018.28,169.1686
2016-03-12,3018.28,169.1686
2016-03-13,3018.28,169.1686
2016-03-14,3065.69,169.2707
2016-03-15,3074.78,169.4
2016-03-16,3090.03,169.72
2016-03-17,3124.2,169.8059
2016-03-18,3171.96,169.8667
2016-03-19,3171.96,169.8667
2016-03-20,3171.96,169.8667
2016-03-21,3249.44,169.9535
2016-03-22,3225.79,169.9626
2016-03-23,3236.09,170.052
2016-03-24,3181.85,170.1167
2016-03-25,3197.82,170.2935
2016-03-26,3197.82,170.2935
2016-03-27,3197.82,170.2935
2016-03-28,3169.73,170.2966
2016-03-29,3135.41,170.3526
2016-03-30,3216.28,170.4858
2016-03-31,3218.09,170.5732
2016-04-01,3221.89,170.5593
2016-04-02,3221.89,170.5593
2016-04-03,3221.89,170.5593
2016-04-04,3221.89,170.5593
2016-04-05,3264.49,170.4953
2016-04-06,3257.53,170.4479
2016-04-07,3209.29,170.2498
2016-04-08,3185.73,170.2201
2016-04-09,3185.73,170.2201
2016-04-10,3185.73,170.2201
2016-04-11,3230.1,170.2107
2016-04-12,3218.45,170.2275
2016-04-13,3261.38,169.9645
2016-04-14,3275.83,169.8677
2016-04-15,3272.21,169.9495
2016-04-16,3272.21,169.9495
2016-04-17,3272.21,169.9495
2016-04-18,3228.45,170.0877
2016-04-19,3238.3,170.0677
2016-04-20,3181.03,169.7596
2016-04-21,3160.6,169.677
2016-04-22,3174.9,169.25
2016-04-23,3174.9,169.25
2016-04-24,3174.9,169.25
2016-04-25,3162.03,168.7093
2016-04-26,3179.16,168.8508
2016-04-27,3165.92,169.0039
2016-04-28,3160.58,169.1551
2016-04-29,3156.75,169.1578
2016-04-30,3156.75,169.1578
2016-05-01,3156.75,169.1578
2016-05-02,3156.75,169.1578
2016-05-03,3213.54,169.2498
2016-05-04,3209.46,169.1437
2016-05-05,3213.92,169.1206
2016-05-06,3130.35,169.1297
2016-05-07,3130.35,169.1297
2016-05-08,3130.35,169.1297
2016-05-09,3065.62,169.3542
2016-05-10,3069.11,169.3534
2016-05-11,3082.81,169.3798
2016-05-12,3090.14,169.4837
2016-05-13,3074.94,169.4966
2016-05-14,3074.94,169.4966
2016-05-15,3074.94,169.4966
2016-05-16,3095.31,169.3677
2016-05-17,3086.02,169.3306
2016-05-18,3068.04,169.1769
2016-05-19,3062.5,169.1116
2016-05-20,3078.22,169.098
2016-05-21,3078.22,169.098
2016-05-22,3078.22,169.098
2016-05-23,3087.22,169.0663
2016-05-24,3063.56,169.1797
2016-05-25,3059.23,169.1682
2016-05-26,3064.21,169.1487
2016-05-27,3062.5,169.1145
2016-05-28,3062.5,169.1145
2016-05-29,3062.5,169.1145
2016-05-30,3066.71,169.0634
2016-05-31,3169.56,169.0331
2016-06-01,3160.55,168.9836
2016-06-02,3167.1,168.9019
2016-06-03,3189.33,168.8712
2016-06-04,3189.33,168.8712
2016-06-05,3189.33,168.8712
2016-06-06,3178.79,169.0264
2016-06-07,3177.05,169.0323
2016-06-08,3163.99,169.0091
2016-06-09,3163.99,169.0091
2016-06-10,3163.99,169.0091
2016-06-11,3163.99,169.0091
2016-06-12,3163.99,169.0604
2016-06-13,3066.34,169.1272
2016-06-14,3075.98,169.3736
2016-06-15,3116.37,169.4721
2016-06-16,3094.67,169.6337
2016-06-17,3110.36,169.6832
