date,ex_return
2009-12-31,0.0
2010-01-01,-0.003000000000000003
2010-01-02,-0.003000000000000003
2010-01-03,-0.003000000000000003
2010-01-04,0.0017755255671156878
2010-01-05,0.0005570722126302385
2010-01-06,0.000484378124746776
2010-01-07,-0.004514053399603535
2010-01-08,-0.010823010657616372
2010-01-09,-0.010823010657616372
2010-01-10,-0.010823010657616372
2010-01-11,-0.014077032730658969
2010-01-12,-0.018229650291155197
2010-01-13,-0.015931998527710656
2010-01-14,-0.018257570203097595
2010-01-15,-0.01699376899541405
2010-01-16,-0.01699376899541405
2010-01-17,-0.01699376899541405
2010-01-18,-0.01699376899541405
2010-01-19,-0.016144872769098928
2010-01-20,-0.012946282545957644
2010-01-21,-0.010318447734310454
2010-01-22,-0.005226239941498845
2010-01-23,-0.005226239941498845
2010-01-24,-0.005226239941498845
2010-01-25,-0.006133339771968727
2010-01-26,-0.00602615571811926
2010-01-27,-0.007863736725021494
2010-01-28,-0.009773518808551152
2010-01-29,-0.013939705659139712
2010-01-30,-0.013939705659139712
2010-01-31,-0.013939705659139712
2010-02-01,-0.01417209407069741
2010-02-02,-0.01769289482755187
2010-02-03,-0.01350681753332883
2010-02-04,-0.016439844863810685
2010-02-05,-0.016065864659962514
2010-02-06,-0.016065864659962514
2010-02-07,-0.016065864659962514
2010-02-08,-0.012460891512435901
2010-02-09,-0.011893023557073445
2010-02-10,-0.007155076745060558
2010-02-11,-0.002276041586579014
2010-02-12,0.006443285179886463
2010-02-13,0.006443285179886463
2010-02-14,0.006443285179886463
2010-02-15,0.006443285179886463
2010-02-16,0.010377235119999995
2010-02-17,0.012170829046387
2010-02-18,0.012579340480621148
2010-02-19,0.009638699340592138
2010-02-20,0.009638699340592138
2010-02-21,0.009638699340592138
2010-02-22,0.00804350850147828
2010-02-23,0.009549781628195753
2010-02-24,0.004949126968341155
2010-02-25,0.005374643856313588
2010-02-26,0.01584100478229311
2010-02-27,0.01584100478229311
2010-02-28,0.01584100478229311
2010-03-01,0.024281223788277684
2010-03-02,0.0305794743281238
2010-03-03,0.017620494880989046
2010-03-04,0.022169037464161656
2010-03-05,0.020891838233235704
2010-03-06,0.020891838233235704
2010-03-07,0.020891838233235704
2010-03-08,0.02578621203617093
2010-03-09,0.024185792476008057
2010-03-10,0.025644510726010594
2010-03-11,0.026969221684795215
2010-03-12,0.02617614250949596
2010-03-13,0.02617614250949596
2010-03-14,0.02617614250949596
2010-03-15,0.025268140382133986
2010-03-16,0.0240751830636734
2010-03-17,0.02605632349145548
2010-03-18,0.024957599483607984
2010-03-19,0.022333056914490834
2010-03-20,0.022333056914490834
2010-03-21,0.022333056914490834
2010-03-22,0.027471389152426307
2010-03-23,0.023501072613238083
2010-03-24,0.023951259170505126
2010-03-25,0.013180954201571948
2010-03-26,0.006374349886744346
2010-03-27,0.006374349886744346
2010-03-28,0.006374349886744346
2010-03-29,0.01047303552388823
2010-03-30,0.00929304404588649
2010-03-31,0.0044287197383046095
2010-04-01,0.006866740910947078
2010-04-02,0.006866740910947078
2010-04-03,0.006866740910947078
2010-04-04,0.006866740910947078
2010-04-05,0.01668794140799279
2010-04-06,0.02120095959995294
2010-04-07,0.02322938404748509
2010-04-08,0.01939828193929971
2010-04-09,0.021949294310097164
2010-04-10,0.021949294310097164
2010-04-11,0.021949294310097164
2010-04-12,0.01782810260926082
2010-04-13,0.017992734252149298
2010-04-14,0.027607654734449497
2010-04-15,0.02730570806646626
2010-04-16,0.02859772908905113
2010-04-17,0.02859772908905113
2010-04-18,0.02859772908905113
2010-04-19,0.009842513515575524
2010-04-20,0.013233105655069632
2010-04-21,0.012814264175590853
2010-04-22,0.018147936995043912
2010-04-23,0.029725718096157205
2010-04-24,0.029725718096157205
2010-04-25,0.029725718096157205
2010-04-26,0.03419039288654813
2010-04-27,0.029772602284965588
2010-04-28,0.022037054754783222
2010-04-29,0.028760097685682093
2010-04-30,0.025968877515263333
2010-05-01,0.025968877515263333
2010-05-02,0.025968877515263333
2010-05-03,0.02790106048447072
2010-05-04,0.02049611691365527
2010-05-05,0.01340166871987681
2010-05-06,-0.002914224965008927
2010-05-07,-0.011848211479708052
2010-05-08,-0.011848211479708052
2010-05-09,-0.011848211479708052
2010-05-10,-0.004397050442381811
2010-05-11,0.002829425947920898
2010-05-12,0.01696895124575669
2010-05-13,0.022112679810424973
2010-05-14,0.015767574639681044
2010-05-15,0.015767574639681044
2010-05-16,0.015767574639681044
2010-05-17,0.005088673326272941
2010-05-18,0.005953101392437434
2010-05-19,-0.007277886854210158
2010-05-20,-0.014979676504219601
2010-05-21,-0.0070547215643093075
2010-05-22,-0.0070547215643093075
2010-05-23,-0.0070547215643093075
2010-05-24,-0.0050703218859908805
2010-05-25,-0.008480533961210186
2010-05-26,0.0022014876202205366
2010-05-27,0.015288932872862815
2010-05-28,0.016332005351800127
2010-05-29,0.016332005351800127
2010-05-30,0.016332005351800127
2010-05-31,0.016332005351800127
2010-06-01,0.0148591267078515
2010-06-02,0.02344206742392574
2010-06-03,0.030544843238009434
2010-06-04,0.02093338271678713
2010-06-05,0.02093338271678713
2010-06-06,0.02093338271678713
2010-06-07,0.012979456276159922
2010-06-08,0.005343815982752798
2010-06-09,0.013293012092517431
2010-06-10,0.019412014660111665
2010-06-11,0.031647724649621845
2010-06-12,0.031647724649621845
2010-06-13,0.031647724649621845
2010-06-14,0.040862315334353916
2010-06-15,0.04318796496795185
2010-06-16,0.042105170022903475
2010-06-17,0.03431001870206063
2010-06-18,0.037149177620233946
2010-06-19,0.037149177620233946
2010-06-20,0.037149177620233946
2010-06-21,0.03272082830571088
2010-06-22,0.03034188078471234
2010-06-23,0.03353205567630846
2010-06-24,0.0347902647485705
2010-06-25,0.04409754696217172
2010-06-26,0.04409754696217172
2010-06-27,0.04409754696217172
2010-06-28,0.04295074327868198
2010-06-29,0.031478150614495444
2010-06-30,0.028007641609929412
2010-07-01,0.024081975515207854
2010-07-02,0.024913239768894473
2010-07-03,0.024913239768894473
2010-07-04,0.024913239768894473
2010-07-05,0.024913239768894473
2010-07-06,0.018113364968880726
2010-07-07,0.022277081817399288
2010-07-08,0.0222576394150924
2010-07-09,0.027793229211416137
2010-07-10,0.027793229211416137
2010-07-11,0.027793229211416137
2010-07-12,0.015421602988505142
2010-07-13,0.024109724215323647
2010-07-14,0.02516412919027078
2010-07-15,0.017017261266109807
2010-07-16,0.010418218273633206
2010-07-17,0.010418218273633206
2010-07-18,0.010418218273633206
2010-07-19,0.00812546411991277
2010-07-20,0.018980283615313343
2010-07-21,0.01559647768699635
2010-07-22,0.022336118301882535
2010-07-23,0.027708832563395847
2010-07-24,0.027708832563395847
2010-07-25,0.027708832563395847
2010-07-26,0.0357252765524233
2010-07-27,0.028172972880291858
2010-07-28,0.021752737089466345
2010-07-29,0.029418242914694637
2010-07-30,0.03151828551694258
2010-07-31,0.03151828551694258
2010-08-01,0.03151828551694258
2010-08-02,0.03208203076907989
2010-08-03,0.025297138418092443
2010-08-04,0.026692085016300167
2010-08-05,0.0210858361041224
2010-08-06,0.022760035560884347
2010-08-07,0.022760035560884347
2010-08-08,0.022760035560884347
2010-08-09,0.022934487208848837
2010-08-10,0.014354930918961447
2010-08-11,0.011381586960462986
2010-08-12,0.012931026899802413
2010-08-13,0.012374014578615089
2010-08-14,0.012374014578615089
2010-08-15,0.012374014578615089
2010-08-16,0.018772017185252676
2010-08-17,0.018639091242379724
2010-08-18,0.018419467360353936
2010-08-19,0.01688719853078025
2010-08-20,0.017863376662204274
2010-08-21,0.017863376662204274
2010-08-22,0.017863376662204274
2010-08-23,0.007843841192855527
2010-08-24,0.0019512448083960354
2010-08-25,0.0026383664103458715
2010-08-26,0.002461148728282951
2010-08-27,0.009486309655297287
2010-08-28,0.009486309655297287
2010-08-29,0.009486309655297287
2010-08-30,0.006572342015814692
2010-08-31,0.006177313574270871
2010-09-01,0.010481734207043129
2010-09-02,0.015793386401717346
2010-09-03,0.018866033021845086
2010-09-04,0.018866033021845086
2010-09-05,0.018866033021845086
2010-09-06,0.018866033021845086
2010-09-07,0.013349171736724563
2010-09-08,0.014644529120950822
2010-09-09,0.008319129842258466
2010-09-10,0.008579260224153673
2010-09-11,0.008579260224153673
2010-09-12,0.008579260224153673
2010-09-13,0.018399868473434333
2010-09-14,0.019608767542241612
2010-09-15,0.015707378030384245
2010-09-16,0.013612844810457547
2010-09-17,0.014911961085011693
2010-09-18,0.014911961085011693
2010-09-19,0.014911961085011693
2010-09-20,0.02002936222957108
2010-09-21,0.017546203983131337
2010-09-22,0.015391964622954342
2010-09-23,0.016960597841372712
2010-09-24,0.021762728696466116
2010-09-25,0.021762728696466116
2010-09-26,0.021762728696466116
2010-09-27,0.029442734559472765
2010-09-28,0.03575542245754071
2010-09-29,0.04706004143878961
2010-09-30,0.04648783355841603
2010-10-01,0.04785676023910823
2010-10-02,0.04785676023910823
2010-10-03,0.04785676023910823
2010-10-04,0.04171390823870214
2010-10-05,0.051931886033299346
2010-10-06,0.04142573298870621
2010-10-07,0.04795630651580263
2010-10-08,0.053628317461841046
2010-10-09,0.053628317461841046
2010-10-10,0.053628317461841046
2010-10-11,0.059007511497827916
2010-10-12,0.059734594833384724
2010-10-13,0.06574515562142769
2010-10-14,0.06626952901907758
2010-10-15,0.06341334043140635
2010-10-16,0.06341334043140635
2010-10-17,0.06341334043140635
2010-10-18,0.06022170477298537
2010-10-19,0.04419497971919206
2010-10-20,0.047518064732975374
2010-10-21,0.04008107371406222
2010-10-22,0.04892808153382999
2010-10-23,0.04892808153382999
2010-10-24,0.04892808153382999
2010-10-25,0.05361830990796658
2010-10-26,0.05264926400373193
2010-10-27,0.05349314149770845
2010-10-28,0.043161325253706875
2010-10-29,0.05300805896341455
2010-10-30,0.05300805896341455
2010-10-31,0.05300805896341455
2010-11-01,0.045619261404485925
2010-11-02,0.054517561501877365
2010-11-03,0.05790354319646718
2010-11-04,0.07123734779291291
2010-11-05,0.07198268049925405
2010-11-06,0.07198268049925405
2010-11-07,0.07198268049925405
2010-11-08,0.08223655220843959
2010-11-09,0.07392613146516583
2010-11-10,0.08189058810650418
2010-11-11,0.0860794305719581
2010-11-12,0.07714268772777211
2010-11-13,0.07714268772777211
2010-11-14,0.07714268772777211
2010-11-15,0.07855542152449835
2010-11-16,0.07557758454199082
2010-11-17,0.08015113017561704
2010-11-18,0.08749744643736412
2010-11-19,0.09524106744390104
2010-11-20,0.09524106744390104
2010-11-21,0.09524106744390104
2010-11-22,0.10620779230250796
2010-11-23,0.10195437222134007
2010-11-24,0.11461864518032328
2010-11-25,0.11461864518032328
2010-11-26,0.11272106369129165
2010-11-27,0.11272106369129165
2010-11-28,0.11272106369129165
