,Australia,Austria,Belgium,Brazil,Canada,China_A,Denmark,EAFE,EASEA,Emerging_Markets_Argentina,Emerging_Markets_Chile,Emerging_Markets_China,Emerging_Markets_Colombia,Emerging_Markets_Czech_Republic,Emerging_Markets_Egypt,Emerging_Markets_EM_Asia,Emerging_Markets_Hungary,Emerging_Markets_India,Emerging_Markets_Indonesia,Emerging_Markets_Israel_Domestic,Emerging_Markets_Israel_Foreign,Emerging_Markets_Israel,Emerging_Markets_Jordan,Emerging_Markets_Korea,Emerging_Markets_Mexico,Emerging_Markets_Morocco,Emerging_Markets_Pakistan,Emerging_Markets_Peru,Emerging_Markets_Poland,Emerging_Markets_Russia,Emerging_Markets_South_Africa,Emerging_Markets_Sri_Lanka,Emerging_Markets_Taiwan,Emerging_Markets_Thailand,Emerging_Markets_Turkey,Emerging_Markets_Venezuela,EU,Europe,Finland,France,Germany,Greece,Hong_Kong,Ireland,Italy,Japan,Kokusai,Malaysia,Netherlands,New_Zealand,Norway,Pacific,Portugal,Singapore,Spain,Sweden,Switzerland,UK,USA,World
2000-12-31,-0.09085566338929751,-0.11462746669442747,-0.16254723486315115,-0.11710799548805229,0.05646190981381616,,0.03706936950795958,-0.13958013578243222,-0.08677577361514555,-0.25087789570868413,-0.1515840891216983,-0.3053658536585365,-0.3877412909670973,0.014346148915589607,-0.43706687717691295,-0.4182265740737766,-0.2680819622536129,-0.21881726314253402,-0.6200335319088217,0.18025165701284984,0.4658704539329963,0.2750464313401786,-0.23276636327441402,-0.49687046831015946,-0.20489124134195946,-0.21649800547613818,-0.11328189875137784,-0.23876571404950997,-0.04082192166015253,-0.3007569560757736,-0.17545429368782095,-0.4124381436404976,-0.4493185787390467,-0.5632321859101674,-0.4570149614872766,0.04009941249344484,,-0.08142798512184235,-0.14007006634568275,-0.04060517147905707,-0.15265014914634045,-0.41629875646619896,-0.1474174614618612,-0.1273288414820123,-0.008177182222133927,-0.2806554100440589,-0.10620932102709613,-0.16095053855107633,-0.03642027806180148,-0.3304878724281609,-0.0037791079275332207,-0.256441326238831,-0.09895216085960346,-0.2746174959121701,-0.15536733000809133,-0.21158766939752682,0.06376922746719704,-0.11532347774130947,-0.12559586922271937,-0.12918085979613358
2001-12-31,0.026601673742509213,-0.05046112614624654,-0.10170914893444105,-0.1699107239814538,-0.2010258471042844,-0.2591535267787345,-0.14387101300732674,-0.21205395282379147,-0.18860951038068596,-0.1827125963295274,-0.028331996744563104,-0.24703917400546627,0.4576732108707475,-0.020140628231347213,-0.412962378166598,0.06185994100686054,-0.09158221056396809,-0.19451579258705753,-0.08483232565999477,-0.15543753534459448,-0.538052342750752,-0.3114315958917292,0.34594868576669624,0.4870987909421325,0.18546117888744273,-0.136973554820086,-0.23316873829388718,0.19921670841054273,-0.27440177360841367,0.5585491907281901,-0.17206045730525776,0.44268414822908153,0.10471745583299885,0.05251319213092409,-0.3265839653350422,-0.06621897127490872,-0.19615173962189403,-0.19635956057161852,-0.3781282932220671,-0.22090127470672205,-0.2199331244916366,-0.296057482776078,-0.18613828917000996,-0.027012032232598737,-0.2610068314116646,-0.2928289138764639,-0.150613565721322,0.045579773151359415,-0.21619325114209553,0.09503323129533126,-0.11694436576812661,-0.2521947048966031,-0.21597715826451036,-0.2341821003184008,-0.11007792169996866,-0.26760834363519226,-0.2107817158266665,-0.1404806963112194,-0.12031423191990698,-0.16521091006560062
2002-12-31,-0.0027833749719194945,0.17281500338973688,-0.14227100437452977,-0.3065231610869953,-0.1278164772825391,-0.16482073488146698,-0.15632401813944086,-0.15657189033815888,-0.17076356888451505,-0.5054652804518033,-0.1981210680539558,-0.140451703972575,0.25358978371026564,0.4416016884563523,0.015946680282280967,-0.04748305477093373,0.3068771957456675,0.08374964971445675,0.4282416906032005,-0.11815704587006381,-0.6662715280012192,-0.31185084013594633,0.045154580015780876,0.0862340475562744,-0.13313167777516177,-0.08418995577010246,1.5395017319477748,0.29109052112046263,0.01258279316291988,0.15708459256494067,0.27994033465021495,0.3464026506784472,-0.24452894841311312,0.2758851729913938,-0.35695289112966766,-0.15815380281249258,-0.191013489189078,-0.18094114940532546,-0.299374509182591,-0.2083489104593218,-0.3289527012523402,-0.25260458907978045,-0.17786203335512196,-0.2624045777557844,-0.06324339572997562,-0.10111278904498999,-0.2043441333430619,-0.006577933090086918,-0.20261780808157726,0.26092796400298846,-0.0666732046127132,-0.090070161032199,-0.1319418717627897,-0.1104666786245303,-0.1493160607585058,-0.3006517534819423,-0.09957386679974245,-0.15234748356327055,-0.22708043667417177,-0.19541276489701231
2003-12-31,0.5135636275824054,0.5778449418439011,0.3690129640009403,1.1500760291082872,0.5535581808180661,0.05064013776064091,0.5024672480826835,0.3916544150504486,0.3988705514786772,1.0133642610205835,0.8441188476726647,0.8756598240469207,0.6693102388816345,0.6620332338324644,0.9184309009486029,0.5097073327908512,0.32306023588174426,0.7836367851347255,0.7819859938947749,0.5876872693178743,0.5204495864413659,0.5754165705054235,0.5771764867369,0.35941774194606424,0.3281457630313085,0.4902571992374325,0.4341298778515159,0.9641570147212262,0.3548104738154614,0.7593612070208193,0.45863341801532065,0.4640182808929514,0.4254873111047195,1.4455440165871414,1.258802083588555,0.42422636808983305,0.3958498218493618,0.3914164561523923,0.20490035100828852,0.41033673057842224,0.6479232291469001,0.6951680930453905,0.3810160769163695,0.43833521775259165,0.38951635671316565,0.3615250851883458,0.33526500487677335,0.2661245949746287,0.29285066653400715,0.5776382628842298,0.49554750393618696,0.3898242169927042,0.4431623277798802,0.37598619374914843,0.5920771817735075,0.660815174898868,0.3500165433090199,0.3205797712198697,0.29110315989336644,0.33761666292490045
2004-12-31,0.3195373488324631,0.7229649633775839,0.4486287574620953,0.3647187693796581,0.22777453625800304,-0.15966970417679915,0.3162742998544965,0.2069768609756284,0.22198941221976565,0.26384772966845005,0.2900996580211155,0.018886804252657985,1.3295257157975864,0.872507854479255,1.262316094776975,0.15327682941387133,0.9248905645100076,0.1910598774257406,0.5220579047711178,0.16249272228229228,0.3740717873412651,0.20303298429012573,0.6134996355566193,0.22858549155290486,0.48319886793957023,0.2255527726158737,0.17991708328252654,0.031555500004464054,0.6151977160906275,0.05689109285598626,0.44910041519298805,0.11321358819197647,0.09825735028772531,-0.00921500316545898,0.4203177743645816,0.5642695837195035,0.22028966281604978,0.2138845837482144,0.07069136036191881,0.1922107268736768,0.16658200395326617,0.4605773606151522,0.24976230448224568,0.4307263932264229,0.339496859539955,0.15950323889668683,0.1519553977967587,0.1516770047914422,0.13292386933793887,0.37532388612712375,0.5449692736321918,0.19302892458877952,0.2565254265659349,0.22267709366937205,0.2955921134441928,0.3726671333423395,0.15604855074780266,0.19570770866888942,0.10713697148387524,0.15246612195070153
2005-12-31,0.17539611162262103,0.2519108001786967,0.10207128408216737,0.57045044097277,0.2886126471789423,-0.043174542602132826,0.25299710908206197,0.14015336342704154,0.104325999329556,0.6310010695249504,0.21617599292387468,0.19767370488583347,1.0752069054062061,0.4620261765874263,1.6158592567472558,0.2749574201804821,0.18501162032557938,0.37570405687856234,0.15760106774571114,0.38927783123996074,-0.1328087049451082,0.2744050344364022,0.7385083724113286,0.5800369990691316,0.4911364209905076,0.13973248948856565,0.6490569937477393,0.3500283443032277,0.24958889029439213,0.7376895162927715,0.2833803557710719,0.3376211567775891,0.07254631085421126,0.09161329377386807,0.5694451232923579,-0.2406745998631441,0.0914368573873281,0.0993238930521736,0.1778540932155983,0.10592434581945231,0.1051922816596349,0.1609994877941885,0.08400615427043245,-0.02089983997034406,0.030864418408193206,0.2562667361352209,0.08242809212554536,0.02294350235111242,0.1494814660941408,0.032236387904450714,0.25706789494878013,0.2300719707732235,-0.009840273183035375,0.14382664639519116,0.04918556252717887,0.11264208590987912,0.1713390631187901,0.07378720571885045,0.05720777164631907,0.10023218502995057
2006-12-31,0.3250717624389743,0.3713958453531756,0.3780669189830135,0.4579702459039272,0.1835045504766466,1.357602614523902,0.39524524419338825,0.26857480425893976,0.3423840224667669,0.67310037797503,0.2932546640270879,0.8287251761691223,0.13758370097514327,0.34685154928872497,0.1708404477328782,0.33222870891793543,0.3370387173994791,0.510040332176046,0.7483134346454496,-0.06415878501038996,0.03747479274030918,-0.04854324403863264,-0.3088238716132885,0.13191839494480195,0.41442416161428275,0.6858105068318832,0.035761510550162745,0.6255248834838802,0.40145259813336387,0.5593259226606191,0.20531132206046498,0.4570797340228243,0.20902209074797584,0.11607463774813365,-0.06973865279770164,0.7952699658215467,0.34968199628259367,0.3435645840323749,0.3104201985169466,0.35423336811328854,0.3679062782689244,0.35048433914018773,0.30350777649271454,0.47562513310594046,0.3407211998466688,0.063319474432455,0.22606583882771347,0.3713947916009839,0.32449104667244266,0.1774555528802566,0.4632735980751552,0.12506966196489966,0.4836690121579865,0.4673093826165391,0.5016644225679359,0.44641903468960664,0.28234606116882244,0.3066489401403196,0.15319232705919172,0.20652224123702134
2007-12-31,0.2978869493632099,0.026511967710517004,-0.018672127815905104,0.7998795181491742,0.30238277858392015,1.7572048174654267,0.26128929798193146,0.11631745006706184,0.16305906346189025,-0.040224550245926305,0.23679639474087222,0.6623462152845894,0.14995136644598528,0.5593461038711107,0.5842589591941452,0.41575210289650344,0.16799757739678012,0.7311084980947877,0.5502681087927646,0.46800923416420614,-0.06453485232978784,0.4002378063966707,0.2427967028959077,0.325828434139239,0.12154044152782628,0.4814869882806838,0.3839149309494636,0.947350881396273,0.2738843431260649,0.24791894300015538,0.18141945297819673,-0.13437885059506682,0.09126255388019122,0.46627407680039257,0.7481461797912676,0.03071187644239326,0.15228781664139324,0.14394286531898892,0.5008744806690886,0.14028243989575828,0.35931768072933634,0.3290748144994855,0.41203440846309136,-0.1963872948237747,0.07262777666464793,-0.0414410686245813,0.11250261066253708,0.4607463808597656,0.2113871044115352,0.09783418200545801,0.3244218784538957,0.05609812132088399,0.2474594202460476,0.28375942636582163,0.2468794876587166,0.014772334544942645,0.060604612115453316,0.08388335577978046,0.06027849565816168,0.09565953727225551
2008-12-31,-0.49959398119927945,-0.6822399289694663,-0.6614713425921501,-0.5605571382226816,-0.45151881627136914,-0.6176294145116044,-0.47328669963425507,-0.43058140751626994,-0.4658705319036509,-0.5444741535951967,-0.3537383199611335,-0.5082648459560839,-0.25100977441625894,-0.4274777128830345,-0.523538689500844,-0.5276912180379338,-0.6152862079620403,-0.6463342615653587,-0.562020797110012,-0.29498072248056784,-0.19706217624056677,-0.2883601374728182,-0.34656583328630286,-0.5506930456906605,-0.4293903734663671,-0.10867299541684583,-0.7404756700039348,-0.4010911924386117,-0.5449440412014501,-0.7382537733016731,-0.37894871047186973,-0.5936062939775056,-0.4587666317947233,-0.4826968774055357,-0.6209911489595987,0.0,-0.4767893480978008,-0.46079468192146156,-0.5466746326952394,-0.42714252425061927,-0.4549730421914714,-0.6600702315594011,-0.5120990956068585,-0.7171690104307717,-0.4920472343852893,-0.291114327682647,-0.41550820010665346,-0.41211122547584644,-0.4788172051953483,-0.5335209790692219,-0.6390796351862682,-0.36171247621959846,-0.5177575800163314,-0.4733834111832699,-0.40063802904176904,-0.4916804728163039,-0.2990048725070297,-0.4832342423459096,-0.3713555324554598,-0.4033395442401435
2009-12-31,0.7677176013431468,0.44827941579290154,0.5858557262468089,1.286180125142336,0.5736197743901497,0.9690005749713628,0.3709215369661696,0.3246044362819316,0.4133375847363472,0.6400359561979252,0.8672696552126822,0.6263092034214992,0.8434604264392844,0.2777271490649711,0.3973566146349492,0.7420518315584816,0.7760975771876766,1.0280929280929283,1.2763162712537266,0.03453464630567016,0.08457031951982175,0.5458111278631954,-0.05050525988495613,0.7206435344255526,0.5663462265991805,-0.049773794847661645,0.9012567173733592,0.7205589328572142,0.4250610113401392,1.0491380712650105,0.5781682554523466,1.9148340412144096,0.8024505122917733,0.7730687736550965,0.9849349459988628,0.0,0.3784764518326209,0.36811386591643647,0.12687856153785848,0.33260852888333914,0.26557385800101163,0.25323930853006726,0.6015213452709969,0.1287419114237911,0.28000318160782767,0.06392336887917716,0.3403992990797924,0.5206309347568274,0.4303992059581405,0.5174213966695258,0.8860783293248797,0.24344084211166273,0.41688272535423576,0.7400261643058046,0.4506988377458123,0.6589144710844155,0.26609932775117007,0.4337419679372727,0.2714353940779404,0.30792562323980954
2010-12-31,0.14731683330131573,0.10732155697849621,0.0019181038498932157,0.06813306052644919,0.21212657915511435,-0.04258165577470263,0.31091939062992124,0.08209345091535769,0.06279125990115397,0.7736966446999403,0.44812104987387547,0.048337795391782734,0.43408924585062714,-0.016596332378090106,0.1242102163803891,0.19353984685870107,-0.09575253290752617,0.20949667492714452,0.34622049930536813,0.0,0.0,0.04996127336311518,-0.09486384607547771,0.2715114584940266,0.2761367747532031,0.15329948621656708,0.2705773942167544,0.5334706796826327,0.1586315549008641,0.19399658448116885,0.3420830634058136,0.7409873931439426,0.22728866525559277,0.5626711852346822,0.21243593384451032,0.0,0.033329084427665245,0.04488589597987991,0.11559407088354567,-0.032328531122778115,0.09316780072420516,-0.4472545931258951,0.23233925920077225,-0.17716342075419467,-0.1407251084434581,0.15593798740281883,0.11991170147593722,0.3700551743078564,0.02165126882762336,0.09244838620600038,0.11824450135050024,0.16077211687346082,-0.1046888520078868,0.2216346808130243,-0.21126302101091954,0.34814724584013446,0.12856176761322335,0.08801504687566952,0.15447908996633242,0.12338397411373392
2011-12-31,-0.1079288718395669,-0.35971876349868537,-0.09964487053714377,-0.21588487420519886,-0.12157874262078672,-0.22816773534585488,-0.15704755489635092,-0.11733453096096413,-0.1103973906845046,-0.38942086862736247,-0.19996348029298894,-0.18242509551578512,-0.05023928389832255,-0.050184393571721886,-0.46858424412474053,-0.17155881536461004,-0.33646229723049337,-0.371654890734054,0.06498477823258941,0.0,0.0,-0.27596090557977226,-0.14699474200447016,-0.11763585811778587,-0.12114289926490607,-0.14755178064291774,-0.10498751725965505,-0.2137346294617697,-0.29516646179618833,-0.1930463096344156,-0.14363500442876598,-0.2753065218424583,-0.20150357124237528,-0.024037851114474207,-0.3516027272870422,0.0,-0.11402514241361628,-0.10503078578389669,-0.30998388206660543,-0.15997029178143174,-0.17452697980518617,-0.6266937844352617,-0.16022356426146778,0.14297264154014777,-0.2224824817867872,-0.14188061249226802,-0.039851839142524104,0.001179621082064486,-0.11716164538272478,0.06347540086596548,-0.0913772079640569,-0.13605590271540724,-0.2194425410053592,-0.17908089418807238,-0.11160831828185847,-0.15107202964601396,-0.06047603093655873,-0.025193492791060423,0.019901033702949933,-0.050165208057258104
2012-12-31,0.22303943941261206,0.27017546242686263,0.40724444508771684,0.00337555267248435,0.09897300862143865,0.09682705974611583,0.3189366219774943,0.17898068597418848,0.20541023636112699,-0.37052201796556417,0.0833560362137229,0.2310246445963895,0.35893127969419814,0.03477883921887126,0.4709932276281912,0.21242049603101432,0.22791576065769759,0.25967747460733426,0.052156105753020654,0.0,0.0,-0.03906568922400344,-0.006423276483644935,0.2147662798225496,0.29055748006935267,-0.11476972809929109,0.33503190668754845,0.2023954287092835,0.409663133993053,0.14387087914989793,0.1900757079975255,0.05425505522175689,0.1765844256579412,0.34941083231151104,0.6486821228507591,0.0,0.19837708964960532,0.19929429672792653,0.16495714768570746,0.22816951085151782,0.320985019440883,0.05733541651052443,0.28274380808981836,0.06294536253281624,0.13461438574833196,0.08363891906347254,0.17356494471104233,0.14265838738907566,0.21210006228492917,0.3038026715732194,0.1969659990978474,0.14598437658954344,0.04976023139573238,0.3098720937039343,0.04731687884658564,0.23407865520396065,0.21472734097586854,0.15301208859379978,0.1613345287170167,0.16537238081354966
2013-12-31,0.043399012540423554,0.14262318943903796,0.2880206823685614,-0.15794492421073725,0.06436476926853474,0.009811287029718674,0.2592238465474004,0.23294373825919013,0.2229428990558111,0.6618164212704671,-0.2140533271796463,0.0395896185890392,-0.21138878588088916,-0.08100208617478843,0.08182945810963682,0.023062681830203546,-0.05817612281469153,-0.038319027789581184,-0.23098698577128196,0.0,0.0,0.11906640344708186,-0.055138165571017916,0.041839399213015716,0.002131083644396403,-0.026611389919266815,0.35571546964550427,-0.2983999455023695,0.03623780451922176,0.013507074430656685,-0.05784208023578252,0.10647465668387834,0.09773968786694276,-0.14343227264919856,-0.2651787248668156,0.0,0.2561352115912061,0.2595706961917821,0.479888483204973,0.27656765772518965,0.3240429970556067,0.5265106489710902,0.11094063171088431,0.41709319255745814,0.21326664558720676,0.27346924669811123,0.2737189579868844,0.07676314524354022,0.3180098690204596,0.12189284136386846,0.1039086435799832,0.18428007621260578,0.1227721623620519,0.017231006484300204,0.32296976468556315,0.26026812837196833,0.2755779797613849,0.20712732898932806,0.32607771996904367,0.27365010921938815
2014-12-31,-0.03238648868028793,-0.29388186240878345,0.04870817849938036,-0.13738921002567395,0.02219259583377009,0.46891058439582944,0.06756070574443873,-0.04483205577594296,-0.04706744227942894,0.19197978512492297,-0.1219670013551315,0.08263104790275322,-0.1980138415549908,-0.024229190299416503,0.2934785609112225,0.052724781552142996,-0.2744351890693354,0.23869177543499998,0.2721030299757268,0.0,0.0,0.23675966746843424,-0.02128919878117963,-0.10699050720296732,-0.09233599150115468,-0.0006168965084375477,0.13662604233483022,0.10511213777672146,-0.13596106606091007,-0.45859881316506634,0.05689074294874796,0.19146985701608799,0.10053058765008727,0.16835172341523807,0.1906905690414522,0.0,-0.06683287675788485,-0.05682625238086869,0.00791691941862993,-0.08991238253237988,-0.0975865684657754,-0.399233459185095,0.05074021429604669,0.026225219830438906,-0.09010595590654813,-0.03721282128291137,0.06383705878150203,-0.10662876515843,-0.03191558782703907,0.08203847859666302,-0.21218930996394791,-0.02466349976821658,-0.37723932164860574,0.030560640638015446,-0.04347578521540485,-0.06556656555607232,0.006618819221585692,-0.053503629428911625,0.13363747214336108,0.05503687802993995
2015-12-31,-0.0977437539088879,0.038709974337922004,0.12983292135321456,-0.411831997810745,-0.23591146367865468,0.07216529784566017,0.2441275303257402,-0.003930668221404643,-0.03175476827601542,-0.004169179571637649,-0.1684651615328484,-0.07623553220194557,-0.4179635933939173,-0.1654725803138858,-0.2352122756290974,-0.09468708176270524,0.3630600867231055,-0.06123922392267778,-0.19082846601636527,0.0,0.0,0.11077607998101602,-0.022896064995281074,-0.06295781240231224,-0.14238122788187813,-0.13181920952616788,-0.13079483994121832,-0.31660144912332233,-0.24911766908731303,0.05004459702798658,-0.2513309818532563,-0.22083091398897392,-0.10968043023317764,-0.23321396697161545,-0.3155331394920611,0.0,-0.031002520249419074,-0.023424842754869224,0.031266791335815114,0.007831992874116844,-0.012739438955097326,-0.6125156073488316,-0.005417765684508247,0.16850782068173387,0.02986003020431305,0.09898946485089799,-0.0121419761002316,-0.20058079793743178,0.017136821516339218,-0.05352202257910632,-0.14224141962839443,0.0321306909590473,0.018755876334273447,-0.17676527212547188,-0.15393333717132773,-0.039924836797029406,0.01196665601672997,-0.07513087432653753,0.013172431527490813,-0.0032093444123808545
