,Australia,Austria,Belgium,Brazil,Canada,China_A,Denmark,EAFE,EASEA,Emerging_Markets_Argentina,Emerging_Markets_Chile,Emerging_Markets_China,Emerging_Markets_Colombia,Emerging_Markets_Czech_Republic,Emerging_Markets_Egypt,Emerging_Markets_EM_Asia,Emerging_Markets_EM,Emerging_Markets_Hungary,Emerging_Markets_India,Emerging_Markets_Indonesia,Emerging_Markets_Israel_Domestic,Emerging_Markets_Israel_Foreign,Emerging_Markets_Israel,Emerging_Markets_Jordan,Emerging_Markets_Korea,Emerging_Markets_Mexico,Emerging_Markets_Morocco,Emerging_Markets_Pakistan,Emerging_Markets_Peru,Emerging_Markets_Phil,Emerging_Markets_Poland,Emerging_Markets_Russia,Emerging_Markets_South_Africa,Emerging_Markets_Sri_Lanka,Emerging_Markets_Taiwan,Emerging_Markets_Thailand,Emerging_Markets_Turkey,Emerging_Markets_Venezuela,EU,Europe,Finland,France,Germany,Greece,Hong_Kong,Ireland,Italy,Japan,Kokusai,Malaysia,Netherlands,New_Zealand,Norway,Pacific,Portugal,Singapore,Spain,Sweden,Switzerland,UK,USA,World
2000-12-31,0.07063529563519033,-0.05474433124925471,-0.10590542335352437,-0.04618370435041752,0.0933507490240153,,0.1118667010884753,-0.07111417823477395,-0.023629060803849633,-0.25197194177795224,-0.08120252914131054,-0.29571850001328825,-0.26986918764427836,0.06277087677939974,-0.3594612782474419,-0.37810247819936993,-0.2540196251158586,-0.18648405258145395,-0.1620444559317653,-0.47855583431083215,0.14725573072532616,,0.25630656119788076,-0.2327689729344542,-0.4381516340259237,-0.19546717407367076,-0.1785874036649483,-0.015416569813216485,-0.23639884279213486,-0.3184943539940017,-0.042558916068822006,-0.30076073449630014,0.013690456123790495,-0.31753982106869705,-0.4188966753019454,-0.49575799035233714,-0.32897719049771,0.12186726088165512,-0.03381764788141528,-0.018943791102993157,-0.08191104712367603,0.0241615114277538,-0.09585448329192292,-0.3575780979299017,-0.14452187754022805,-0.06830442955733773,0.06074828224829365,-0.19740971125603657,-0.08106257651546023,-0.1609489394285406,0.02905092700775369,-0.21095882398814636,0.09600986608334927,-0.17555857761532445,-0.03800468897442455,-0.24772417848885464,-0.09823968359373703,-0.1292211623991194,0.076927486591164,-0.045499430015414455,-0.12559888588997126,-0.09599776212532918
2001-12-31,0.11435478505931096,0.001207521325930605,-0.05282966801450972,-0.016450548404788212,-0.15089524624198924,-0.2592867915461726,-0.10074098340510274,-0.160400201648082,-0.1523213121680429,-0.18140310003454285,0.11968303359491106,-0.24724528301886795,0.48473583026428546,-0.07395937310707856,-0.30959003053313383,0.09513268354669946,0.07905087606377825,-0.11585846599823202,-0.16794415056317258,-0.016255775899887692,-0.07847039208304196,-0.45392166382303845,-0.2711655668771753,0.343676183923862,0.5441090580864396,0.13117518867161126,-0.05884295897552638,-0.2025482266748918,0.17819732482924278,-0.16709223878627655,-0.30606859420536037,0.5585552672805065,0.31189160965908536,0.6251559893741891,0.16843753361460045,0.0731403716109904,0.4617668601847147,0.010844512907698611,-0.15904225833204277,-0.1612203616798582,-0.34428934104949305,-0.1785078320315845,-0.17748705058877434,-0.2577537317361487,-0.1863522753093304,0.02592998309598893,-0.22079532844303495,-0.1884248366611433,-0.1333334409240754,0.045574913784546034,-0.17354330631079717,0.16367690844174287,-0.10186498480172956,-0.15984826939484542,-0.17332124329626553,-0.18452723571685448,-0.061653821550643695,-0.18578091951091735,-0.19142262098832452,-0.11780063940257168,-0.12031423191990698,-0.13898056086727273
2002-12-31,-0.09345522378704985,-0.00488388811947249,-0.2722298614315577,0.06250144714489902,-0.1368061208711957,-0.16475119742881084,-0.2848444769942141,-0.2581780305022021,-0.2765780609139321,0.6641097466722632,-0.12644155962436143,-0.14041507920593532,0.5780376128111324,0.21941332547169834,0.02815839351100169,-0.08904737363481785,-0.07120197452598476,0.0691575315936912,0.07768729842944877,0.22911014363022342,-0.05059749620637344,-0.6662715280012192,-0.27788966006033,0.04633390793807912,-0.019161501629028632,-0.010647006698276451,-0.19322848985553998,1.474009416393693,0.3117659267767736,-0.26519200868366233,-0.017546280859362717,0.1570865547353617,-0.08446691036671616,0.3977739257367028,-0.24927886090710094,0.24328480756949777,-0.2663511682981923,0.5411703234990395,-0.29592690247697195,-0.29119786684772564,-0.40552995016714033,-0.32829613399847357,-0.4306259909651048,-0.3658460627842245,-0.17780918302630944,-0.3741608105342158,-0.2051760344351823,-0.18609123981236897,-0.2425298393649331,-0.0065720970685875235,-0.3234332481916077,0.0038273092582665758,-0.2791134287523316,-0.16971004428976721,-0.2634671450997983,-0.16418917403111322,-0.2782076140360522,-0.4190946559503749,-0.2500993367362534,-0.2336910906261911,-0.22708043667417177,-0.23762772659312603
2003-12-31,0.13117936853694978,0.31271226681741093,0.1389717453027457,0.7522501045134111,0.27078549861736323,0.05056315411220402,0.2530165195615268,0.2078080235029176,0.2034895092695872,0.7547450260150008,0.5171577320833123,0.8674403685775935,0.6185110673929595,0.4187896645512237,1.5544572772682823,0.48798045977790294,0.46744748369766187,0.2206967668884079,0.697147247001628,0.6769620072140212,0.4690305947985387,0.5204495864413659,0.477784693462284,0.5758472900176577,0.3656637276727024,0.4262953914425245,0.28972259289522717,0.4104170526835895,0.9436854779104971,0.48474093119445527,0.3224283301769457,0.7593505035348731,0.13475414919951034,0.4675880599612732,0.3918683235229996,1.248233678560946,0.9118118317324573,1.9287957449898343,0.20095382667341322,0.20299355206174363,0.0024351549314283183,0.17335299744448074,0.37101486765695935,0.41032242058952995,0.37486212186797196,0.19664665305777618,0.15602961382187575,0.22958370484669,0.25867295137247126,0.26612122594686594,0.07560732111312296,0.2568427954987731,0.4362033494611235,0.22053902290940997,0.20066323056396773,0.34741544611287445,0.32455344509117756,0.37146567004287623,0.20751704428771411,0.18762973743240985,0.29110315989336644,0.25520006773618165
2004-12-31,0.2682812601469178,0.598867964178611,0.34429125995147714,0.25638539218372247,0.1383641616050808,-0.15968902345061742,0.22025983739376365,0.13089710169552138,0.13920655244688196,0.2811731380733733,0.20994757578944512,0.020080572124543394,0.9715149136697565,0.6284539727675982,1.2274528467817865,0.07958910004075315,0.1644658023160568,0.6771806466573911,0.13479714893760786,0.6774710111454596,0.14265500890547655,0.3740717873412651,0.18831147793266,0.6134993297691196,0.06742095822409899,0.4712846253536931,0.14981130011486088,0.2217545165678192,-0.008015486794741844,0.2795565343422366,0.29262339442641294,0.05688775261273049,0.22299979747255527,0.1996190038507295,0.025145534758660437,-0.028530464278637147,0.36320293600370457,0.41427144578789865,0.13386200200693277,0.12712541749138717,-0.0064247167935678196,0.10634128953786903,0.08255885772709748,0.3553777576557595,0.25122691935937347,0.3276766802559956,0.2430201839905799,0.10865313805644905,0.11977239286969876,0.15167806151269025,0.05132463511324237,0.25012832703619226,0.40631645375343695,0.14351476107204553,0.16602959281067142,0.17536439607423993,0.2022769257038266,0.2677812346776962,0.0629011978244034,0.11489914586795424,0.10713697148387524,0.11826099559852432
2005-12-31,0.25607407501112944,0.4426347043474701,0.26996793353729553,0.38094108623069123,0.25634996094943796,-0.06702912185002685,0.4478194410733034,0.2954383821550344,0.2496751523345977,0.6605496881180892,0.12054210532072096,0.19470977222630426,1.0170074139250431,0.612186037690192,1.4731060430117515,0.28534824721788143,0.3581109587308786,0.40334486365660216,0.4244464686515803,0.2271272749867257,0.48052955758046023,-0.1328087049451082,0.34132061003663616,0.7371594085749891,0.5428708853148956,0.4229896814792651,0.28226381885643614,0.6591853512872954,0.38087133645691895,0.17095405513887685,0.3588868294614098,0.7415371604154049,0.44484259124400705,0.30727570439940677,0.11156982703191343,0.1520228841848108,0.5729359223596617,-0.2383792100764318,0.2442811674801595,0.25518273424335813,0.3572949178351974,0.2744078025943437,0.27356446491576314,0.33787349703595937,0.08133537425480597,0.12826296910675672,0.1879123747839484,0.4470291396709767,0.13370840281217822,0.017424652437167953,0.3245999821286356,0.09475537067140549,0.4053925783496539,0.38113046670535167,0.1410087589220399,0.16504701060503013,0.20902522596124662,0.33251860433380065,0.35763460757460575,0.20086376590937172,0.05720777164631907,0.16339475020643923
2006-12-31,0.2331975472174077,0.2267318706618986,0.23269876989021876,0.3328050125945108,0.17899728249029478,1.2801679719410508,0.24733497560610074,0.16935389108977383,0.202735780508136,0.6952149946466617,0.3442742591150407,0.8342814678146782,0.1143120570970837,0.14172824281318652,0.16522908899677913,0.27666538692497755,0.2884381172665773,0.19100029088452364,0.4848783749895511,0.5979146264229922,-0.14297508012114424,0.03747479274030918,-0.11767455923491454,-0.3082885098667021,0.0413844703021613,0.43958549269993363,0.5366974887856333,0.05464165840828894,0.577586922719983,0.47538415152853,0.24938588115956217,0.5431308244240654,0.33990452531239157,0.5333519245448894,0.19952292726788512,-0.015948139383738624,-0.024997451708968277,1.3210694014974025,0.19562485663131546,0.19623523525871023,0.17218830719755696,0.21138029725700758,0.22360992030954474,0.20802592506745854,0.30749233509307006,0.31996630749278165,0.19929303955646227,0.07345449180016872,0.17308278623809836,0.2801350649350651,0.18477555386161382,0.13739059324821623,0.3455109317093412,0.11638548486854372,0.3271632749251412,0.3547522961560543,0.34325883538192214,0.2436804280552607,0.18772570322241666,0.1461561442650594,0.15319232705919172,0.1611738525418338
2007-12-31,0.16507634775250124,-0.0741697391141305,-0.11492190767602928,0.5005958955308225,0.10457020203687062,1.5802196739919574,0.1378961699227308,0.039730538228616386,0.0824061641350824,-0.014007769385098956,0.15710919569073734,0.6666433830206338,0.03571358418145354,0.35857423040845937,0.5317220300326195,0.391065702811245,0.33584575761483704,0.05932656991462082,0.5416089643991084,0.6190126160867708,0.34023147747279725,-0.06453485232978784,0.2911654855253798,0.24236037794022858,0.334452809854886,0.13059954506579885,0.36165842510370694,0.40085107145646126,0.9076713253370157,0.19320826141272152,0.07885041389763336,0.23069544496329408,0.14516035946904116,-0.1247092803716281,0.0862257065714307,0.3662891617273496,0.4467095025387888,-0.3380436495312421,0.0736649294892604,0.06534095424872155,0.353666732316793,0.02844122167857588,0.22599367462810838,0.19871738754103196,0.4156928500209125,-0.27520650019178516,-0.032576669056368246,-0.10129303996936767,0.07157899062567075,0.3692451283549625,0.09257070550200774,0.005892417431825114,0.15499978816035465,-0.014023503243972057,0.1251067385655904,0.20441449232395437,0.12458425179600763,-0.04152364199564096,-0.016330628668038027,0.06566927406179857,0.06027849565816168,0.05200138786223962
2008-12-31,-0.3698031755738237,-0.6657810893685684,-0.6439366713152849,-0.42428054741922705,-0.31393572969313366,-0.6428142294260997,-0.44699296574707703,-0.3993090355680373,-0.38876009579625403,-0.5006171376198879,-0.17295543479864295,-0.5112238055322715,-0.16511875287603184,-0.39202417566323555,-0.5239464113070301,-0.4707023039976054,-0.4574632668387357,-0.5744311951467688,-0.5628416048845105,-0.4917246101621331,-0.3081659847098095,-0.19709103502012904,-0.3001668250166155,-0.34656532015470565,-0.3954121584391076,-0.2759927246441022,-0.07180964622624098,-0.6667757214752374,-0.3893587018824889,-0.44557512786452735,-0.45175300277804253,-0.7221551002177433,-0.1598771387327974,-0.5773374865955165,-0.4523678704550249,-0.4658796005794541,-0.5009592394709028,-0.9999990086466937,-0.38859593521153357,-0.38516906722900834,-0.5231938484118501,-0.3974672572515653,-0.4267423251534579,-0.642463277183615,-0.5150526032772446,-0.7025186098697469,-0.46573732759969655,-0.4247818708850434,-0.3769113492942898,-0.38491175326953897,-0.4518219148942817,-0.38572929514412313,-0.5345742698943148,-0.42235146204934615,-0.4927794566140735,-0.47290826673184383,-0.36959327837112976,-0.37806705543302266,-0.34098050366213284,-0.2845776230026177,-0.3713557418218857,-0.38303020013158173
2009-12-31,0.3703816208431576,0.40315818673297943,0.536447713027755,0.7089491439176516,0.3363481454745738,0.9701494231930619,0.32780714663471766,0.2536331590670693,0.3081643810475312,0.7791892051775209,0.48634868414484833,0.6270857985628784,0.6749195357223132,0.21763191458701203,0.39186974976831435,0.6805736886567852,0.627607279429178,0.748950880910511,0.9371354585417295,0.9620163026070052,0.13422048423653465,0.08455538782258643,0.5497168461408533,-0.05184662710841692,0.5907627802565791,0.4766420096950952,-0.07272527580976085,1.0262018314405523,0.6896005946516786,0.6331284350194082,0.37633958357848685,0.8523775841558692,0.25702903309084624,1.9509525773539473,0.756699053283409,0.6996577130591171,0.9276431535408036,0.0,0.2922502849159958,0.2862694415779925,0.09177037731985527,0.29109482262178465,0.2261446682798045,0.21419526650392284,0.6023167980011994,0.09357003194683378,0.24012447805877257,0.09261973269519519,0.28854419532732156,0.5048067471774331,0.3858314058475547,0.21868862068512973,0.5560782259711068,0.19789073576120764,0.3727406675269289,0.6955800856531933,0.4055018313162553,0.4978529671963956,0.22969859953272964,0.27655205683792605,0.2714358175223299,0.26512350470934654
2010-12-31,0.006623604412695716,0.1842489545688759,0.07152326240697593,0.01715293938766793,0.14887779521775224,-0.07585950070075109,0.4040896524262614,0.0526467334348677,0.07109277492890698,0.7736962212555591,0.33592560618706613,0.050971257522897995,0.3477491072380343,-0.0006570963759015003,0.18520008131256271,0.14948989500862564,0.14404053650448168,-0.0038751774431572406,0.1621936876284893,0.29105343424282415,0.0,0.0,-0.019579214487096985,-0.09428750283951504,0.23921796733318157,0.20562360680337988,0.21936410826844654,0.2904647435897436,0.5334708545621245,0.2840046747702021,0.19618394390317673,0.2030066215969939,0.20575680698922771,0.6884090094109208,0.11875840988374087,0.41291941154384415,0.2448300517143449,0.0,0.083479609109401,0.07461753237183699,0.19309699777263178,0.034897074728688526,0.16911181920791152,-0.4088548666286783,0.23545444578304764,-0.11999941377912171,-0.0810305711647401,0.0070610639107400175,0.1186564741045475,0.2338099964778586,0.09262520000598151,0.017563381444483328,0.12514207729164162,0.022099874592011126,-0.04249056654088712,0.11469360246422133,-0.15646789738482836,0.26932980132450335,0.01758927786659581,0.12223067479153693,0.15447908996633242,0.10572192407266012
2011-12-31,-0.10805967134836092,-0.3383126162487139,-0.06954404372704281,-0.11893642045731756,-0.09982828641940755,-0.2628026746100023,-0.1311737566526513,-0.11743539378882573,-0.09581985827901784,-0.389420705124776,-0.111954035624938,-0.18317571430004098,-0.04108811018880254,-0.002290744226741137,-0.4491602557338278,-0.14209469666852204,-0.1246734097168154,-0.22456884336920369,-0.2537569836159246,0.07177868305611268,0.0,0.0,-0.21825446765668266,-0.14603041494594193,-0.10433986746646362,-0.005612463747297847,-0.12437231027827411,-0.060416439413645384,-0.2138088409860005,0.002049250405772529,-0.1807732971288709,-0.15519716493683322,0.04504735633548673,-0.2560052979069253,-0.1707632838009201,0.021451021034296858,-0.2043123583603227,0.0,-0.0945691003115412,-0.08776039416185688,-0.2869158167930774,-0.13188553807666248,-0.1469293917611071,-0.6142133771828939,-0.1609851748058193,0.1811898721528613,-0.19648947448252818,-0.18594812293234886,-0.033859213571212576,0.029265213925059763,-0.08765262079218239,0.06497368458184583,-0.06705730089729356,-0.16479427974782257,-0.19334445028529268,-0.16942982437950904,-0.08190743375233556,-0.13435243696611232,-0.05745095192095351,-0.01791654605704407,0.019901033702949933,-0.04961528045232588
2012-12-31,0.20772343662860693,0.2506660606960671,0.3856300207472878,0.10141346780718075,0.07463806936108375,0.08572719882893454,0.3036748751330549,0.1789040266424462,0.17231886401417618,-0.37052186779728535,-0.0014146011904088152,0.2285384539829094,0.2387059856513163,0.0026255228457690016,0.5466296019475398,0.18218047432936402,0.17386901081050454,0.1185966937845544,0.2996454914517699,0.11828465830125312,0.0,0.0,-0.062365677949048126,-0.005374005685639727,0.1289043875721574,0.20091254501049405,-0.1262950244053016,0.44335319608758095,0.19732937717725063,0.3816298170909924,0.27047974026008514,0.09732820557158406,0.25066056920878443,0.181987376598155,0.12840074072614804,0.30834924820698983,0.5579807842878353,0.0,0.161401784057164,0.16394701839472736,0.14706382414643704,0.2093088096826976,0.3006951589133273,0.04109551052554217,0.28014246324761194,0.0466170996728954,0.11719303537375869,0.21779078232230042,0.15985313193630502,0.10228638857511685,0.19348236492426008,0.23284299924147822,0.11628849152640908,0.2190994887754789,0.033632412790070454,0.23542744965093676,0.031230422895805576,0.17108426849913938,0.18907090778228608,0.10236174158999645,0.1613345287170167,0.164168087982417
2013-12-31,0.21081795121624358,0.09324354484274133,0.23235673788515565,-0.029734802764615154,0.13577008185825878,-0.018779407170730344,0.20470778041872673,0.2746134905090407,0.2113521089132735,0.6618159194362776,-0.1374840216164568,0.03998520917031412,-0.1377491172653329,-0.0409406634260463,0.1731118355784964,0.05567973373505897,0.03791928597254657,-0.08074564240823123,0.08568829819895019,-0.02890973766289162,0.0,0.0,0.04108326823307906,-0.057869123318734395,0.027023945400623806,0.010714895487842435,-0.060860332584402155,0.46714788209525926,-0.2984000698898963,0.059133059676488964,0.010306478831212162,0.07497636287941001,0.16306708311523144,0.1333359956793927,0.1266394605329202,-0.07986811267906047,-0.11538994936650349,0.0,0.2170274552203122,0.22255673880564664,0.41593445036358556,0.22139711936933892,0.2668227266022334,0.46053998476365,0.11135628244381768,0.35585441972204146,0.16083584410007212,0.548002367907884,0.2738662428760472,0.15334799105897057,0.2611533247204061,0.12455165113286149,0.20337644901512286,0.3822971796726433,0.07424928184915491,0.050801632833655797,0.2657958864430072,0.2442220983313772,0.23934864395249433,0.18471397997355887,0.32607771996904367,0.2957431797861032
2014-12-31,0.057831516117086146,-0.19590499783419768,0.19422167103368682,-0.028084179957637567,0.11431096761186943,0.5053289013732596,0.21340621325795528,0.06383162263382758,0.05496561977260894,0.19197954997489197,0.01403848884230241,0.0827863890143472,-0.01349930858965731,0.12506747781292682,0.3309871476531663,0.08111707177522876,0.05570151236554244,-0.1218193526776764,0.2640737030997695,0.29457519282431344,0.0,0.0,0.38656416120147963,-0.021422795155586982,-0.06992899252767548,0.021500139847813182,0.10969165326128083,0.08616822360933418,0.10511197500511926,0.2740024374695764,0.017105512401116796,-0.1209195718485635,0.16738576355536394,0.19511399121092277,0.16694301321039795,0.16977347492664774,0.29557213467488275,0.0,0.04019650988755763,0.052179681055712024,0.1477692100239174,0.036366294174007274,0.027627643438763894,-0.31587250347885243,0.05088924958696861,0.16861516450179193,0.036147770744383356,0.09826714205910902,0.10517275203111098,-0.04635239369825139,0.1024104363083187,0.1394218708562993,-0.026409967775936183,0.08154390006719514,-0.2908269753232773,0.08052855855947039,0.08924639497877207,0.13892336220430956,0.12467252298977671,0.0053577802909747785,0.13363747214336108,0.10402473852307348
2015-12-31,0.014861531054807253,0.1570388152005857,0.2585417291143659,-0.1246184253164806,-0.08362516831297173,0.12221480679003527,0.38889420985450784,0.057800466156776587,0.04554963197616124,-0.004168980014178869,-0.029067677074978593,-0.07677630060881446,-0.22252280934369684,-0.09364713896903964,-0.1624775649040684,-0.054952955006346116,-0.054042891688287464,0.5195637069508909,-0.01612224303650689,-0.0993607945317092,0.0,0.0,0.10994395954461922,-0.020896697407410958,-0.0003836803102573727,0.004906546273010015,-0.05009093316853541,-0.09439165384986858,-0.31660109559711447,-0.013842340946855658,-0.16520327034560756,0.22880991299979825,0.0027882799049092633,-0.14332989118264217,-0.07460419689067577,-0.16131258880077382,-0.1453932751133603,0.0,0.057308961089551635,0.054489428510422266,0.1487486792709496,0.12264220964083128,0.09972805738383306,-0.5683735164589088,-0.006016951887277355,0.3016233342969046,0.14717492346055816,0.10265557214991827,0.019896261644435365,-0.018359384748483865,0.1343800001514277,0.08058283166950786,0.012639865980429654,0.062123512863752506,0.13481237086281483,-0.11982803665059283,-0.05755044835527179,0.03389589753622313,0.019450250020846438,-0.021584034882216163,0.013172431527490813,0.026453743425142617
