Unnamed: 0,PRICE_BID,PRICE_ASK,PRICE_LAST
2007-08-22,91.643,91.643,91.643
2007-08-28,95.137,95.137,95.137
2007-08-29,92.284,92.284,92.284
2007-08-30,94.004,94.004,94.004
2007-08-31,95.41,95.41,95.41
2007-09-03,95.481,95.481,95.481
2007-09-04,95.798,95.798,95.798
2007-09-05,95.387,95.387,95.387
2007-09-06,94.922,94.922,94.922
2007-09-07,95.171,95.171,95.171
2007-09-10,92.827,92.827,92.827
2007-09-11,94.126,94.126,94.126
2007-09-12,95.206,95.206,95.206
2007-09-13,95.862,95.862,95.862
2007-09-14,96.585,96.585,96.585
2007-09-17,97.288,97.288,97.288
2007-09-18,95.385,95.385,95.385
2007-09-19,98.759,98.759,98.759
2007-09-20,99.534,99.534,99.534
2007-09-21,99.78,99.78,99.78
2007-09-24,99.783,99.783,99.783
2007-09-25,99.287,99.287,99.287
2007-09-26,100.197,100.197,100.197
2007-09-27,101.465,101.465,101.465
2007-09-28,101.602,101.602,101.602
2007-10-01,102.559,102.559,102.559
2007-10-02,102.26,102.26,102.26
2007-10-03,102.783,102.783,102.783
2007-10-04,102.616,102.616,102.616
2007-10-05,103.448,103.448,103.448
2007-10-08,105.712,105.712,105.712
2007-10-09,104.595,104.595,104.595
2007-10-10,105.379,105.379,105.379
2007-10-11,105.493,105.493,105.493
2007-10-12,105.293,105.293,105.293
2007-10-15,106.538,106.538,106.538
2007-10-16,105.589,105.589,105.589
2007-10-17,102.845,102.845,102.845
2007-10-18,104.132,104.132,104.132
2007-10-19,102.732,102.732,102.732
2007-10-22,101.415,101.415,101.415
2007-10-23,102.073,102.073,102.073
2007-10-24,102.573,102.573,102.573
2007-10-25,102.774,102.774,102.774
2007-10-26,104.21,104.21,104.21
2007-10-29,105.539,105.539,105.539
2007-10-30,104.958,104.958,104.958
2007-10-31,105.613,105.613,105.613
2007-11-01,107.367,107.367,107.367
2007-11-02,104.955,104.955,104.955
2007-11-05,105.611,105.611,105.611
2007-11-06,105.792,105.792,105.792
2007-11-07,106.719,106.719,106.719
2007-11-08,104.089,104.089,104.089
