,Total Return,Return p.a.,Volatility,Sharpe Ratio,Max Drawdown,Max Daily Drop,Calmar Ratio,99% VaR,Total Return_1095,Return p.a._1095,Volatility_1095,Sharpe Ratio_1095,Max Drawdown_1095,Max Daily Drop_1095,Calmar Ratio_1095,99% VaR_1095,Total Return_365,Return p.a._365,Volatility_365,Sharpe Ratio_365,Max Drawdown_365,Max Daily Drop_365,Calmar Ratio_365,99% VaR_365,Total Return_YTD,Return p.a._YTD,Volatility_YTD,Sharpe Ratio_YTD,Max Drawdown_YTD,Max Daily Drop_YTD,Calmar Ratio_YTD,99% VaR_YTD,Total Return_180,Return p.a._180,Volatility_180,Sharpe Ratio_180,Max Drawdown_180,Max Daily Drop_180,Calmar Ratio_180,99% VaR_180,Total Return_90,Return p.a._90,Volatility_90,Sharpe Ratio_90,Max Drawdown_90,Max Daily Drop_90,Calmar Ratio_90,99% VaR_90,Total Return_30,Return p.a._30,Volatility_30,Sharpe Ratio_30,Max Drawdown_30,Max Daily Drop_30,Calmar Ratio_30,99% VaR_30,Total Return2016,Return p.a.2016,Volatility2016,Sharpe Ratio2016,Max Drawdown2016,Max Daily Drop2016,Calmar Ratio2016,99% VaR2016,Total Return2017,Return p.a.2017,Volatility2017,Sharpe Ratio2017,Max Drawdown2017,Max Daily Drop2017,Calmar Ratio2017,99% VaR2017,Total Return2018,Return p.a.2018,Volatility2018,Sharpe Ratio2018,Max Drawdown2018,Max Daily Drop2018,Calmar Ratio2018,99% VaR2018,Total Return2019,Return p.a.2019,Volatility2019,Sharpe Ratio2019,Max Drawdown2019,Max Daily Drop2019,Calmar Ratio2019,99% VaR2019
CN_Quality2,1.6915686763674778,0.22722626941277024,0.24067434320909106,0.9441233593202849,-0.3315268797016173,-0.07988409259646423,0.6853932013515155,-0.03421523975932959,0.9557108679301385,0.2505514085482199,0.26168092814561866,0.9574691221241561,-0.3315268797016173,-0.07988409259646423,0.7557499071379147,-0.037187112079056756,0.5361810264666513,0.5361810264666513,0.2616876881933848,2.0489348588322525,-0.15540073204167704,-0.07988409259646423,3.4503121022805257,-0.0363325104538769,0.45127958130101464,0.5638954539707273,0.2772717017192187,2.033728831591189,-0.15540073204167704,-0.07988409259646423,3.6286537814988913,-0.038495490568954675,0.1394124526613667,0.3029759337528324,0.24369306676053837,1.243268582813427,-0.15540073204167704,-0.07988409259646423,1.9496428991825923,-0.034408427474590435,-0.09153591047826037,-0.322491381601017,0.23825702056742507,-1.35354408794747,-0.15540073204167704,-0.07988409259646423,-2.0752243400920904,-0.036334702106264036,-0.059822121929042016,-0.5278767984214088,0.2741509106282762,-1.9254971548759943,-0.10839509642889367,-0.07988409259646423,-4.869932458316431,-0.04377381707963752,0.004703011036972571,0.004703011036972571,0.2507132856586826,0.01875852340499889,-0.22451514729871835,-0.07988409259646423,0.020947410869856343,-0.036495753175347506,0.4371678657598581,0.43860051347185425,0.14941033820697247,2.9355432745509056,-0.0840760339314357,-0.07988409259646423,5.216712694006648,-0.020304157468412288,-0.21573094719997454,-0.2162543434644114,0.2806478095579131,-0.7705541825003492,-0.31014543394102156,-0.07988409259646423,-0.6972675390266593,-0.041859563213737634,0.6426647667846046,0.6449060939779636,0.2278418195924892,2.8304992258726807,-0.12701290500610973,-0.07988409259646423,5.077484795320141,-0.031159747661399083
