datetime,HK_HSTECH
2015-07-30,0.24746979920064516
2015-07-31,0.24050665588834597
2015-08-01,0.24050665588834597
2015-08-02,0.24050665588834597
2015-08-03,0.2369351881643489
2015-08-04,0.224226898274291
2015-08-05,0.21042395236448508
2015-08-06,0.22386500497712358
2015-08-07,0.21882678713443893
2015-08-08,0.21882678713443893
2015-08-09,0.21882678713443893
2015-08-10,0.24466886200516003
2015-08-11,0.2396182503934905
2015-08-12,0.20072319644192604
2015-08-13,0.2117390852365082
2015-08-14,0.2394872746923269
2015-08-15,0.2394872746923269
2015-08-16,0.2394872746923269
2015-08-17,0.22099553966447316
2015-08-18,0.2121616575424652
2015-08-19,0.18898524053132615
2015-08-20,0.13187884816114503
2015-08-21,0.09320124039190758
2015-08-22,0.09320124039190758
2015-08-23,0.09320124039190758
2015-08-24,0.03925322538524045
2015-08-25,0.06320106257321756
2015-08-26,0.07390307519746897
2015-08-27,0.1292726754234983
2015-08-28,0.12042924521030618
2015-08-29,0.12042924521030618
2015-08-30,0.12042924521030618
2015-08-31,0.13164726584976805
2015-09-01,0.08051674955037313
2015-09-02,0.0694181733756114
2015-09-03,0.0694181733756114
2015-09-04,0.07391973853155975
2015-09-05,0.07391973853155975
2015-09-06,0.07391973853155975
2015-09-07,0.07435619043862918
2015-09-08,0.10842724180949581
2015-09-09,0.1420115437347338
2015-09-10,0.11178654726323445
2015-09-11,0.11297844847283289
2015-09-12,0.11297844847283289
2015-09-13,0.11297844847283289
2015-09-14,0.10868093262156009
2015-09-15,0.12189242138000989
2015-09-16,0.16916778658911324
2015-09-17,0.17303566152295868
2015-09-18,0.18466255804206932
2015-09-19,0.18466255804206932
2015-09-20,0.18466255804206932
2015-09-21,0.18492976599587374
2015-09-22,0.187867686260331
2015-09-23,0.1599109804569947
2015-09-24,0.17407525642084876
2015-09-25,0.16464176080517112
2015-09-26,0.16464176080517112
2015-09-27,0.16464176080517112
2015-09-28,0.16464176080517112
2015-09-29,0.13991476187443097
2015-09-30,0.16417658385611245
2015-10-01,0.16417658385611245
2015-10-02,0.2185801242819292
2015-10-03,0.2185801242819292
2015-10-04,0.2185801242819292
2015-10-05,0.22838625941059298
2015-10-06,0.25676492654432104
2015-10-07,0.2800668021344377
2015-10-08,0.2655254274415104
2015-10-09,0.27321536268882984
2015-10-10,0.27321536268882984
2015-10-11,0.27321536268882984
2015-10-12,0.2838651375078467
2015-10-13,0.2655455233315762
2015-10-14,0.25977779601108764
2015-10-15,0.2760528235431652
2015-10-16,0.28441685457560206
2015-10-17,0.28441685457560206
2015-10-18,0.28441685457560206
2015-10-19,0.29467968496882757
2015-10-20,0.2907899416834614
2015-10-21,0.2907899416834614
2015-10-22,0.2880889467306549
2015-10-23,0.2986453122553301
2015-10-24,0.2986453122553301
2015-10-25,0.2986453122553301
2015-10-26,0.298430672688923
2015-10-27,0.29434116502371865
2015-10-28,0.29383478739048075
2015-10-29,0.28778111285496677
2015-10-30,0.2916935918180632
2015-10-31,0.29152136294438447
2015-11-01,0.29152136294438447
2015-11-02,0.2878419973622368
2015-11-03,0.29521232615824244
2015-11-04,0.31077659311915484
2015-11-05,0.30269122846761576
2015-11-06,0.327395329256694
2015-11-07,0.327395329256694
2015-11-08,0.327395329256694
2015-11-09,0.30830616039659464
2015-11-10,0.29508968474104114
2015-11-11,0.30240663929948597
2015-11-12,0.32095224499585195
2015-11-13,0.316300839734724
2015-11-14,0.316300839734724
2015-11-15,0.316300839734724
2015-11-16,0.28652549208066125
2015-11-17,0.30235927871920354
2015-11-18,0.3036819217729507
2015-11-19,0.32465043976277985
2015-11-20,0.32793654807001227
2015-11-21,0.32793654807001227
2015-11-22,0.32793654807001227
2015-11-23,0.3389336260223652
2015-11-24,0.344528771359905
2015-11-25,0.35879342603474296
2015-11-26,0.3479236070903029
2015-11-27,0.3119523930408643
2015-11-28,0.3119523930408643
2015-11-29,0.3119523930408643
2015-11-30,0.3276280790467214
2015-12-01,0.35433349160176797
2015-12-02,0.37135601771226723
2015-12-03,0.3853097566787531
2015-12-04,0.3747325593282551
2015-12-05,0.3747325593282551
2015-12-06,0.3747325593282551
2015-12-07,0.37588125998176336
2015-12-08,0.3571864488750134
2015-12-09,0.35858521203390814
2015-12-10,0.35364679421314693
2015-12-11,0.3240873239645299
2015-12-12,0.3240873239645299
2015-12-13,0.3240873239645299
2015-12-14,0.31493063293815293
2015-12-15,0.3280715202179558
2015-12-16,0.3293748364836504
2015-12-17,0.3311307977644895
2015-12-18,0.3248921307946224
2015-12-19,0.3248921307946224
2015-12-20,0.3248921307946224
2015-12-21,0.32520428235993304
2015-12-22,0.3434861623232681
2015-12-23,0.3635419941747997
2015-12-24,0.34951364435563503
2015-12-25,0.34951364435563503
2015-12-26,0.34951364435563503
2015-12-27,0.34951364435563503
2015-12-28,0.33412088860137446
2015-12-29,0.34235782275836635
2015-12-30,0.34226482593188146
2015-12-31,0.358238293922879
2016-01-01,0.358238293922879
2016-01-02,0.358238293922879
2016-01-03,0.358238293922879
2016-01-04,0.32085923247993775
2016-01-05,0.3290612691907444
2016-01-06,0.3284719185625866
2016-01-07,0.28454897658265255
2016-01-08,0.2400735865712198
2016-01-09,0.2400735865712198
2016-01-10,0.2400735865712198
2016-01-11,0.20979750458808955
2016-01-12,0.18808077190125583
2016-01-13,0.18296949613950964
2016-01-14,0.18087432615071108
2016-01-15,0.1910606525171099
2016-01-16,0.1910606525171099
2016-01-17,0.1910606525171099
2016-01-18,0.16183372577187227
2016-01-19,0.18836958974939777
2016-01-20,0.14499967049504403
2016-01-21,0.11818603685743834
2016-01-22,0.16433815529502738
2016-01-23,0.16433815529502738
2016-01-24,0.16433815529502738
2016-01-25,0.18932743245110228
2016-01-26,0.1658846668263645
2016-01-27,0.1681025713309221
2016-01-28,0.16867423125331338
2016-01-29,0.1895373490766865
2016-01-30,0.1895373490766865
2016-01-31,0.1892844261625426
2016-02-01,0.2099983303532782
2016-02-02,0.20333970816917346
2016-02-03,0.15368587750478135
2016-02-04,0.16911807811662394
2016-02-05,0.19687483616500678
2016-02-06,0.19687483616500678
2016-02-07,0.19687483616500678
2016-02-08,0.19687483616500678
2016-02-09,0.19687483616500678
2016-02-10,0.19687483616500678
2016-02-11,0.16081138649260218
2016-02-12,0.12935983006027674
2016-02-13,0.12935983006027674
2016-02-14,0.12935983006027674
2016-02-15,0.16025790636483261
2016-02-16,0.18365556070751587
2016-02-17,0.15918614175761725
2016-02-18,0.20052983119931733
2016-02-19,0.21357578130962018
2016-02-20,0.21357578130962018
2016-02-21,0.21357578130962018
2016-02-22,0.22206562282167308
2016-02-23,0.2046701156903905
2016-02-24,0.18241179868148683
2016-02-25,0.15902590301381125
2016-02-26,0.19300373877723076
2016-02-27,0.19300373877723076
2016-02-28,0.19300373877723076
2016-02-29,0.17390752843081314
2016-03-01,0.1906150971708409
2016-03-02,0.22603419930118118
2016-03-03,0.20388199617229552
2016-03-04,0.21400547936824665
2016-03-05,0.21400547936824665
2016-03-06,0.21400547936824665
2016-03-07,0.23619257863715037
2016-03-08,0.2085081185292199
2016-03-09,0.2052806968517591
2016-03-10,0.20131145548064056
2016-03-11,0.21873494033412544
2016-03-12,0.21873494033412544
2016-03-13,0.21873494033412544
2016-03-14,0.23770749444693617
2016-03-15,0.23550391105503543
2016-03-16,0.23364583920434412
2016-03-17,0.26819334681901985
2016-03-18,0.27860003261834
2016-03-19,0.27860003261834
2016-03-20,0.27860003261834
2016-03-21,0.29626402014226616
2016-03-22,0.32440646871329326
2016-03-23,0.31421050465599665
2016-03-24,0.32624263377804463
2016-03-25,0.32624263377804463
2016-03-26,0.32624263377804463
2016-03-27,0.32624263377804463
2016-03-28,0.32624263377804463
2016-03-29,0.3206305660116875
2016-03-30,0.33435307096127365
2016-03-31,0.3339499910881796
2016-04-01,0.31911677256860504
2016-04-02,0.31911677256860504
2016-04-03,0.31911677256860504
2016-04-04,0.31911677256860504
2016-04-05,0.3110078757540582
2016-04-06,0.35297432790149696
2016-04-07,0.36885273795919016
2016-04-08,0.3771670661194986
2016-04-09,0.3771670661194986
2016-04-10,0.3771670661194986
2016-04-11,0.3958851077570831
2016-04-12,0.38962776718312453
2016-04-13,0.3880119144506291
2016-04-14,0.3958317379567926
2016-04-15,0.40269734921311184
2016-04-16,0.40269734921311184
2016-04-17,0.40269734921311184
2016-04-18,0.3946573080463791
2016-04-19,0.4025367751070086
2016-04-20,0.37717316834812764
2016-04-21,0.40296447121572165
2016-04-22,0.3767654077693017
2016-04-23,0.3767654077693017
2016-04-24,0.3767654077693017
2016-04-25,0.364552498420218
2016-04-26,0.36366470221745995
2016-04-27,0.3637904419491258
2016-04-28,0.36225514861957486
2016-04-29,0.3617451749462326
2016-04-30,0.3615118543325786
2016-05-01,0.3615118543325786
2016-05-02,0.3615118543325786
2016-05-03,0.33605473609393677
2016-05-04,0.3293797515753476
2016-05-05,0.31245573390334913
2016-05-06,0.2961537189317678
2016-05-07,0.2961537189317678
2016-05-08,0.2961537189317678
2016-05-09,0.3056474606867805
2016-05-10,0.31377531660459
2016-05-11,0.3245831940223116
2016-05-12,0.3091973368917269
2016-05-13,0.2978448299300449
2016-05-14,0.2978448299300449
2016-05-15,0.2978448299300449
2016-05-16,0.31557205802959154
2016-05-17,0.3414376217011206
2016-05-18,0.342026391548256
2016-05-19,0.3103948915461294
2016-05-20,0.30793240348995976
2016-05-21,0.30793240348995976
2016-05-22,0.30793240348995976
2016-05-23,0.3068994340699387
2016-05-24,0.31195306663621714
2016-05-25,0.3387339365702695
2016-05-26,0.33254212449950526
2016-05-27,0.3629041238005406
2016-05-28,0.3629041238005406
2016-05-29,0.3629041238005406
2016-05-30,0.3847010665321964
2016-05-31,0.3916283103724636
2016-06-01,0.39030163469067936
2016-06-02,0.3942605849716656
2016-06-03,0.39167169575317295
2016-06-04,0.39167169575317295
2016-06-05,0.39167169575317295
2016-06-06,0.4177188772088023
2016-06-07,0.4415477962753238
2016-06-08,0.4173187941585832
2016-06-09,0.4173187941585832
2016-06-10,0.387836674444473
2016-06-11,0.387836674444473
2016-06-12,0.387836674444473
2016-06-13,0.35994836557086995
2016-06-14,0.3486900147806351
2016-06-15,0.3802241175044787
2016-06-16,0.3472476687325303
2016-06-17,0.35912248571009986
2016-06-18,0.35912248571009986
2016-06-19,0.35912248571009986
2016-06-20,0.3619666058931448
2016-06-21,0.3725060239597142
2016-06-22,0.38601646673614787
2016-06-23,0.377469818814663
2016-06-24,0.3427780613923803
2016-06-25,0.3427780613923803
2016-06-26,0.3427780613923803
2016-06-27,0.3446837851695519
2016-06-28,0.35654461216156474
2016-06-29,0.3672456453371258
2016-06-30,0.39230340660702456
2016-07-01,0.39230340660702456
2016-07-02,0.39230340660702456
2016-07-03,0.39230340660702456
2016-07-04,0.4132663800297558
2016-07-05,0.3885184903843524
2016-07-06,0.3635324437541947
2016-07-07,0.37680669316267257
2016-07-08,0.38505128404817324
2016-07-09,0.38505128404817324
2016-07-10,0.38505128404817324
2016-07-11,0.4314807541853658
2016-07-12,0.4774050786572275
2016-07-13,0.4746838804573543
2016-07-14,0.4908218500684176
2016-07-15,0.512574239558037
2016-07-16,0.512574239558037
2016-07-17,0.512574239558037
2016-07-18,0.5005613381121432
2016-07-19,0.4987792138845042
2016-07-20,0.5038163187124147
2016-07-21,0.5007544298102571
2016-07-22,0.49045827738102443
2016-07-23,0.49045827738102443
2016-07-24,0.49045827738102443
2016-07-25,0.4813339428809811
2016-07-26,0.5012374937165387
2016-07-27,0.4976803391339828
2016-07-28,0.5074568366625694
2016-07-29,0.4758119781532224
2016-07-30,0.4758119781532224
2016-07-31,0.4756499325070982
2016-08-01,0.49386587907071844
2016-08-02,0.49386587907071844
2016-08-03,0.4836674457438821
2016-08-04,0.4956534591778172
2016-08-05,0.5391918659954971
2016-08-06,0.5391918659954971
2016-08-07,0.5391918659954971
2016-08-08,0.5654577063030037
2016-08-09,0.5728623734795903
2016-08-10,0.5615079667488274
2016-08-11,0.5710552424959401
2016-08-12,0.5652854698845267
2016-08-13,0.5652854698845267
2016-08-14,0.5652854698845267
2016-08-15,0.5710952945248027
2016-08-16,0.5999223043126714
2016-08-17,0.5897459230012394
2016-08-18,0.6007723362288164
2016-08-19,0.5976220844910582
2016-08-20,0.5976220844910582
2016-08-21,0.5976220844910582
2016-08-22,0.604580287077191
2016-08-23,0.5932440386936646
2016-08-24,0.5911235670086832
2016-08-25,0.5768060816360792
2016-08-26,0.6086465834131503
2016-08-27,0.6086465834131503
2016-08-28,0.6086465834131503
2016-08-29,0.5941658368491041
2016-08-30,0.6313998455877259
2016-08-31,0.5999603289456372
2016-09-01,0.6067254202697983
2016-09-02,0.6265893596275223
2016-09-03,0.6265893596275223
2016-09-04,0.6265893596275223
2016-09-05,0.646284242932019
2016-09-06,0.6650724076711234
2016-09-07,0.6359313132977689
2016-09-08,0.6493789155807517
2016-09-09,0.6353185847175504
2016-09-10,0.6353185847175504
2016-09-11,0.6353185847175504
2016-09-12,0.5841588697670723
2016-09-13,0.5915114192930622
2016-09-14,0.5902438830906234
2016-09-15,0.6061232761288031
2016-09-16,0.6061232761288031
2016-09-17,0.6061232761288031
2016-09-18,0.6061232761288031
2016-09-19,0.6172991178341289
2016-09-20,0.6157300029236588
2016-09-21,0.623663407571631
2016-09-22,0.6381130093512377
2016-09-23,0.6205757963332632
2016-09-24,0.6205757963332632
2016-09-25,0.6205757963332632
2016-09-26,0.5699571217111297
2016-09-27,0.5972736184815159
2016-09-28,0.6001810624217925
2016-09-29,0.623373856118896
2016-09-30,0.6066375081980089
2016-10-01,0.6066375081980089
2016-10-02,0.6066375081980089
2016-10-03,0.6687177544988647
2016-10-04,0.6936590394321724
2016-10-05,0.700761483775084
2016-10-06,0.7066139521282622
2016-10-07,0.6983581152163956
2016-10-08,0.6983581152163956
2016-10-09,0.6983581152163956
2016-10-10,0.6983581152163956
2016-10-11,0.6833872340406479
2016-10-12,0.676917710525768
2016-10-13,0.6470914381888069
2016-10-14,0.6410110195904843
2016-10-15,0.6410110195904843
2016-10-16,0.6410110195904843
2016-10-17,0.6490887395738638
2016-10-18,0.6871922546565497
2016-10-19,0.6703573238561258
2016-10-20,0.6729672640760855
2016-10-21,0.6729672640760855
2016-10-22,0.6729672640760855
2016-10-23,0.6729672640760855
2016-10-24,0.6677439428934238
2016-10-25,0.6557064068158638
2016-10-26,0.6370744226563341
2016-10-27,0.6245493058069889
2016-10-28,0.6080222563558295
2016-10-29,0.6080222563558295
2016-10-30,0.6080222563558295
2016-10-31,0.5984548409041417
2016-11-01,0.6213481343164566
2016-11-02,0.6050018959104928
2016-11-03,0.5853437210552679
2016-11-04,0.5732450109010088
2016-11-05,0.5732450109010088
2016-11-06,0.5732450109010088
2016-11-07,0.6212423479963993
2016-11-08,0.6071604580822065
2016-11-09,0.5874938925249789
2016-11-10,0.6365326147217998
2016-11-11,0.6087193139433971
2016-11-12,0.6087193139433971
2016-11-13,0.6087193139433971
2016-11-14,0.5761049639499758
2016-11-15,0.5829745024563084
2016-11-16,0.589263870591636
2016-11-17,0.5896994398651001
2016-11-18,0.6040978632338112
2016-11-19,0.6040978632338112
2016-11-20,0.6040978632338112
2016-11-21,0.6111415588296047
2016-11-22,0.6119313657569265
2016-11-23,0.5938770277640972
2016-11-24,0.5963428124383106
2016-11-25,0.6107734756309391
2016-11-26,0.6107734756309391
2016-11-27,0.6107734756309391
2016-11-28,0.6445432248022422
2016-11-29,0.6289362734525508
2016-11-30,0.6217141435461879
2016-12-01,0.6331626786568172
2016-12-02,0.6129933123112514
2016-12-03,0.6129933123112514
2016-12-04,0.6129933123112514
2016-12-05,0.6065482371871691
2016-12-06,0.5928768896655234
2016-12-07,0.5994658590044613
2016-12-08,0.6047796112099364
2016-12-09,0.5860390405025875
2016-12-10,0.5860390405025875
2016-12-11,0.5860390405025875
2016-12-12,0.5557217781644077
2016-12-13,0.5633457820293835
2016-12-14,0.5440859037353283
2016-12-15,0.5164921398100073
2016-12-16,0.5252221560077841
2016-12-17,0.5252221560077841
2016-12-18,0.5252221560077841
2016-12-19,0.5173344262733997
2016-12-20,0.5040256341645719
2016-12-21,0.5030362098127676
2016-12-22,0.4869004580057241
2016-12-23,0.4771414231145481
2016-12-24,0.4771414231145481
2016-12-25,0.4771414231145481
2016-12-26,0.4771414231145481
2016-12-27,0.4771414231145481
2016-12-28,0.5130724725435589
2016-12-29,0.5194715143076631
2016-12-30,0.5282155081568045
2016-12-31,0.5279448896123244
2017-01-01,0.5279448896123244
2017-01-02,0.5279448896123244
2017-01-03,0.5248516408070452
2017-01-04,0.5561863511939706
2017-01-05,0.5885373542550101
2017-01-06,0.5783317258968801
2017-01-07,0.5783317258968801
2017-01-08,0.5783317258968801
2017-01-09,0.6023617488233983
2017-01-10,0.6347345819729688
2017-01-11,0.6472007714620933
2017-01-12,0.6300968904155313
2017-01-13,0.6393219779068589
2017-01-14,0.6393219779068589
2017-01-15,0.6393219779068589
2017-01-16,0.6326971514669073
2017-01-17,0.6533698415762736
2017-01-18,0.6746004139836339
2017-01-19,0.6741689498155665
2017-01-20,0.7032021902093373
2017-01-21,0.7032021902093373
2017-01-22,0.7032021902093373
2017-01-23,0.703906777754375
2017-01-24,0.7124068961090484
2017-01-25,0.7264244781622
2017-01-26,0.744458571622522
2017-01-27,0.7398132395588861
2017-01-28,0.7398132395588861
2017-01-29,0.7398132395588861
2017-01-30,0.7398132395588861
2017-01-31,0.7394394009430503
2017-02-01,0.7316262384764882
2017-02-02,0.7228096925876297
2017-02-03,0.7323630019536143
2017-02-04,0.7323630019536143
2017-02-05,0.7323630019536143
2017-02-06,0.7528435616211504
2017-02-07,0.7708617193147398
2017-02-08,0.7810728172791943
2017-02-09,0.8094405533956683
2017-02-10,0.8065713151550558
2017-02-11,0.8065713151550558
2017-02-12,0.8065713151550558
2017-02-13,0.8532496675060501
2017-02-14,0.8701315994258969
2017-02-15,0.8749157404051355
2017-02-16,0.9022960156276201
2017-02-17,0.8719258300638597
2017-02-18,0.8719258300638597
2017-02-19,0.8719258300638597
2017-02-20,0.8896500533697995
2017-02-21,0.886861714521813
2017-02-22,0.9117848908433592
2017-02-23,0.9285146827955839
2017-02-24,0.8900382272887197
2017-02-25,0.8900382272887197
2017-02-26,0.8900382272887197
2017-02-27,0.8807668128416681
2017-02-28,0.866159294830684
2017-03-01,0.8729219359871008
2017-03-02,0.8776917360400396
2017-03-03,0.8590904477436234
2017-03-04,0.8590904477436234
2017-03-05,0.8590904477436234
2017-03-06,0.9017285119237757
2017-03-07,0.9005305006508857
2017-03-08,0.9104396688247614
2017-03-09,0.8874683709691438
2017-03-10,0.9186392883904857
2017-03-11,0.9186392883904857
2017-03-12,0.9186392883904857
2017-03-13,0.9859095699532452
2017-03-14,0.9478637633662093
2017-03-15,0.9622595612307545
2017-03-16,0.9975972127182839
2017-03-17,0.994448624608776
2017-03-18,0.994448624608776
2017-03-19,0.994448624608776
2017-03-20,1.0315235878267668
2017-03-21,1.0231707283621012
2017-03-22,1.0217078822468437
2017-03-23,1.084002112670344
2017-03-24,1.0853214647910505
2017-03-25,1.0853214647910505
2017-03-26,1.0853214647910505
2017-03-27,1.0539271672099937
2017-03-28,1.080056288915734
2017-03-29,1.0934584342433462
2017-03-30,1.0686317554663756
2017-03-31,1.0603425212461342
2017-04-01,1.0603425212461342
2017-04-02,1.0603425212461342
2017-04-03,1.038988953815136
2017-04-04,1.038988953815136
2017-04-05,1.0638711693419296
2017-04-06,1.0599851149731454
2017-04-07,1.0482926325146016
2017-04-08,1.0482926325146016
2017-04-09,1.0482926325146016
2017-04-10,1.019556314810309
2017-04-11,1.018179921813731
2017-04-12,1.0312296693805396
2017-04-13,1.050557475957818
2017-04-14,1.050557475957818
2017-04-15,1.050557475957818
2017-04-16,1.050557475957818
2017-04-17,1.050557475957818
2017-04-18,1.0391538542115426
2017-04-19,1.0448284922537918
2017-04-20,1.0858130173056288
2017-04-21,1.0857271702092257
2017-04-22,1.0857271702092257
2017-04-23,1.0857271702092257
2017-04-24,1.0831189384896378
2017-04-25,1.11939142488409
2017-04-26,1.1023659715206717
2017-04-27,1.1324812839340166
2017-04-28,1.1391953783690174
2017-04-29,1.1391953783690174
2017-04-30,1.1375301496197636
2017-05-01,1.1375301496197636
2017-05-02,1.1612935213311015
2017-05-03,1.1612935213311015
2017-05-04,1.1221060404563796
2017-05-05,1.1056244710772232
2017-05-06,1.1056244710772232
2017-05-07,1.1056244710772232
2017-05-08,1.1244359386357456
2017-05-09,1.1438510310221894
2017-05-10,1.1623105468237664
2017-05-11,1.1492522304051715
2017-05-12,1.172993503778045
2017-05-13,1.172993503778045
2017-05-14,1.172993503778045
2017-05-15,1.172156974716791
2017-05-16,1.1881541804205686
2017-05-17,1.1833970553288737
2017-05-18,1.1265389731394904
2017-05-19,1.1447931571115713
2017-05-20,1.1447931571115713
2017-05-21,1.1447931571115713
2017-05-22,1.1623176366443295
2017-05-23,1.1580605679830605
2017-05-24,1.155229711343531
2017-05-25,1.1630693978162339
