datetime,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH,HK_HSTECH
2018-08-15,0.5133885738420476,0.17580139099354253,0.3230399193227982,0.21377864047900874,0.10123514991623961,0.3214641111776879,0.3140056555077848,0.5282737473494528,0.1165425210621649,-0.19933060254015111,0.5674844142419313,0.5114573961777373,0.33433831922367707,0.18172317025328488,0.10776382470106793,0.2672180508409847,-0.03043752088457108,0.3113603341827871,0.1047647400143017,0.2937624484141024,0.47766405724461536,0.13552629968950303,0.27930481926626327,-0.011622173421801385,0.21135130803280444,0.45362680272721323,0.11123859817157844,0.3121384516065293,0.14679309811295904,0.6040388960196323,0.3652738438663041,0.17251532697254124,0.04753246262315103,-0.05967826747492777,0.2781788452200453,0.1633104355993087,-0.26274293037387486,-0.01693711486474092,0.28219639870708546,-0.20544004943021965,0.020128917182580253,0.3238418626805517,-0.21763185860679035,0.10532089990889415,0.03096816113305567,1.142798128187859,0.060503270366124795,0.2019961974183233,0.0753475350949766,-0.02151479961648639,0.3121856613679641,-0.20417172924731297,1.0499854810685485,0.026311684470111008,0.30810485768453777,-0.0009705655092382415,0.02953437257042668,0.11743774792956718,-0.11360857161883697,0.7491674663950116,0.3265866383348457,0.3265866383348457,-0.10211890351761577,0.19452048026698865,0.13916170211279044,0.43946040444730183,-0.2846688339912783,0.44154819516297383,0.38684861870629517,-0.11936891196433264,-0.15807063238990515,-0.2139805162773566,-0.27996554438856613,0.32687437831830946,0.2017467403499582,0.2859820626423415,-0.12931996350525488,0.197811753937585
2018-08-16,0.5082197227884648,0.18508748415919274,0.33703447727501756,0.23263637612996457,0.09725782117996817,0.29564081699518385,0.2920174964357807,0.5217436301836591,0.13028904495613847,-0.19336640285290085,0.5819818200628608,0.5368602036596224,0.33815449054314506,0.18334092143288716,0.09913291321479378,0.270620258963701,-0.030053072143414017,0.3258698820003656,0.10520279968313861,0.31439824004031225,0.4947560629758976,0.1264917304344042,0.2865051188248571,0.002408568837111824,0.20473696789390572,0.45754822988398147,0.09902669211279336,0.31731567886669554,0.1341904654054975,0.6042306879702941,0.37766912936801655,0.1597788173519672,0.04951216222240706,-0.046348213428496154,0.2799626257621375,0.17103004908839514,-0.26018681574641767,-0.019433404895967232,0.2668765424635231,-0.19939689058701826,0.013915791885290574,0.3125798845004861,-0.21476582721520387,0.09628517310059359,0.042494306817041805,1.1465784314172374,0.06527985536134118,0.19609884843805614,0.06425584139958862,-0.031598101602354656,0.32454117903942103,-0.19791010113536156,1.0551820213307104,0.028234367784246706,0.30285214773782276,-0.0010275177250271827,0.03539361258718343,0.12379725970806033,-0.10401924334678758,0.7569008057448492,0.32586891610493085,0.32586891610493085,-0.10532839221025814,0.1848457363191287,0.142757930737744,0.4440046005754712,-0.2791530701385988,0.4430581465968155,0.3861801646059144,-0.11945249035275651,-0.15811862966615853,-0.20980152589116452,-0.27613737443888553,0.319265850350523,0.18637570773792222,0.2926264327327055,-0.14151848566744807,0.20226732035274808
2018-08-17,0.505281975098774,0.20262553455897891,0.36799235511393746,0.21192271387261097,0.08528868074154183,0.2576972837416711,0.28507502404505614,0.5293573855500704,0.1265343161486716,-0.21475920491151546,0.5593966212751462,0.5335798177804019,0.2869686001558689,0.13789240986271323,0.07723886249257972,0.26853625437362716,-0.047685397340249236,0.30970574519779004,0.0851116673430854,0.29768944639208383,0.4808882936762855,0.11017577387082533,0.2716096482524817,-3.937621116134604e-05,0.19045429948760462,0.45633918166153076,0.08630331802645541,0.30432879676066227,0.1210599999697275,0.601268463992898,0.3603982336286524,0.14645599255039654,0.029149363309781906,-0.048673909332107024,0.28011912840958963,0.15581914024098875,-0.26483804275406486,-0.029467702058679435,0.24597767821058647,-0.20230140204286629,0.013620366018584296,0.2922601789924646,-0.2254315456669106,0.09809307160148717,0.029883178075765793,1.1191076634407575,0.07346456347056618,0.17006070568807408,0.05022653843060687,-0.04435194266328346,0.30866773420536453,-0.2091167158568803,1.0156339276990787,0.03047377958525055,0.27528733207570655,-0.00020810519167446806,0.02682805468428051,0.1145003600731096,-0.11522886682109157,0.7426390333517117,0.334805639007691,0.334805639007691,-0.12403635041327332,0.1814833116222323,0.1312724296977421,0.4294915162309696,-0.2891071545790821,0.4272972980571754,0.3892894018631117,-0.12963827066755906,-0.1574280582953328,-0.2166931242109561,-0.2824504326551155,0.31398505625520845,0.17787498090931475,0.27973979822763084,-0.14247295647716318,0.18768149088047958
2018-08-18,0.505281975098774,0.20262553455897891,0.36799235511393746,0.21192271387261097,0.08528868074154183,0.2576972837416711,0.28507502404505614,0.5293573855500704,0.1265343161486716,-0.21475920491151546,0.5593966212751462,0.5335798177804019,0.2869686001558689,0.13789240986271323,0.07723886249257972,0.26853625437362716,-0.047685397340249236,0.30970574519779004,0.0851116673430854,0.29768944639208383,0.4808882936762855,0.11017577387082533,0.2716096482524817,-3.937621116134604e-05,0.19045429948760462,0.45633918166153076,0.08630331802645541,0.30432879676066227,0.1210599999697275,0.601268463992898,0.3603982336286524,0.14645599255039654,0.029149363309781906,-0.048673909332107024,0.28011912840958963,0.15581914024098875,-0.26483804275406486,-0.029467702058679435,0.24597767821058647,-0.20230140204286629,0.013620366018584296,0.2922601789924646,-0.2254315456669106,0.09809307160148717,0.029883178075765793,1.1191076634407575,0.07346456347056618,0.17006070568807408,0.05022653843060687,-0.04435194266328346,0.30866773420536453,-0.2091167158568803,1.0156339276990787,0.03047377958525055,0.27528733207570655,-0.00020810519167446806,0.02682805468428051,0.1145003600731096,-0.11522886682109157,0.7426390333517117,0.334805639007691,0.334805639007691,-0.12403635041327332,0.1814833116222323,0.1312724296977421,0.4294915162309696,-0.2891071545790821,0.4272972980571754,0.3892894018631117,-0.12963827066755906,-0.1574280582953328,-0.2166931242109561,-0.2824504326551155,0.31398505625520845,0.17787498090931475,0.27973979822763084,-0.14247295647716318,0.18768149088047958
2018-08-19,0.505281975098774,0.20262553455897891,0.36799235511393746,0.21192271387261097,0.08528868074154183,0.2576972837416711,0.28507502404505614,0.5293573855500704,0.1265343161486716,-0.21475920491151546,0.5593966212751462,0.5335798177804019,0.2869686001558689,0.13789240986271323,0.07723886249257972,0.26853625437362716,-0.047685397340249236,0.30970574519779004,0.0851116673430854,0.29768944639208383,0.4808882936762855,0.11017577387082533,0.2716096482524817,-3.937621116134604e-05,0.19045429948760462,0.45633918166153076,0.08630331802645541,0.30432879676066227,0.1210599999697275,0.601268463992898,0.3603982336286524,0.14645599255039654,0.029149363309781906,-0.048673909332107024,0.28011912840958963,0.15581914024098875,-0.26483804275406486,-0.029467702058679435,0.24597767821058647,-0.20230140204286629,0.013620366018584296,0.2922601789924646,-0.2254315456669106,0.09809307160148717,0.029883178075765793,1.1191076634407575,0.07346456347056618,0.17006070568807408,0.05022653843060687,-0.04435194266328346,0.30866773420536453,-0.2091167158568803,1.0156339276990787,0.03047377958525055,0.27528733207570655,-0.00020810519167446806,0.02682805468428051,0.1145003600731096,-0.11522886682109157,0.7426390333517117,0.334805639007691,0.334805639007691,-0.12403635041327332,0.1814833116222323,0.1312724296977421,0.4294915162309696,-0.2891071545790821,0.4272972980571754,0.3892894018631117,-0.12963827066755906,-0.1574280582953328,-0.2166931242109561,-0.2824504326551155,0.31398505625520845,0.17787498090931475,0.27973979822763084,-0.14247295647716318,0.18768149088047958
2018-08-20,0.5338502945733969,0.22592090035788348,0.3886144306853687,0.2189600948767998,0.08579776929963501,0.2957080284592255,0.3162524013190111,0.5657865244602907,0.12956180977522425,-0.19739830403236336,0.6004402885226816,0.558569853747539,0.25995473651776124,0.11415114449234154,0.0922052982942867,0.2946129880144517,-0.04160696474040315,0.32392064959058864,0.0920377302656048,0.3133181425186946,0.49917084068944684,0.10911988124343242,0.29556831730585276,0.02380891330688817,0.19009228946740153,0.4921949022637051,0.08656252049606472,0.31517723115439034,0.12132749576486601,0.6314560488354255,0.37136933575925335,0.1427588672484017,0.04745939747230543,-0.026016591399508182,0.3189531532938037,0.1927993814164468,-0.23718133147251363,0.003698403502071068,0.2813604840811499,-0.1867822234744776,0.02062443263838687,0.34441905096717673,-0.1952044600225451,0.1020023285905991,0.029723848252778184,1.1264508745918826,0.06825216290287628,0.20107756217048234,0.06581024283608872,-0.03018501722390543,0.3115997638399395,-0.19357112581236413,1.0742416275839521,0.04545228973457749,0.30988223086553446,0.018883497921670322,0.04037994270776335,0.12920933107612043,-0.11500892522360873,0.7487187795418191,0.3285230836390869,0.3285230836390869,-0.10359285491357095,0.19785175052343784,0.1314633209685967,0.42973272652775085,-0.2750291193975729,0.44611537087656306,0.40588127062207935,-0.1184720283578582,-0.14133834280208912,-0.20597426547084063,-0.27263140721314205,0.32357937673737136,0.1721705061033778,0.3007965000962254,-0.13772043643132015,0.2064207812565111
2018-08-21,0.5735050337574039,0.2413961091288841,0.410995829766313,0.2670185334138111,0.12298211611896726,0.34775092785699746,0.35313815958876393,0.5981352976250085,0.16752073088961872,-0.15162245373828243,0.6932231576946091,0.6330294038143207,0.2690183812317346,0.12025880965913438,0.14178696500941257,0.32830982669762276,0.008278336078888282,0.37084066161181917,0.1488794779872058,0.34965050912039897,0.5513844168346937,0.1741746880698698,0.32879541943779844,0.04367206263091328,0.25646149142725916,0.525764015194057,0.14785134582081683,0.3834185145281368,0.18457729075358142,0.6735243771600063,0.4212246303729128,0.2061893289370782,0.08857063923595154,-0.007145397763733907,0.3484400064288484,0.21669121233804556,-0.22305571379511657,0.02256310745885015,0.3270104123423454,-0.16751378859489585,0.05544997153719167,0.36913771080927327,-0.17894905173528364,0.1434260553501454,0.0691613460248226,1.2334450859681763,0.0800494003651806,0.2644787084345783,0.10364215148834988,0.004207436274981768,0.3518553374819353,-0.16284549025611694,1.1321897643384644,0.05348222007230885,0.36799507467065196,0.046890317911827406,0.08641371122265418,0.17917354012740083,-0.08065760726998261,0.8460170614724607,0.34182921280574385,0.34182921280574385,-0.05784024221438877,0.22801018683991403,0.18229005840058954,0.493957415092686,-0.24865044131527825,0.5160075726030595,0.4172515769372418,-0.07419932141389474,-0.11773520361902412,-0.1703566405836715,-0.24000383244709866,0.3545990297454724,0.20359318843827667,0.31571123499120146,-0.10611201792421243,0.22802818922449086
2018-08-22,0.5895686910985551,0.2401501296950519,0.4136761511645066,0.2761325052741914,0.12808360246212103,0.3513619164120896,0.36341627602740556,0.6069615708369158,0.16487734061099335,-0.14465552392436865,0.6717801103998693,0.6156197884890466,0.2877789649947582,0.13654244626035572,0.14610714400477698,0.3533261707352129,0.006930345931833726,0.3919970225893519,0.14734351218943265,0.36623190764327784,0.5813822767173187,0.18090900878690563,0.33138911199381926,0.04743323652042086,0.2576635807025489,0.5535400766008824,0.15067974321955213,0.40254748522564654,0.18749618428219295,0.7054637033729985,0.44566609879306185,0.21308380789975745,0.08259927373086784,-0.0035720550068093493,0.3478490893739492,0.2306002030250769,-0.2165735673010294,0.032032918232887786,0.3305545321702077,-0.15807922730343282,0.08258070177821386,0.3781967825202668,-0.16959901121934629,0.17488198324759163,0.10386595666757636,1.2493693231677385,0.08101207625812834,0.26681103685784713,0.11555758710008246,0.015039590395522273,0.3830310734496576,-0.14458109609597658,1.1523946932434037,0.059796221230474345,0.3746066403161403,0.06574695844966172,0.10096473819226204,0.19496695823926213,-0.05228754642761857,0.8495001888826541,0.3471257903200682,0.3471257903200682,-0.05301657419839523,0.24918366947682902,0.20277389940102752,0.5198408059089277,-0.23207184347162657,0.5301014519533862,0.42767129635654455,-0.06610864010525852,-0.10184350612191628,-0.1605782232609244,-0.23104629967218182,0.3480587975613758,0.20878687258213158,0.3198414019209792,-0.09344883250994662,0.23027843720041918
2018-08-23,0.5912600951060065,0.24932339853717433,0.40715321844824115,0.2892003449766074,0.14890608013948436,0.399357056759698,0.3652109098009959,0.5874463703093782,0.1672259095137707,-0.13186697430494632,0.7038006695400161,0.6296543808883079,0.27779423373074374,0.12826862986107823,0.13810595663575698,0.35347479463272835,0.010812614681304789,0.3904819911807942,0.15176715877912184,0.3762007560888432,0.5851806296068576,0.17397573912985687,0.34721055706287696,0.06355588190383199,0.25522376396961954,0.548518654539285,0.14839535835861484,0.40079499785089157,0.18513870927163434,0.7066241995933049,0.443769674094016,0.2092088102827414,0.10631781782304994,0.011745433574081199,0.36573041440004816,0.23190214489334515,-0.21594182132748774,0.0347055447975253,0.3477122482434891,-0.1579823495027769,0.07084234475663709,0.3896528782208102,-0.1666913211699711,0.1607628433973849,0.11330443831903936,1.2761899259384104,0.09130980381309883,0.2877764131397047,0.14723042749512438,0.04383292198438604,0.4077381355300489,-0.13931495975267139,1.1918313551422162,0.060772558577241176,0.39625232299714597,0.07586442600070353,0.10953379802196905,0.20426765880141362,-0.043996068802258925,0.8494394346552252,0.3601098651145571,0.3601098651145571,-0.040534466313672635,0.26483977959307126,0.21960803621844582,0.5411124288574753,-0.22743093135121972,0.5474115988096426,0.4363684158122356,-0.055748799589090625,-0.09331686886458712,-0.15392077093400935,-0.22494773121805556,0.35042333327025355,0.1901995684993636,0.31570064915402485,-0.1084600225240886,0.21693724749355936
2018-08-24,0.5859534831240372,0.23957725579527578,0.3959065597415541,0.2856835172836141,0.13684694371569806,0.4101632104638979,0.3562902701912285,0.5818462199064374,0.17126325174042,-0.13271677407113947,0.71477400940433,0.6304491884116885,0.26899639475526316,0.11929658015555855,0.12905344011796016,0.34592915193128504,0.0004544633138032772,0.3851300159007094,0.13996457530816087,0.3781450508117432,0.5778672177147037,0.15085803932984798,0.34994017555199797,0.0637199256897385,0.23571076148649528,0.5410633111634571,0.133484950193419,0.38625967901883174,0.16975123439918227,0.6970342173081241,0.4362410511706962,0.18947759332101533,0.11195621409280898,0.011901285095815561,0.3602388750542418,0.22617215579715277,-0.21479855012344518,0.03440479702520172,0.3518767001232881,-0.16280293306714788,0.06743913666397616,0.3880139343379876,-0.1695271853825222,0.15682961263070339,0.1094503714963675,1.2720373723386271,0.08359341196854375,0.2876983084774096,0.15373450638459052,0.04974568818434566,0.4163722743799445,-0.14337935397698187,1.2039500076084786,0.05706465295515617,0.3930394091919325,0.07186683228927393,0.10429365040971805,0.19858009857758852,-0.04695167449378146,0.8371937776292908,0.349885817235259,0.349885817235259,-0.04184555416928848,0.26288477919435604,0.21856036337895168,0.5397885889803933,-0.2312141292250408,0.5414185423341156,0.43398656584228057,-0.06158265165154819,-0.09668589686567342,-0.1575898914143583,-0.22830883413206082,0.33748582701008645,0.17084209675034523,0.3132020566648315,-0.1206992122685433,0.21376289276882154
2018-08-25,0.5859534831240372,0.23957725579527578,0.3959065597415541,0.2856835172836141,0.13684694371569806,0.4101632104638979,0.3562902701912285,0.5818462199064374,0.17126325174042,-0.13271677407113947,0.71477400940433,0.6304491884116885,0.26899639475526316,0.11929658015555855,0.12905344011796016,0.34592915193128504,0.0004544633138032772,0.3851300159007094,0.13996457530816087,0.3781450508117432,0.5778672177147037,0.15085803932984798,0.34994017555199797,0.0637199256897385,0.23571076148649528,0.5410633111634571,0.133484950193419,0.38625967901883174,0.16975123439918227,0.6970342173081241,0.4362410511706962,0.18947759332101533,0.11195621409280898,0.011901285095815561,0.3602388750542418,0.22617215579715277,-0.21479855012344518,0.03440479702520172,0.3518767001232881,-0.16280293306714788,0.06743913666397616,0.3880139343379876,-0.1695271853825222,0.15682961263070339,0.1094503714963675,1.2720373723386271,0.08359341196854375,0.2876983084774096,0.15373450638459052,0.04974568818434566,0.4163722743799445,-0.14337935397698187,1.2039500076084786,0.05706465295515617,0.3930394091919325,0.07186683228927393,0.10429365040971805,0.19858009857758852,-0.04695167449378146,0.8371937776292908,0.349885817235259,0.349885817235259,-0.04184555416928848,0.26288477919435604,0.21856036337895168,0.5397885889803933,-0.2312141292250408,0.5414185423341156,0.43398656584228057,-0.06158265165154819,-0.09668589686567342,-0.1575898914143583,-0.22830883413206082,0.33748582701008645,0.17084209675034523,0.3132020566648315,-0.1206992122685433,0.21376289276882154
2018-08-26,0.5859534831240372,0.23957725579527578,0.3959065597415541,0.2856835172836141,0.13684694371569806,0.4101632104638979,0.3562902701912285,0.5818462199064374,0.17126325174042,-0.13271677407113947,0.71477400940433,0.6304491884116885,0.26899639475526316,0.11929658015555855,0.12905344011796016,0.34592915193128504,0.0004544633138032772,0.3851300159007094,0.13996457530816087,0.3781450508117432,0.5778672177147037,0.15085803932984798,0.34994017555199797,0.0637199256897385,0.23571076148649528,0.5410633111634571,0.133484950193419,0.38625967901883174,0.16975123439918227,0.6970342173081241,0.4362410511706962,0.18947759332101533,0.11195621409280898,0.011901285095815561,0.3602388750542418,0.22617215579715277,-0.21479855012344518,0.03440479702520172,0.3518767001232881,-0.16280293306714788,0.06743913666397616,0.3880139343379876,-0.1695271853825222,0.15682961263070339,0.1094503714963675,1.2720373723386271,0.08359341196854375,0.2876983084774096,0.15373450638459052,0.04974568818434566,0.4163722743799445,-0.14337935397698187,1.2039500076084786,0.05706465295515617,0.3930394091919325,0.07186683228927393,0.10429365040971805,0.19858009857758852,-0.04695167449378146,0.8371937776292908,0.349885817235259,0.349885817235259,-0.04184555416928848,0.26288477919435604,0.21856036337895168,0.5397885889803933,-0.2312141292250408,0.5414185423341156,0.43398656584228057,-0.06158265165154819,-0.09668589686567342,-0.1575898914143583,-0.22830883413206082,0.33748582701008645,0.17084209675034523,0.3132020566648315,-0.1206992122685433,0.21376289276882154
2018-08-27,0.6360615940053884,0.2569689212159685,0.41441918171268255,0.32266340401285976,0.1332863632004817,0.4870716478365731,0.4134593442113954,0.6160423421864103,0.1782948206180215,-0.11318366724981033,0.7620405808022968,0.6758029891924666,0.3033442497262706,0.1478067339243856,0.1670860948162578,0.39535817466389234,0.03130494277602924,0.44250757346437974,0.17511711807891905,0.42202937117644046,0.6487268715129428,0.1955040174396745,0.39284753872542577,0.09306260415690049,0.26982481820785065,0.5903484853968264,0.16468100421342857,0.45046576581664577,0.20194542331971355,0.7554606310984004,0.4945281625926814,0.21928861848068393,0.14342822411913603,0.039778604956484775,0.3850831092638438,0.2578817259559938,-0.19360670486335174,0.0636927397755147,0.4027787864482706,-0.14449057424034406,0.12456625128666898,0.44145205702472556,-0.14767860192270876,0.2131520896120862,0.15344211680607311,1.3718480536319952,0.08709331093000627,0.3402181977270742,0.2085195990205393,0.09955004165308057,0.4691532356771362,-0.11131341413988438,1.261639702997483,0.06737892781432175,0.44461746359640264,0.10869628112636742,0.1512315711750265,0.24952565791826453,-0.008758592211738025,0.9100815977889791,0.36089081671264145,0.36089081671264145,-0.004678004549832249,0.2956364129104576,0.272766413223277,0.6082833782484482,-0.20344784883662148,0.6043460084775298,0.45270461172434917,-0.019549071500483572,-0.06564736384967917,-0.12131382158484305,-0.19507808996171871,0.360693396148686,0.21122306432407778,0.32439020673215047,-0.08341077442105715,0.23320139441761123
2018-08-28,0.6307922014926783,0.28141177690093055,0.42120458421209306,0.29873222574755887,0.13268268839093755,0.4757364976578986,0.41390672086458835,0.6284514728105262,0.16135485873110555,-0.11431312526216131,0.7657837272551034,0.6754339130745493,0.3033729273216319,0.14845531053128136,0.1589105560713835,0.4033756108488591,0.025263558249223328,0.44480742987203037,0.1682332695399309,0.41826030043225937,0.6475510281843277,0.20239516665999857,0.37515375662573325,0.08707146919194231,0.27367484828045896,0.603024305962369,0.17133817332065648,0.4583104630376782,0.20881559221275814,0.7654188006637075,0.49472046844020023,0.22883774276492508,0.12919486986527895,0.034086664258791144,0.37018793825219265,0.24794572314859642,-0.2016805982973,0.055082988764784346,0.388174482636525,-0.14972955143089217,0.13289025968929313,0.43178919276103667,-0.15333386330601895,0.22936739263870232,0.17345406903215288,1.3961003443881879,0.0852582186231714,0.3434306574986066,0.2130700448575742,0.10368678765466166,0.5051767597095151,-0.1055460092227809,1.2981312711921946,0.06840266127709094,0.45517409286211086,0.11895386940876951,0.1572034670129856,0.2560074442613429,0.00934875839397864,0.9098121867202267,0.3573373994901541,0.3573373994901541,0.0006395027286094646,0.31608036917828963,0.29378735741041795,0.6348454528959986,-0.19735146657653158,0.608045235028629,0.447774694712497,-0.014372483028237126,-0.05700263788660298,-0.11590146789365896,-0.19012009584282963,0.3617401724124416,0.21070146593572936,0.3568225484640051,-0.07516247203966675,0.24354556867734334
2018-08-29,0.6317450044839903,0.28749639174611796,0.42082168934260067,0.3204408124526601,0.13686795297441123,0.5141769828073852,0.4229730824614204,0.6142076281294986,0.1542861436305023,-0.1044308778239682,0.7721316386719488,0.6667221169823652,0.2942770798421688,0.13773244721226696,0.17006112055175704,0.4055138263906164,0.03247136864223421,0.45326315479779655,0.17644620066905814,0.42277647150824804,0.652879880797788,0.21843879184197346,0.38414734439749765,0.09311643902430067,0.28634707153941585,0.6094862835404566,0.18205632263658522,0.4621078439044983,0.21987667460908122,0.7657261380775735,0.5028714725071999,0.245289784080585,0.13601071118321761,0.039829751337679964,0.3627181843264986,0.2508453953135994,-0.204911824842113,0.05564533164942609,0.4051314669464756,-0.16720028578885038,0.1324715058659638,0.4487218150248746,-0.15178975487676705,0.22936525462330692,0.17196049879375086,1.3979258694518601,0.10167431012674877,0.350355291756149,0.23366113902059338,0.12240586035602075,0.5001815419170599,-0.10141134811935681,1.3179015897016688,0.07976196821336634,0.4663908624385509,0.11775979911278878,0.16312971050709835,0.26243968038671817,0.007401217702771357,0.9179477719154652,0.37937570314711455,0.37937570314711455,0.002333036521609433,0.31954595298030686,0.2950506210953958,0.6364417134636109,-0.19417034210752193,0.6124233562285162,0.47561433301406164,-0.0037568208379429313,-0.05800895732595024,-0.11204353272038625,-0.18658602896702714,0.3576349274069044,0.21815946657356622,0.356229853463474,-0.05475313252066971,0.25224635180925636
2018-08-30,0.6160073776887427,0.2708479694746664,0.44025915977148156,0.30217471814588315,0.12461321769412637,0.4959775310696426,0.399052912632228,0.6106302549740525,0.14759866383903653,-0.11513526651421302,0.7464119702550001,0.6417695225806053,0.27348966014625664,0.12078710430545758,0.1598151425112453,0.39204891067968095,0.024408855133747354,0.43776317279962784,0.16725937907382415,0.41206315760198,0.6372972493058204,0.20233926848734574,0.37454001437752216,0.09531768509020555,0.26798186661754686,0.5960234431119185,0.1669483667195819,0.44319257436044524,0.2042853313358881,0.7479704631342772,0.4857154581280052,0.23064617657611475,0.12537076433055372,0.04192106828203945,0.3439816776885085,0.23785311313789292,-0.20912083356692712,0.049275156374882556,0.3886816505168815,-0.18302652928821428,0.11645395032846428,0.4360319292013759,-0.1608437764368208,0.2142102265178758,0.15462417147017637,1.374100470503354,0.11558092379883855,0.3396927475208169,0.22648420421988513,0.11588141035624111,0.47894182247935,-0.11000022588337133,1.291241750641622,0.08822385989314041,0.4508318040206045,0.10495435440529444,0.15053629553977688,0.2487710184805516,-0.007963554545308504,0.8953304661322765,0.39554654811063616,0.39554654811063616,-0.007637855034905439,0.3045144937297015,0.2768253862806094,0.6134122984520998,-0.20001416413873363,0.5966090244761488,0.49067392953683164,-0.01798906153148827,-0.06880092491949574,-0.12211681848863676,-0.195813676391146,0.34270922189010045,0.22291691418682524,0.34328095880378884,-0.049062860167808475,0.24329831252053902
2018-08-31,0.593125760384539,0.27296268123463574,0.41819927931131895,0.28106339438016503,0.10267008554437096,0.4804896786441346,0.372421651017516,0.5926055945182294,0.14681256533665699,-0.13791432756227295,0.716955925506942,0.6200426632234053,0.2686190770551302,0.11847672394971553,0.15657160007304594,0.3648718979300136,0.025635997909833286,0.4242406998900543,0.1686576454759725,0.4003410758832635,0.6121787889993802,0.2049350047638665,0.3687442511875614,0.09063273130681448,0.2720689238369953,0.5681044157592297,0.1722866801420242,0.43299352027974547,0.20979444703138173,0.7150287046431534,0.47270172284795,0.23484287587233665,0.11812259255256996,0.037470078734571644,0.3228975672251564,0.22484904661741512,-0.21997066232051443,0.03924755846374106,0.38261069951279536,-0.20269128359802424,0.12059421445857565,0.42908286718062394,-0.17095537568597818,0.21564970011145634,0.13933587007776538,1.3395262610755285,0.10477797441821934,0.3269156877868302,0.21495423491251375,0.10539967820541896,0.4599371515091195,-0.11872991565606317,1.2785133653591885,0.08227871017957322,0.43246673282522075,0.080820663824269,0.13653298916118373,0.23357208626445836,-0.02135662700995189,0.8570147330913671,0.3815785021892597,0.3815785021892597,-0.017497926230390926,0.2790952176482904,0.2596129791722377,0.5916626929916435,-0.20730335101787412,0.5717744472154993,0.48287604957813834,-0.029258687026562757,-0.08913993013269605,-0.13303195537216383,-0.20581250269910611,0.31707872357252276,0.22835118799669707,0.3562558956796549,-0.03741515673880558,0.24825400751169968
2018-09-01,0.593125760384539,0.27296268123463574,0.41819927931131895,0.28106339438016503,0.10267008554437096,0.4804896786441346,0.372421651017516,0.5926055945182294,0.14681256533665699,-0.13791432756227295,0.716955925506942,0.6200426632234053,0.2686190770551302,0.11847672394971553,0.15657160007304594,0.3648718979300136,0.025635997909833286,0.4242406998900543,0.1686576454759725,0.4003410758832635,0.6121787889993802,0.2049350047638665,0.3687442511875614,0.09063273130681448,0.2720689238369953,0.5681044157592297,0.1722866801420242,0.43299352027974547,0.20979444703138173,0.7150287046431534,0.47270172284795,0.23484287587233665,0.11812259255256996,0.037470078734571644,0.3228975672251564,0.22484904661741512,-0.21997066232051443,0.03924755846374106,0.38261069951279536,-0.20269128359802424,0.12059421445857565,0.42908286718062394,-0.17095537568597818,0.21564970011145634,0.13933587007776538,1.3395262610755285,0.10477797441821934,0.3269156877868302,0.21495423491251375,0.10539967820541896,0.4599371515091195,-0.11872991565606317,1.2785133653591885,0.08227871017957322,0.43246673282522075,0.080820663824269,0.13653298916118373,0.23357208626445836,-0.02135662700995189,0.8570147330913671,0.3815785021892597,0.3815785021892597,-0.017497926230390926,0.2790952176482904,0.2596129791722377,0.5916626929916435,-0.20730335101787412,0.5717744472154993,0.48287604957813834,-0.029258687026562757,-0.08913993013269605,-0.13303195537216383,-0.20581250269910611,0.31707872357252276,0.22835118799669707,0.3562558956796549,-0.03741515673880558,0.24825400751169968
