,CN_10_000001,CN_10_000002,CN_10_000005,CN_10_000006,CN_10_000008,CN_10_000009,CN_10_000060,CN_10_000063,CN_10_000069,CN_10_000100,CN_10_000157,CN_10_000166,CN_10_000333,CN_10_000338,CN_10_000402,CN_10_000413,CN_10_000415,CN_10_000423,CN_10_000425,CN_10_000503,CN_10_000538,CN_10_000540,CN_10_000559,CN_10_000568,CN_10_000623,CN_10_000625,CN_10_000627,CN_10_000630,CN_10_000651,CN_10_000671,CN_10_000686,CN_10_000709,CN_10_000723,CN_10_000725,CN_10_000728,CN_10_000738,CN_10_000750,CN_10_000768,CN_10_000776,CN_10_000783,CN_10_000792,CN_10_000826,CN_10_000839,CN_10_000858,CN_10_000876,CN_10_000895,CN_10_000898,CN_10_000938,CN_10_000959,CN_10_000961,CN_10_000963,CN_10_000983,CN_10_001979,CN_10_002007,CN_10_002008,CN_10_002024,CN_10_002027,CN_10_002044,CN_10_002065,CN_10_002074,CN_10_002081,CN_10_002142,CN_10_002146,CN_10_002153,CN_10_002174,CN_10_002202,CN_10_002230,CN_10_002236,CN_10_002241,CN_10_002252,CN_10_002292,CN_10_002294,CN_10_002304,CN_10_002310,CN_10_002352,CN_10_002385,CN_10_002411,CN_10_002415,CN_10_002424,CN_10_002426,CN_10_002450,CN_10_002456,CN_10_002460,CN_10_002465,CN_10_002466,CN_10_002468,CN_10_002470,CN_10_002475,CN_10_002500,CN_10_002508,CN_10_002555,CN_10_002558,CN_10_002572,CN_10_002594,CN_10_002601,CN_10_002602,CN_10_002608,CN_10_002624,CN_10_002673,CN_10_002714,CN_10_002736,CN_10_002739,CN_10_002797,CN_10_002831,CN_10_002839,CN_10_002841,CN_10_300003,CN_10_300015,CN_10_300017,CN_10_300024,CN_10_300027,CN_10_300033,CN_10_300059,CN_10_300070,CN_10_300072,CN_10_300122,CN_10_300124,CN_10_300136,CN_10_300144,CN_10_300251,CN_10_300315,CN_10_600000,CN_10_600008,CN_10_600009,CN_10_600010,CN_10_600011,CN_10_600015,CN_10_600016,CN_10_600018,CN_10_600019,CN_10_600021,CN_10_600023,CN_10_600028,CN_10_600029,CN_10_600030,CN_10_600031,CN_10_600036,CN_10_600038,CN_10_600048,CN_10_600050,CN_10_600061,CN_10_600066,CN_10_600068,CN_10_600074,CN_10_600085,CN_10_600089,CN_10_600100,CN_10_600104,CN_10_600109,CN_10_600111,CN_10_600115,CN_10_600118,CN_10_600153,CN_10_600157,CN_10_600170,CN_10_600177,CN_10_600188,CN_10_600196,CN_10_600208,CN_10_600219,CN_10_600221,CN_10_600233,CN_10_600271,CN_10_600276,CN_10_600297,CN_10_600309,CN_10_600332,CN_10_600340,CN_10_600352,CN_10_600362,CN_10_600369,CN_10_600372,CN_10_600373,CN_10_600376,CN_10_600383,CN_10_600390,CN_10_600406,CN_10_600415,CN_10_600436,CN_10_600482,CN_10_600485,CN_10_600489,CN_10_600498,CN_10_600518,CN_10_600519,CN_10_600522,CN_10_600535,CN_10_600547,CN_10_600549,CN_10_600570,CN_10_600583,CN_10_600585,CN_10_600588,CN_10_600606,CN_10_600637,CN_10_600649,CN_10_600660,CN_10_600663,CN_10_600674,CN_10_600682,CN_10_600685,CN_10_600688,CN_10_600690,CN_10_600703,CN_10_600704,CN_10_600705,CN_10_600739,CN_10_600741,CN_10_600795,CN_10_600804,CN_10_600816,CN_10_600820,CN_10_600827,CN_10_600837,CN_10_600871,CN_10_600886,CN_10_600887,CN_10_600893,CN_10_600895,CN_10_600900,CN_10_600909,CN_10_600919,CN_10_600926,CN_10_600958,CN_10_600959,CN_10_600977,CN_10_600999,CN_10_601006,CN_10_601009,CN_10_601012,CN_10_601018,CN_10_601021,CN_10_601088,CN_10_601099,CN_10_601111,CN_10_601117,CN_10_601118,CN_10_601155,CN_10_601163,CN_10_601166,CN_10_601169,CN_10_601186,CN_10_601198,CN_10_601211,CN_10_601212,CN_10_601216,CN_10_601225,CN_10_601228,CN_10_601229,CN_10_601288,CN_10_601318,CN_10_601328,CN_10_601333,CN_10_601336,CN_10_601375,CN_10_601377,CN_10_601390,CN_10_601398,CN_10_601555,CN_10_601600,CN_10_601601,CN_10_601607,CN_10_601608,CN_10_601611,CN_10_601618,CN_10_601628,CN_10_601633,CN_10_601668,CN_10_601669,CN_10_601688,CN_10_601718,CN_10_601727,CN_10_601766,CN_10_601788,CN_10_601800,CN_10_601818,CN_10_601857,CN_10_601866,CN_10_601872,CN_10_601877,CN_10_601878,CN_10_601881,CN_10_601888,CN_10_601898,CN_10_601899,CN_10_601901,CN_10_601919,CN_10_601933,CN_10_601939,CN_10_601958,CN_10_601966,CN_10_601985,CN_10_601988,CN_10_601989,CN_10_601991,CN_10_601992,CN_10_601997,CN_10_601998,CN_10_603160,CN_10_603799,CN_10_603833,CN_10_603858,CN_10_603993
0,-0.0097,0.2372,0.25,0.25,-0.0013,0.25,-0.0016,-0.0074,-0.0024,-0.0027,-0.0017,-0.0027,-0.0216,-0.0035,-0.0011,-0.0031,-0.0009,-0.0027,-0.0017,-0.0025,-0.0045,-0.0018,-0.0011,-0.0042,-0.0017,-0.0021,-0.001,-0.0016,-0.018,-0.0011,-0.0011,-0.0014,-0.0007,-0.0117,-0.0019,-0.0006,-0.0012,-0.002,-0.0042,-0.0026,-0.0017,-0.0014,-0.0022,-0.0131,-0.0013,-0.0023,-0.001,-0.0009,-0.0008,-0.001,-0.0022,-0.0014,-0.004,-0.0013,-0.0036,-0.0039,-0.0059,-0.0019,-0.0013,-0.0013,-0.002,-0.0039,-0.0013,-0.0007,-0.0008,-0.0032,-0.0049,-0.0032,-0.0028,-0.0025,-0.0006,-0.0016,-0.0061,-0.0023,-0.0009,-0.001,-0.0007,-0.0122,-0.0006,-0.001,-0.004,-0.0033,-0.0031,-0.0013,-0.0031,-0.0006,-0.0012,-0.0031,-0.0013,-0.002,-0.0005,-0.0018,-0.0017,-0.0051,-0.0008,-0.0009,-0.0006,-0.0011,-0.0018,-0.0016,-0.0022,-0.0021,-0.0017,-0.0002,-0.0002,-0.0003,-0.0022,-0.0016,-0.0013,-0.0018,-0.0012,-0.0009,-0.0033,-0.0028,-0.0027,-0.0011,-0.0024,-0.0034,-0.0012,-0.0008,-0.001,-0.0126,-0.0011,-0.0036,-0.0029,-0.0022,-0.0049,-0.017,-0.0017,-0.0065,-0.0007,-0.0019,-0.0056,-0.0036,-0.0122,-0.0036,-0.0252,-0.0009,-0.0083,-0.005,-0.001,-0.0027,-0.0019,-0.0011,-0.0015,-0.0031,-0.0015,-0.0093,-0.0017,-0.0028,-0.0027,-0.0013,-0.0013,-0.0018,-0.0014,-0.002,-0.0005,-0.0039,-0.0019,-0.0018,-0.0031,-0.0005,-0.002,-0.01,-0.0016,-0.0044,-0.0015,-0.0031,-0.0022,-0.0018,-0.0011,-0.0006,-0.0008,-0.001,-0.0024,-0.0003,-0.0026,-0.0013,-0.0016,-0.0018,-0.0022,-0.0015,-0.0014,-0.0056,-0.0309,-0.0025,-0.002,-0.002,-0.001,-0.002,-0.0012,-0.005,-0.0013,-0.0023,-0.0019,-0.001,-0.0034,-0.0012,-0.0019,-0.0014,-0.0007,-0.0008,-0.0049,-0.0052,-0.001,-0.0021,-0.0018,-0.0039,-0.0031,-0.0021,-0.002,-0.0013,-0.0009,-0.0089,-0.0004,-0.0025,-0.0167,-0.0021,-0.0009,-0.0089,-0.0007,-0.0043,-0.0004,-0.0037,-0.0011,-0.001,-0.0033,-0.0046,-0.0034,-0.0043,-0.0018,-0.0008,-0.004,-0.0021,-0.0021,-0.0011,-0.0007,-0.0022,-0.0004,-0.018,-0.0088,-0.0044,-0.0014,-0.006,-0.0005,-0.0014,-0.0028,-0.0004,-0.001,-0.0123,-0.0654,-0.0145,-0.0016,-0.005,-0.0004,-0.0029,-0.004,-0.0113,-0.002,-0.0045,-0.0114,-0.0024,-0.0006,-0.0007,-0.0022,-0.0044,-0.0012,-0.0115,-0.0028,-0.0048,-0.0008,-0.002,-0.0075,-0.0022,-0.0017,-0.0055,-0.0045,-0.0009,-0.0008,-0.0009,-0.0005,-0.0006,-0.0036,-0.0009,-0.0042,-0.0024,-0.0022,-0.0033,-0.0043,-0.0006,-0.0007,-0.0029,-0.0071,-0.0048,-0.0011,-0.0015,-0.0016,-0.0016,-0.0004,-0.0021,-0.0004,-0.0003,-0.0016
