,ASHR,EWH,EWU,EWZ,IVV,SCHF,VEA,VOE,VWO,XLB,XLI,XLP,EWG,VB,VTI,DIA,GXC,HEZU,MCHI,OEF,QQQ,SXXPIEX,IEFA,Cash
2018/5/31,0.03703873188482386,0.06818829822936562,0.06019108077036971,0.0,0.14307484092523012,0.1312665616144257,0.12987094614282108,0.04864892144485496,0.0890677720358915,0.0,0.0,0.06015719068505712,0.05500486308836739,0.06403912236912544,0.062066301534519565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05138536927514795
2018/6/1,0.03674842222550647,0.0677713299324013,0.06019085330348357,0.0,0.14360485450361996,0.13138398209233598,0.12999136445797052,0.04867592938315086,0.0894808730172255,0.0,0.0,0.05976644396128889,0.05494130444539044,0.06408702884813038,0.06230601454036699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051051599289129106
2018/6/4,0.03682197060993073,0.06778785926298762,0.0598721848882177,0.0,0.14358922011167832,0.13126425068481792,0.12995760751417212,0.04856371805727421,0.08998533439881565,0.0,0.0,0.059974764643062596,0.05499069913667476,0.0640820053029217,0.06230038666493378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05080999872451285
2018/6/5,0.03717189657468758,0.06815758530819711,0.05984397521380841,0.0,0.14373236873175682,0.13108343964178396,0.1298243412887674,0.04867332179855137,0.08920405942917861,0.0,0.0,0.05970478031933612,0.055013101131951306,0.06437811307712911,0.062398257846359446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050814759638492704
2018/6/6,0.03706787873031322,0.06822742596588698,0.05991079801888392,0.0,0.14374791100695528,0.1310916731278811,0.1298282061756324,0.04858513089199919,0.08972639961666999,0.0,0.0,0.05927401786078011,0.05536866389428728,0.06436337714866239,0.06242110098707729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05038741657497085
2018/6/7,0.03681718164944929,0.0681239475337393,0.05986290952706409,0.0,0.14430786868321327,0.13103314361311982,0.12966483217228494,0.04884507476165587,0.08875729236927281,0.0,0.0,0.0599131540041859,0.05495235725993166,0.06449296394708132,0.06261297377914832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0506163006998534
2018/6/8,0.0364072327605358,0.0676674895621334,0.05984057710459639,0.0,0.1444537216685706,0.1309922565497901,0.12966563404843934,0.04899323001107315,0.08854065104369047,0.0,0.0,0.06054511753228167,0.05504264939397204,0.06460989615200752,0.06271521012282934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050526334050080154
2018/6/11,0.03635502349523718,0.06751074174735393,0.059952203254827016,0.0,0.14419627495903042,0.1313433866192493,0.13005320786197963,0.04887604086821934,0.08811740887808227,0.0,0.0,0.060834526739653144,0.055295318394043794,0.06452434828838244,0.06258974031097078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503517785829707
2018/6/12,0.036650644953387136,0.06721440605806764,0.059635256300911,0.0,0.14463887725484859,0.13076325453473256,0.12946788269533296,0.04905964820161555,0.08820952636175673,0.0,0.0,0.061057569156595846,0.05515118191537675,0.06488628795439862,0.06282746122163677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05043800339133972
2018/6/13,0.03633908352572181,0.06679125994204446,0.059742450647448334,0.0,0.14456123336489923,0.1312612905811542,0.12990481606774693,0.04892871042114571,0.08781902161514368,0.0,0.0,0.061045541580741484,0.055535117004072494,0.06471012445650866,0.06277573536190248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05058561543147064
2018/6/14,0.03623095458657344,0.06651219298480224,0.059932146171533474,0.0,0.1449801676274924,0.13092514616417697,0.12959601181311073,0.049045705113410804,0.08735381232378664,0.0,0.0,0.061157476946304586,0.05577885507993926,0.06493874987032898,0.06295934551285987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05058943580568066
2018/6/15,0.03596301440331116,0.0666597162888233,0.0,0.0,0.1454336920919259,0.13067234166889202,0.12928560941442163,0.049238726805580425,0.0872783197818008,0.0,0.0,0.06222568394227835,0.05575804801935337,0.0651612793274478,0.09323325528651125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029399313809481385,0.049690999160172736
2018/6/18,0.03574848283948328,0.06657681723093697,0.0,0.0,0.1459592446321722,0.13053700855056374,0.12912894736835703,0.04958605096100043,0.08677189574143392,0.0,0.0,0.06167599719453506,0.055234204018050646,0.06579007645899927,0.09367017004094193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029341774722694544,0.04997933024083105
2018/6/19,0.03477222707704839,0.06600657442813423,0.0,0.0,0.14655325204142075,0.13029981460474066,0.128718963190632,0.04980327955150268,0.08644626246794318,0.0,0.0,0.06248631001858115,0.054956849715588715,0.06619016515368019,0.09408430032366372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029313789513022628,0.050368211914041706
2018/6/20,0.03488728055748124,0.06624462418502525,0.0,0.0,0.14649860570931975,0.13017598155301582,0.12866840254724987,0.04982293900953675,0.08651407494421606,0.0,0.0,0.06239431438884375,0.054768856905319366,0.0664866869035965,0.09406969119811973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02922368669234261,0.050244855405933535
2018/6/21,0.03450171462724823,0.06554342571900768,0.0,0.0,0.14672000096644205,0.1302953354586657,0.1288700054927586,0.04997768026654593,0.08601950633981345,0.0,0.0,0.0630466088780684,0.054461497296223266,0.06639637666361196,0.09421459032807883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029282264308525964,0.050670993655010134
2018/6/22,0.03464554196533399,0.06576670055552043,0.0,0.0,0.1460849090534588,0.1308741705760503,0.12942197151742757,0.04979580982359056,0.0861651968602909,0.0,0.0,0.06315872979611152,0.05463177404462296,0.06593282343895909,0.09374821968353197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029425978392345148,0.05034817429275694
2018/6/25,0.03428924719241154,0.06574103050120714,0.0,0.0,0.1453105784753704,0.13073600568879662,0.12928445384583198,0.05000990330746723,0.08615872645058431,0.0,0.0,0.06431370424771046,0.05439430018172651,0.06571300373924066,0.09365067467983021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029386375532766264,0.051011996157056934
2018/6/26,0.03389864924301688,0.06593905044056142,0.0,0.0,0.1456161254930893,0.13085807967932,0.1293994622287185,0.0500320513802331,0.08578793446609627,0.0,0.0,0.0640231545125266,0.054180388812136854,0.06601415845710128,0.09383784618628596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029415342496516207,0.050997756604397516
2018/6/27,0.03323640063542854,0.06550039463099201,0.0,0.0,0.1459181960568364,0.13126442093479232,0.12960058315581896,0.0501506950307744,0.08479373548166305,0.0,0.0,0.06457428873216993,0.05417904099469138,0.0658066639035119,0.09396490885660401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02946417096364135,0.05154650062307588
2018/6/28,0.033273735862753305,0.06587459081495323,0.0,0.0,0.14620747011538582,0.13102426860217734,0.12950455464057478,0.05012324380232423,0.08523301770125005,0.0,0.0,0.06429912943541555,0.05369361887328226,0.06587319930436887,0.09414820030601967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02941811614511505,0.05132685439637995
2018/6/29,0.03375276636326017,0.0655906720409691,0.0,0.0,0.14563986420436098,0.13123956616663218,0.12986179584143984,0.049940852911692056,0.08621993631472945,0.0,0.0,0.0,0.05425447732723465,0.06555377255898404,0.15758587779701969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029493316195969285,0.05086710227770844
2018/7/2,0.03255599914922155,0.06502357281786754,0.0,0.0,0.14685014142693487,0.13064047049035205,0.12917266091006852,0.05022335264021873,0.0857469754359002,0.0,0.0,0.0,0.05427856123917483,0.06617517129714207,0.15883222825453994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02935528531655177,0.05114558102202802
2018/7/3,0.03249019491363133,0.06507436182705736,0.0,0.0,0.14625727373312647,0.13087260539732742,0.1294392452311182,0.05023868571587406,0.0858242781509064,0.0,0.0,0.0,0.05445743090994318,0.06635770767960822,0.15841704780782387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029428489504361124,0.05114267912922239
2018/7/4,0.03249019491363133,0.06507436182705736,0.0,0.0,0.14625727373312647,0.13087260539732742,0.1294392452311182,0.05023868571587406,0.0858242781509064,0.0,0.0,0.0,0.05445743090994318,0.06635770767960822,0.15841704780782387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029428489504361124,0.05114267912922239
2018/7/5,0.0319772378327367,0.06473909940037176,0.0,0.0,0.14656811380258844,0.13122512954056637,0.12942735272215322,0.0502649489430831,0.08519338579757796,0.0,0.0,0.0,0.05503092216824138,0.06653460881225089,0.15873724549439794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029486574608742055,0.05081538087729019
2018/7/6,0.03202353488855793,0.06494385031471032,0.0,0.0,0.1465822631255638,0.1310120026116447,0.129310875370132,0.0502134079536789,0.08557687146833846,0.0,0.0,0.0,0.054988120994771766,0.06662850928731837,0.15885088490597318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029441714002787528,0.050427965076523106
2018/7/9,0.03285716939398001,0.0652635849641536,0.0,0.0,0.14644463114771883,0.13076376395572434,0.12914743533413653,0.05013487424730468,0.0862457675177236,0.0,0.0,0.0,0.05472789300708472,0.06644739430445426,0.15865851285633395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029396494710654215,0.049912478560731145
2018/7/10,0.03277506174944477,0.06496056272165769,0.0,0.0,0.14683433438621477,0.13075230707323612,0.12916915361968528,0.05019207630245492,0.08608107708912202,0.0,0.0,0.0,0.05486936192296802,0.06622949631047916,0.15890993300012246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02936310442608804,0.0498635313985268
